"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116"
"t1",-0.0820208363464251,0.000266637559720007,-0.00508242173320117,0.0287555327723252,-0.0172645836118465,0.0042164669613413,-0.000698621070319163,0.0355543039635105,-0.0358203615049471,0.00449099780207574,-0.00654125029870311,0.00237039486300664,-0.000119371412169762,0.0609276202228653,-0.0502003333192743,0.00213849821260872,-0.0224394199593433,0.0039252242404085,0.00183376426793754,-0.0409012098447743,0.0207041311215541,-0.0296794622911016,0.00429253021144778,-0.00467940049688309,0.0173176223814285,-0.137574212698693,0.000513601074096505,-0.0201943204151907,0.00608142849869291,-0.0242978178939216,0.018598464586797,-0.32409768078658,0.0160048250589697,-0.585081744367146,0.00038688583494652,0.0325921407350299,0.369908429146868,-0.286626839201256,0.179598849864518,-0.0740968402466333,-0.00303743539738421,-0.0154641928142745,0.139663586494204,-0.329453401815288,-0.0852976112246626,2.45246656014301e-15,7.07901921189279e-05,8.79441880791238e-16,0.0192515039939545,0.0220561722163909,-0.00403903924919839,-0.00386107500282677,-1.40512601554121e-16,0.0104124922328111,0.00274293893605835,0.00457121053117491,0.00350014347138265,-0.127062358414912,-0.00879787725853942,-0.000256624393015836,0.0883069144234183,2.68859123507611e-15,1.07214232723986e-05,-0.0077129908368734,0.0359819444840439,0.000336598234988833,0.0108611576289822,-0.286460824278934,-5.13410013338191e-07,-2.07847894428612e-05,-1.01196185927582e-07,-1.99064458704707e-16,-1.86073013203718e-06,-2.67954562566348e-15,0.0303747946652725,0.000193916506602734,-0.00142806884035345,-4.39799507235278e-06,4.51702117491474e-17,-3.61420664956421e-18,-6.85630450613189e-05,-7.01302985967639e-05,-0.00168187340417968,1.59231293545861e-05,0.00597531428515204,-2.44099369484038e-06,-0.000249786160644994,0.000406485143640498,4.07126524781853e-06,-0.000114610876898855,-1.12688143592725e-17,1.44983349988347e-17,-1.26296569977922e-05,-1.07045718389939e-16,-1.83364674388271e-17,3.9500496134388e-17,0.004008114727271,5.41678500142037e-17,-0.000284229957259669,2.85719201551774e-17,-6.31740195373724e-16,6.38720855141828e-05,-3.17929659997216e-17,6.38104439632955e-17,-8.85936618019114e-07,-4.40473459488944e-18,9.04418777291759e-17,-4.07101236546077e-17,-4.71995878110404e-17,-9.86359205832342e-18,3.7285282082031e-17,-4.67519732947693e-16,-3.21180693354399e-17,0.000163472098975086,9.91785158857418e-18,-2.71120629464182e-18
"t109",-0.106101451297937,-0.00552662835239332,-0.0237832673613406,0.139029897515946,-0.257182320016515,-0.0145219008089142,0.0017437163970675,-0.17801500894033,0.0111920411066569,-0.00115217543887915,0.00166117735130105,-0.000583492077532688,2.6938490296195e-05,-0.0135324857519036,0.0118647444660563,-0.000203535020103091,0.0045044132007898,-0.00056478223883768,-0.000130683739650461,0.000691421194152553,0.000177985715653983,-0.000803505909989351,0.000284238161636138,-0.000320270739782474,0.460266160548741,0.0189828685653001,-4.52444191644427e-05,0.00157633349911673,-0.000413883461386611,0.00172852715631179,-0.00128292482762541,0.0254835271146213,-0.000462730584018382,0.0181185265478415,-1.21395115936263e-05,-0.000944882863173419,-0.0104926590571911,0.00811411955028596,-0.00447231952309596,0.00162371150658368,4.02299561251939e-05,0.000393687761982214,-0.00123147514666597,0.00301980304670557,0.000503421453596886,6.10418369233876e-17,-1.55872431281597e-07,-3.48828975394733e-16,-1.8160908580275e-05,0.00011126914925264,2.48186661702286e-06,-3.29517351869268e-05,-1.86121023809486e-16,6.90051579444887e-05,1.96240490804591e-05,3.36201184784257e-05,3.4457281735685e-05,-0.00221662197182608,-0.000154582582642993,-1.72592102034143e-06,0.00187643617090844,5.1003994034538e-16,1.94748720610323e-07,-0.00017823430137416,0.00109405539087877,1.13602691961485e-05,0.000367263858777736,-0.0117508761901101,-2.37024673924815e-08,-1.1119666181067e-06,-5.98684936401225e-09,-1.40729695644743e-16,-1.26456462257931e-07,-2.42316523212423e-16,-0.00206862702490423,1.60004465515098e-05,-0.0555175742673484,-1.79621239229446e-07,2.15888550760318e-16,-4.80857190946893e-16,-1.32036030092352e-05,-0.0021082035783709,-0.380927604246647,-9.30306383087892e-07,-0.00155985248992046,3.58312494402542e-08,0.000486122767357863,1.6906188115626e-06,2.20179130859206e-08,-8.50088966818664e-07,-1.55734348296572e-16,8.28001291750382e-17,-1.2498384957182e-07,-1.73048783722162e-16,-3.224262260495e-16,3.2997119683187e-16,6.73147983014992e-05,-3.7054147102067e-16,-9.03562499518794e-06,4.24088427263185e-16,-5.97503848332526e-16,1.54135284225141e-06,-1.74328186432668e-15,7.35039177980796e-16,-2.35209304128182e-08,1.05557965969035e-14,0.707106781186548,5.77856028593695e-15,-1.00192178418722e-15,-1.69758426144698e-15,-1.38715016684932e-16,-2.33911326287427e-15,1.39525894134748e-16,7.33725962989034e-06,2.88706358254694e-16,-2.05730073553719e-17
"t110",-0.106101451297937,-0.0055266283523934,-0.0237832673613406,0.139029897515947,-0.257182320016516,-0.0145219008089143,0.00174371639706756,-0.178015008940331,0.0111920411066572,-0.00115217543887953,0.00166117735130124,-0.000583492077532769,2.69384902961828e-05,-0.0135324857519038,0.0118647444660564,-0.000203535020103086,0.0045044132007897,-0.000564782238837288,-0.000130683739650779,0.000691421194152567,0.000177985715653575,-0.000803505909988938,0.000284238161636274,-0.000320270739782504,0.460266160548742,0.0189828685653,-4.52444191644359e-05,0.00157633349911689,-0.000413883461386563,0.00172852715631144,-0.00128292482762555,0.0254835271146223,-0.000462730584018414,0.0181185265478423,-1.21395115937441e-05,-0.000944882863173397,-0.0104926590571917,0.00811411955028637,-0.00447231952309697,0.0016237115065838,4.02299561251152e-05,0.000393687761982411,-0.00123147514666624,0.00301980304670579,0.000503421453596928,-7.46550008496275e-17,-1.55872431375265e-07,2.11608467843315e-16,-1.8160908580294e-05,0.000111269149252658,2.48186661699554e-06,-3.29517351864599e-05,1.11380432934128e-15,6.90051579448543e-05,1.96240490804296e-05,3.36201184792091e-05,3.44572817359463e-05,-0.00221662197182611,-0.000154582582642735,-1.72592102030691e-06,0.00187643617090769,5.1329482565842e-16,1.94748720851823e-07,-0.000178234301374001,0.00109405539087873,1.13602691961199e-05,0.00036726385877727,-0.0117508761901106,-2.37024665837862e-08,-1.11196661823473e-06,-5.98684946762848e-09,2.28119210018705e-16,-1.26456462736657e-07,1.27301823217085e-16,-0.00206862702490381,1.60004465506978e-05,-0.0555175742673489,-1.7962123921177e-07,2.97639391882556e-16,1.79283092514483e-16,-1.32036030091254e-05,-0.00210820357836995,-0.380927604246648,-9.30306383256351e-07,-0.00155985248991986,3.58312493123048e-08,0.000486122767356789,1.69061881151937e-06,2.20179133583528e-08,-8.50088966693183e-07,1.76507554639627e-16,1.71116165793225e-16,-1.24983848838396e-07,2.92028838069838e-16,2.74155861515164e-16,-9.26599304227568e-17,6.7314798301277e-05,1.9655273461362e-16,-9.03562499628312e-06,-4.08813964166422e-16,7.12696481267675e-16,1.5413528441733e-06,1.81182885633482e-15,-5.03658939331566e-16,-2.35209370684827e-08,-1.07866715012684e-14,-0.707106781186546,-5.4630417840026e-15,8.87747418323462e-16,1.64285319769242e-15,-1.41241491850359e-16,2.76042182653099e-15,-3.37272585563234e-16,7.33725962944881e-06,-2.27288352913357e-16,-5.56608641550916e-18
"t69",-0.105824720641004,-0.00548057866028575,-0.0235183934946248,0.13747509047952,-0.253745488743456,-0.014262064145649,0.00170792034050013,-0.173607890239742,0.0108232732394507,-0.00110727891185457,0.00159404767274085,-0.000558549838905617,2.56404419805221e-05,-0.0128219478505182,0.0112242323941434,-0.000191899709031071,0.00423990489691783,-0.000524440773128312,-0.000118977364143711,0.000615342806472619,0.0001575042596915,-0.000708796562239641,0.000249743544518247,-0.000281356580560316,0.400079074745451,0.0161662704276016,-3.80495834314091e-05,0.00131368383249106,-0.000339217019055215,0.00141015084706502,-0.00104385370628492,0.0206199290889649,-0.000366919580850693,0.0141842447313389,-9.44796345529546e-06,-0.000732392679680716,-0.00811333035329463,0.00626378063969615,-0.00340630979147406,0.00120405923946862,2.8925552436805e-05,0.000279046170608591,-0.000862344635679906,0.00211239363950148,0.000329671877681119,1.69561457082987e-16,-9.7099868451656e-08,2.57958566709093e-16,-1.1091286375932e-05,6.79121005794977e-05,1.50958378308569e-06,-1.91397287929015e-05,-1.53093938295911e-15,3.67095378947992e-05,1.03270151952401e-05,1.76199210466753e-05,1.72516731283007e-05,-0.00107315542102056,-7.45924930065133e-05,-8.21174710053863e-07,0.000811517605605945,-1.43537779575379e-15,6.87809683302612e-08,-5.05988875351897e-05,0.000211218439541319,1.80317996353318e-06,5.80698309932586e-05,-0.00117254890018911,-1.63514763597132e-09,-4.08169325784224e-08,-1.1182085915341e-10,-5.51603076469327e-16,1.39067461900781e-10,6.64624425157008e-17,0.000126021520394773,-8.77601578821144e-06,0.0437598898985602,2.24343721633543e-07,-1.41306504342601e-16,3.34229966652911e-16,2.54617403980063e-05,0.00463191426165228,0.838129534599648,3.05653971660608e-06,0.00784030890595153,-1.97477872462864e-07,-0.00808929257611127,2.7632339397926e-05,2.70848252788774e-07,-7.37413930614785e-06,-5.90147462768176e-17,-1.88514802794298e-16,-7.82227379787248e-07,-2.45901652703214e-16,2.36499909105911e-18,-1.81907056665752e-16,0.000229519399152379,2.45137071103349e-16,-2.44060747728022e-05,1.11782675500976e-16,-3.00469541252827e-16,3.56352481489462e-06,-1.49440665375518e-16,1.19644533130314e-16,-4.96341925244056e-08,2.92922487728526e-16,-1.81925598760628e-17,-2.55204100985144e-16,1.53352285223593e-17,5.741110064204e-17,-7.98210474407889e-17,-2.80276002872345e-16,1.70975318002539e-16,1.35996301610521e-05,1.48738886344161e-17,8.9273101112909e-18
"t72",-0.106464828376652,-0.00559173989648828,-0.0241719586380023,0.141312922583299,-0.26237906085588,-0.0149400406874031,0.00180350080085335,-0.185839294207581,0.0119334952767562,-0.00125167935256213,0.00181360718434734,-0.00064243840716318,3.03194402603305e-05,-0.0155411010376462,0.013728843964777,-0.00023965888039962,0.00535292925819311,-0.000739662615098516,-0.000224328953759316,0.00486372073760885,-0.00306975581358615,0.00401939203930683,-0.00067416533469917,0.000740960839494324,-0.304989791234914,0.000600020971924256,-8.39527880640458e-06,0.000403606629263264,-0.000140880355296267,0.000617494104881351,-0.000469502999932175,0.00974420023894348,-0.000197246619630386,0.00806611044952209,-5.49010755842666e-06,-0.000431503518254344,-0.00481748697849794,0.0037384641278664,-0.00211069996512734,0.000790376614164583,1.99478669867669e-05,0.00019609712794177,-0.000614876327389852,0.00150802202787813,0.000250682678719916,8.2603563309215e-17,-7.66453201938243e-08,3.44201560076982e-16,-8.8721938630229e-06,5.43468335869879e-05,1.2107569610266e-06,-1.57939791366629e-05,7.38682707094488e-16,3.18011436992735e-05,8.99694432716881e-06,1.5383195380411e-05,1.54151119009047e-05,-0.000974940121597656,-6.78754244478321e-05,-7.52370289137374e-07,0.000778150063598465,-2.03673165767059e-16,7.24963974971144e-08,-5.91575011061746e-05,0.000300463441390904,2.85860364050551e-06,9.22619993917722e-05,-0.00247055977755437,-4.44606400936414e-09,-1.81219837412401e-07,-8.90977759799916e-10,1.14295267601563e-15,-1.68112433787639e-08,4.5932911353615e-16,-0.000170390484347353,-1.1357311895677e-05,0.195057543845605,-1.79039325896446e-07,-7.21161092926901e-16,-4.5480563559827e-16,-2.63303078017786e-06,-0.000131425466693318,-0.0232095513915433,2.59806769893333e-07,0.000671359646846261,-1.39080504633585e-08,0.850559253954194,1.80975587800321e-05,1.71631627899265e-07,-4.52566030260769e-06,1.12165554458447e-15,-1.63202238008109e-15,-4.72467332662084e-07,-7.71104882446431e-16,2.36791474431866e-16,3.03169366810252e-16,0.000141716544591087,9.87621662622822e-17,-1.5526195568396e-05,7.09271435958113e-17,-2.63862905518889e-16,2.32983707440154e-06,-1.88233449955902e-17,-5.35153183558246e-16,-3.30750834199329e-08,-3.35259650904628e-16,-7.81216090073485e-16,1.73586203325379e-16,4.71346148652551e-17,-3.02028445313622e-16,1.30240799496246e-16,-1.14540665764113e-15,-1.36277524543083e-16,9.35091479670792e-06,2.92707543319136e-16,7.41544464438937e-17
"t121",-0.106744282071487,-0.00563886541513003,-0.0244449141054025,0.142915356781637,-0.265941189816491,-0.0152127051355073,0.00184135282893659,-0.190560797460668,0.0123399702061777,-0.00130237359958121,0.00188988160308621,-0.000671079227806335,3.18506471935152e-05,-0.0163997096663168,0.0145097394801799,-0.000254136152622528,0.0056855632126189,-0.000796230752802191,-0.000246213351892035,0.00545802211501152,-0.00346395223167309,0.00454951201826267,-0.000766023494412085,0.000842055839574167,-0.350181436056308,0.000702678006763019,-9.95123713652441e-06,0.000482591214765217,-0.000171155991333928,0.000753511389366189,-0.000574368965499296,0.0119837077433396,-0.000247274970121605,0.0102348332327649,-7.00477921864452e-06,-0.000552666155715505,-0.00618425869604618,0.00480656507449373,-0.0027481702020461,0.00105505381275954,2.73992651044551e-05,0.000272911746824503,-0.000865300507839867,0.00212425537570551,0.000374882627020269,-3.38604797830105e-16,-1.19847302587044e-07,-3.28226859692101e-16,-1.41183103707556e-05,8.65298109271086e-05,1.93359192863455e-06,-2.62618338976684e-05,-5.33187423704215e-16,5.70247797652187e-05,1.62819949931911e-05,2.79360717329361e-05,2.90892253198062e-05,-0.0018917399890773,-0.00013206312732379,-1.48094383938292e-06,0.00165476649498633,3.36349552564462e-16,1.80292588537086e-07,-0.000172149109891526,0.00111912854965874,1.18863010813903e-05,0.000384426908803382,-0.012801733746977,-2.63975425915763e-08,-1.26835244433989e-06,-6.92328233808141e-09,-1.18379985761896e-15,-1.48507761938714e-07,-1.46841607200413e-16,-0.00255153792023187,3.93419621904803e-05,-0.433683595007023,2.42887844426681e-07,8.93419522566456e-16,-4.66897167275336e-16,2.36250817069013e-06,0.000105096415549053,0.0185368969616498,-1.49483255170316e-07,-0.000285124560179198,5.56519117053509e-09,-0.19859745520886,-1.31902994684118e-06,-8.03331568876993e-09,1.39305437588707e-08,-1.89786188786236e-16,-1.47150341029411e-16,-2.52876982829239e-08,-1.80981841526285e-16,-2.24440598071495e-16,2.74059017817669e-17,3.10407124780201e-05,-7.4345926813345e-16,-4.83775469591058e-06,7.51392417768139e-16,-9.10978869410895e-17,8.97212337282219e-07,-5.35586457603652e-16,9.32039753904664e-16,-1.43272299857955e-08,4.16981541147065e-17,-2.71968292593909e-15,-2.03335334483543e-15,-2.10099848054163e-15,1.45351665954658e-16,1.9207440942147e-14,-0.707106781186547,3.57040949762911e-15,4.75364075417763e-06,-1.65950903580342e-16,-2.60577288806794e-16
"t122",-0.106744282071487,-0.00563886541513059,-0.0244449141054026,0.142915356781637,-0.26594118981649,-0.0152127051355074,0.00184135282893654,-0.190560797460668,0.0123399702061778,-0.00130237359958136,0.00188988160308601,-0.000671079227806414,3.18506471933691e-05,-0.0163997096663169,0.01450973948018,-0.000254136152622861,0.00568556321261873,-0.000796230752802062,-0.000246213351891994,0.00545802211501112,-0.00346395223167344,0.00454951201826276,-0.00076602349441199,0.000842055839573913,-0.350181436056308,0.000702678006762825,-9.95123713659629e-06,0.000482591214765449,-0.000171155991333843,0.000753511389366161,-0.000574368965499398,0.011983707743339,-0.000247274970121744,0.0102348332327649,-7.00477921876971e-06,-0.000552666155715734,-0.00618425869604626,0.00480656507449363,-0.00274817020204619,0.00105505381275943,2.73992651047593e-05,0.000272911746824555,-0.000865300507839742,0.00212425537570535,0.00037488262702004,-1.4971023633217e-16,-1.19847302867561e-07,4.14300269864289e-16,-1.41183103706376e-05,8.65298109272057e-05,1.93359192858988e-06,-2.62618338977062e-05,1.5083565768548e-16,5.70247797654789e-05,1.62819949929421e-05,2.79360717334578e-05,2.90892253193226e-05,-0.00189173998907753,-0.000132063127323414,-1.48094383898889e-06,0.0016547664949858,2.55319949119993e-16,1.80292588525602e-07,-0.000172149109891374,0.00111912854965868,1.18863010811412e-05,0.000384426908803269,-0.0128017337469774,-2.63975422784242e-08,-1.26835244457123e-06,-6.92328219333072e-09,-1.44402923908263e-15,-1.48507762172846e-07,-1.45615461503871e-16,-0.0025515379202313,3.93419621908543e-05,-0.43368359500702,2.4288784439859e-07,1.24949789680855e-15,-5.84664532528481e-16,2.36250817057301e-06,0.000105096415548881,0.0185368969616504,-1.49483255433698e-07,-0.000285124560179556,5.56519128661524e-09,-0.198597455208859,-1.31902994705374e-06,-8.03331516857523e-09,1.39305435926625e-08,-2.91199402275706e-16,1.10654027219817e-15,-2.52876984915379e-08,8.93134061898257e-16,1.76068444717026e-16,-1.9369028395445e-16,3.10407124791603e-05,5.01118973000182e-16,-4.83775469377421e-06,-5.08829285501465e-16,3.08411510014956e-16,8.97212337834502e-07,4.93660491825655e-16,-2.55338319803516e-16,-1.4327229084315e-08,3.37452119923203e-17,2.9660809626828e-15,2.1135891962782e-15,2.09177094460128e-15,-7.77477234719513e-17,-1.89348030068589e-14,0.707106781186548,-3.51382345856775e-15,4.75364075763107e-06,1.60593228182571e-16,1.90950367611407e-16
"t64",-0.106296288446053,-0.00556328370212372,-0.0240070394892436,0.140344725525569,-0.260225811929623,-0.0147750608553488,0.00178058502129372,-0.18297830728317,0.0116867633722511,-0.00122086835980026,0.00176723481905697,-0.000625017071844206,2.93869761239162e-05,-0.0150177506571273,0.013252712603615,-0.000230825752317624,0.00514990958847062,-0.000705043359777102,-0.000210884012888459,0.00449700956539402,-0.00282625693457978,0.00369173652392681,-0.000617347568059805,0.000678427790858036,-0.276980876778553,0.000536156469270882,-7.42508968876524e-06,0.000354277205197935,-0.000121916053830025,0.000532225482435131,-0.000403732628486298,0.00833826032963098,-0.000165730217126854,0.00669692395456185,-4.5329071037794e-06,-0.000354882510210296,-0.00395281828435666,0.00306256012508426,-0.00170640972135778,0.00062179037069891,1.51786652416732e-05,0.000146824669009088,-0.000453947175068109,0.00111195130505667,0.000170084782440599,-8.08767184463503e-17,-4.84163017096001e-08,-3.37934588540471e-16,-5.43522138383642e-06,3.32605421808387e-05,7.36940974858241e-07,-8.89156751182184e-06,-1.55897927370565e-16,1.49919668961628e-05,4.13609730332736e-06,7.0035512187332e-06,6.24046457224723e-06,-0.000357599939192599,-2.4638700928635e-05,-2.60883338411831e-07,0.000181191971122027,-5.0970928176609e-16,-2.19345768176331e-09,2.03312904241432e-05,-0.000287107392937837,-3.67014063589561e-06,-0.000119057508852657,0.00509919455503088,1.17485941347009e-08,6.2660231558943e-07,3.60956667243919e-09,1.84004115200191e-15,8.18794628705307e-08,-4.35245027708031e-16,0.00163808170967277,-5.44028466400925e-05,0.7598480222291,-6.02928200319295e-07,-1.40973382929098e-15,1.564237374765e-15,-8.61435173465792e-06,-0.000436265564609524,-0.0770615177570426,9.95751279382512e-07,0.00433641829280482,-1.17039754278088e-07,-0.444520558502695,1.68298353808024e-05,1.72929308241534e-07,-4.99897733600914e-06,-7.00529520571817e-16,4.90812268304766e-16,-5.61257789728295e-07,-4.65208395070522e-17,-2.463647701224e-16,5.1569591701201e-17,0.000182273244935211,2.07473168645011e-16,-2.00543043234875e-05,-7.85019630073816e-17,1.14720295741953e-16,2.98712136407611e-06,-6.48222654533942e-17,8.08780332174582e-17,-4.20405436218169e-08,1.10817186975785e-16,3.98420734378283e-16,-2.60208743358356e-16,-1.57062427191557e-16,3.44998548566511e-16,-2.3061302731766e-16,-4.96467677504277e-16,2.13497371673371e-17,1.16689105823037e-05,-2.66897419571368e-16,-3.83048667259567e-17
"t26",-0.0987031149296554,-0.00406275588857859,-0.0144163256147959,0.0839405026773148,-0.122940580305799,-0.00130376354798645,-0.000518873537975549,0.316489984976108,0.0547996847799478,-0.00280309741279928,0.00369637940036256,-0.00115115121865899,4.27495505376834e-05,-0.0185768345249173,0.0155302163796139,-0.000240496765940824,0.00505778845201511,-0.000377644290414283,1.91710783928141e-05,-0.00350365726328081,0.00250179613436969,-0.00335796118090758,0.000544191814882834,-0.000595939653764596,0.00681325488684525,-0.0390392221934946,0.000168593261757706,-0.00866567423980897,0.0050435478509654,-0.0278911506731187,0.0249190684242276,-0.808406130939251,-0.0189229506748505,0.357409748749183,-0.000198804347175105,-0.0139432073675375,-0.146604863763413,0.109508367621322,-0.0482447950407849,0.0133307942558791,0.00027428843318522,0.00252372942055056,-0.00755176179561835,0.0184522176624997,0.00261701438066021,-4.64707638563533e-16,-7.52535162858217e-07,2.16070051476835e-16,-8.57127360598189e-05,0.000524798051413169,1.16633287662836e-05,-0.000148541682600465,-3.47241217557334e-16,0.000294772523171501,8.34114810852752e-05,0.000142642664752091,0.000143632884261561,-0.00914397596884513,-0.000637091742641396,-7.08649809061962e-06,0.00756316236589512,-3.96609916531414e-17,7.76170540341518e-07,-0.000720815015858151,0.0047251422797313,5.13576701077026e-05,0.00166192444335187,-0.0601691187011055,-1.34484227313289e-07,-7.38017812807118e-06,-4.49426074185312e-08,2.16604068371632e-15,-1.14136363923979e-06,1.30662425389833e-15,-0.157905357003249,1.08190819486735e-05,-0.00141368485756665,-1.89904411008799e-07,1.32734586399968e-16,9.90413002646546e-17,-4.18905664926398e-06,-1.67395551919604e-05,-0.0015780311646109,1.63543586897507e-06,0.0740109986557575,6.46873425407681e-07,-5.66293511257588e-05,1.89378886996515e-05,2.00262389949611e-07,-6.09704844930614e-06,8.52699642875728e-17,1.67726333259511e-16,-7.31972702607115e-07,-1.51976439079821e-16,4.04405461411817e-17,-7.39810899446345e-18,0.000284182929999122,8.14688077360869e-17,-3.41544405607566e-05,-4.31173972489269e-17,-6.52472521226932e-17,5.42629110218212e-06,-4.47315251208247e-17,8.70534615040693e-17,-7.9427950465728e-08,-6.44875945943318e-17,-8.55726622623697e-18,-4.26348032017805e-17,-4.05013372091249e-18,-3.53948839867864e-17,8.78276371720541e-17,-5.49307491512141e-16,-5.29091656109534e-17,2.33175550802735e-05,-2.29470310641477e-17,2.66545147799781e-17
"t52",-0.100598708343044,-0.00433032310124704,-0.0157326723109828,0.0916416465906161,-0.13682118697377,-0.00151388884526327,-0.000618656324026565,0.394918914347888,0.075636081078587,-0.00422275678967302,0.00569846061021301,-0.00184575259266495,7.59307417787744e-05,-0.0362694693083874,0.0314227550758122,-0.000529064286548219,0.0116365418049786,-0.00146524957764581,-0.000401743624815638,0.00710893188590034,-0.00400895062459269,0.00478871768072975,-0.000678348434913793,0.000738854120220778,-0.00617065990637154,0.0215013254477898,-7.10939551752059e-05,0.00304389708498037,-0.00128058444320853,0.00647826685439491,-0.00550007140509314,0.160293626169024,0.00251115330652137,-0.0361213427738054,1.75966562095338e-05,0.00112108537985567,0.0111139310504534,-0.00796817831919137,0.00243557134826339,-0.000224126633872043,2.61994104054902e-06,4.65493332186275e-05,-0.000186363904558395,0.000464432908699977,0.000112508481423834,-5.48154922071596e-16,-3.33023006108823e-08,-7.22920744957958e-17,-3.65794759194784e-06,2.23618952270321e-05,4.92528922142949e-07,-5.13084369360337e-06,7.03453234081862e-16,2.71455978698024e-06,4.41616150490985e-07,5.3844204989128e-07,-2.08683778139536e-06,0.000269118427895287,1.97249953758014e-05,2.66425995986086e-07,-0.000658574534079637,1.97894688448905e-16,-1.64939617363573e-07,0.000265584639482914,-0.00315332545311537,-4.21037784585804e-05,-0.00136740419103742,0.0695238908794034,1.85687320658482e-07,1.23045131186844e-05,8.33951121898417e-08,-6.45421306418232e-15,2.38684202291373e-06,-4.72078433464982e-15,0.484331356430704,7.20181474318659e-05,-0.00670571754141714,-7.72193601287027e-07,-1.90256254457705e-16,1.49080014800495e-16,-1.79273880755852e-05,-7.52614564684341e-05,-0.00709933321121909,9.53515446045251e-06,0.722756469605441,7.45630878651831e-06,0.000756346242931119,-4.55057492265391e-05,-3.94616938504219e-07,8.69393326498408e-06,-4.87110834098919e-16,-2.05968929070962e-15,6.84476882040027e-07,1.59186981746071e-16,8.4555511883058e-18,3.1609986376177e-17,-4.76839352699784e-05,3.50558723550607e-16,-1.85709870673698e-06,-1.07906617909253e-17,-3.90566445055189e-16,9.66120588682978e-07,-1.95197088740767e-16,-2.18367252953737e-16,-1.9195752273406e-08,-3.24233841877651e-17,4.21000610568709e-16,-1.72107992907297e-16,2.1917071685539e-17,-1.26625964849065e-17,5.22570921365083e-17,1.01654910537623e-16,1.58266707786338e-16,7.49965659030306e-06,-1.34227660763407e-17,6.45348107382427e-17
