"accepted_species","trait_ARD"
"t17","0"
"t82","0"
"t83","0"
"t61","0"
"t62","0"
"t45","1"
"t58",NA
"t69","1"
"t70","1"
"t3","0"
"t37","0"
"t38","0"
"t84",NA
"t85","1"
"t63","1"
"t13","1"
"t10","1"
"t33","1"
"t19","0"
"t59","0"
"t60","0"
"t99","1"
"t100","1"
"t80","1"
"t81","1"
"t8","1"
"t12","1"
"t15","1"
"t40","1"
"t89","1"
"t90","1"
"t50","1"
"t51","0"
"t4","0"
"t91","0"
"t92",NA
"t53","0"
"t93","0"
"t94","0"
"t66","0"
"t29","1"
"t41","0"
"t42",NA
"t1","0"
"t64","0"
"t65","0"
"t32","0"
"t54","0"
"t97","0"
"t98","0"
"t14","0"
"t86","0"
"t87","0"
"t55","0"
"t77","0"
"t67","0"
"t68","0"
"t26","0"
"t6","1"
"t48","0"
"t49",NA
"t23","0"
"t27","0"
"t28","0"
"t35","1"
"t71","1"
"t72","1"
"t31",NA
"t36","0"
"t56","0"
"t57","0"
"t88","0"
"t44","0"
"t25","1"
"t9","1"
"t39","0"
"t24",NA
"t20","0"
"t95",NA
"t96","0"
"t7","0"
"t2",NA
"t78","1"
"t79","1"
"t34","0"
"t75","0"
"t76","0"
"t5","0"
"t73","1"
"t74","1"
"t52","1"
"t46","0"
"t47","1"
"t43","0"
"t18","0"
"t21","1"
"t22","1"
"t16","1"
"t11",NA
"t30","0"
