accepted_species,estimate
t58,0.045336187
t99,0.06345533
t180,0.068886764
t259,0.09937928
t260,0.09937928
t153,0.050413013
t212,0.068886764
t278,-0.19746564
t240,-0.21289463
t55,0.06345533
t130,0.06345533
t112,0.06345533
t135,0.057597004
t164,0.057597004
t303,0.044705324
t306,0.019973958
t207,0.047237784
t175,0.047237784
t238,-0.003863946
t280,-0.003863946
t316,-0.003863946
t314,-0.21327065
t281,-0.22454865
t49,0.04037813
t42,0.05229845
t89,0.05229845
t110,0.06345533
t162,0.06345533
t142,0.06345533
t293,0.12709612
t312,0.07814902
t225,0.08493906
t310,-0.12930532
t97,0.06345533
t82,0.06345533
t20,0.06345533
