"accepted_species","trait_BM_trend_scaled"
"t1",-0.104428408964185
"t7",0.307913964285947
"t12",0.295182288403986
"t13",0.0420063678895582
"t57",0.74060150842911
"t92",0.44492093171301
"t93",0.244508268325416
"t28",-0.349158073963265
"t140",0.636584877718327
"t141",-0.142067446648714
"t91",0.0278363833846992
"t53",0.621426481963838
"t54",-0.0654514788229738
"t51",0.42078166572075
"t21",0.680604064005658
"t22",0.962025163197279
"t20",0.360553486506031
"t37",2.31571938871948
"t62",2.40823982050061
"t78",3.49507807088988
"t207",3.75110216314876
"t208",3.87730637163669
"t99",4.00830023153664
"t15",1.38068902796832
"t9",0.438936887605263
"t24",-0.431053257276027
"t100",-0.167075448160915
"t117",0.0778087375336556
"t118",-0.0710758665845529
"t79",0.944008677524532
"t80",0.620242932112028
"t105",0.242488019881779
"t185",-0.347897634404678
"t186",0.0892114495915121
"t151",0.357072520700147
"t226",0.307324452543571
"t227",0.481750062554849
"t191",0.750061745115727
"t153",0.197317369897923
"t154",0.389250765683133
"t35",0.765610875359984
"t36",0.736251183995169
"t27",-0.138147081963533
"t143",0.0724891362070815
"t144",0.667605845702369
"t31",-0.693032154933222
"t43",-0.514544302176227
"t44",-1.01918270748688
"t72",0.723207482553677
"t73",0.85421207241981
"t74",0.384895369009624
"t212",0.653887908754435
"t213",0.594118035792521
"t156",0.683246497370191
"t173",0.709084278045339
"t174",0.229354093002106
"t155",0.602639497226055
"t14",0.0585170064389397
"t230",1.58475982308946
"t231",1.88767887974784
"t148",1.60291234794943
"t145",1.54226984521995
"t116",1.38662870712398
"t129",NA
"t165",NA
"t166",1.94788701967992
"t111",1.44236551008792
"t142",1.49746841667197
"t152",1.47009810141597
"t178",2.51114182278349
"t235",1.50168341244352
"t244",1.49788560262913
"t245",1.81409636679989
"t190",1.97511609306246
"t114",NA
"t115",NA
"t139",NA
"t162",0.33496657126376
"t163",0.272969458591284
"t133",0.385257186504776
"t69",0.727547823142558
"t103",NA
"t109",0.395403363312945
"t110",0.448055776518046
"t65",1.11713138934894
"t179",0.460742442221038
"t180",NA
"t108",1.23075427268666
"t107",NA
"t193",NA
"t194",0.674426548333989
"t90",1.04749540376267
"t96",0.780472111813588
"t97",1.33628038391447
"t98",0.960980719626338
"t183",0.643154412911315
"t184",NA
"t122",0.298312240029673
"t199",0.133979610863882
"t232",0.127140561157488
"t233",0.383312080581487
"t177",NA
"t126",0.672239719552253
"t66",NA
"t64",0.155507623184684
"t45",0.304606304224096
"t46",0.542080286199798
"t42",NA
"t50",0.0369702222622579
"t112",0.167972060621482
"t113",-1.33455657709698
"t123",-0.25029835993083
"t160",-0.805091783179074
"t161",-0.526918258737481
"t138",-0.98657484614904
"t63",NA
"t188",-0.691243385992027
"t189",-0.38732200731956
"t217",-0.223170179098687
"t236",-0.201809395106346
"t237",-0.247911276162395
"t225",-0.225760105567941
"t204",NA
"t205",-0.653021743472459
"t252",NA
"t253",-0.609794791729757
"t218",-0.646288552812023
"t106",NA
"t60",NA
"t61",-1.17902931828211
"t214",-0.622978730729015
"t215",-1.12068226199358
"t195",-1.01077775993022
"t248",-0.0514038603646516
"t249",-0.00375468482776755
"t239",0.0499692825185866
"t228",-0.347165336802328
"t229",-0.0552202166968186
"t56",-0.0130990227985884
"t242",-1.03855118033995
"t243",-1.16209799678295
"t119",-0.61531449196227
"t169",-0.649522720384927
"t181",-0.842464324654133
"t182",NA
"t127",-0.514088218272814
"t134",NA
"t135",-1.02982895881545
"t250",NA
"t251",-0.769394517697868
"t130",-0.145888450827425
"t187",-0.342831075721561
"t202",-0.384495942331007
"t203",0.296940793091322
"t198",-0.474976181200588
"t192",NA
"t223",-0.159056031816535
"t224",-0.154622580562589
"t219",-0.0271106685718144
"t220",-0.298078325217964
"t104",-0.122410643198292
"t85",-2.10654755194643
"t86",-1.21935891891476
"t159",-1.39289895311067
"t211",-1.30571887364064
"t240",NA
"t241",-1.45670186040284
"t216",NA
"t171",-2.04817085134773
"t172",-1.563570808264
"t170",-1.73146952656035
"t164",-2.29173814974266
"t196",-2.13177720159775
"t197",-2.05212408471244
"t209",NA
"t210",-1.61127983944119
"t158",-1.80914548873351
"t146",-1.48308840246181
"t16",0.268425430403372
"t17",0.156044927774463
"t38",0.354227966450801
"t39",0.711692004770545
"t70",0.0592185617397892
"t71",0.292646545686813
"t19",0.505228051411603
"t4",0.0735420155933333
"t26",-0.399240409705679
"t47",-1.2312192974699
"t48",-0.660247108540211
"t40",-0.408243772114475
"t29",-0.476223844528126
"t59",-0.120994132599136
"t89",0.430569436228784
"t120",0.305999849230748
"t121",-0.166357979860161
"t128",-0.307244434647564
"t131",-0.0536693437917228
"t132",-0.114623006155691
"t175",-1.2985263921698
"t176",-0.855159522847682
"t157",-0.879071414827819
"t94",-0.0796232931657669
"t95",-0.295683762661865
"t136",0.449435688317334
"t137",0.16876490927278
"t87",0.279468051790438
"t88",0.247044251659164
"t30",0.152063933540337
"t25",-0.109929005465424
"t32",0.107521298414552
"t33",-0.0176864551238163
"t23",-0.998576988426696
"t41",-1.38136781748117
"t75",-1.09228516789436
"t76",-1.14606595173465
"t18",-0.256576027507935
"t8",0.0361742400756637
"t10",0.274166416808384
"t11",0.269816693306949
"t34",-0.432747501893676
"t67",-0.47489477773431
"t68",-0.427493486875118
"t58",-0.690776986003044
"t49",-1.22616262630652
"t200",-0.0846744429545234
"t201",0.116680566516349
"t77",-0.818342119588425
"t101",-1.16315452560873
"t102",-0.770719855197079
