accepted_species,estimate
t98,-0.051600154
t99,-0.051600154
t180,-0.051600154
t220,-0.051600154
t222,-0.051600154
t320,-0.051600154
t272,0.12743096
t107,-0.051600154
t130,-0.051600154
t78,-0.051600154
t135,-0.051600154
t165,-0.051600154
t244,-0.051600154
t262,-0.051600154
t265,-0.051600154
t77,-0.051600154
t144,-0.051600154
t343,-0.051600154
t361,-0.07905693
t268,-0.07905693
t340,-0.07905693
t314,-0.07905693
t302,-0.07905693
t286,-0.07905693
t119,-0.07905693
t67,-0.051600154
t43,-0.051600154
t86,-0.051600154
t110,-0.07905693
t162,-0.051600154
t292,-0.051600154
t123,-0.07905693
t213,-0.051600154
t191,0.10458114
t82,-0.07905693
t13,-0.051600154
