"accepted_species","trait_ARD"
"t39","1"
"t40","1"
"t35","1"
"t36","1"
"t15","1"
"t71","0"
"t54","1"
"t65","1"
"t66","1"
"t64","1"
"t62","1"
"t18","1"
"t19","1"
"t93","1"
"t94","1"
"t27","1"
"t16","1"
"t23","1"
"t24","1"
"t42","1"
"t31","1"
"t37","1"
"t38","1"
"t60","0"
"t61","0"
"t55","1"
"t3","1"
"t28","1"
"t29","1"
"t67","1"
"t68","0"
"t43","0"
"t1","1"
"t11","1"
"t12","1"
"t9","0"
"t4","0"
"t81","1"
"t99","1"
"t100","1"
"t72","1"
"t73","1"
"t25","1"
"t13","1"
"t44","1"
"t91","0"
"t92","0"
"t80","1"
"t76","1"
"t77","1"
"t41","0"
"t26","1"
"t20","1"
"t21","1"
"t82","0"
"t83","0"
"t69","0"
"t32","0"
"t17","0"
"t48","1"
"t57","0"
"t58","1"
"t5","1"
"t14","0"
"t33","1"
"t34","1"
"t56","1"
"t89","0"
"t90","0"
"t7","1"
"t8","0"
"t87","0"
"t88","0"
"t84","0"
"t63","0"
"t10","1"
"t78","1"
"t79","1"
"t85","0"
"t86","0"
"t30","0"
"t51","0"
"t97","1"
"t98","1"
"t70","1"
"t59","0"
"t45","1"
"t22","1"
"t46","1"
"t47","1"
"t52","1"
"t53","1"
"t95","1"
"t96","1"
"t74","1"
"t75","1"
"t50","1"
"t2","0"
"t6","1"
"t49","1"
