,0,1,2,3,4,5,6,7,8,9,10
t1,-0.16560225,13.628275,3.1987233,-1.1903387,-0.008617798,-2.1960688,-0.84826994,-0.38830495,-0.19852988,-0.031102644,0.27891576
t2,14.006693,-0.8073092,-0.7047124,8.4411,12.694604,-1.7124698,-0.11859977,-0.13119775,-0.32897538,-0.033541203,0.05384954
t3,14.130379,-0.7500718,-0.65218747,8.587726,12.007296,-1.6217401,-0.016773801,-0.067877136,-0.16609417,-0.032255884,0.051174354
t4,-0.23823051,1.5243669,2.5446925,-1.2404066,0.015962675,-1.9853406,-0.8950297,-0.06711615,2.3057954,-0.017521968,0.1302701
t5,10.603202,-0.6371422,-1.0164876,9.293988,6.066009,-1.8719885,9.7880945,-0.23245113,-0.7444257,-0.05233976,3.4150016
t6,14.739495,-0.92757106,-1.161857,11.281409,4.63038,-1.334702,7.284245,-0.1162685,-0.7790594,-0.068390496,1.3795223
t7,17.879978,-0.9301085,-0.66464126,10.245357,15.745031,-2.1245291,-0.23924814,-0.27783817,-0.1988002,-0.04134909,0.06713036
t8,22.455267,-1.3378806,-0.9863923,13.007039,19.888039,-2.7193952,-0.32421944,-0.24032868,-0.378178,-0.05929831,0.115578756
t9,-0.011606958,12.181503,3.563872,-1.2420518,-0.015797496,-1.817393,-1.3101615,-0.2567276,-0.0009501411,-0.039328277,0.35067695
t10,15.705746,-1.0087101,-1.2621773,11.982382,3.2258685,-1.1496292,6.9041734,-0.067594625,-0.84820145,-0.06868308,0.8071967
t11,3.8885493,-0.25305673,-0.6587602,7.8705077,3.096097,-2.116438,14.858796,-0.4254729,-0.8528247,-0.038325325,8.045242
t12,-0.20575942,1.8674179,2.847046,-1.323782,-0.0028952877,-2.116176,-0.9188852,-0.0140403425,2.437707,-0.006330869,0.1629149
t13,-0.21093546,6.5762935,3.4200683,-1.4521654,-0.0068339994,-2.1457381,-1.3844397,-0.12707461,1.7078904,-0.029215684,0.2598604
t14,-1.1696607,-0.17314921,9.862462,-2.4489543,11.068093,-5.712191,-2.4493306,-0.17614867,-0.028122941,-0.00069520454,0.17041105
t15,-0.31496885,2.1698253,2.6630616,-1.2698013,0.21572518,-1.9771793,-1.0006866,-0.107846454,2.2330918,-0.018970774,0.15223286
t16,-0.18482633,7.8718853,4.0140734,-1.3866506,-0.009423548,-2.2306538,-1.4552265,-0.17318682,1.381256,-0.03665278,0.29152936
t17,10.713897,-0.6427716,-1.1127765,10.140753,10.041157,-2.7110953,14.255117,-0.34326187,-0.88498163,-0.059657272,5.728224
t18,19.157515,-1.2170241,-1.3881162,13.685144,0.5424531,-0.6840754,6.934511,-0.022741804,-0.9529654,-0.0853577,0.10849584
t19,10.630478,-0.6342653,-1.124857,10.271553,10.411003,-2.7590394,14.536224,-0.3642807,-0.89671993,-0.058843695,5.7546167
t20,-0.02127422,7.7407274,2.8027685,-1.1598005,-0.009273873,-2.144623,-0.9289053,-0.19156224,0.49389693,-0.015862864,0.23533516
t21,-0.12294544,4.2975526,2.6974983,-1.2356874,-0.005207608,-2.194582,-0.96934843,-0.11148832,1.7448887,-0.010267546,0.19458416
t22,-0.008270993,11.819158,-0.03181856,-2.4540899,-0.019972455,-1.2924725,-1.0170538,-0.23545533,5.646458,-0.058003917,0.41663614
t23,10.433418,-0.6137989,-1.1228305,10.213438,10.209217,-2.821444,14.283734,-0.35822144,-0.87189245,-0.059284113,5.7846794
t24,-0.17368628,1.9883741,2.5729828,-1.3757528,-0.0023455773,-2.3787348,-0.9817635,-0.06684406,2.6538365,-0.0027062704,0.17461562
t25,-0.16634884,1.9993525,2.67866,-1.3441505,-0.0020212303,-2.3587296,-0.9630803,-0.06530181,2.5746295,-0.0035782745,0.17066254
t26,10.424798,-0.6279554,-1.1706394,10.298844,10.283882,-2.8264825,14.763122,-0.36604065,-0.89558744,-0.062032014,6.0183516
t27,19.346958,-1.2318368,-1.4147744,13.939283,0.53579557,-0.6746087,7.381911,-0.028299987,-0.97494453,-0.0869003,0.11398604
t28,-1.2841542,-0.17317875,11.033596,-2.8941317,12.610473,-6.4447007,-2.7116075,-0.15083264,-0.008384859,0.35964608,0.20330274
t29,10.649754,-0.62236834,-1.114747,9.996847,10.483376,-2.7599452,14.749483,-0.36478034,-0.8974631,-0.059001625,5.700077
t30,-0.19275151,8.717937,4.5371857,-1.3147166,-0.011414818,-2.2160087,-1.5053245,-0.17083143,0.9531245,-0.040801972,0.3041151
t31,-0.28917953,7.085025,3.8079562,-1.4194419,-0.0067624776,-2.1593344,-1.3771677,-0.13950321,1.5737543,-0.028969178,0.2699033
t32,10.317361,-0.6260607,-1.1439652,10.4378195,10.496479,-2.8470469,15.063155,-0.378212,-0.8941976,-0.0564979,6.0684032
t33,19.854073,-1.2574221,-1.414786,14.310047,0.20375502,-0.58780944,7.0978613,-0.019614195,-0.99093235,-0.08645465,0.00061065354
t34,7.052385,-0.42214784,-0.96082515,9.034112,8.2910795,-2.837888,16.644295,-0.45424443,-0.9286151,-0.051070523,7.5720224
t35,-0.113822974,8.857209,-0.07774765,-2.6809227,-0.016342912,-1.3735075,-0.90721077,-0.1641796,7.069478,-0.053712387,0.3789551
t36,10.512459,-0.6245878,-1.127041,10.361739,10.650835,-2.8158424,15.029899,-0.372173,-0.889497,-0.057559464,5.8962846
t37,-0.20357263,8.724041,4.5770774,-1.3805323,-0.009421717,-2.3125212,-1.5878038,-0.18395007,0.98865634,-0.042221498,0.30620712
t38,-0.20408747,8.740558,4.727904,-1.3824723,-0.009360761,-2.3523111,-1.603958,-0.18026356,0.9093427,-0.04109268,0.3086632
t39,-0.09877875,9.046763,-0.09120412,-2.6782687,-0.017301083,-1.3422664,-0.8936989,-0.16448538,7.1046557,-0.05326198,0.38617218
t40,-0.3055373,7.4113274,3.861588,-1.5049077,-0.006856558,-2.204605,-1.4561429,-0.15780869,1.4581517,-0.03630037,0.2769323
t41,-0.107122764,8.861126,-0.08575227,-2.6678712,-0.016190447,-1.3947288,-0.914412,-0.16899289,7.0564227,-0.05318626,0.37657896
t42,-0.19822128,8.766492,4.491954,-1.3822426,-0.009925203,-2.2752185,-1.5633862,-0.1838089,1.0534695,-0.041709565,0.30969486
t43,-0.18863025,8.808624,4.625905,-1.3724082,-0.010556162,-2.281086,-1.5610986,-0.17761,1.0029016,-0.041252013,0.31304
t44,-0.10825587,8.712889,-0.06534272,-2.6084843,-0.016528223,-1.4190168,-0.9459448,-0.1536883,6.8038225,-0.051025823,0.37073153
t45,-0.2687574,7.2350516,3.710506,-1.4205728,-0.0074513485,-2.096098,-1.3473924,-0.13414742,1.5498668,-0.027597208,0.27528328
t46,-0.2826695,7.2424555,3.8522613,-1.4335507,-0.007002976,-2.1215727,-1.3622817,-0.13634314,1.51208,-0.027756512,0.278842
t47,10.444521,-0.61988574,-1.1231676,10.232496,10.259845,-2.8828633,14.660096,-0.35963497,-0.89332294,-0.05852888,5.810776
t48,10.336253,-0.6178583,-1.1243025,10.235663,10.283833,-2.86866,14.638848,-0.35543537,-0.8969866,-0.05957694,5.848454
t49,-1.3449556,-0.17101954,11.317362,-3.0021992,12.791887,-6.6295705,-2.8457525,-0.16873805,-0.0070487405,0.3957328,0.21126264
t50,-1.1998166,-0.20027286,9.950135,-2.5296342,11.10459,-5.849135,-2.4458444,-0.17373416,-0.0071181627,-0.002675394,0.17158411
t51,15.0088415,-0.8836978,-1.2160691,11.662231,4.1928515,-1.2918594,7.5312366,-0.097446345,-0.76688486,-0.062060863,1.1822593
t52,15.089352,-0.883418,-1.2126707,11.701397,4.256348,-1.2867591,7.5185823,-0.09957892,-0.76626664,-0.062715106,1.2034881
t53,-0.20175444,8.973813,4.6636677,-1.3077198,-0.012139804,-2.2888482,-1.5411385,-0.18677862,0.900619,-0.04120342,0.3118015
t54,-0.2739301,2.839557,2.7310762,-1.291514,-0.002235823,-2.0256827,-1.0293357,-0.086443804,2.3273396,-0.020916814,0.15326324
t55,-0.1243984,9.068455,-0.07738993,-2.683982,-0.016833192,-1.316139,-0.91411537,-0.1668955,7.0299654,-0.056167156,0.38575155
t56,-1.3090019,-0.16447954,11.290326,-2.975567,12.711745,-6.550845,-2.765703,-0.15010945,-0.009319235,0.21035033,0.2088263
t57,-1.3059376,-0.15962878,11.32206,-2.9579864,12.745869,-6.554738,-2.7590218,-0.15520354,-0.015932446,0.233123,0.21150468
t58,-0.121593475,8.975853,-0.084530056,-2.6775825,-0.016076786,-1.3898326,-0.9260485,-0.17307678,7.0656595,-0.054536134,0.37836137
t59,19.655268,-1.2434505,-1.4398136,14.3270235,0.37291583,-0.6594807,7.385355,-0.029357312,-1.0118958,-0.08988471,0.114060424
t60,-0.26809144,2.7602994,2.6844602,-1.2648151,-0.0020974476,-2.0096602,-1.01973,-0.084723674,2.281695,-0.020254986,0.14836566
t61,-0.27558133,2.6928618,2.7215843,-1.2671227,-0.0018963403,-2.0102246,-1.0191498,-0.08265459,2.2662854,-0.019757546,0.14819208
t62,10.226239,-0.62349117,-1.1533067,10.123056,10.436772,-2.8171594,14.735296,-0.35531697,-0.91488814,-0.06313324,5.94819
t63,10.301008,-0.6260274,-1.1538666,10.114403,10.470486,-2.8089468,14.741014,-0.35361925,-0.9196939,-0.06351981,5.8705215
t64,-1.3475261,-0.17638458,11.331602,-3.0196624,12.773001,-6.638719,-2.8657715,-0.16618,-0.004961051,0.37130544,0.21126436
t65,-1.3494859,-0.17630771,11.255008,-3.0077777,12.724612,-6.6083956,-2.841935,-0.16586311,0.03350835,0.38681445,0.20837723
t66,-0.1123559,8.900671,-0.074896246,-2.6609375,-0.017209588,-1.4079342,-0.95321554,-0.15025905,6.9460177,-0.052144647,0.37703037
t67,-0.2331626,7.2153378,3.7116768,-1.4554706,-0.008250418,-2.1453152,-1.4501499,-0.10730512,1.5803769,-0.03284916,0.2635756
t68,-0.23617409,7.1809983,3.7325146,-1.4597796,-0.008052185,-2.1480865,-1.4471565,-0.10628061,1.5786842,-0.03281642,0.26274613
t69,-0.10093684,9.020261,-0.0945937,-2.68564,-0.01707808,-1.3006008,-0.8911836,-0.16484052,7.097427,-0.054202396,0.38874945
t70,-0.103910424,9.038386,-0.093462795,-2.686796,-0.017054405,-1.2978809,-0.89094067,-0.16534181,7.099346,-0.054345652,0.38923728
t71,-0.10449481,8.988546,-0.10343983,-2.6444733,-0.016521554,-1.3304427,-0.89316344,-0.16899493,7.042554,-0.05366161,0.3767676
t72,-0.10538919,8.968425,-0.10155834,-2.6465755,-0.016509991,-1.3414885,-0.89708596,-0.16855103,7.0464478,-0.05368159,0.3761221
t73,-0.28896624,7.2070007,3.8374093,-1.4418607,-0.0062239277,-2.1495292,-1.3776993,-0.14003086,1.4588898,-0.028674072,0.2730271
t74,-0.29010838,7.2338614,3.8352184,-1.4435419,-0.0063743,-2.1406207,-1.3737931,-0.14027028,1.4654118,-0.02871711,0.27446187
t75,10.314559,-0.6100821,-1.1142001,10.2751045,10.716323,-2.8761325,15.212745,-0.38406304,-0.87883186,-0.056481156,6.087587
t76,10.283128,-0.608696,-1.116723,10.261206,10.723159,-2.880998,15.210477,-0.38519394,-0.88093644,-0.056909297,6.118514
t77,-0.113343924,8.870275,-0.076533824,-2.6725984,-0.0172398,-1.41192,-0.9514499,-0.14778587,6.997832,-0.05213182,0.37672988
t78,-0.29488754,7.4885335,3.895162,-1.5050089,-0.007840265,-2.1777263,-1.4421371,-0.14957233,1.469718,-0.03582137,0.2819197
t79,-0.12330869,9.057569,-0.07210345,-2.7059126,-0.016660118,-1.3421456,-0.9219003,-0.16628206,7.081892,-0.05620291,0.38740778
t80,-0.12482153,9.064832,-0.07407631,-2.708133,-0.01665413,-1.3377155,-0.922628,-0.16671738,7.085954,-0.056427117,0.38732067
t81,-1.2096992,-0.19667307,10.054026,-2.5303388,11.218524,-5.876387,-2.441258,-0.17634417,-0.010991266,-0.0019892792,0.17548636
t82,-1.2099077,-0.19835529,10.048922,-2.5291698,11.241206,-5.87921,-2.443413,-0.17634669,-0.013271236,-0.0019963447,0.174658
t83,19.639326,-1.2416722,-1.438212,14.328069,0.37673575,-0.6847795,7.4371214,-0.031379916,-1.012042,-0.09026957,0.15278018
t84,19.649569,-1.2414403,-1.4397776,14.327587,0.36911163,-0.68533766,7.4271574,-0.032358963,-1.0102445,-0.09022411,0.14839889
t85,-0.11682794,8.993121,-0.09610644,-2.6907423,-0.016099323,-1.3785912,-0.91690356,-0.17487656,7.1055245,-0.054223023,0.38008797
t86,-0.11523343,8.993612,-0.09517856,-2.691113,-0.01613969,-1.3767107,-0.9150735,-0.17469661,7.1018124,-0.054113664,0.38070944
t87,19.767944,-1.2673655,-1.4218109,14.287668,-0.00022463873,-0.573907,7.175832,-0.0086317435,-0.9980951,-0.08698337,0.0036371357
t88,19.76777,-1.267792,-1.4237229,14.296196,-0.00027496385,-0.5679904,7.15723,-0.007634908,-0.99777365,-0.08692346,0.0033887904
t89,18.915876,-1.2030164,-1.4031974,13.799335,0.904064,-0.7554648,7.1779776,-0.03964619,-0.94443655,-0.08306989,0.19975115
t90,18.935337,-1.2041304,-1.4034339,13.807115,0.9170303,-0.75457597,7.1656675,-0.038402364,-0.9453679,-0.08308976,0.18375106
t91,-0.27240264,7.5035553,3.9018743,-1.4120994,-0.0081419265,-2.1272902,-1.4486476,-0.13975006,1.3324082,-0.035559174,0.27051377
t92,-0.27356124,7.5105166,3.8991284,-1.4114467,-0.008086969,-2.1237018,-1.447407,-0.14000334,1.3263896,-0.035617143,0.2703109
t93,-0.088638544,9.355102,-0.10206452,-2.7535615,-0.018140329,-1.3847007,-0.93981814,-0.16813605,7.327894,-0.056011204,0.39487103
t94,-0.089210436,9.361753,-0.09803715,-2.7523572,-0.01816545,-1.3885151,-0.94262415,-0.16787867,7.314025,-0.056161433,0.39491317
t95,-0.20556419,9.093752,4.759319,-1.3202716,-0.012471888,-2.290278,-1.5363406,-0.18866466,0.8689927,-0.0410355,0.31942505
t96,-0.29246056,7.488328,3.890114,-1.5092045,-0.007843394,-2.18235,-1.4431192,-0.14969084,1.4827423,-0.035802156,0.28211218
t97,-0.29066738,7.4784517,3.8859591,-1.5102206,-0.007812591,-2.18542,-1.443491,-0.14963436,1.4848844,-0.03554319,0.28223053
t98,10.333883,-0.6336166,-1.1178626,10.177645,10.517552,-2.8337522,15.085622,-0.367131,-0.9019581,-0.057244085,6.1106944
t99,10.328229,-0.6334598,-1.1175123,10.174372,10.520066,-2.835417,15.094702,-0.3670279,-0.901371,-0.05714074,6.107213
t100,10.326537,-0.6333147,-1.1176937,10.164313,10.515965,-2.834333,15.081301,-0.36711094,-0.90139973,-0.057101145,6.1104956
t101,-0.20673525,9.106183,4.7790813,-1.3218778,-0.012473049,-2.2943757,-1.5400255,-0.18909927,0.86179703,-0.041170545,0.31995374
t102,-0.20595956,9.120755,4.7679644,-1.3204,-0.012525937,-2.291989,-1.5403618,-0.18921009,0.86097693,-0.04109476,0.32022193
t103,20.098637,-1.2775675,-1.438704,14.451836,0.11525257,-0.5572687,7.148961,-0.01212578,-1.0144012,-0.08768189,0.004771396
t104,20.103718,-1.277508,-1.4383091,14.445168,0.10774254,-0.5564301,7.147247,-0.012306662,-1.0141704,-0.087594524,0.0049325936
t105,-0.11081779,8.855466,-0.07739245,-2.66686,-0.017361108,-1.406551,-0.94861,-0.14654152,6.9953833,-0.05200744,0.3762859
t106,-0.11011838,8.863941,-0.07733692,-2.6668801,-0.017362338,-1.4055527,-0.94870245,-0.14659925,6.9924383,-0.05203285,0.37643424
t107,19.135258,-1.2108628,-1.3867466,13.745518,0.90064013,-0.65543306,7.0310035,-0.039787948,-0.94057775,-0.08020125,0.0061739795
t108,19.13012,-1.210653,-1.3866768,13.747287,0.9043353,-0.6565978,7.038017,-0.039894816,-0.94067454,-0.0801735,0.005934935
t109,-0.09082905,9.378648,-0.100330316,-2.7585413,-0.018136151,-1.3876874,-0.9419453,-0.16857228,7.333672,-0.056179777,0.3956711
t110,-0.090829946,9.378628,-0.10032751,-2.7585375,-0.018136313,-1.3876984,-0.9419477,-0.16856818,7.333702,-0.056180052,0.3956684
