,0,1,2,3,4,5,6,7,8,9,10
t1,4.702069,0.7377013,6.0832067,4.029564,3.8836367,5.8081136,2.9621139,7.4875994,5.082352,2.4204695,5.1954675
t2,2.2907164,11.436331,7.560793,4.652221,4.43584,4.78005,8.312723,8.578893,5.115614,4.6568775,2.6702352
t3,2.3404925,11.48025,7.5559287,4.5902934,4.4700246,4.7443314,8.352023,8.5382595,5.1655436,4.615825,2.6280406
t4,4.53812,1.3794447,6.5971003,4.6246862,3.4972289,5.4320655,3.629969,8.464345,5.7088504,3.2420561,5.305291
t5,2.2022247,11.462687,7.9362617,4.3306155,4.908007,4.8116465,8.099576,8.749751,5.050699,4.7496395,2.818613
t6,2.3896813,11.617477,7.1426296,4.6193376,3.8920074,4.7809334,8.759931,8.293528,5.2468314,4.469623,2.3912342
t7,2.3657615,11.507474,7.2895026,4.742147,4.183527,4.713124,8.521301,8.489617,5.198188,4.4793363,2.5081425
t8,2.369207,11.568805,7.4258523,4.6138425,4.3247533,4.736212,8.379446,8.479959,5.1248307,4.547868,2.5497484
t9,4.7467823,0.6694782,6.0013328,4.0077467,3.9442453,5.8764834,2.9422195,7.3990693,4.985478,2.3362014,5.1901574
t10,2.461246,11.681968,7.0692835,4.5942926,3.7202415,4.717401,8.790669,8.267734,5.2124887,4.3885984,2.382118
t11,2.170091,11.365471,8.5420475,4.099137,5.487686,4.6541,7.9500785,9.0796385,4.933418,4.897619,3.0241354
t12,4.479678,1.3208354,6.5000286,4.524553,3.634601,5.348168,3.5336022,8.469778,5.604083,3.3211656,5.365747
t13,4.518978,0.8027563,6.8617067,4.2913404,3.4415655,5.588765,2.8590844,7.529602,5.67206,2.8195362,5.3400216
t14,1.8822256,1.3849335,9.258677,7.69703,3.1262934,3.9878776,6.2433724,8.714241,7.288219,4.7172503,4.242551
t15,4.505474,1.1696559,6.5857673,4.5402765,3.612656,5.5474353,3.872732,8.322974,5.7068677,3.1873794,5.4065394
t16,4.658379,0.54349375,6.0477753,3.9448607,3.9182205,5.8525844,3.0556884,7.281091,5.036599,2.251921,5.313432
t17,2.073421,11.401619,8.031926,4.162386,5.1310506,4.9548035,7.949046,8.856948,4.984063,4.838273,2.8486056
t18,2.6395588,11.789941,6.864014,4.572624,3.3486474,4.616668,8.873696,8.079192,5.0797334,4.1352262,2.2720842
t19,1.9857405,11.579199,8.395582,4.176854,5.450396,4.8287225,8.070414,9.0255165,4.9014716,4.7498713,3.0023458
t20,4.5100813,1.2006863,6.3937674,4.3726845,3.7259927,5.3865566,3.3189225,8.273819,5.4771857,3.1825156,5.3501363
t21,4.49898,1.2531946,6.4105477,4.4187536,3.6913352,5.353627,3.369358,8.3528805,5.5122547,3.2523324,5.355394
t22,12.236893,9.011642,6.6099577,6.8568535,4.327915,5.725497,3.350831,4.77693,6.8449545,6.193997,7.7802043
t23,2.111339,11.466954,8.092998,4.186003,5.106664,4.848942,7.9268394,8.851467,4.938241,4.9309726,2.8920772
t24,4.5230956,1.2982516,6.422606,4.4620705,3.6388326,5.365989,3.4229357,8.385749,5.534463,3.262552,5.363484
t25,4.41025,1.2142324,6.544898,4.4414144,3.7162626,5.3298073,3.5573308,8.424472,5.639758,3.3473177,5.343831
t26,2.2880926,11.381108,8.193621,4.2853184,5.1548266,4.6745577,8.011199,8.894707,5.0068674,4.823841,2.91022
t27,2.789672,12.008499,6.584939,4.598606,3.1958954,4.508966,9.108727,8.055642,5.0380964,4.0576115,2.1028666
t28,1.9216791,1.4422337,9.134633,7.6788106,3.1219068,4.024442,6.282639,8.675829,7.226657,4.777067,4.148662
t29,1.9161645,11.605412,8.4777775,4.0874434,5.590061,4.8419147,8.064595,9.100953,4.8314366,4.741718,2.9953785
t30,4.8008885,0.5581979,5.9466357,4.1839833,4.1512365,5.9440117,2.953287,7.251606,4.805809,2.0606642,5.381246
t31,4.006451,-0.10931389,6.0461564,3.4458423,3.8558505,6.09469,3.559796,6.719035,4.8764005,1.7145466,5.1312785
t32,2.1046941,11.451179,8.645932,3.82352,5.5751457,4.7553606,7.865763,9.095006,4.685245,5.181848,2.9146097
t33,2.788529,11.99417,6.612765,4.5688314,3.2193227,4.5112677,9.053176,8.045371,4.9897265,4.033647,2.1391485
t34,2.227602,11.302217,8.693604,3.9358706,5.623344,4.5916014,7.8649993,9.178388,4.8203464,5.0836535,2.9968548
t35,12.316861,9.094726,6.696156,6.830342,4.426939,5.7377124,3.3570693,4.800522,7.0751934,6.122977,7.7104917
t36,2.0638883,11.307903,8.512344,3.7751584,5.4530263,4.7259755,7.9492455,9.134371,4.6978097,5.132453,2.983509
t37,4.5367227,0.4527137,5.972896,3.792627,3.8703628,5.9022193,2.9305604,7.148395,4.9712596,2.1583002,5.095235
t38,4.6306014,0.5103211,6.0023584,3.8640046,3.8961442,5.9118633,3.0007088,7.2443037,4.9993544,2.245197,5.2111163
t39,12.391023,9.249692,6.72883,6.655315,4.39342,5.6302514,3.4360552,4.7153616,6.9286633,6.339313,7.8419952
t40,4.5557456,0.6896653,7.031459,4.294781,3.3360462,5.6098313,2.5858278,7.3528323,5.847316,2.852537,5.3607855
t41,12.216343,9.134778,6.622822,6.88137,4.3584085,5.8209324,3.3551433,4.8541713,6.998708,6.044208,7.8466573
t42,4.583232,0.4492792,5.8241587,3.8380685,3.9393091,6.0289755,3.002641,7.201856,4.8226085,2.1107554,5.1426
t43,4.6471753,0.4730204,5.905451,3.9098718,4.0016274,5.98612,2.9048235,7.157532,4.8569326,2.1052353,5.152377
t44,12.83273,8.946497,6.3008857,6.245543,3.8202481,6.1522584,3.017247,4.6109343,6.419433,6.223382,7.807268
t45,4.06858,-0.08149787,5.964874,3.4864118,3.9156044,6.1681733,3.478347,6.734756,4.8152914,1.7175171,5.076575
t46,4.084453,-0.07599812,5.9512506,3.4800224,3.913899,6.1362114,3.469792,6.7262506,4.8180428,1.7121664,5.1080437
t47,2.2310483,11.441848,8.1860285,4.1741376,5.265475,4.732536,7.785333,8.948365,4.9054365,5.0386553,2.8853846
t48,2.1634173,11.412237,8.223143,4.1089597,5.1745567,4.800504,7.8692513,8.857326,4.8884783,5.0474524,2.9428422
t49,1.8875142,1.5881181,9.240785,7.733773,2.989156,4.009657,6.125245,8.799426,7.2567916,4.818261,4.025684
t50,1.6863478,1.3912598,9.278301,7.862477,2.9862704,4.009505,6.2266326,8.799192,7.211719,5.0383058,4.187598
t51,2.5428834,11.705823,6.9983087,4.757396,3.9697618,4.6561923,8.853634,8.363392,5.2058706,4.4595456,2.2830307
t52,2.5619028,11.790824,7.0159082,4.617271,3.8365707,4.5959873,8.778349,8.217936,5.097825,4.3344455,2.3628454
t53,4.8353634,0.6376222,5.836144,4.223023,4.222087,6.0033145,2.9588778,7.3281817,4.672458,2.0052674,5.357997
t54,4.625751,1.0998331,6.561868,4.5728703,3.4928002,5.6497526,3.9517992,8.232909,5.7239437,3.093354,5.3535247
t55,12.336292,8.840826,6.8128204,7.225022,4.426833,5.5068417,3.62939,4.929761,6.688108,6.311778,7.8212223
t56,1.8270146,1.48405,9.221153,7.7446456,3.1179738,3.9346101,6.2764125,8.727912,7.365248,4.7497344,4.174396
t57,1.8085266,1.6461654,9.190848,7.825421,3.0709991,3.8692954,6.334882,8.761462,7.36945,4.7877636,3.9897509
t58,12.227567,9.234233,6.738875,6.899172,4.48687,5.789451,3.4553363,4.887024,7.2143254,5.9983845,7.874304
t59,2.5476933,11.785559,6.6172256,4.651253,3.4832096,4.722012,9.058033,7.90948,5.0604234,4.183315,2.105075
t60,4.5844927,1.2523495,6.6678324,4.564852,3.5194044,5.5923314,3.8113282,8.3245125,5.767649,3.1502156,5.318697
t61,4.656499,1.3103822,6.5929847,4.53087,3.4426746,5.587438,3.761183,8.307666,5.685018,3.1115117,5.254053
t62,2.0831892,11.557947,8.255211,4.324201,5.0942855,4.683662,7.9826717,8.909222,4.989579,4.7986026,3.0926623
t63,2.180172,11.438036,8.367168,4.2473316,5.238092,4.6170063,7.955119,9.046127,4.8739457,4.963251,3.0405369
t64,1.7943964,1.439824,9.320752,7.7659335,3.0405455,3.9961514,6.1854444,8.77196,7.3213573,4.8302393,4.1674914
t65,1.85317,1.6164564,9.324858,7.7044077,3.1537468,3.8835049,6.201451,8.700659,7.4371524,4.6090813,4.16659
t66,12.845494,8.843573,6.230952,6.297273,3.872619,6.1021748,3.0664465,4.4924803,6.378059,6.341893,7.6847544
t67,4.5794044,0.87255096,6.7975698,4.2399044,3.4695342,5.573004,2.9279623,7.6165023,5.7196074,2.7414024,5.2566104
t68,4.487138,0.8339744,6.7942915,4.2193065,3.5124907,5.5373297,2.9088066,7.550202,5.6424866,2.8209238,5.3435946
t69,12.289435,8.862866,6.7794995,7.232355,4.395903,5.5286646,3.5753086,4.9149656,6.6600046,6.25739,7.859129
t70,12.354797,8.85033,6.7107215,7.23644,4.342419,5.5958114,3.5366287,4.834321,6.6451564,6.2580047,7.8075376
t71,12.463003,9.250894,6.8580313,6.6672363,4.441809,5.649331,3.5507627,4.740951,7.1262584,6.2839494,7.8940415
t72,12.387049,9.329598,6.8032975,6.6986046,4.401042,5.679466,3.5222356,4.7752066,6.973935,6.2572007,7.9602737
t73,4.121555,-0.005257968,5.927701,3.558517,3.855217,6.0871944,3.488906,6.7898836,4.89237,1.7841883,5.168102
t74,4.08339,-0.12929887,5.8928204,3.4205508,3.9673254,6.127323,3.4174275,6.672294,4.762293,1.6556709,5.128144
t75,2.1466992,11.421573,8.640261,3.9433196,5.443361,4.7113223,7.9324584,9.022385,4.7952657,5.08663,2.973353
