"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110"
"t1",0,8.73534296716808,8.73534296716808,5.38957838961374,8.1651113390852,8.67937583024424,8.86232428328735,10.2501548055636,3.91811042705834,8.67937583024424,6.15622215135287,5.38957838961374,5.38957838961374,6.12685323140239,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,8.67937583024424,3.98946919142469,4.80426937720588,4.57251375159953,8.67937583024424,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,6.12685323140239,8.67937583024424,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,7.7245538241731,5.38957838961374,8.67937583024424,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,6.12685323140239,6.12685323140239,8.67937583024424,8.67937583024424,5.38957838961374,5.38957838961374,5.38957838961374,6.12685323140239,6.12685323140239,5.38957838961374,8.67937583024424,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,6.12685323140239,6.12685323140239,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,6.12685323140239,6.12685323140239,8.67937583024424,8.67937583024424,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,8.67937583024424,8.67937583024424,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,8.67937583024424,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,5.38957838961374,5.38957838961374,8.67937583024424,8.67937583024424,5.38957838961374,5.38957838961374
"t2",8.73534296716808,0,7.92476150810547,12.0669207156873,11.5526562245283,12.0669207156873,12.1939020318066,13.5817325540828,10.5954527531319,12.0669207156873,9.54376703679598,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,10.6668115174983,11.4816117032795,11.2498560776731,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,11.1120987096162,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873
"t3",8.73534296716808,7.92476150810547,0,12.0669207156873,11.5526562245283,12.0669207156873,12.1939020318066,13.5817325540828,10.5954527531319,12.0669207156873,9.54376703679598,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,10.6668115174983,11.4816117032795,11.2498560776731,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,11.1120987096162,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873,12.0669207156873
"t4",5.38957838961374,12.0669207156873,12.0669207156873,0,11.4966890876045,12.0109535787635,12.1939020318066,13.5817325540828,7.2099612505768,12.0109535787635,9.48779989987214,7.60657208498215,8.6814292131322,9.45843097992165,8.6814292131322,8.6814292131322,12.0109535787635,12.0109535787635,12.0109535787635,6.2064628867931,7.02126307257429,7.864364575118,12.0109535787635,7.60657208498215,7.60657208498215,12.0109535787635,12.0109535787635,9.45843097992165,12.0109535787635,8.6814292131322,8.6814292131322,12.0109535787635,12.0109535787635,11.0561315726924,8.6814292131322,12.0109535787635,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,12.0109535787635,12.0109535787635,9.45843097992165,9.45843097992165,12.0109535787635,12.0109535787635,8.6814292131322,8.6814292131322,8.6814292131322,9.45843097992165,9.45843097992165,8.6814292131322,12.0109535787635,8.6814292131322,8.6814292131322,12.0109535787635,12.0109535787635,9.45843097992165,9.45843097992165,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,12.0109535787635,12.0109535787635,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,9.45843097992166,9.45843097992166,12.0109535787635,12.0109535787635,8.6814292131322,8.6814292131322,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,8.6814292131322,12.0109535787635,12.0109535787635,12.0109535787635,8.6814292131322,8.6814292131322,12.0109535787635,12.0109535787635,8.6814292131322,8.6814292131322,12.0109535787635,12.0109535787635,8.6814292131322,8.6814292131322
"t5",8.1651113390852,11.5526562245283,11.5526562245283,11.4966890876045,0,7.56923765062895,11.6796375406476,13.0674680629238,10.0252211250491,7.56923765062895,4.12692422008537,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,6.65007789897674,7.56923765062895,6.65007789897674,10.0965798894154,10.9113800751966,10.6796244495903,6.65007789897674,11.4966890876045,11.4966890876045,6.65007789897674,7.56923765062895,11.4966890876045,6.65007789897673,11.4966890876045,11.4966890876045,6.65007789897673,7.56923765062895,5.69525589290559,11.4966890876045,6.65007789897673,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,6.65007789897673,6.65007789897673,11.4966890876045,11.4966890876045,7.56923765062895,7.56923765062895,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,7.56923765062895,11.4966890876045,11.4966890876045,6.65007789897673,6.65007789897673,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,6.65007789897673,6.65007789897673,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,7.56923765062895,7.56923765062895,11.4966890876045,11.4966890876045,7.56923765062895,7.56923765062895,7.56923765062895,7.56923765062895,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,11.4966890876045,6.65007789897673,6.65007789897673,6.65007789897673,11.4966890876045,11.4966890876045,7.56923765062895,7.56923765062895,11.4966890876045,11.4966890876045,7.56923765062895,7.56923765062895,11.4966890876045,11.4966890876045
"t6",8.67937583024424,12.0669207156873,12.0669207156873,12.0109535787635,7.56923765062895,0,12.1939020318066,13.5817325540828,10.5394856162081,7.06337633977351,5.56034846289662,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,8.08350214178799,7.06337633977351,8.08350214178799,10.6108443805745,11.4256445663556,11.1938889407493,8.08350214178799,12.0109535787635,12.0109535787635,8.08350214178799,7.06337633977351,12.0109535787635,8.08350214178799,12.0109535787635,12.0109535787635,8.08350214178799,7.06337633977351,7.12868013571685,12.0109535787635,8.08350214178799,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,8.08350214178799,8.08350214178799,12.0109535787635,12.0109535787635,7.06337633977351,7.06337633977351,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,7.06337633977351,12.0109535787635,12.0109535787635,8.08350214178799,8.08350214178799,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,8.08350214178799,8.08350214178799,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,7.06337633977351,7.06337633977351,12.0109535787635,12.0109535787635,7.06337633977351,7.06337633977351,7.06337633977351,7.06337633977351,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,8.08350214178799,8.08350214178799,8.08350214178799,12.0109535787635,12.0109535787635,7.06337633977351,7.06337633977351,12.0109535787635,12.0109535787635,7.06337633977351,7.06337633977351,12.0109535787635,12.0109535787635
"t7",8.86232428328735,12.1939020318066,12.1939020318066,12.1939020318066,11.6796375406476,12.1939020318066,0,4.9682303023507,10.7224340692512,12.1939020318066,9.67074835291525,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,10.7937928336176,11.6085930193988,11.3768373937924,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,11.2390800257355,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066,12.1939020318066
"t8",10.2501548055636,13.5817325540828,13.5817325540828,13.5817325540828,13.0674680629238,13.5817325540828,4.9682303023507,0,12.1102645915274,13.5817325540828,11.0585788751915,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,12.1816233558938,12.996423541675,12.7646679160686,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,12.6269105480117,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828,13.5817325540828
"t9",3.91811042705834,10.5954527531319,10.5954527531319,7.2099612505768,10.0252211250491,10.5394856162081,10.7224340692512,12.1102645915274,0,10.5394856162081,8.01633193731674,7.2099612505768,5.54738968842508,7.98696301736625,6.86150387332243,4.86067213401874,10.5394856162081,10.5394856162081,10.5394856162081,5.80985205238775,6.62465223816894,5.16513228702895,10.5394856162081,7.2099612505768,7.2099612505768,10.5394856162081,10.5394856162081,7.98696301736625,10.5394856162081,4.86067213401874,5.09961845256159,10.5394856162081,10.5394856162081,9.58466361013696,5.98219692504316,10.5394856162081,4.86067213401874,4.86067213401874,5.98219692504316,5.54738968842508,5.98219692504316,4.86067213401874,4.86067213401874,5.98219692504315,5.09961845256159,5.09961845256159,10.5394856162081,10.5394856162081,7.98696301736625,7.98696301736625,10.5394856162081,10.5394856162081,4.86067213401874,6.86150387332243,5.98219692504316,7.98696301736625,7.98696301736625,5.98219692504316,10.5394856162081,6.86150387332243,6.86150387332243,10.5394856162081,10.5394856162081,7.98696301736625,7.98696301736625,5.98219692504316,5.54738968842508,5.54738968842508,5.98219692504316,5.98219692504316,5.98219692504316,5.98219692504316,5.09961845256159,5.09961845256159,10.5394856162081,10.5394856162081,5.98219692504316,5.54738968842508,5.98219692504316,5.98219692504316,7.98696301736625,7.98696301736625,10.5394856162081,10.5394856162081,5.98219692504316,5.98219692504316,10.5394856162081,10.5394856162081,10.5394856162081,10.5394856162081,5.54738968842508,5.54738968842508,5.98219692504316,5.98219692504316,4.86067213401874,5.54738968842508,5.54738968842508,10.5394856162081,10.5394856162081,10.5394856162081,4.86067213401874,4.86067213401874,10.5394856162081,10.5394856162081,5.98219692504316,5.98219692504316,10.5394856162081,10.5394856162081,5.98219692504316,5.98219692504316
"t10",8.67937583024424,12.0669207156873,12.0669207156873,12.0109535787635,7.56923765062895,7.06337633977351,12.1939020318066,13.5817325540828,10.5394856162081,0,5.56034846289662,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,8.08350214178799,6.20823979045346,8.08350214178799,10.6108443805745,11.4256445663556,11.1938889407493,8.08350214178799,12.0109535787635,12.0109535787635,8.08350214178799,6.20823979045346,12.0109535787635,8.08350214178799,12.0109535787635,12.0109535787635,8.08350214178799,6.20823979045346,7.12868013571685,12.0109535787635,8.08350214178799,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,8.08350214178799,8.08350214178799,12.0109535787635,12.0109535787635,6.88952792997772,6.88952792997772,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,6.20823979045346,12.0109535787635,12.0109535787635,8.08350214178799,8.08350214178799,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,8.08350214178799,8.08350214178799,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,6.20823979045346,6.20823979045346,12.0109535787635,12.0109535787635,6.20823979045346,6.20823979045346,6.20823979045346,6.20823979045346,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,12.0109535787635,8.08350214178799,8.08350214178799,8.08350214178799,12.0109535787635,12.0109535787635,6.20823979045346,6.20823979045346,12.0109535787635,12.0109535787635,6.20823979045346,6.20823979045346,12.0109535787635,12.0109535787635
