accepted_species,estimate
t2,-0.2420736
t5,-0.4019114
t11,-0.58370435
t134,1.7665179
t303,1.6976075
t199,0.95299476
t104,1.3109264
t111,0.08132183
t153,0.8009542
t30,0.25255245
t194,-0.010907491
t244,-0.30690688
t48,-0.52428514
t321,-0.11163547
t222,-0.06458995
t175,0.035230674
t258,-0.6100648
t172,-0.11969501
t246,0.23008427
t164,0.09464426
t141,-0.9413486
t149,1.0913892
t35,0.050720308
t216,-0.3296102
t297,-0.17014517
t305,0.23092745
t272,-0.13712412
t229,0.05941511
t99,-0.7739627
t155,-0.9120659
t39,0.5244955
t23,0.116802126
t19,-0.15286073
