accepted_species,estimate
t7,-2.3974684561746034
t19,-3.1733343471665005
t228,-1.9166483935739915
t86,-2.0140321597632185
t170,0.1944413136001827
t276,0.19566642683603613
t163,0.19633818810505663
t210,0.19568115820692675
t194,0.19610979761799535
t177,0.19728471699249847
t181,0.19410109880460885
t178,0.19232480811039382
t119,0.19698286820897834
t183,0.1946591287074916
t240,0.1958787665715885
t313,0.1966505192333611
t83,0.18511867507631966
t237,0.18308485337415947
t80,0.180341560091584
t49,0.10343600387901163
t39,0.10901874932448459
t57,0.2998054988993277
t151,0.32945421612193326
t269,0.33153005962111715
t329,0.27462469424739294
t291,0.2764110862800861
t120,0.2758377010121738
t171,0.2861105252649954
t155,0.28743431726244456
t70,0.3652979928656977
t27,-0.39025105604327187
t24,-0.32871658524727393
t41,1.7832044713345043
t47,1.8317817777242653
