"accepted_species","Medicinal"
"Palicourea_cymosa",0
"Philibertia_suberecta",0
"Fischeria_billbergiana",0
"Palicourea_tinctoria",0
"Xysmalobium_carinatum",0
"Saprosma_elegans",NA
"Himatanthus_obovatus",0
"Secamone_volubilis",1
"Ceropegia_ngomensis",0
"Rudgea_palicoureoides",0
"Galium_rosellum",0
"Matelea_congesta",0
"Cynanchum_decorsei",0
"Heterostemma_maculatum",0
"Mandevilla_alboviridis",0
"Pyrostria_elmeri",0
"Guettardella_rhamnoides",0
"Cynanchum_oresbium",0
"Scyphostelma_microphylla",0
"Scleromitrion_largiflorens",NA
"Spermacoce_linoides",NA
"Guettardella_inconspicua",1
"Crusea_longiflora",0
"Coelospermum_reticulatum",0
"Gaertnera_stictophylla",0
"Canthium_coromandelicum",1
"Ophiorrhiza_loana",0
"Leuconotis_griffithii",0
"Saldinia_acuminata",0
"Strychnos_tomentosa",0
"Asclepias_leptopus",0
"Uncaria_lanosa",1
"Rauvolfia_pruinosifolia",0
"Jasminanthes_kinabaluensis",0
"Houstonia_serpyllifolia",0
"Rondeletia_erythroneura",0
"Schismatoclada_lutea",NA
"Ceropegia_nampyana",0
"Ceropegia_arenarioides",0
"Galium_werdermannii",NA
"Psychotria_longituba",0
"Psychotria_smithiae",0
"Psychotria_dolichocalyx",0
"Galium_margaceum",NA
"Psychotria_tubulocubensis",0
"Psychotria_denticulata",1
"Galium_intricatum",NA
"Psychotria_monticola",0
"Psychotria_monsalveae",0
"Stipularia_africana",1
"Coprosma_petriei",0
"Asperula_balchanica",NA
"Ixora_polyantha",1
"Hedyotis_punicea",0
"Hoya_salmonea",0
"Hoya_baishaensis",0
"Hedyotis_papafranciscoi",0
"Hoya_rosarioae",0
"Mussaenda_microdonta",0
"Lepinia_taitensis",0
"Psychotria_onivensis",0
"Coffea_boinensis",0
"Coffea_rhamnifolia",0
"Coffea_mogenetii",0
"Aspidosperma_resonans",0
"Mitracarpus_breviflorus",NA
"Aspidosperma_excelsum",1
"Aspidosperma_discolor",1
"Macrocarpaea_zophoflora",0
"Fagraea_ternatana",0
"Spermacoce_debilis",NA
"Hoffmannia_ecuatoriana",0
"Myrmephytum_beccarii",0
"Scolosanthus_leonardii",0
"Timonius_arboreus",0
"Dischidia_retusa",0
"Timonius_klossii",0
"Wrightia_angustifolia",0
"Scyphostachys_pedunculatus",0
"Geniostoma_pedunculatum",0
"Helia_oblongifolia",0
"Vinca_ispartensis",0
"Rudgea_vareschii",0
"Rudgea_buntingii",0
"Rudgea_blanchetiana",0
"Stapelia_rubiginosa",0
"Gentianella_undulatisepala",0
"Remijia_uniflora",0
"Remijia_delascioi",0
"Vincetoxicum_inamoenum",1
"Sabicea_surinamensis",0
"Oldenlandia_breviflora",0
"Ophiorrhiza_debruynii",0
"Sabicea_thyrsiflora",0
"Sabicea_segregata",0
"Gentiana_stellata",0
"Exacum_pumilum",0
"Chassalia_petrinensis",0
"Gentiana_wasenensis",0
"Parsonsia_longiloba",0
