"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113"
"t12",-0.129256239962727,0.0337183213829718,-0.00547710163802203,0.00209405744599962,-9.7650803847995e-05,0.00760919388117806,-0.000842659505842832,1.60462116301215e-05,-0.00234870343060173,0.000404206107992705,-0.00224210569388614,0.00052029755479841,-0.0172721530519219,0.0278293495914483,-0.0433092348795136,0.182715382232098,-0.0820836235766879,0.00042243767618873,0.000392274866402009,-2.00683523597408e-06,3.00098518300779e-05,-0.000176966120715965,0.0165668576537566,-0.0350989758054217,0.0151302607033166,-0.131083192560205,0.00312138326279217,-0.715635901871759,0.548129409145476,-0.00160782037302036,0.00121830190244651,-0.0103312362248622,0.0797353151171021,-0.236655587378191,1.88639013221231e-15,0.00902171327710392,-0.0219261639332783,0.0071889559205668,-0.000665809941616952,-0.000100100275633205,-0.0591893621307155,0.000485534946585506,0.00112709164732735,-0.02160463759028,0.083024269968104,-0.0589376253492646,-3.16867447059562e-16,-0.00155698821901182,0.0504758022462464,0.00201134974780366,-0.136715606930522,0.000732159521689223,0.00041452562546931,1.49031574615464e-16,4.51211577109409e-05,0.000258350223805413,0.000419288293995433,0.00065694609862737,-0.00430178964394227,-1.37290860184301e-17,-0.000204985962388317,-1.92175028400328e-14,0.000614438884065664,0.000277886041938305,-1.87459121684657e-05,-0.000149203831816038,-3.02800694642036e-05,-0.00049927938988901,3.60071293427591e-17,0.000341249280816319,0.000567729332481889,8.03397836401818e-16,-0.0013635286082865,-1.26196750106924e-05,7.78560899891783e-06,0.000172044752910677,0.000107392093098154,0.00130245438062723,-7.0922844258448e-06,-0.000310410020388256,8.10386929759192e-05,1.70319077373712e-07,5.38357898926268e-16,3.62981490776436e-06,3.58903986683966e-06,4.66880439228867e-06,5.29147264023681e-17,0.00072267913621478,-1.50254519338517e-05,-1.56618681457906e-06,0.00123069635745364,-5.04570888705874e-08,4.11020543825097e-17,-1.18831972097465e-17,1.60235924769245e-17,-1.43504993899949e-17,-2.27494235821577e-08,0.000881157214449663,-4.15330605009234e-17,5.7118800516169e-17,3.42187976540858e-17,4.27227592396696e-16,1.90180642308609e-16,1.78208378035565e-18,1.40396572507056e-17,2.68977189295022e-17,-6.16315261777583e-18,7.55769556459637e-17,-1.66434176672671e-17,-2.78997119202326e-17,-1.21263779177354e-17,-7.95249067484804e-07,-3.4624822093125e-17
"t43",-0.163146652058224,0.0482518390892782,-0.014513131532202,0.00803119574265382,-0.000442133448566229,0.236096433623174,0.00902784389972826,-0.000102154671885773,0.00288358989410994,-0.000467417320881015,0.00184067166454122,-0.000210036150846223,0.00615363984802748,-0.00746982542368693,0.0108308273348193,-0.041881544003239,0.0185839474938981,-9.11240975309496e-05,-0.000411804610842346,2.07433679583463e-07,-3.0509492495594e-06,1.74459360229965e-05,-0.000974292500818232,0.00152071643516789,-0.000537592197955232,0.00413087104648419,-8.44484738573952e-05,0.0186187406665764,-0.0126478130542517,6.87996624510368e-06,-4.47241921869832e-06,-2.7771084107172e-05,0.000486529079009194,-0.00171770696913803,-5.92947931681018e-16,-0.192284136082085,-0.00120676309233646,0.000325130130942233,-2.67788488557904e-05,-2.35019731727023e-06,-0.00122807596401889,5.72253504418663e-06,1.28594484652782e-05,0.000430845475454005,-0.00614632223176883,0.00490300124897218,-1.84356422085221e-16,0.000694605511139022,-0.230997975997764,0.00136918329085899,-0.0757260258340157,0.000343126388509208,0.000154939989403035,9.35634326762053e-16,1.88803603046577e-05,0.0001504798137929,0.000283582735657726,0.552984750881168,0.00108235759289383,1.78328031277388e-14,-0.29636084566333,-4.1864450944888e-15,0.0603474200208847,4.68944204817963e-05,-3.48904695686988e-06,-2.94262239156703e-05,-1.12711473434446e-05,-0.640255641640602,-1.77972790411288e-16,0.00199593301627495,5.80773577681535e-05,-1.53725068222305e-16,-0.000180912648735386,-1.37110769321478e-06,9.23153166961619e-07,2.16625862050981e-05,1.36180685127144e-05,0.000196000916860786,-9.14628873978484e-07,-4.72925600491855e-05,1.06680040951352e-05,2.2746091440661e-08,7.09511906428571e-16,4.98217116865005e-07,4.93671633647802e-07,6.44913048931152e-07,-9.03452010755389e-17,0.000101772685811888,-2.15182442792732e-06,-2.24701782884867e-07,0.000207490017759881,-7.50597771660596e-09,2.96026537819263e-16,2.1176580972665e-16,1.988713713758e-16,2.7090510842558e-17,-3.44081430798997e-09,0.00015457163529868,-2.14803473506438e-16,-9.59650073027861e-17,6.3739192281759e-17,5.66185727542246e-16,1.08733774554403e-16,3.31964455475666e-16,2.00593123224902e-16,4.20514327482163e-16,-1.53139588238651e-16,-9.31959542092705e-17,-9.93806619608605e-17,-3.93071980359131e-17,3.60250653898667e-17,-1.27024967147445e-07,-6.99424485082147e-17
"t44",-0.163002937296727,0.0481909886431725,-0.0144769343429152,0.00800782343203529,-0.000440786212584794,0.235151622207186,0.00898932051470432,-0.00010170003092366,0.00286509816151103,-0.000464353643635028,0.00182684183649919,-0.000207834794826506,0.0060849241324519,-0.00737304765055441,0.0106848831194201,-0.0412868828056765,0.0183179087550143,-8.97688190518659e-05,-0.000405034390247873,2.03660020349628e-07,-2.99453506146298e-06,1.71164971487941e-05,-0.000951619678840678,0.00148196517769332,-0.000523075846426663,0.00401705108737783,-8.20449165177516e-05,0.0180845395014407,-0.012277569207294,6.64027916765951e-06,-4.31552840844972e-06,-2.67122877306851e-05,0.000466757878674579,-0.0016405067885878,-4.00343283093058e-16,-0.182542782916715,-0.0011423981649494,0.000307331304663886,-2.52731539683364e-05,-2.18941521223047e-06,-0.00114189097763019,5.29407371502278e-06,1.1894457787197e-05,0.000394278768190774,-0.00557229248338908,0.00443812750803058,5.84334758132041e-16,0.00061880276111757,-0.203828912697153,0.00118855488019444,-0.065349051891319,0.000293684709276748,0.000131370884418749,5.14938004973195e-16,1.54806322402281e-05,0.000120355363276429,0.00022566478015375,0.431884131752688,0.000831597863276426,1.24637380293281e-14,-0.222531320838618,-1.46290221631936e-15,0.0358516248616061,1.85425240302938e-05,-1.03495847884469e-06,-6.82864490140316e-06,4.53066729549626e-06,0.766167275145377,-3.36426368616289e-16,0.0197477105209139,0.000108603364340923,1.11979361996854e-15,-0.000298081378865446,-2.25731985058342e-06,1.38842571006661e-06,2.99256021329362e-05,1.86394700123513e-05,0.000265992797292145,-1.22211008404767e-06,-6.3019104051487e-05,1.38790876292993e-05,2.90647509367186e-08,-9.7793212091976e-16,6.1638541029375e-07,6.09302482244044e-07,7.92246752486539e-07,-5.15974113578511e-17,0.000122496937952365,-2.54817868899842e-06,-2.65650379136038e-07,0.000242993400638814,-8.60820668002668e-09,-9.80790180468337e-17,-2.54070014546322e-16,2.76290972286915e-16,3.23924887706818e-16,-3.90052610054957e-09,0.000174811916831751,1.35294286381437e-16,1.56464432046077e-16,3.86094348002057e-17,-2.83022279748607e-16,3.73122126985485e-16,-2.38317731358645e-16,-8.25644997605194e-17,8.87327024681203e-16,-2.82539672122049e-17,3.97227913178912e-16,-1.75204765070588e-16,-1.78437057074622e-16,4.04283687352545e-17,-1.39670276199613e-07,-2.0771645421007e-16
"t110",-0.164659620488921,0.0488955772122063,-0.0149022275637296,0.0082838050899717,-0.000456720678425899,0.246456463659037,0.00945175789488963,-0.000107169859959249,0.00309308003496649,-0.000502193067038588,0.00199975614571481,-0.00023645278989348,0.00698655852766766,-0.00867459202289279,0.012662011913877,-0.0494259604856452,0.0219652399787753,-0.000108498681003018,-0.000500766601369972,2.58444111540882e-07,-3.81727795876565e-06,2.19501569221998e-05,-0.00130859255659448,0.00211558448667454,-0.000766915047367878,0.00594810643415783,-0.000123509448415724,0.0273396503075032,-0.0187624233194261,1.133398489838e-05,-7.40376640100972e-06,-4.90167387690839e-05,0.000909007240049407,-0.00357387866549169,-3.62127711460429e-16,-0.47316171318713,-0.00325333636574856,0.000923385991526558,-8.06301081728015e-05,-1.44760535635109e-05,-0.00897177984057652,8.40031478395733e-05,0.000195965150033661,-0.00513790821660853,0.0279880939034625,-0.0201929116720317,-4.25034220584744e-16,-0.00142759700960359,0.360956006249397,-0.00149620041257925,0.074334754899771,-0.000294067466205403,-0.000115402354825437,-1.4094457095658e-16,-9.33088878515574e-06,-5.80815449495874e-05,-0.000104488419208346,-0.173239961344247,-0.000297119359492467,-5.03097579624814e-15,0.0684034763991315,-4.74552220818397e-17,-0.00310966343552351,7.30165837112544e-07,-1.07525475158629e-07,-1.10942150615082e-06,-6.07273706661519e-07,-0.0226100301144874,-7.43681369319255e-17,0.00118583661876482,1.62503079571567e-05,-1.55862914617123e-16,-5.25762587228022e-05,-3.98606764074836e-07,2.82681274089862e-07,7.16006812431131e-06,4.54829501480444e-06,6.61239374638666e-05,-3.1462228359112e-07,-1.63264244753811e-05,3.80863137049998e-06,8.35215431506477e-09,-2.49114576190465e-16,1.93790669481094e-07,1.92923442831507e-07,2.54395043442734e-07,-2.57140617018997e-16,4.19391376799112e-05,-9.21747741178157e-07,-9.66527514065593e-08,9.14638476232372e-05,-3.51205974785716e-09,1.98933021713975e-17,-2.80895437088877e-16,1.76735879449951e-16,2.30417328993608e-16,-1.67016999188106e-09,7.56151542529421e-05,4.60645761049143e-16,-9.30020964415752e-17,-1.13774311889586e-16,7.50662083113213e-16,5.40339232033238e-16,-2.96579469243892e-16,1.10592713331208e-15,0.707106781186548,-1.31453089597419e-15,1.47960205583995e-15,-5.9721248083247e-16,-1.05115510376628e-16,4.92507693941666e-16,-6.89387698905956e-08,3.10116583523059e-17
"t111",-0.164659620488921,0.0488955772122063,-0.0149022275637297,0.00828380508997167,-0.000456720678425887,0.246456463659037,0.00945175789488952,-0.000107169859959297,0.00309308003496663,-0.000502193067038513,0.00199975614571495,-0.000236452789893322,0.00698655852766777,-0.00867459202289259,0.0126620119138773,-0.0494259604856451,0.0219652399787754,-0.000108498681002993,-0.000500766601369849,2.58444111629002e-07,-3.8172779585692e-06,2.19501569222068e-05,-0.00130859255659447,0.00211558448667431,-0.000766915047368054,0.00594810643415754,-0.000123509448415935,0.0273396503075032,-0.0187624233194257,1.13339848984772e-05,-7.4037664010815e-06,-4.90167387689842e-05,0.000909007240049324,-0.00357387866549161,-4.46515121382654e-16,-0.473161713187129,-0.00325333636574845,0.000923385991526592,-8.06301081728902e-05,-1.44760535634823e-05,-0.00897177984057655,8.40031478396131e-05,0.000195965150033673,-0.00513790821660847,0.0279880939034625,-0.020192911672032,-2.35205968113016e-16,-0.0014275970096038,0.360956006249396,-0.00149620041257918,0.0743347548997706,-0.000294067466204833,-0.000115402354826111,-3.70163648557696e-16,-9.33088878561022e-06,-5.80815449491662e-05,-0.000104488419208107,-0.173239961344245,-0.000297119359492534,-4.98160679551101e-15,0.0684034763991304,3.25434817598987e-17,-0.00310966343552358,7.30165837249533e-07,-1.07525474875514e-07,-1.109421505927e-06,-6.07273706926691e-07,-0.0226100301144866,3.76579051162227e-17,0.00118583661876439,1.62503079569857e-05,2.2809489102997e-16,-5.25762587238812e-05,-3.98606763963452e-07,2.82681274815986e-07,7.16006812349664e-06,4.54829501475733e-06,6.61239374650991e-05,-3.14622282888657e-07,-1.63264244759274e-05,3.80863137085895e-06,8.35215466065687e-09,5.05607916305645e-16,1.93790669253167e-07,1.92923442627656e-07,2.54395043496362e-07,5.83305323703737e-16,4.19391376796802e-05,-9.21747740977092e-07,-9.66527534552714e-08,9.14638476231378e-05,-3.51205956354653e-09,-3.3006437002808e-17,1.50982376408625e-16,-1.86173834276705e-16,1.35136061959043e-16,-1.67017052404836e-09,7.56151542544136e-05,-5.59191440984242e-16,1.87708897056832e-16,1.34175051162906e-16,-6.21467982743099e-16,-5.01887581196367e-17,-1.51478870145746e-16,-9.35923817959362e-16,-0.707106781186549,1.52876154050728e-15,-1.06149520141727e-15,5.7660564366643e-16,1.4376111815183e-16,-5.03075226968794e-16,-6.89387692265127e-08,-1.31089704094745e-16
"t45",-0.163587033731118,0.0484402279290576,-0.0146290407408706,0.00810690553904807,-0.000446514205440935,0.23925209270227,0.00915748324907122,-0.000103692637872543,0.00294980388008065,-0.000478433513439902,0.00189184190454378,-0.000218964077997809,0.00643852472892693,-0.00789540230202552,0.011483965509268,-0.0446096434825777,0.0198093878531633,-9.74894430801171e-05,-0.000445438844984897,2.2745068951385e-07,-3.35364987401363e-06,1.92407773274063e-05,-0.00112272135871912,0.00180212457015613,-0.000651424121132264,0.00504976584844656,-0.000104840153639751,0.0232097065450992,-0.0159375078620451,1.00015169186084e-05,-6.55712781224595e-06,-4.66519416093478e-05,0.000976846119944599,-0.0076381758850971,1.93448611292483e-16,0.191259915034092,0.00020691496180561,1.37136166725293e-05,-5.44312240726504e-06,-2.20961669151375e-06,-0.00132578145795441,1.07435489522465e-05,2.48949470239724e-05,-0.000344031343465764,0.000163759105036493,9.55063011703894e-05,-2.86180158908081e-16,0.000162074597474972,-0.0640424394193798,0.000417668582044085,-0.023233227574827,0.000104441441291119,4.58595317163167e-05,-4.64901232700171e-17,4.31121402950673e-06,2.112901053857e-05,3.3282656207671e-05,0.00552932763052218,-0.000142588383306064,-2.60290838060293e-15,0.165474628726637,1.24219738517915e-14,-0.824670702585021,7.52177585640237e-05,-4.57573657231429e-06,-3.51227766036497e-05,-6.81353745926088e-06,-0.0271845075356225,-2.68598070633015e-15,0.389287923056989,7.26606294837171e-05,9.21021444443746e-16,-0.000215931608240809,-1.63596274003337e-06,1.05693989501747e-06,2.37284268535987e-05,1.48405333840854e-05,0.000212576653554103,-9.8325848047735e-07,-5.07614836705865e-05,1.12917590200181e-05,2.38194381733479e-08,1.81827696525567e-16,5.11593814183751e-07,5.06182754232465e-07,6.59355512373244e-07,3.83198392414659e-16,0.000102751339568209,-2.15088199202761e-06,-2.24375960291984e-07,0.00020600002864718,-7.35983051724619e-09,-2.64708482638077e-16,-5.98247682955354e-17,-3.14804979272275e-16,-1.06399812898487e-16,-3.35153381342945e-09,0.000150364339662718,6.65896738205824e-18,1.52873276110932e-16,2.71623546817499e-17,-3.23620908110241e-16,7.14669885002917e-16,-3.19173390317195e-16,-9.84629692036591e-17,-1.74765868105199e-16,1.37099089393082e-16,2.90107879603562e-16,-6.31125482354449e-17,-1.07722504262018e-16,2.44846767638202e-17,-1.21819049980921e-07,-1.68978224578791e-16
"t100",-0.16522576289301,0.0491377365792653,-0.0150511996551989,0.00838111469886016,-0.000462351378564107,0.25051367547598,0.00961845462981958,-0.0001091476401051,0.00317836341170792,-0.000516384074814982,0.00206575214505937,-0.000248029902506168,0.00735658301251077,-0.00923012663970697,0.0135160098058251,-0.0530018389124617,0.023572163707324,-0.000116862715503451,-0.000545245160600605,2.85135112374416e-07,-4.22152465233184e-06,2.43520966260804e-05,-0.00151286158169857,0.00250978827033377,-0.000928585395238513,0.00726014794829449,-0.000152894835661795,0.0339714251860328,-0.0235443234247318,1.6212317674494e-05,-1.06738510061046e-05,-8.02053348628526e-05,0.00176064924152909,-0.0150064234337386,6.29456685753206e-16,0.426435547679096,0.000492256749903087,3.38138547253015e-05,-1.39564866189575e-05,-8.39627397102309e-06,-0.00541332073087319,5.46553862412842e-05,0.00012777428110516,-0.00364729582022234,0.0206244776234559,-0.0149443348532994,-3.89789320131269e-16,-0.00108121084820727,0.273474327092393,-0.00111346615665172,0.0546545924879246,-0.000211469051539829,-8.02089369053289e-05,1.16921420517457e-16,-5.13027292447325e-06,-2.04793664101869e-05,-3.11037932032359e-05,-0.00457179885919297,0.000107301077641786,1.49805179652512e-15,-0.110859824215534,-4.63636108827519e-15,0.276967314265855,-1.48721560642891e-05,7.30181315983645e-07,4.90993236790455e-06,2.25045970112894e-07,-0.000792551471990861,-1.29677137715867e-15,0.208152990864124,-4.13633653128663e-06,9.01550540803392e-17,-1.57785584462954e-06,-1.26369299216999e-08,6.17870519557891e-08,2.75455702214249e-06,1.82973419786745e-06,2.76688247187922e-05,-1.40836793954274e-07,-7.39170677133258e-06,1.89368462679058e-06,4.42867239077642e-09,4.95345606176958e-16,1.14083229097612e-07,1.14399975393276e-07,1.52984550502948e-07,3.75854314049409e-16,2.67419194099809e-05,-6.14145771175693e-07,-6.46784897945438e-08,6.27168578679156e-05,-2.53579401610913e-09,-5.3096498615604e-16,-1.15635073303281e-16,-6.75937499609367e-16,-5.86795467247758e-16,-1.23937170905682e-09,5.64173128431201e-05,-2.52375944988521e-16,-1.3269781651886e-15,-7.27397345310863e-16,-1.67954345854211e-16,-0.707106781186548,5.26482621663621e-15,-1.04235930287172e-15,2.0598552143245e-16,3.41241053332935e-17,5.95614535631701e-16,-2.76666462981661e-17,4.41592017194163e-16,7.26240895600545e-16,-5.47802489106604e-08,5.26192772681771e-16
"t101",-0.16522576289301,0.0491377365792653,-0.0150511996551989,0.00838111469886038,-0.000462351378564103,0.250513675475981,0.0096184546298196,-0.000109147640105127,0.00317836341170769,-0.000516384074814989,0.00206575214505925,-0.000248029902506093,0.00735658301251073,-0.00923012663970701,0.0135160098058251,-0.0530018389124619,0.0235721637073242,-0.000116862715503376,-0.000545245160600716,2.85135112465534e-07,-4.22152465229992e-06,2.43520966261085e-05,-0.00151286158169859,0.00250978827033378,-0.000928585395238751,0.0072601479482945,-0.000152894835661886,0.033971425186033,-0.0235443234247319,1.62123176745686e-05,-1.06738510062301e-05,-8.02053348629397e-05,0.00176064924152911,-0.015006423433739,5.85096203470702e-16,0.426435547679096,0.000492256749902964,3.38138547252252e-05,-1.39564866188518e-05,-8.39627397087831e-06,-0.00541332073087308,5.46553862414924e-05,0.000127774281105098,-0.00364729582022233,0.0206244776234561,-0.0149443348532994,-3.38649671054298e-16,-0.00108121084820731,0.273474327092393,-0.00111346615665162,0.0546545924879246,-0.000211469051539718,-8.02089369051697e-05,2.56714610937005e-17,-5.13027292438376e-06,-2.04793664108867e-05,-3.11037932030613e-05,-0.00457179885919349,0.000107301077641797,1.51154980672843e-15,-0.110859824215535,-4.46211383644693e-15,0.276967314265856,-1.48721560645781e-05,7.30181315894104e-07,4.90993236816395e-06,2.25045970086684e-07,-0.000792551471991293,-1.70261344915176e-15,0.208152990864123,-4.13633653155985e-06,-3.78485818274734e-16,-1.57785584416334e-06,-1.26369294607513e-08,6.17870522939111e-08,2.75455702180183e-06,1.82973419817864e-06,2.76688247186387e-05,-1.40836794672415e-07,-7.3917067717101e-06,1.8936846266299e-06,4.42867200742149e-09,-2.61580609586429e-16,1.14083228829057e-07,1.14399975950806e-07,1.52984550804066e-07,-2.24595162880757e-16,2.6741919409349e-05,-6.1414577156484e-07,-6.46784888995586e-08,6.27168578680054e-05,-2.53579439320599e-09,7.19149061807976e-16,1.10812369543658e-16,6.91077438213572e-16,7.1593450188727e-17,-1.23936897955908e-09,5.64173128416808e-05,2.79397990640159e-16,1.41220635845479e-15,8.36792333832967e-16,1.86736777994993e-16,0.707106781186547,-4.93801470259468e-15,9.88066842982855e-16,-6.85259184751512e-16,-2.77922398502805e-16,-1.36803546642847e-16,-6.34074993273913e-17,-4.49645646380935e-16,-7.35099115281821e-16,-5.47802499938452e-08,-8.88497935429123e-17
"t55",-0.164186147068188,0.0486953609388318,-0.0147837050555622,0.00820742057633372,-0.000452320566269654,0.243386031631488,0.00932675639128537,-0.000105696243548401,0.00303396654836641,-0.000492410639495539,0.00195597207330128,-0.000229723223969899,0.00677865668621613,-0.00839103887568868,0.0122390454520664,-0.0477309506520702,0.021209084754917,-0.000104701135435514,-0.000482665880253132,2.49014444931193e-07,-3.67820404221565e-06,2.11531788614797e-05,-0.0012695024489116,0.00206910595193711,-0.000756188196189193,0.00588584223085975,-0.000123037425067147,0.0272861040655362,-0.0188209575762079,1.23720808497521e-05,-8.12888313412034e-06,-5.9510639883709e-05,0.00127814893702943,-0.0104855098099269,3.37414720952585e-16,0.282769594877767,0.000318302089531399,2.15732439427848e-05,-8.77793232230271e-06,-4.66815818931642e-06,-0.00295350304514139,2.83256352441311e-05,6.60953861826959e-05,-0.00168193955532005,0.00853136531104506,-0.00606502069260799,-4.23029669878256e-16,-0.000355369781762459,0.0777393812399684,-0.000235502588046668,0.010173839207368,-3.20668169924041e-05,-9.07315137845303e-06,-8.58101954600967e-17,7.87464580389707e-08,2.1039923938748e-06,3.72710718552654e-06,0.000826727259433837,-2.48585886049625e-05,1.05741048018989e-15,0.0331787372061075,3.51567756966812e-15,-0.224002124544291,1.89534441406118e-05,-1.06301985409374e-06,-7.66415648123736e-06,-5.052863810376e-07,0.0021205665857838,6.20045129866954e-15,-0.872078280345602,8.25780712213806e-05,3.71299745095001e-16,-0.000212855761977277,-1.61136488015567e-06,9.57274793856958e-07,2.01737031714865e-05,1.25443716565186e-05,0.00017876558390448,-8.19625713706204e-07,-4.22516820575874e-05,9.28826163615321e-06,1.94461241447499e-08,-3.95516495129906e-16,4.13454635200329e-07,4.08853949738288e-07,5.32039279793218e-07,-3.93331375599396e-16,8.2664266337633e-05,-1.72944398983048e-06,-1.80420320939658e-07,0.000165749883912921,-5.94545140871427e-09,5.09676916361138e-16,1.88335279711554e-16,-1.20761872779176e-16,2.63885813298358e-16,-2.7182039550641e-09,0.000122069125475818,-7.16775657233983e-17,-6.78017205353265e-18,3.33192662463577e-17,3.24202903904215e-16,-5.40599046401595e-16,-1.34526901247158e-16,6.46336507067059e-17,3.61216854995783e-16,-9.44560163884246e-19,-1.69142655668053e-16,1.89785174455829e-16,-5.6334716897768e-17,4.09467220272193e-17,-1.00580297246716e-07,-2.34662656332983e-16
"t41",-0.162424542015368,0.0479451253409669,-0.0143287940322229,0.00791175274977035,-0.000435240511694759,0.231223160201813,0.00882869279830145,-9.98006683136689e-05,0.00278621032088389,-0.000451263724285708,0.00176713795701791,-0.000198018689778189,0.00577618844880928,-0.00692952813262063,0.0100121683879017,-0.0385236662613202,0.017080092782801,-8.34236945324792e-05,-0.000372778048758167,1.8532614720474e-07,-2.71954283663129e-06,1.55036303813656e-05,-0.000835215073420346,0.00127851016252439,-0.000445768880921476,0.00340796506003457,-6.90859455170164e-05,0.0151991902270028,-0.0102691469550718,5.32373533485876e-06,-3.45507880783013e-06,-2.12162087139152e-05,0.000379666881239832,-0.0019745042364101,3.13272831037733e-16,0.00828878110322661,-1.63814298888565e-05,-2.0647909472777e-06,1.26182156799486e-06,2.80281320061406e-06,0.00200020175128093,-2.54061275647039e-05,-5.98348137378002e-05,0.00244724525792319,-0.0175403366480698,0.0131623744236602,6.78708977116866e-16,0.00129040556080271,-0.379074200082914,0.0019225305342891,-0.101322004830789,0.000430441770942577,0.000180581149295752,-7.75507804482267e-16,1.59536687477955e-05,7.95823893581596e-05,0.000126477888010108,0.0220481651630309,-0.000605940290646832,-1.6971267002181e-14,0.802624412349852,-1.200095687676e-14,0.325262626358746,5.69659137390605e-05,-3.99014613561637e-06,-3.21430910343221e-05,-6.87195484214446e-06,-0.0266705404134363,1.36246765561405e-16,0.0261821094055803,0.000117830900118114,-6.87178552545514e-16,-0.000336384715403483,-2.54799479964904e-06,1.60874718907061e-06,3.54110462988141e-05,2.20991848968847e-05,0.000315908329454429,-1.45570652612166e-06,-7.51011213409088e-05,1.66033226899941e-05,3.4849332016312e-08,2.20841550211769e-16,7.40929133837864e-07,7.3248224891263e-07,9.52541465557443e-07,-6.3989366517287e-16,0.000147260965126548,-3.05993450780394e-06,-3.18947521801222e-07,0.000291398364084123,-1.02800643959838e-08,-1.02817953516078e-16,-1.43963128475571e-16,3.52613774656352e-16,-4.72198061782408e-16,-4.64226850177451e-09,0.000207889092902395,-3.61908706173776e-17,-5.46009536579302e-17,1.13642851590905e-16,8.23241593476008e-17,-2.46086537739828e-16,1.57003437226865e-16,-5.29678312104186e-18,-2.8261084966414e-16,4.11686100119659e-17,-5.69043392116111e-17,1.56074076549097e-16,-6.9370771915001e-17,-1.20130760786795e-16,-1.63941505883713e-07,-2.39437541247784e-16
