"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112"
"t12",0.138126701410171,-0.042404064291382,0.0048363519068661,-0.00362900112713541,0.00317160934775779,0.00623325176438825,-0.0465307127528649,0.000141043166395907,-0.0010890774274499,0.000906160585707489,-0.000130783688371111,0.0036471593472973,-0.00187721082663428,0.000814687556829506,-0.0139916433222659,0.00337677192217473,0.0561710779255732,-0.190005526381089,0.000201574371288952,-0.00703958003956315,0.000162541838483823,-7.70963259373229e-05,0.0120218187444691,-0.0107856402532359,0.0331882354819021,-0.0141628264837675,0.721503545614663,-0.556334570879,0.00265845665675479,-0.00154690085209758,0.0078170767832589,-0.242523972493292,6.21648447543011e-16,0.0253949376945653,-0.0123955660494273,0.0217198918603533,-0.000923795233436531,-0.000372217620811623,0.00319348106117321,0.000100077342085978,-0.0828448782512692,0.0315047695456867,0.0101062330165087,-0.0343360575868889,0.0816035462300375,-8.62483244833161e-16,-0.00143022486846709,-0.00526682961475607,0.143987759477273,2.35072901184712e-16,-0.000376366551117231,-4.29621329080563e-17,-4.84654915118677e-05,-0.000291991447101025,-0.00493992074228816,0.00483856219043781,-8.20673429507112e-17,0.00152161145863017,-0.00736150038226174,0.00128079398445829,0.000164426795506115,0.00024109827361755,9.45910642273645e-05,0.000193898484602777,0.00280544246677112,-0.000955882001760112,-0.00075337432223002,9.84013435433855e-14,0.000451426874511192,-0.00137430752261098,-1.94047891608737e-06,-0.000141420945047748,-0.000100821797429088,0.00131421333350612,4.24079686895395e-07,6.41367264980651e-06,0.000313249494364173,-8.13445466191535e-05,3.04941464276906e-18,-1.0446120864209e-07,-3.42213155300573e-06,-3.37862981183996e-06,-4.38376210564385e-06,-3.60061183374094e-16,3.30532384452828e-17,0.000696500310571835,-1.4753188502807e-05,1.05519408702605e-17,-1.53561970967707e-06,0.00124393144024551,4.94376483195694e-08,5.90913595283746e-17,-1.41714230733659e-17,1.97056494213342e-18,-7.07936565117422e-06,-3.06013465350424e-17,4.48784004338241e-18,-2.21903716159008e-08,0.000891355091486838,-2.15411346968338e-17,2.65891008444296e-17,1.88434505411682e-18,-3.53946859962254e-17,-1.54473686860762e-16,4.27054180347957e-17,-6.23507589629927e-16,2.48661259990429e-17,-1.64053147264358e-16,-3.57671081055113e-18,-8.76739868380095e-18,1.97628490988998e-17,6.80540846587586e-17
"t43",0.163902511166532,-0.0525310431618252,0.00887684197780375,-0.00695429774076145,0.00862599877258986,0.0367986852745776,-0.290508843938848,0.00602232684604565,0.0049407907390267,-0.00365314290287265,0.000463951109946213,-0.00559694901074601,0.00255847124144516,-0.000464745425069304,0.00554003384503628,-0.00130068947668459,-0.0199897512665237,0.0626894620675246,1.08757149081651e-06,0.000953865940987564,-2.26019961733447e-05,1.05956530069469e-05,-0.00104316774067808,0.000777542868434648,-0.00176099993410395,0.00060813700781237,-0.0221517266635932,0.0150305956357277,-4.83838065483797e-05,6.26550215947338e-06,2.16324024051315e-05,-0.00154141720358586,2.11153690005833e-17,-0.000100966965085828,0.194636977189197,0.00354418741648189,-6.83298651205739e-05,-2.07232954050709e-05,0.000116734904330112,1.74918673985313e-06,-0.000855163844231344,0.000274979385346957,-0.000150239927509095,0.00134969858363907,-0.00385548812615231,1.73199575553723e-15,0.000128602690306066,0.00110991817472766,-0.033944163443661,3.33370370314087e-16,0.000128524803426312,-1.0966839156321e-15,4.54637775526426e-05,0.000637203789102466,0.768309786480211,0.0378506206286406,-1.36778877272411e-14,0.00237782806205371,-0.0169087509528356,0.488212396281008,2.23622187800082e-05,0.000112931586926205,4.31549797754673e-05,8.63624471571295e-05,0.00123036166267678,-0.000438790292175952,-0.0305064912181239,3.68326704842304e-14,0.000167852236753757,-0.000594709117244492,-6.90320864691408e-07,-4.88762863607811e-05,-3.47318041697504e-05,0.00053135830572349,1.44890699977428e-07,2.18474225062497e-06,0.000125473823876462,-2.73481085074786e-05,1.61332043542545e-16,-3.48122809393479e-08,-1.11964496101269e-06,-1.10380715442219e-06,-1.4280746336224e-06,-2.96105643668747e-16,2.56810330790336e-16,0.000223894834271515,-4.69237434017038e-06,-1.69118070311723e-17,-4.87871554275298e-07,0.000455861228397277,1.53731235337484e-08,-1.27262603651518e-16,-2.18927425827319e-16,-2.30087148697309e-16,-2.18864786533528e-06,7.80320740683508e-17,-1.96522313284267e-16,-6.84668439082704e-09,0.000316851682327334,-3.8656917146727e-18,-1.55717967796724e-16,-2.04894655469718e-16,-5.18111131942497e-16,3.63442723861522e-16,2.09273544559637e-16,-7.32902222479143e-16,-2.21455667062697e-16,-3.11090475302282e-16,-5.57822478129735e-18,8.5986044034191e-17,-8.9922656067153e-17,-1.81219173265022e-16
"t110",0.165660618147713,-0.0532166907500079,0.00913298292768915,-0.00716348465071328,0.00894536052876314,0.0388873601057503,-0.307118658088743,0.00640598964355639,0.00531551628039054,-0.00393520290959602,0.000500547066233821,-0.00613742496680407,0.00281520519537172,-0.000531356137312804,0.00649642420862818,-0.00152867259719027,-0.0236562051213237,0.0747478384241246,1.3406777468174e-06,0.00118695860590347,-2.8531659126845e-05,1.34052032908985e-05,-0.00139650646471346,0.00106276620949305,-0.00248890341624571,0.000881854293175363,-0.0330992333974211,0.0226983841609912,-7.55796745852703e-05,1.05899534324064e-05,3.90852102513058e-05,-0.00329500138278006,1.48166575087708e-17,-0.000235927856993322,0.525762076803487,0.00988482559144596,-0.000202309635719645,-6.48744362537357e-05,0.000444985750073821,1.3803700525572e-05,-0.0117813282722618,0.00451261313753907,0.00160288840961709,-0.00627261742563038,0.014383743611837,-3.33659483177522e-16,-0.000284039719884411,-0.00132798378330558,0.0377916537150718,-1.95303075430495e-16,-0.000106425063726108,3.10188590187159e-16,-2.55974095232811e-05,-0.000285577401497503,-0.274986819073528,-0.0124799138941776,4.9710796800547e-15,-0.00048402309809056,0.00200405425081038,-0.0520996207607566,-1.83183625836298e-06,2.8689969890288e-06,2.23568613029061e-06,6.37504833291877e-06,0.000109571461558504,-5.58751941365046e-05,-0.00407600345852953,7.0407462850761e-15,3.35489757002746e-05,-0.000131883320810573,-1.69308657239071e-07,-1.35496070023755e-05,-9.77238070165165e-06,0.000151586381707786,4.19051565283116e-08,6.40756498465327e-07,3.69844493852855e-05,-8.46036454490885e-06,-5.04310138470804e-17,-1.1159831428178e-08,-3.86821640937005e-07,-3.83633106884703e-07,-5.02251411069175e-07,-1.65925436876376e-16,1.82213869688441e-16,8.32636340059378e-05,-1.82785650529921e-06,2.57493500485707e-16,-1.91005822734313e-07,0.000183842175581828,6.65629510986115e-09,7.18480818422288e-16,3.08507566200812e-18,9.3620151575168e-17,-9.77755084585252e-07,-1.49778086680743e-16,-2.37214357581832e-16,-3.09500362069437e-09,0.000144536520798777,1.08907498957151e-17,-7.65513002868679e-18,-2.45147099542541e-16,1.45523490217976e-15,-1.44421963716779e-15,5.20558926821543e-16,-0.707106781186547,8.64604805823774e-16,1.44386753242188e-15,-7.62979204730957e-17,-1.03574998205946e-15,3.86121953728325e-16,1.1136163855491e-15
"t111",0.165660618147713,-0.0532166907500076,0.00913298292768946,-0.00716348465071337,0.00894536052876314,0.0388873601057503,-0.307118658088742,0.00640598964355646,0.00531551628039069,-0.0039352029095959,0.000500547066233824,-0.00613742496680415,0.00281520519537174,-0.000531356137312928,0.00649642420862849,-0.00152867259719014,-0.0236562051213237,0.0747478384241248,1.34067774675421e-06,0.00118695860590373,-2.85316591267318e-05,1.34052032910003e-05,-0.00139650646471329,0.00106276620949295,-0.0024889034162456,0.000881854293175519,-0.0330992333974211,0.0226983841609909,-7.55796745852004e-05,1.05899534320629e-05,3.90852102514381e-05,-0.00329500138278105,-2.76976281500835e-16,-0.000235927856993237,0.525762076803487,0.0098848255914461,-0.00020230963571926,-6.48744362536192e-05,0.000444985750073907,1.38037005258236e-05,-0.011781328272262,0.00451261313753925,0.001602888409617,-0.00627261742563073,0.0143837436118375,4.2209328311548e-17,-0.000284039719884474,-0.00132798378330547,0.0377916537150732,-3.57743299820584e-16,-0.00010642506372597,3.17770413073295e-16,-2.55974095233884e-05,-0.000285577401497515,-0.274986819073527,-0.0124799138941778,4.86890312744441e-15,-0.000484023098090712,0.00200405425081036,-0.0520996207607564,-1.83183625852193e-06,2.86899698824775e-06,2.23568612975835e-06,6.37504833369956e-06,0.000109571461558328,-5.58751941359548e-05,-0.00407600345852995,7.06900181180394e-15,3.35489756999435e-05,-0.000131883320811424,-1.69308657430263e-07,-1.35496070024151e-05,-9.7723807017514e-06,0.000151586381708086,4.19051568418894e-08,6.40756498421085e-07,3.6984449385507e-05,-8.46036454477244e-06,4.32572404860091e-17,-1.11598315816212e-08,-3.86821641231866e-07,-3.83633107211376e-07,-5.0225141092199e-07,3.2333264713831e-16,-2.25904884680889e-16,8.32636340061924e-05,-1.82785650489064e-06,-1.48840248028248e-17,-1.91005822559228e-07,0.000183842175584395,6.65629535687978e-09,-2.57241157589387e-16,-2.85014547914834e-16,1.5320961272399e-17,-9.77755085456596e-07,9.09602355444042e-17,4.15313400698742e-16,-3.09500411176453e-09,0.000144536520798375,-1.65187268381778e-17,8.63542464151475e-17,4.25021641246697e-16,-1.05725739155308e-15,1.63518078438339e-15,-7.03063271804495e-16,0.707106781186548,-8.20143656468898e-16,-1.55086745610826e-15,-5.70084519624465e-17,9.97254541217127e-16,-3.28098165802899e-16,-9.00283777482901e-16
"t45",0.164743079877114,-0.0528594035841042,0.00900091161712846,-0.00705571364945684,0.00878161071320818,0.0378312390538272,-0.29872256268822,0.0062129715689622,0.00512868701419633,-0.00379471945079094,0.000482343012939417,-0.00587223079205041,0.00268961157600748,-0.00049992624711408,0.00605716206546076,-0.00142422728212317,-0.0219897527411429,0.0693156983702725,1.23146828092665e-06,0.00108772327250177,-2.60612925594669e-05,1.22387940911203e-05,-0.00126430988546222,0.000961009251024769,-0.00225190794771512,0.000800141185859513,-0.0302228220571085,0.0207905235397059,-7.01636504644554e-05,1.04203771208943e-05,4.22669964457983e-05,-0.0083887493587986,9.81057865672082e-17,0.000943147157549708,-0.1699107597688,-0.00215672538766582,1.91171466168302e-05,1.60852451043048e-06,3.75496991307069e-05,1.78900406353704e-06,-0.00141654636428361,0.00052921764720041,9.57230575093573e-05,-1.09868945219541e-05,-0.000362384478501288,-1.15323677925265e-16,3.50623559933099e-05,0.000441739720869934,-0.0138476648403957,-8.77002530876239e-17,5.64349313736311e-05,-9.02859050826825e-16,2.06836110740912e-05,0.000286008181942284,0.328759893272283,0.0157262444194014,-7.10823397105971e-15,0.000596644927756013,0.012343619583407,-0.74907103743328,0.00023470923254017,0.00012831565660989,4.7194510913319e-05,9.46115373439905e-05,0.00138629930594605,-0.000970650524300539,-0.405960703062592,2.59835466548376e-14,0.000118722464682572,-0.000438531755358565,-5.21697875262287e-07,-3.76841153162251e-05,-2.68322140514222e-05,0.00041124537703325,1.12334026887701e-07,1.69676991165474e-06,9.75081406066254e-05,-2.13735098347075e-05,2.21818957784356e-16,-2.73152891874429e-08,-8.85628768050937e-07,-8.736556924345e-07,-1.13173653144305e-06,-4.21943942434743e-16,-3.09750607153694e-16,0.000178496657391201,-3.75991904336915e-06,-5.65075203822732e-17,-3.91142235757676e-07,0.000366699855698108,1.24704614768968e-08,-4.82036543743953e-16,1.0416807957774e-16,1.56934383542254e-16,-1.78234787301872e-06,2.90451573810268e-16,8.04078409655958e-17,-5.58411165516064e-09,0.000258726928376627,1.14127289244505e-16,3.64783928328461e-17,-2.43222459896674e-17,-5.08625605173149e-17,-5.29597997048263e-17,-1.43624309682515e-16,-3.33865791978614e-16,-8.55759231333038e-17,1.4457249583934e-16,8.47589368784283e-18,1.57118589646517e-16,6.02004877829287e-17,2.05228078134641e-16
"t100",0.166549211760456,-0.0535642602670875,0.00926546899611336,-0.00727185404662717,0.00911228516217832,0.0400072111641543,-0.316028866275231,0.00661355377189092,0.00552147546661957,-0.0040905077528883,0.000520741143830102,-0.00644267380038315,0.00296092799359981,-0.000571396094684708,0.00709465311668338,-0.00167179513556459,-0.0259837773035118,0.0824977317535606,1.51278865446748e-06,0.001348097030791,-3.2737621705424e-05,1.54061099210437e-05,-0.00167693207344856,0.00129902710065835,-0.00313732868143873,0.00114057779850866,-0.0442372897526076,0.0307155382577836,-0.000106750418812581,1.69537678095884e-05,7.26697542969487e-05,-0.0164729151702183,-6.76087489324061e-17,0.00198002222972223,-0.395649471044576,-0.00513377616706474,4.73757657316628e-05,4.1348053232285e-06,0.000109033711348438,7.39915418419903e-06,-0.00700899138253858,0.00273278257974569,0.00113369836415878,-0.00475263653895881,0.0111502143487032,-9.46300526866086e-16,-0.000233882912952341,-0.00117932436989765,0.0338574139848169,7.12702050554295e-17,-9.87054885657328e-05,8.19889825996485e-16,-2.46130975418747e-05,-0.000277214615212305,-0.264198256693807,-0.0118443735903344,5.15134496613467e-15,-0.000318479013030216,-0.00481653068933266,0.277437379485684,-7.71422012060487e-05,-1.79758702650055e-05,-4.06638015265467e-06,-3.13816038692696e-06,1.78423934829677e-05,-0.00030001374093195,-0.207661987537223,-1.64478559011873e-15,-6.56936104681495e-06,-3.20423479455915e-06,-3.05005693681866e-08,-4.39620243376698e-06,-3.3177139972448e-06,5.35272861172942e-05,1.53485410268063e-08,2.43051479709351e-07,1.41987872226869e-05,-3.6056455121392e-06,-6.50088449387645e-19,-5.07864575133279e-09,-1.97491454851845e-07,-1.97454585125082e-07,-2.62587055644751e-07,1.21809436500646e-15,2.62654412841338e-16,4.65624139547914e-05,-1.07357789315534e-06,-1.11585831183635e-16,-1.12750444019244e-07,0.000111641967169807,4.29663554825536e-09,-1.14594041907388e-15,1.58002857856509e-16,-4.87791440062739e-18,-6.46637686045779e-07,5.49124735329036e-16,2.57268062985991e-16,-2.06495964687773e-09,9.70753748383802e-05,-1.18938166340785e-16,-3.07973317940892e-16,-1.23098683879874e-15,1.4864945707479e-15,0.707106781186548,-1.58058530444566e-14,-1.31214446939416e-15,9.43963852309783e-16,-8.66315820630713e-16,-3.94456660654155e-16,-4.25478562228016e-16,-6.29955485910032e-16,1.65034665997497e-16
"t101",0.166549211760456,-0.0535642602670875,0.0092654689961133,-0.00727185404662697,0.00911228516217794,0.0400072111641544,-0.316028866275231,0.00661355377189095,0.00552147546661968,-0.00409050775288844,0.000520741143830001,-0.00644267380038338,0.00296092799359988,-0.000571396094684915,0.00709465311668321,-0.00167179513556429,-0.025983777303512,0.0824977317535603,1.51278865443163e-06,0.00134809703079063,-3.27376217057271e-05,1.54061099212478e-05,-0.0016769320734485,0.00129902710065831,-0.0031373286814391,0.00114057779850871,-0.0442372897526075,0.0307155382577836,-0.000106750418812825,1.69537678098336e-05,7.26697542967206e-05,-0.016472915170218,1.01366005452797e-16,0.00198002222972233,-0.395649471044576,-0.00513377616706478,4.73757657316188e-05,4.13480532313569e-06,0.000109033711348492,7.39915418497973e-06,-0.00700899138253872,0.00273278257974593,0.00113369836415863,-0.00475263653895899,0.0111502143487036,-5.23879449146764e-16,-0.000233882912952355,-0.00117932436989751,0.0338574139848174,2.14231558632061e-16,-9.87054885658698e-05,4.41339780944379e-16,-2.46130975421098e-05,-0.000277214615211959,-0.264198256693807,-0.0118443735903333,5.28476725245265e-15,-0.000318479013030484,-0.00481653068933246,0.277437379485685,-7.71422012053569e-05,-1.79758702650792e-05,-4.06638015314242e-06,-3.13816038783059e-06,1.7842393482622e-05,-0.000300013740932302,-0.207661987537224,-1.55666274361518e-15,-6.56936104599984e-06,-3.20423479443707e-06,-3.05005705180023e-08,-4.39620243408365e-06,-3.31771399675459e-06,5.35272861172495e-05,1.53485408388809e-08,2.43051479647938e-07,1.41987872232051e-05,-3.6056455118084e-06,-2.64263952856147e-16,-5.07864572455389e-09,-1.97491454543522e-07,-1.97454586234603e-07,-2.62587055640492e-07,-8.5830953281873e-16,1.47602525690031e-16,4.65624139554903e-05,-1.07357789286468e-06,-2.82422513547785e-16,-1.12750443657754e-07,0.000111641967169253,4.29663581888345e-09,9.31485531197086e-16,3.03200199871865e-16,5.18084133450749e-17,-6.46637684840979e-07,-3.19165387175868e-16,-4.79064468216278e-16,-2.06495909966288e-09,9.70753748387693e-05,3.83801316533342e-17,2.31061492200465e-16,1.31201467722592e-15,-1.19733346297876e-15,-0.707106781186548,1.58628409423048e-14,1.66680537420654e-15,-6.91133646530911e-16,1.94766132430773e-16,1.52958042148393e-16,1.99598452839294e-16,5.89191038344942e-16,-3.46387926981056e-16
"t55",0.165403465920566,-0.0531171933920193,0.0090978418905901,-0.00713491532357263,0.00890287401436718,0.0386308753419511,-0.305082637283427,0.00636028474970244,0.00527331089857102,-0.00390364286668616,0.000496485378418018,-0.00608269018032931,0.00278974693072884,-0.00052640602652477,0.0064424966223711,-0.00151619611393873,-0.0234744556121128,0.0742193094937418,1.3364340466476e-06,0.00118495403768275,-2.85575261838255e-05,1.34232577696475e-05,-0.00141933786372012,0.00108821461619385,-0.00258596199177307,0.0009288226864736,-0.0355313271617191,0.024552731079721,-8.40636453080554e-05,1.29147194340877e-05,5.39183073544861e-05,-0.0115126479689274,2.43839218745607e-16,0.0013453283833048,-0.257939565518792,-0.00331888953125812,3.01694449994247e-05,2.5982168972902e-06,6.56966564430341e-05,4.02384251434564e-06,-0.00365433660546507,0.00141180428157073,0.000516596608327227,-0.00195134795214111,0.00436707288432062,-2.85170586296968e-16,-7.68704428088735e-05,-0.000249754339629349,0.00657799897922007,1.91852173681987e-17,-1.11654720318012e-05,-5.89800126098919e-17,3.77817179836928e-07,2.84801571659793e-05,0.0517394899742155,0.00273841228351019,-1.07225815406192e-15,0.000142439322144308,0.00329472478939019,-0.201614877152488,6.38128352537502e-05,2.80299733329645e-05,7.65950260480495e-06,7.04290763346547e-06,-4.57774541513557e-05,0.0011536788329756,0.864855251173036,2.96679734801004e-14,0.000134401543814129,-0.00043228546234584,-4.7250023617381e-07,-3.20234606627084e-05,-2.26744659438311e-05,0.000345835414339011,9.40415671909229e-08,1.41438753756974e-06,8.1161595295195e-05,-1.75731372705621e-05,-5.62774470691287e-17,-2.23001266620733e-08,-7.15738357606228e-07,-7.05668659319169e-07,-9.13207329510253e-07,-2.35973377758854e-16,-1.10155336526361e-16,0.000143596995227769,-3.02321067839581e-06,3.6749420932439e-16,-3.14516792189653e-07,0.00029505072519557,1.00739440183774e-08,8.17717141580479e-16,-2.68785123406392e-16,-1.3352500265084e-16,-1.4438155398492e-06,-8.32138625947225e-16,1.989979138954e-16,-4.52889673535007e-09,0.000210040289103762,-1.99081350497526e-16,3.08674473199629e-16,7.87304983380902e-18,3.03067521295002e-16,-2.60670789922023e-16,7.28500528242546e-17,3.24452539907567e-16,7.91672788844655e-17,6.4817960474828e-17,1.9238780490965e-16,6.15468462771027e-19,1.8519097461445e-16,3.57782935421277e-16
"t69",0.186762407625408,-0.0620189816722237,0.0155392275433169,-0.0128242539871932,0.0253232245449841,-0.0235442492559611,0.172443956161119,-0.00074834411138735,0.00122044916927325,-0.000997873486484127,0.000140430921175848,-0.0029142019527551,0.00141886812035058,-0.000400800939132518,0.00616444630242913,-0.00148609322533721,-0.0249607778873109,0.0879425442308912,0.000297001036429815,-0.00156736728894822,1.59994550427722e-06,2.41449313800358e-07,-0.000968952180365187,0.000891001697612172,-0.00292552826487194,0.341725673572714,-0.146399946181064,-0.145409785970138,-8.86988838507091e-06,9.94010238181782e-06,5.90163920055013e-05,-0.0576401101794464,2.04079683121227e-16,-0.00312032960351395,0.00050550539938772,-0.000581697423455809,1.63316723847892e-05,4.13326440841451e-06,1.66804643204229e-05,3.91584105993661e-06,-0.00460855558850791,0.00188159448725744,0.00172148506754742,-0.210326340851339,-0.0389814504949624,2.16415501836137e-15,0.000143493989508517,0.00015844783661537,-0.00364256815133548,-2.8650364189093e-16,0.0473084086783449,-2.22260933281805e-16,-8.11055377382587e-08,-2.64546019471915e-06,-0.000111776161660103,8.09834880100089e-05,-1.71843329318126e-16,4.15122306013671e-05,-0.000264973800506472,6.26776225121795e-05,6.64671191395868e-06,1.42321221913925e-05,6.24310967444673e-06,1.4205131312755e-05,0.000222797774199422,-9.76438701158441e-05,-9.77094380180915e-05,2.82443547586401e-14,0.000150747823768204,-0.429457324555751,4.43072961145471e-07,1.01440911486508e-05,7.12114084484714e-06,-0.00476127600808874,-1.15130439893997e-08,-1.89004177185014e-07,-0.000645723632015399,1.06670636258326e-06,-7.30124990608143e-16,2.93578315499094e-10,-6.25331699743761e-08,-6.78153992836867e-08,-1.04276695283908e-07,0.707106781186549,-5.81097607775686e-15,3.28862297314879e-05,-1.50757868412312e-06,2.41025679414026e-15,-1.80138457188126e-07,0.132221892476074,-5.60762815411815e-10,2.00965900896242e-16,-3.63396430609229e-16,-1.5814776908804e-16,-3.64824363428457e-08,-2.72037113760972e-16,-9.60993857224578e-16,-2.19425487908868e-10,0.000522787145314415,-2.33160292375296e-16,-2.26775900551164e-16,2.24785863555732e-16,-1.16680128221913e-16,-9.00709789110059e-16,1.62043877746403e-18,-7.93233132027076e-16,1.99769053605929e-17,-4.59057639228256e-16,1.80233325904299e-16,1.90142205456509e-16,-1.60802317442267e-17,1.35854249123043e-17
"t70",0.186762407625409,-0.0620189816722237,0.0155392275433172,-0.012824253987193,0.0253232245449843,-0.0235442492559612,0.172443956161119,-0.000748344111387331,0.00122044916927348,-0.000997873486483961,0.000140430921175896,-0.00291420195275538,0.0014188681203505,-0.000400800939132698,0.00616444630242928,-0.00148609322533696,-0.0249607778873108,0.0879425442308913,0.000297001036429804,-0.001567367288948,1.5999455039422e-06,2.41449313821663e-07,-0.000968952180365398,0.000891001697612359,-0.00292552826487219,0.341725673572715,-0.146399946181065,-0.145409785970137,-8.86988838509802e-06,9.94010238183386e-06,5.90163920054371e-05,-0.0576401101794483,1.3685677790506e-16,-0.0031203296035137,0.000505505399387752,-0.000581697423455797,1.63316723849241e-05,4.13326440838822e-06,1.66804643204109e-05,3.91584106046976e-06,-0.00460855558850774,0.0018815944872572,0.00172148506754753,-0.210326340851339,-0.0389814504949628,2.26168152959996e-15,0.0001434939895087,0.000158447836615351,-0.00364256815133784,2.98043479050336e-16,0.0473084086783443,1.99225505958901e-17,-8.11055378606516e-08,-2.64546019439226e-06,-0.000111776161660963,8.09834880104721e-05,-3.60727821909037e-17,4.15122306011047e-05,-0.000264973800505601,6.26776225125612e-05,6.64671191447032e-06,1.4232122191133e-05,6.24310967354419e-06,1.42051313114894e-05,0.00022279777419839,-9.76438701155505e-05,-9.7709438018484e-05,2.83773065548064e-14,0.000150747823768513,-0.429457324555751,4.43072960534311e-07,1.01440911483832e-05,7.12114084572171e-06,-0.00476127600808656,-1.15130429680942e-08,-1.8900417578932e-07,-0.000645723632017173,1.06670636373278e-06,5.70216763232011e-16,2.93576908822849e-10,-6.25331679978704e-08,-6.78154052561515e-08,-1.04276705239269e-07,-0.707106781186546,5.66158180997785e-15,3.28862297333402e-05,-1.50757868770128e-06,-1.05449793598961e-15,-1.80138455055677e-07,0.132221892476087,-5.60762066784535e-10,-1.47545257885997e-16,3.31439778281669e-16,-1.43565101867586e-16,-3.64824369584083e-08,-5.67723550900507e-17,1.29162672295663e-15,-2.19425780915266e-10,0.000522787145316533,1.05938525642065e-16,1.84222914477667e-16,-5.13622543604562e-17,6.17800507855485e-16,9.47894357901657e-16,-2.52929889704738e-16,-7.34209755698036e-16,2.19046782478478e-16,-7.07121235587262e-17,-2.62650603081632e-16,-1.27713213361733e-16,9.3233201148893e-17,1.76144875819656e-16
