"accepted_species","trait_ARD"
"t7","0"
"t3","0"
"t43","0"
"t44","0"
"t76","1"
"t77","1"
"t95","0"
"t96","0"
"t32","0"
"t33","0"
"t82","0"
"t83","0"
"t10","0"
"t8","0"
"t47","0"
"t30","0"
"t31","0"
"t55","1"
"t35","0"
"t36","1"
"t13","1"
"t54","0"
"t12","0"
"t27","0"
"t48","1"
"t49","1"
"t5","0"
"t66","0"
"t67","0"
"t91","0"
"t92","0"
"t78","0"
"t79","0"
"t45","0"
"t46","0"
"t97","0"
"t98","0"
"t65","1"
"t68","1"
"t69","1"
"t20","1"
"t57","1"
"t58","1"
"t34","0"
"t74","0"
"t75","0"
"t72","1"
"t73","1"
"t18","0"
"t19","1"
"t93","0"
"t94","0"
"t56","1"
"t4","0"
"t9","0"
"t25","0"
"t26","0"
"t99","0"
"t100","0"
"t11","0"
"t80","0"
"t81","0"
"t28","0"
"t29","0"
"t2","0"
"t15","0"
"t59","0"
"t60","0"
"t40","0"
"t1","1"
"t6","1"
"t85","0"
"t86","0"
"t63","0"
"t64","0"
"t23","0"
"t24","0"
"t52","0"
"t53","0"
"t70","0"
"t71","0"
"t21","0"
"t22","0"
"t14","0"
"t16","0"
"t37","1"
"t87","1"
"t88","1"
"t84","1"
"t61","0"
"t62","0"
"t17","0"
"t50","0"
"t51","0"
"t38","0"
"t39","0"
"t89","1"
"t90","1"
"t41","0"
"t42","0"
