accepted_species,estimate
t202,-0.36660895
t221,0.20150666
t279,0.17077029
t280,0.17077029
t384,0.34190798
t429,-0.09402024
t474,-0.11066661
t482,-0.11066661
t332,-0.04822401
t366,0.6743262
t328,0.42751217
t310,0.17219247
t252,0.17195114
t333,-1.4460573
t465,-1.8122377
t356,0.8734183
t146,-0.1860729
t448,0.32419145
t449,0.32419145
t426,0.32419145
t387,0.2361763
t432,-0.15676916
t336,0.10329224
t297,-0.7495125
t186,0.13586704
t164,0.16048497
t312,0.22929366
t322,1.1073538
t265,-1.6208462
t466,-1.7973917
t440,-1.7973917
t341,-0.094959676
t354,-0.09264092
t320,-1.171161
t367,-0.01232495
t266,-0.8382929
t272,-0.9004845
t409,-1.8777661
t398,-1.8250004
t377,-1.7651315
t417,-2.6550229
t378,-1.20168
t453,-1.9163482
t289,-1.319777
t278,-0.87518543
t444,-1.8072829
t308,-1.3665472
t234,-0.7431702
