,0,1,2,3,4,5,6,7,8,9,10
t1,18.206577,2.6573374,-0.09209711,0.58033794,-9.791093e-05,-0.4858144,-1.1543294,0.30055177,7.4215918,11.7507925,0.07232741
t2,18.06609,3.3912537,-0.0005864392,0.6152211,0.7469243,-0.6129996,-1.5635182,0.7306372,6.039269,17.331478,-0.085469104
t3,3.350097,0.8934424,-0.048277836,1.7517129,3.2993414,-0.2160802,-0.92111796,1.720394,7.072828,2.2807677,-0.19792217
t4,-0.79562473,0.29052508,3.2394176,0.95206934,1.2075787,-0.10850688,0.47810906,0.78856647,-2.3793802,10.749896,-0.2045874
t5,-0.9455976,0.23555002,2.5869894,0.73697364,2.1406012,-0.12215461,0.6566898,0.77912956,-2.0204952,6.8128085,-0.1566844
t6,6.5806637,1.7752049,1.4121374,0.300998,1.1301945,-0.36625788,-0.786364,0.74075717,0.38308635,11.995443,-0.20205225
t7,0.49222654,0.785599,2.9344602,0.13924079,-9.768413e-05,-0.13818131,-0.20028146,0.74928886,-1.5988886,11.088442,-0.41502148
t8,4.5009737,1.6616956,2.5225275,0.19071054,1.0790821,-0.3473271,-0.6346774,0.9206859,-0.5715902,14.839483,-0.34065345
t9,-0.5181958,1.3192303,7.330447,1.4389689,-0.0012772868,-0.10122014,-0.30728006,0.7420607,-1.8348126,4.2730207,-0.38774505
t10,4.337863,2.3650155,6.8341146,0.011100224,-0.001756065,-0.28387552,-0.7309759,0.71520793,-0.28857774,7.745932,-0.4534873
t11,1.7153876,2.3287446,8.031313,2.4297493,-0.0010790769,-0.30901158,-0.49135664,0.81105036,-1.2297577,7.665747,-0.53929317
t12,4.4300003,2.6310642,9.592841,0.54703367,-0.0019261739,-0.26145923,-0.6751749,0.7526464,-0.6937641,8.725411,-0.6043261
t13,8.991541,0.060151953,-0.07371634,0.13494025,-0.0018820476,-0.028406847,3.708987,8.522577,4.5749927,-0.123746194,12.119012
t14,9.714503,0.024710776,-0.08257081,0.14711067,-0.0020817406,-0.028228723,3.854854,9.16963,4.784918,-0.13236396,12.922447
t15,1.6893637,2.771015,11.000994,4.4582334,-0.0011006333,-0.32257846,-0.48075488,0.72114784,-1.8384167,8.071647,-0.5545493
t16,-1.2178081,0.5725053,2.2710617,16.290436,4.5324597,-0.008783202,-1.047586,5.4578314,12.650532,-0.20539139,-0.6140575
t17,-1.2247442,0.57271224,2.2076635,16.268156,4.695379,-0.00896823,-1.0292779,5.5563207,12.640641,-0.20805262,-0.63255435
t18,-1.1905363,0.61281145,2.5058117,16.707714,4.7900424,-0.0150514245,-1.0726697,6.0210743,13.46175,-0.2224198,-0.6912573
t19,-1.2260185,0.86333776,-0.01862302,0.046859067,14.187262,-0.5121806,-0.42617667,1.6970501,-1.2729913,19.98989,4.4840727
t20,9.750303,0.019803101,-0.09286203,0.17262433,-0.002457785,-0.018484507,3.875392,9.152743,4.7467027,-0.1361912,12.908577
t21,9.805626,0.03198049,-0.088924915,0.16295773,-0.0023511802,-0.023660198,3.8938513,9.204752,4.7182794,-0.13696505,12.956604
t22,-1.1952311,0.6053588,2.4611087,16.733974,4.7682533,-0.007544709,-1.1395199,6.009587,13.45453,-0.21784629,-0.6486162
t23,-0.26217234,2.0519555,10.524685,2.395666,-0.00076291943,-0.13095096,-0.3711703,0.8004126,-1.8173033,5.350836,-0.54936254
t24,-0.89275444,0.010497753,3.606697,0.42624626,0.3452035,-0.06393552,1.2918293,0.8219362,-2.8441596,9.363785,-0.36822066
t25,-0.14618988,2.0388505,11.107823,2.425091,-0.0021306,-0.11505297,-0.41732094,0.7345783,-1.9507506,5.2597613,-0.5807369
t26,-0.14313605,2.0356128,11.058286,2.3103824,-0.0022280184,-0.106228024,-0.4261169,0.7318449,-1.9527361,5.265212,-0.56900215
t27,-1.1696614,0.6585287,2.4450953,16.854464,4.800821,-0.01611418,-1.0627508,6.0227733,13.559918,-0.22363453,-0.70491844
t28,-1.159139,0.6728625,2.4570117,16.79892,4.7743425,-0.018862123,-1.0710632,5.954445,13.546114,-0.22021455,-0.69580173
t29,-1.3556206,0.7544169,-0.020007364,0.048060343,14.6475935,-0.5001631,-0.37417087,1.71166,-1.3429004,19.900694,4.7885256
t30,-1.4304986,0.7871125,-0.018896999,0.018124955,14.221221,-0.4989576,-0.39094904,1.7476528,-1.391151,19.641455,4.605821
t31,-1.4270333,0.7582175,-0.02163164,0.013763044,14.130731,-0.49845567,-0.3946163,1.735196,-1.3886651,19.600107,4.686465
t32,9.841143,0.049571693,-0.08999083,0.16254538,-0.0019500919,-0.032760337,3.945235,9.280564,4.830262,-0.12588319,13.063179
t33,-1.4380181,0.71815366,-0.025386248,0.03229681,14.729889,-0.5049915,-0.36889288,1.7453752,-1.4035951,19.980047,4.840124
t34,9.698223,0.05070416,-0.082452446,0.14846542,-0.0019098317,-0.03399121,3.9486682,9.209989,4.840793,-0.13181452,12.992104
t35,9.756807,0.016616233,-0.087828,0.16082896,-0.002194976,-0.026572285,3.8925982,9.22995,4.8896084,-0.13388918,13.014305
t36,9.478414,0.050865542,-0.07710124,0.14334244,-0.0023504817,-0.033441696,3.8696406,9.0463505,4.7513905,-0.14098628,12.622411
t37,9.427344,0.013960916,-0.08048431,0.14881995,-0.002530016,-0.02965862,3.7528005,9.043815,4.756295,-0.14165045,12.523814
t38,9.509949,0.047487013,-0.077018656,0.1457217,-0.002126011,-0.031086354,3.8131173,9.042449,4.785381,-0.13349268,12.696602
t39,10.35572,0.3384327,-0.08231023,0.15153542,-0.0025718117,-0.038789365,4.252693,8.415663,4.8555403,-0.10734967,11.367236
t40,-1.400431,0.783851,-0.022679448,0.03064289,14.770773,-0.50481796,-0.38786638,1.740161,-1.3375304,20.075743,4.8950725
t41,-1.181017,0.63053757,2.459346,16.772152,4.7800975,-0.015775204,-1.0706549,6.0181375,13.543197,-0.223078,-0.6963877
t42,9.87947,0.08631114,-0.087848045,0.15519458,-0.0024758813,-0.030926913,4.005446,9.355386,4.781665,-0.14295468,13.1007
t43,10.398159,0.24664707,-0.09076378,0.1551972,-0.0028038432,-0.034648694,4.1937966,9.011091,4.893289,-0.12651788,12.307116
t44,-0.8266922,1.4685442,8.382465,3.6343572,0.2558888,-0.1900774,-0.083541654,0.9544248,-2.607284,4.7195516,-0.53023857
t45,9.795131,0.050162498,-0.094589986,0.1741527,-0.002430851,-0.02329762,3.8983674,9.2286415,4.8102465,-0.13406397,13.063239
t46,-1.4304436,0.7374422,-0.025421033,0.024583438,14.916875,-0.5104595,-0.36947048,1.7413982,-1.3628407,20.20445,4.992958
t47,-1.3797803,0.7859702,-0.022594733,0.032236964,14.705753,-0.50821024,-0.38965014,1.7342912,-1.3212533,20.02892,4.877253
t48,9.932118,0.08842456,-0.084453925,0.15142551,-0.002293602,-0.03286905,3.9873118,9.386229,4.8623023,-0.13954628,13.17451
t49,9.900762,0.08381715,-0.08510611,0.15133363,-0.0022622931,-0.033319622,4.012928,9.407794,4.8530817,-0.1406249,13.213736
t50,10.03002,0.055660684,-0.08309804,0.15383126,-0.002193018,-0.038130984,3.978332,9.504617,4.878869,-0.13825035,13.323418
t51,10.023652,0.05114531,-0.084918685,0.15819517,-0.0021423304,-0.03483623,3.9670773,9.421078,4.7961535,-0.13508849,13.217094
t52,-1.185683,0.609501,2.447016,16.737894,4.8359003,-0.003361715,-1.148284,6.144047,13.536274,-0.22055717,-0.65183467
t53,-1.1911448,0.61005944,2.5038946,16.753706,4.8185225,-0.0036433397,-1.1633425,6.131457,13.623513,-0.22264865,-0.6531221
t54,-1.2021053,0.6135576,2.4979453,16.868023,4.848766,-0.0054628537,-1.1730993,6.168406,13.653421,-0.22296919,-0.65163666
t55,-1.0433147,0.56457263,1.9919015,14.951407,5.2760897,-0.03506742,-1.2410814,5.983702,13.220254,-0.19848879,-0.57613915
t56,-1.192375,0.59942,2.4859517,16.747082,4.799698,-0.0056690206,-1.1691473,6.136501,13.617367,-0.22251259,-0.64578044
t57,-1.2909038,0.7572138,0.075999156,14.133453,3.4277036,-0.037900373,-0.101826206,0.003224629,5.0185394,-0.010600729,-0.4293178
t58,-0.8756389,0.04215626,3.6565478,0.21042126,0.47451282,-0.065754294,1.5543087,0.8137736,-2.91607,9.653805,-0.38958043
t59,-0.70827645,0.10749231,3.3791687,0.017118255,0.5557717,-0.08739864,1.1591948,0.8136967,-2.7085636,10.082333,-0.38640347
t60,-1.182949,0.6436258,1.5654696,14.75807,3.760734,-0.019973503,-0.6384311,3.422633,9.607162,-0.14912109,-0.56530696
t61,-1.1845993,0.6330545,1.5178173,14.670004,3.759344,-0.02279664,-0.6314001,3.3990092,9.507238,-0.14634423,-0.5580828
t62,-0.69455975,0.033182625,2.976743,0.062208053,-0.0005316166,-0.02411931,0.921163,0.77118564,-2.6363676,9.120386,-0.4223467
t63,-1.2005996,0.58339274,1.4563434,14.62397,3.8214996,-0.020306667,-0.63969755,3.4744883,9.61005,-0.14782912,-0.55684364
t64,-0.70664674,0.2889061,3.3001425,0.30158353,0.27919012,-0.13233547,0.633037,0.9321435,-2.7968879,11.789113,-0.3971188
t65,9.86068,0.05690167,-0.086357616,0.16562188,-0.0018844134,-0.035327513,3.9473171,9.323012,4.934036,-0.12317666,13.1463785
t66,9.804142,0.04641213,-0.08689379,0.1682348,-0.0018661335,-0.033237223,3.9431283,9.258455,4.884058,-0.12302139,13.096449
t67,-0.4796159,2.3015168,11.526975,5.2841334,-2.404483e-05,-0.23889452,-0.26726085,0.8923688,-2.7847102,6.6007743,-0.52350545
t68,-0.47950813,2.2716503,11.355218,5.23393,-1.5113574e-05,-0.23258074,-0.2718932,0.88212776,-2.7105598,6.4380035,-0.5140234
t69,-1.185662,0.627651,2.411213,16.85067,4.7378945,-0.012289516,-1.0575272,5.982839,13.48709,-0.22159179,-0.6967406
t70,-1.1907653,0.6329946,2.440065,16.879683,4.766259,-0.014944114,-1.0737101,5.997293,13.560603,-0.2224118,-0.6957221
t71,-0.7339546,0.26983577,3.1988463,0.34583056,0.38589945,-0.13151455,0.6244082,0.9393962,-2.7876081,11.907359,-0.37325263
t72,-1.2040344,0.6021377,1.4356819,14.740325,3.8207028,-0.022553723,-0.63318956,3.4399712,9.624497,-0.14599587,-0.5628075
t73,-1.2030996,0.5938051,1.3561378,14.649129,3.8871932,-0.02529878,-0.631348,3.4167109,9.618133,-0.14584735,-0.55695194
t74,9.370215,0.0843523,-0.07931272,0.1474336,-0.0019412413,-0.03813884,3.882953,8.951052,4.691066,-0.12967832,12.596435
t75,9.392322,0.07243376,-0.08016722,0.14940546,-0.001960422,-0.03787717,3.8511543,8.978367,4.672024,-0.12913263,12.601204
t76,10.080222,0.04421211,-0.087925605,0.15636207,-0.0024141064,-0.02963851,3.9809535,9.514655,4.874205,-0.14288902,13.332355
t77,10.084614,0.055660993,-0.08692879,0.15607114,-0.0023501746,-0.0312991,4.027645,9.5207205,4.893441,-0.14273074,13.370901
t78,9.830793,0.053545702,-0.09256963,0.17088573,-0.0026083405,-0.022918133,3.9256804,9.25781,4.8754597,-0.13912937,13.095141
t79,9.592202,0.04801864,-0.086782075,0.15988134,-0.0022262884,-0.03186442,3.874228,9.140463,4.706602,-0.13452183,12.813376
t80,9.601627,0.044061486,-0.087999076,0.1604334,-0.002258932,-0.030960111,3.8840141,9.153556,4.695906,-0.1354196,12.819219
t81,-1.1948351,0.65154445,2.595734,17.150404,4.840752,-0.015601761,-1.1252869,6.1498632,13.965007,-0.22794296,-0.7027156
t82,-1.1941587,0.64668053,2.6034725,17.122395,4.8347597,-0.01433542,-1.130159,6.164923,13.9543495,-0.22826573,-0.70003176
t83,-0.7079417,0.3109832,3.3626351,0.30162933,0.39140084,-0.13680507,0.55839765,0.9472456,-2.7987041,12.072183,-0.3884876
t84,-0.71397966,0.30913442,3.342217,0.31693545,0.33864924,-0.13662389,0.5443029,0.95102346,-2.8131301,12.100335,-0.39003375
t85,-1.1510779,0.58661216,1.4232675,14.151101,3.8108087,-0.03392784,-0.62241715,3.4538183,9.410149,-0.13750534,-0.5529826
t86,-1.1441389,0.5888682,1.4036093,14.146488,3.8287268,-0.034894437,-0.61744285,3.4854312,9.414949,-0.13679478,-0.5557268
t87,-1.2063032,0.65478367,2.606285,17.275896,4.9042487,-0.017811585,-1.1340073,6.220854,14.062622,-0.23036264,-0.7082084
t88,-1.2002612,0.6635668,2.602321,17.300413,4.9091053,-0.017256936,-1.1381711,6.2371006,14.100149,-0.22993043,-0.71011657
t89,-0.7208444,0.2845153,3.261281,0.3423327,0.24766701,-0.13059402,0.64016783,0.9341924,-2.8178065,11.768464,-0.40032876
t90,-0.6818456,0.033192724,2.9711146,0.0687497,-0.0004000454,-0.025911862,0.8933221,0.7687078,-2.6286387,9.034412,-0.42058668
t91,-1.3042365,0.77437425,-0.0015486355,14.390431,3.4974525,-0.03569392,-0.08361336,0.0037761354,5.03825,-0.0063369283,-0.4428177
t92,-0.5702069,0.5086015,3.1873777,0.8867328,1.0719595,-0.15409991,0.10790158,0.8133355,-2.4778473,11.478204,-0.2908448
