accepted_species,estimate
t189,-0.005531274517985449
t172,0.07934190241986079
t81,0.021583620959899144
t131,-0.2469125153994977
t215,-0.3700598638024892
t231,-0.38161496648951093
t237,-0.3495687766341457
t238,-0.34599301255677
t155,0.6458425461019625
t156,0.42027048814830326
t36,-0.1871634601375604
t8,-0.11136050144734726
t85,0.17292680172519742
t86,0.8112884171825363
t92,0.6341358728780944
t90,0.4037221529074729
t45,-0.3141487478543657
t133,1.9602001908265825
t104,1.470526281234822
t211,1.9849023515892423
t26,0.1654132545692052
t11,0.21837244456046873
t64,0.6168750753015325
t74,0.4250114245440519
