"accepted_species","trait_BM_trend_scaled"
"t49",1
"t42",1
"t23",1
"t24",1
"t61",0
"t62",0
"t15",0
"t76",1
"t77",1
"t29",1
"t30",1
"t5",1
"t19",1
"t57",1
"t58",1
"t51",1
"t46",1
"t47",1
"t20",NA
"t84",1
"t85",1
"t82",1
"t40",1
"t48",1
"t74",1
"t75",1
"t68",1
"t69",1
"t72",1
"t73",1
"t39",1
"t8",NA
"t22",1
"t31",0
"t33",1
"t88",1
"t91",1
"t92",1
"t65",1
"t66",1
"t41",1
"t83",0
"t93",0
"t94",1
"t26",0
"t27",0
"t7",0
"t2",1
"t9",1
"t54",1
"t32",NA
"t52",1
"t53",1
"t50",NA
"t86",1
"t87",1
"t97",1
"t98",NA
"t56",1
"t63",1
"t64",NA
"t34",1
"t10",0
"t11",0
"t43",1
"t44",1
"t55",0
"t78",0
"t79",0
"t1",1
"t3",NA
"t4",1
"t35",1
"t28",0
"t67",1
"t89",1
"t90",1
"t21",NA
"t14",NA
"t99",1
"t100",1
"t16",0
"t17",NA
"t37",1
"t38",1
"t25",1
"t18",1
"t12",1
"t13",1
"t36",1
"t70",1
"t71",1
"t59",1
"t60",1
"t80",1
"t81",1
"t45",1
"t6",1
"t95",1
"t96",1
