accepted_species,estimate
t4,-2.1932855
t248,0.3692067
t328,-0.0124605745
t206,0.29056612
t186,0.27910104
t288,1.0909278
t331,0.6757449
t114,-0.14002347
t330,0.72350335
t327,0.5978326
t367,1.3981891
t181,0.6318082
t36,-1.5314157
t80,-1.0424917
t214,0.5969865
t48,-1.3230728
t45,-1.2819642
t92,-0.53357595
t93,-0.35663876
t95,-0.3788662
t220,0.21837714
t334,0.22679436
t410,0.2788232
t411,0.2749748
t375,0.30644444
t313,0.34494108
t366,0.37903908
t409,0.43557918
t256,-0.03590014
t234,-0.14216028
t202,-0.53011006
t135,0.78125715
t160,0.8246397
t368,1.2336358
t369,1.2624768
t404,1.2624768
t309,1.0050911
t113,0.14129652
t58,-1.1549478
t53,-1.3539193
t24,-2.124829
t2,-1.8893986
