,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,5.7858143,2.449148,-0.06650452,2.1530118,0.018319381,-0.056075726,15.06572,-0.0030766178,-1.7323296,1.0723207,0.14757942,5.4748673,-0.04637824,0.3875836,5.073783,-1.8404016,0.06362811
t2,6.1524887,2.5497456,-0.055757333,2.3995485,0.0190681,-0.057730716,15.963696,-0.003337991,-1.8361377,1.1634411,0.1805631,5.7979455,-0.055479895,0.4139196,5.4639916,-1.9454883,0.06583367
t3,6.140043,2.5907648,-0.058995914,2.3938434,0.017370285,-0.059568543,15.996273,-0.003325268,-1.8411859,1.2037745,0.15350643,5.8134723,-0.058437526,0.41993657,5.5047636,-1.9544767,0.065278016
t4,3.6062205,4.2932796,-0.109262496,-0.0038835923,1.917258,-0.17278095,8.090871,0.43251646,-0.47934017,4.4373026,-0.001141565,5.3214602,1.6524996,0.13123591,6.4977336,-1.0954386,0.107898235
t5,6.0167465,2.5980916,-0.061181527,2.2475598,0.014056328,-0.06030354,15.544707,-0.0033257261,-1.807417,1.2452377,0.1654931,5.6976266,-0.0645322,0.40724272,5.4074993,-1.8927988,0.06470204
t6,4.819898,2.925934,-0.053721778,1.0717778,0.13715962,-0.078333125,11.599918,-0.0018474438,-1.315551,2.2732086,0.13937989,5.1635566,0.27092037,0.2380846,5.255122,-1.4463067,0.032710977
t7,5.7442656,2.4516106,-0.056921925,1.9161813,0.014544247,-0.051735125,14.599721,-0.0031135827,-1.7131844,1.2627739,0.11107056,5.4115725,-0.0525791,0.3710357,5.166353,-1.7647218,0.0634415
t8,5.757606,2.756287,-0.061118275,2.0139174,0.007828215,-0.06625286,14.900361,-0.0027839756,-1.7603602,1.6526533,0.085338615,5.635221,-0.0481439,0.3925993,5.5690403,-1.8146014,0.058838263
t9,5.607313,2.6693537,-0.038699497,1.9917114,0.014109765,-0.07223051,14.12817,-0.002531912,-1.6584818,1.4973922,0.23179363,5.290449,-0.006713465,0.28580004,5.1044393,-1.7712871,0.07369456
t10,5.72298,0.5193005,-0.044179194,5.295767,0.044876333,-0.12824373,14.896093,-0.005275328,-1.2836787,-0.08266062,1.0677881,4.348836,-0.06929355,0.54026276,4.997374,-2.2112396,0.064974055
t11,3.2889135,7.2335215,-0.20256609,-0.09304676,6.6530213,-0.30485824,6.291905,2.7399237,4.2589097,8.985624,-0.022232445,7.8726735,4.510929,0.3523843,9.633557,-0.78796047,5.30249
t12,2.5728657,-0.069724984,-0.8685057,10.6573715,0.6709437,-0.38892427,3.8504612,-0.008496996,1.7549206,-0.18148297,2.5318704,-0.092964806,-0.29801953,0.68419564,2.539431,-1.6171495,0.16580299
t13,1.9623561,-0.077717766,-0.779202,10.22219,0.5169513,-0.39371327,2.5300608,-0.007184444,2.2981222,-0.14656228,2.664108,-0.12038014,-0.22934808,0.5603791,2.1365244,-1.3885064,0.14715913
t14,0.017680347,-0.062640525,3.6576264,-0.09161809,0.010518953,6.6287823,-0.4728598,4.1320076,0.31303674,4.390006,-0.049499117,5.2952013,4.0048757,0.9034693,0.020818437,5.6968575,7.3538733
t15,0.00039458292,-0.15564469,5.6160874,-0.09896793,0.04906061,6.701385,-0.09189098,3.2341006,-0.22148928,3.6593857,-0.03234791,5.929436,3.8289452,1.7798756,0.017073458,3.8418965,6.99393
t16,2.103606,-0.22959076,10.242439,-0.1426966,0.17523977,7.8553076,6.4192004,2.2251377,-0.88338286,2.5862966,-0.0039840518,9.019618,3.9227636,3.654767,0.37261105,-0.0031122435,6.6902885
t17,1.9517537,-0.2609992,10.622836,-0.14793237,0.16753052,8.279344,5.709318,2.458537,-0.82338494,2.7888725,-0.0067219343,9.188303,4.2810154,3.7340512,0.107290044,0.50857204,7.302175
t18,0.0020653142,-0.22712752,7.0487237,-0.11661426,0.060588725,7.9022985,-0.18986014,3.817488,-0.18941578,4.130854,-0.03894454,6.8298616,4.294138,2.2590408,0.04291626,5.353661,9.128182
t19,4.480972,-0.12985268,-0.9781901,14.030778,1.01053,-0.53670055,6.3058624,-0.01447687,2.1402748,-0.28530037,3.8203955,-0.06155604,-0.4543158,1.0494378,3.706179,-2.2426867,0.23226297
t20,4.2112656,-0.13122423,-0.97471976,13.744192,1.0227278,-0.52513117,5.5329127,-0.014082244,2.4014983,-0.2718365,3.756283,-0.07824825,-0.43910083,0.99870753,3.5187085,-2.1047738,0.22542624
t21,0.993842,-0.15570208,-0.7161797,10.640875,0.37069714,-0.46462664,0.32209367,-0.00393772,4.448802,-0.117403455,3.514395,-0.20409073,-0.09503741,0.19571243,2.1718132,-1.3865113,0.15249705
t22,2.2664478,-0.08605647,-0.2900309,7.508866,2.094831,-0.4654155,1.8142784,-0.0046246783,6.860715,-0.030151205,5.7650537,-0.1144382,-0.12516259,0.2731954,3.9178982,-0.89269423,0.18805662
t23,0.6599623,-0.09412277,-0.35149917,6.2045794,1.0387223,-0.36034808,0.5174948,-8.84692e-05,5.0441847,-0.03726047,3.7905283,-0.14664912,-0.0286892,0.04503087,2.8202,-0.828314,0.10996859
t24,1.754532,-0.17965989,-1.0655305,13.754309,0.0008721496,-0.51470345,1.5151962,-0.007951056,3.0362523,-0.19367158,2.9907846,-0.20961472,-0.22746924,0.53416026,1.9800079,-1.6967902,0.18052176
t25,2.0352442,-0.15779899,-0.64437866,10.740876,1.0002973,-0.43465325,1.7458333,-0.008613609,3.8901145,-0.16143511,3.7486129,-0.13526863,-0.21173252,0.5174949,2.5049021,-1.2834828,0.15760818
t26,2.250364,-0.172459,-1.0531163,13.77846,0.21977808,-0.5323885,2.4672925,-0.009459591,2.696624,-0.21543568,3.1436367,-0.17494757,-0.28861448,0.68305254,2.4452972,-1.7444353,0.17823224
t27,2.7635827,-0.15683469,-1.1211891,14.320612,0.251993,-0.5470464,3.5077899,-0.01049871,2.383929,-0.234579,3.1819656,-0.15993184,-0.33280477,0.7864492,2.790178,-1.9263209,0.19691032
t28,3.1429505,-0.15417762,-1.1542481,14.75786,0.33581394,-0.5564993,4.2077613,-0.011405094,2.2620392,-0.25560588,3.281861,-0.1522398,-0.3628612,0.86878204,3.0767567,-2.066434,0.20495819
t29,3.0789566,-0.1661022,-1.2697985,16.008892,0.25676382,-0.57791334,4.1351047,-0.011241306,2.4119148,-0.25924984,3.383967,-0.1891517,-0.34460935,0.8645355,3.0795834,-2.2091377,0.21344702
t30,1.0198197,-0.1590001,-0.53798085,9.751691,0.5486782,-0.45333412,0.4150376,-0.0034935267,5.1021066,-0.11026236,3.9418333,-0.1780159,-0.058209814,0.19222452,2.4924757,-1.2609751,0.122385845
t31,2.8404207,-0.17661896,-1.2700049,16.008825,0.16588551,-0.577586,3.695746,-0.0107437745,2.5080018,-0.24918494,3.356704,-0.20146215,-0.32279626,0.82099247,2.951384,-2.1464565,0.2100243
t32,1.3962172,-0.38176677,12.973271,-0.17819843,0.19078694,10.403937,4.542973,3.4342604,-0.68958116,3.6728864,-0.0054677185,10.7216625,5.7445927,4.4219465,0.024009392,2.235109,10.0930395
t33,2.7323952,-0.18204866,-1.2571967,15.989949,0.13964804,-0.5802944,3.3709948,-0.010540958,2.602086,-0.24310903,3.3696542,-0.20781326,-0.30975938,0.7875557,2.8556485,-2.0995038,0.20765045
t34,2.8425832,-0.17981008,-1.2737575,16.082914,0.15820532,-0.5775329,3.684943,-0.010768504,2.5176752,-0.24947484,3.3850636,-0.20303884,-0.3213425,0.820172,2.9443622,-2.1521158,0.21043837
t35,1.7232643,-0.1782423,-0.8460213,12.508314,0.2814492,-0.51396716,1.2584443,-0.0070131607,3.6870923,-0.16751446,3.5485048,-0.1968064,-0.18311146,0.4765507,2.3487172,-1.5456775,0.15164664
t36,2.0972204,-0.19410366,-1.2038695,15.245458,0.0011727228,-0.5535162,2.2601862,-0.009040771,2.7649903,-0.21439064,3.1738205,-0.22103171,-0.26047385,0.6580107,2.3579633,-1.889982,0.19237162
t37,0.007346099,-0.3564138,9.685188,-0.15827216,0.095912755,10.2706995,-0.2477537,5.109526,-0.2446825,4.990385,-0.03830153,8.795833,5.680153,2.501636,0.06462001,6.2013073,11.850917
t38,0.84512854,-0.1859424,-0.823308,11.471915,0.02048844,-0.45783627,0.2732488,-0.003940536,4.227535,-0.12775604,3.3936148,-0.22811535,-0.09168536,0.19856608,1.8957124,-1.4329476,0.16259487
t39,0.87011355,-0.1814555,-0.8351702,11.60097,0.06612319,-0.46569088,0.28322157,-0.004123495,4.2523828,-0.12995073,3.4304776,-0.22693773,-0.101066485,0.20573331,1.9009913,-1.4592228,0.16387433
t40,1.91341,-0.15462439,-0.63755023,10.590673,0.959359,-0.4264442,1.7110138,-0.008238347,4.024041,-0.15722896,3.6113384,-0.13497241,-0.188724,0.48638842,2.4376283,-1.2563417,0.15488745
t41,1.7392812,-0.15660992,-0.52878505,9.811477,0.9954357,-0.41061577,1.3947701,-0.0073168543,4.415957,-0.1366592,3.8028429,-0.12957528,-0.14701608,0.40391794,2.4203343,-1.1545024,0.143712
t42,1.7922451,-0.20409317,-1.1493677,14.754032,0.0028980046,-0.53767234,1.6172279,-0.008365314,3.0328145,-0.20358247,3.1204712,-0.2266207,-0.23658296,0.5800888,2.0514019,-1.7848734,0.18491478
t43,2.4404228,-0.18619423,-1.2451868,15.716176,0.0482169,-0.56815094,2.9481924,-0.009808052,2.6168127,-0.22721297,3.2930708,-0.21449836,-0.28545386,0.7343726,2.6810136,-2.0062346,0.20202258
t44,0.0033872724,10.881196,-0.34416276,-0.19501016,14.417563,-0.6130278,-0.040185224,11.017815,15.711599,15.858707,-0.03783863,9.964205,10.487358,0.21236213,14.593771,-0.074245125,15.128203
t45,1.9754982,-0.20084259,-1.1864854,15.160316,0.000978523,-0.55035305,1.9295069,-0.008911531,2.921263,-0.2103201,3.190811,-0.22498332,-0.25163463,0.62526834,2.2160602,-1.8563306,0.19081259
t46,1.9013578,-0.18190405,-1.134654,14.363376,0.015501674,-0.53138244,1.8519433,-0.008631718,2.8788724,-0.20708714,3.038673,-0.20864661,-0.25872833,0.60345936,2.111093,-1.78806,0.18739344
t47,1.0179372,-0.15704471,-0.7249655,10.826495,0.26606518,-0.46221143,0.3155018,-0.0038891672,4.4636116,-0.11525584,3.6400752,-0.20483379,-0.09376108,0.19698755,2.0566666,-1.3923889,0.15380609
t48,0.01060269,-0.29641706,8.818223,-0.15738228,0.08597376,9.708336,-0.32367703,5.042742,-0.21016769,4.8881516,-0.038468417,8.512449,5.5169535,2.157101,0.06367881,6.3303766,11.500407
t49,1.4311752,-0.13360646,-0.67197394,9.969073,0.5663834,-0.41186684,1.3481426,-0.005366927,3.4064167,-0.13282368,3.2248075,-0.16496907,-0.16042191,0.37807515,2.2037125,-1.218658,0.13714227
t50,0.07910061,4.9923444,-1.3653221,1.3469858,3.8574462,-0.17380218,-0.7422697,13.973296,7.2369595,10.229767,-0.04317593,0.2898083,9.563325,19.280832,9.243716,-0.7635894,0.017336098
t51,0.076952636,4.889196,-1.3247852,1.5213046,3.798088,-0.1667376,-0.7199424,13.646013,7.1617346,10.026581,-0.038751718,0.19072078,9.391594,18.86173,9.220353,-0.7605719,0.02401168
t52,1.5451456,-0.16783372,-0.938361,12.609733,0.17702888,-0.49606898,1.1760511,-0.006609605,3.5308363,-0.16292877,3.2190516,-0.20430347,-0.18898326,0.4125033,2.0162153,-1.5737901,0.17514594
t53,1.0518765,-0.15874262,-0.7039915,10.678916,0.4708522,-0.46173158,0.5332249,-0.0040211794,4.548383,-0.11742962,3.6549704,-0.20748249,-0.0976359,0.21460433,2.2588685,-1.3571681,0.15379165
t54,0.085697085,-0.3756399,10.590505,-0.1704001,0.12340942,10.446964,-0.092592046,4.878883,-0.28666016,4.73984,-0.029839963,9.427424,5.876653,2.9035351,0.06389996,5.709681,11.894328
t55,0.4440344,-0.39669028,11.950332,-0.17481335,0.15360054,10.805948,1.601951,4.475598,-0.44591078,4.5371137,-0.019968504,10.205845,6.014858,3.7496388,0.048935693,4.4620333,11.626207
t56,1.923628,-0.20408587,-1.1802976,15.24289,0.0009771655,-0.5610002,1.7806983,-0.008819892,3.144361,-0.21070768,3.2486973,-0.23279886,-0.2472941,0.6079837,2.185429,-1.854125,0.19246836
t57,0.370591,-0.3839988,11.464547,-0.16919173,0.14438094,10.453991,1.1250454,4.507612,-0.4430823,4.590511,-0.023046417,9.7885895,5.901963,3.4848356,0.051999606,4.696687,11.485686
t58,0.6382341,-0.38866675,12.064849,-0.17243034,0.16117036,10.536764,2.1452627,4.2107706,-0.50469166,4.420542,-0.016765174,10.131716,5.996125,3.873216,0.045288716,4.0238037,11.234078
