"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101"
"t66",-0.121100529462232,-0.05199841603467,-0.146708358582639,0.00864239372652804,-0.000828588799016402,0.00589352263014449,-0.000648659670287842,0.0343542966119286,-0.0239490489828278,0.000170988483552551,-0.00287519771754109,0.000227601596573478,-0.295454285247452,0.00268507895934913,-0.00347610170680533,0.00494366203793085,-0.00069044075417624,-0.0932187538088431,0.00115390291224631,0.000127024483512588,-7.83869617141371e-06,0.000138942921022992,0.0125277230940564,0.0015696301106198,-8.00115774881972e-05,0.000684640893422504,-4.57205166182119e-07,0.000174661804721561,-3.67144933353992e-05,1.48110006511253e-05,-0.00059709499080553,-0.0771256896329,0.00979910135627722,-9.25833801870417e-07,-0.000163686242226806,0.0402263354366483,-0.000101823890421922,0.00134076728150804,-0.00316034139797069,0.00192448856751165,0.001313057530529,0.000128570403953219,-0.685114479368308,0.000538146888706946,-0.00263171264219962,-0.000851247631973089,0.0825437467955583,0.00121027845125608,0.000401459694463961,0.000119718985554694,-0.0874895708192123,-4.96512596205215e-06,-2.31011532359111e-06,-1.22717654227158e-05,-0.000120551484529109,-1.50752779878858e-05,0.0119275942790058,1.03280139878301e-05,1.18974944205955e-05,-0.000303495293749727,-3.78149130397763e-06,-3.51675303578205e-05,-1.39843974698098e-05,-2.40776826654409e-06,0.000794163453864166,3.55887714307151e-08,1.30635903858115e-05,5.59312405863069e-07,1.07215749781862e-06,1.75724486631767e-05,-4.01770016281603e-06,-0.601287592153429,5.48725009221864e-08,1.62018448561346e-16,1.75289641399665e-16,8.9754145347196e-16,6.14020711430142e-16,6.35998942290359e-17,2.9637833217708e-16,1.1797496217105e-16,2.42434820362332e-17,5.93349448164399e-17,4.46957265617566e-17,7.67863403752428e-16,-1.22520832835299e-05,-8.5541742189598e-17,-6.27995167943918e-17,-1.11160701610111e-15,3.84093193033211e-06,1.95784373501736e-16,5.44023971226411e-17,1.13519600013253e-16,4.5161582981396e-17,9.36719405035401e-17,4.9146526181339e-16,3.84108207461402e-16,-2.90385516233572e-07,0.0036288858303184,1.12819121612849e-16,7.94495983295384e-18,5.74710513144069e-16
"t67",-0.12294101137614,-0.0532706935373232,-0.152128615829133,0.00913007887541724,-0.000902232697708856,0.00646919076111326,-0.000723054737953977,0.0392666525745361,-0.0278253345222273,0.000199432146976191,-0.00341338280343212,0.000271132596348848,-0.377247081276061,0.00349637227302992,-0.00497133478987793,0.00747900271139196,-0.00108591389691038,-0.150453154456959,0.00192641695727745,0.000314973775185895,-2.26181556866764e-05,0.000529160324118774,0.0506073534781564,0.0143438021925719,0.000530397424687115,-0.000810961901723744,1.34589455349601e-07,-3.93444015792996e-05,-5.4831145624401e-08,4.92702279235825e-07,-3.40577215045213e-05,-0.00669404493865789,0.000883685426936931,-1.33654605524352e-07,-2.74212208978146e-05,0.00810274743784833,-4.30197855946187e-05,0.000584620531460351,-0.00172095980861607,0.00105868286179931,0.000740263453003662,7.41510143507075e-05,-0.399793292453408,0.000390621998051848,-0.00217828494562053,-0.00073545057376005,0.0770936605161461,0.00116046141444275,0.00039844928994706,0.000120765818507805,-0.0900040093056792,-5.5161998817727e-06,-2.64159493848596e-06,-1.45173607141748e-05,-0.000145447439001295,-2.29302454994798e-05,0.0193843796959976,2.16272013574947e-05,2.51069640298037e-05,-0.000964100769149562,-1.32959526718526e-05,-0.000152720486599873,-0.000110397701046415,-2.72658235126451e-05,0.0103549838857494,1.97155237597457e-06,-0.0117547906920127,-6.13771046989212e-06,-5.86049459690721e-06,-3.53498203209577e-05,5.3100144350394e-06,0.77730560098797,-2.3321213292621e-08,4.35966610168546e-16,-1.58275505803393e-16,-5.35493473820147e-16,-9.03174855885819e-16,-6.68554134647591e-17,-2.32603647095256e-16,-3.34559436335165e-16,-5.76696347629866e-17,-1.20205360807909e-16,1.65897989412518e-17,-9.0266449432673e-16,-6.29110284695752e-07,1.50495839818905e-16,6.33977322998512e-18,-3.27122772688735e-16,3.41980339663792e-07,-3.22806177058608e-17,3.11288339889649e-17,-2.19988988209901e-16,-5.90964554075608e-17,-2.29668994228967e-16,-3.35528198209147e-16,-4.08139006527318e-16,-5.82775864496184e-08,0.000818217227924781,-1.40522970414213e-16,8.06611739298256e-17,-2.14282411852947e-16
"t88",-0.124620977912188,-0.0544350860115514,-0.15710640622496,0.00958026820113573,-0.000970760584109516,0.00700596835933555,-0.000792690630832674,0.0438925459079713,-0.031489419700811,0.000226342274570286,-0.0039245615205616,0.000312510141386281,-0.456103897462379,0.00428144427452107,-0.00644160252340354,0.00999312222911409,-0.00148019184762184,-0.207708461404686,0.00270248443033505,0.000510700798730424,-3.81505890512646e-05,0.000944463613658721,0.0912220954940132,0.028220215007331,0.00121271499331156,-0.0025704956287646,8.8343845926298e-07,-0.000313558847026259,4.98845098279109e-05,-1.92535473867727e-05,0.000750267342246968,0.092776906396185,-0.0117284324958046,1.02026873955773e-06,0.000173931984304231,-0.0404825442700352,7.142290990542e-05,-0.000921469978269784,0.00188224020785109,-0.00113910725704287,-0.000765857011327787,-7.40018114457142e-05,0.391701322620183,-0.000278528164516451,0.00132009583949412,0.000424790853076523,-0.0410600338172204,-0.000602440689624542,-0.000200270695455042,-5.9813394285684e-05,0.0438095502101447,2.51873677635368e-06,1.17952739954598e-06,6.32078561367941e-06,6.2439177824167e-05,8.54722944654172e-06,-0.00699017370062273,-7.02937207322071e-06,-8.13854224536589e-06,0.000279525867435593,3.77728057594992e-06,4.18722583005934e-05,2.83501002634519e-05,6.83966266055739e-06,-0.00257941205777344,-4.74303652094108e-07,0.00279647304914406,1.38731605313664e-06,1.25994868888147e-06,6.49647908506994e-06,-8.69780292250229e-07,-0.126420855104044,2.26712416487993e-09,-2.50223425433294e-15,3.58075335702255e-16,-2.38941707605133e-15,3.35295974587719e-17,2.49008480891056e-16,-5.23761918980768e-15,4.52927000735107e-16,-1.82165228033876e-15,1.66247982228291e-15,-1.93706683553524e-15,-6.8988585274254e-15,-1.23461463053149e-08,4.73329187467791e-15,1.24346822241749e-14,0.707106781186548,1.24667124793303e-08,-3.18236216632533e-15,1.28506340074153e-14,1.02333756002377e-14,-7.72012090484527e-15,-3.13855340045677e-15,1.55428816698489e-15,7.41155816198639e-16,-5.75698301246684e-09,9.4638446057782e-05,-4.94842743452592e-16,6.32134522540513e-16,-1.02186518516262e-16
"t89",-0.124620977912188,-0.0544350860115513,-0.15710640622496,0.00958026820113579,-0.000970760584109375,0.00700596835933562,-0.000792690630832926,0.0438925459079711,-0.0314894197008105,0.000226342274570137,-0.00392456152056141,0.000312510141386226,-0.456103897462379,0.00428144427452123,-0.00644160252340351,0.00999312222911454,-0.00148019184762168,-0.207708461404686,0.00270248443033535,0.000510700798730609,-3.81505890512927e-05,0.000944463613658471,0.0912220954940129,0.0282202150073305,0.00121271499331087,-0.002570495628765,8.83438459642582e-07,-0.000313558847026169,4.98845098278508e-05,-1.92535473873426e-05,0.000750267342246698,0.092776906396186,-0.0117284324958042,1.0202687394816e-06,0.000173931984304127,-0.0404825442700355,7.14229099056452e-05,-0.000921469978269371,0.00188224020785065,-0.0011391072570429,-0.000765857011328341,-7.4001811445115e-05,0.391701322620184,-0.000278528164515842,0.00132009583949498,0.000424790853075709,-0.0410600338172223,-0.000602440689623322,-0.000200270695455112,-5.98133942875187e-05,0.0438095502101434,2.51873677464745e-06,1.17952740084985e-06,6.32078561322607e-06,6.24391778240216e-05,8.54722944499331e-06,-0.00699017370062259,-7.02937207306019e-06,-8.13854224520648e-06,0.000279525867436867,3.77728057570847e-06,4.18722583031112e-05,2.83501002646484e-05,6.83966266062815e-06,-0.00257941205776898,-4.74303649952431e-07,0.00279647304914283,1.38731605437558e-06,1.25994868999443e-06,6.49647908564742e-06,-8.69780290334927e-07,-0.126420855104044,2.26712593134073e-09,2.27303277742927e-15,-3.15948717730109e-16,2.3398586809138e-15,2.46248725588904e-16,-3.11279217562801e-16,5.18009979756543e-15,-2.3787305052511e-16,1.82938637188835e-15,-1.54823044208682e-15,1.92076384705125e-15,7.25763221687007e-15,-1.23461025586653e-08,-4.77041435230606e-15,-1.23603633473376e-14,-0.707106781186547,1.24667751491348e-08,3.09734231259738e-15,-1.29108456617981e-14,-1.00809801361539e-14,7.74806231716816e-15,3.26543380437428e-15,-1.57943128453505e-15,-5.73293838190729e-16,-5.75698772193689e-09,9.46384460611554e-05,4.04312115087901e-16,-8.41043363096402e-16,9.43317199545835e-16
"t33",-0.131252351929179,-0.059667946923286,-0.184037844204914,0.0129564862694057,-0.00205682998786058,0.0184959675630059,-0.00473004196078959,-0.148007561229926,0.0444623857701539,-0.000275590787379885,0.00272870435814936,-0.000197850122839647,0.0606477423969479,-0.00037047373135815,1.40826422244842e-05,-7.83199442733788e-05,7.18258868839145e-05,0.033357795012489,0.00139855460657377,6.25886579379013e-06,4.47226227750823e-07,-4.35851467929181e-05,-0.00476098191916427,-0.00299203166913373,-0.000240546160329982,0.00100796204492375,-6.83530720884666e-07,0.000270123528167147,-7.50246950608823e-05,3.29437433739927e-05,-0.00143814682641452,-0.211042463439401,0.0272757646979749,-3.82250885400691e-06,-0.000911204726607788,0.572387382269916,5.03789494818788e-05,-0.000571312547622923,0.00035483643804779,-0.000198841719785612,-0.000109357086396037,-8.56917676101368e-06,0.0402695980833069,-2.86945717544753e-06,0.000292660961684617,0.000172645338275265,-0.0478926034345527,-0.00103781947315649,-0.000630989997843955,-0.000269238202641961,0.349090647074173,-2.11375023215836e-05,-6.79356439877039e-06,-2.87069278169108e-05,-0.000260213214900535,-5.05581079357223e-05,0.542346318840366,5.51464469941211e-07,8.79613438263102e-07,-0.000155020183700709,-2.09667639898425e-06,-2.15497616502457e-05,-5.96237972260555e-06,7.02114555936324e-07,-0.00066525618961257,-1.79087353259291e-06,0.336154905933035,-2.65476260701765e-06,-1.66241793208876e-06,-4.30367555447821e-06,1.74003026325603e-07,0.0211821538901094,1.08117355877872e-08,1.82342331791323e-15,-8.55864015247831e-16,5.39679907175362e-16,-1.17578968652014e-17,1.33750641782211e-16,9.0893141475111e-16,-5.44739940974003e-16,-2.18826625667462e-16,-1.31338492659772e-16,4.55344440745074e-16,2.35835222687309e-16,-3.98822471971407e-06,1.56134798559878e-16,2.4716700324885e-16,-5.55947059243446e-16,1.29265377141327e-06,1.81753283503281e-16,-2.20544666757455e-16,-2.35886912328683e-17,-2.16223997572001e-16,7.81492797300335e-17,1.63785020238302e-16,2.72537553204026e-16,-1.07707657811498e-07,0.00137518699848034,4.39006098890864e-16,2.62402838659756e-16,-7.57548073239029e-16
"t37",-0.135309417986589,-0.0626936109261486,-0.198502044055888,0.0145795475338495,-0.00249498586280702,0.0229230019912511,-0.0061199088407475,-0.206733530840944,0.0656169154096106,-0.000412296230706824,0.00436163805630244,-0.000320570641420818,0.139304457617212,-0.000976145603472962,0.000179204779765954,0.000574811644555228,-0.000235987050842451,-0.0781466019290935,-0.00232327910748458,-9.5945494265736e-07,-1.7371396418231e-08,-3.33101500888381e-06,-0.00044103860143092,-0.000612083746630953,-7.75524130756641e-05,0.000461661653449023,-4.0417708964534e-07,0.000165143257046768,-5.28952267614945e-05,2.38346619668968e-05,-0.00106221407117121,-0.160247285561953,0.0207789953378715,-3.08261113900854e-06,-0.000755071223483237,0.495365716116532,6.93260610462495e-05,-0.000822493095556053,0.000850883314755817,-0.000494640750413416,-0.000299739010594174,-2.60233861938613e-05,0.129686672144625,3.15862071813219e-05,-0.000769694696554358,-0.000357367842189598,0.0702127566516021,0.00137794117230844,0.000742392501594243,0.000300173326742702,-0.365485391762247,1.76160851886802e-05,5.22664750586445e-06,2.01536012833538e-05,0.000173406156524907,1.82049932349879e-05,-0.159591018003877,-3.92035708880107e-08,-5.67242615750571e-08,-5.23462082275818e-05,-9.89214081396528e-07,-1.82168282779878e-05,-3.13003098221899e-05,-1.16727073012355e-05,0.00516070856843931,4.07981673173321e-06,-0.634673177833865,2.92138467635691e-06,1.33736082562335e-06,1.9390092989627e-06,-5.86704746138621e-08,-0.00702741000184676,-1.321291285978e-09,-1.02846660230301e-15,-1.14407876124806e-16,-7.78164319541221e-16,3.2389448159357e-16,4.4090320055422e-16,6.27948722530182e-16,4.85639696698189e-16,1.91217722705534e-16,1.77684024612859e-16,-6.95673198543606e-16,-2.27590838291957e-16,-3.14634536778515e-07,4.13870565673208e-17,-1.27839068452151e-16,5.73739207057458e-16,1.30036935917137e-07,-1.99668049057561e-16,2.93894886166805e-16,-2.79410179449852e-16,-6.22551584475286e-17,4.5585690969468e-17,-3.21079550873829e-16,-6.32953014754104e-17,-1.85392870458194e-08,0.000260682958192638,-2.22936503275401e-16,-2.4727999030729e-16,1.35070804774413e-15
"t55",-0.138372504106898,-0.0649890710561793,-0.20954536881988,0.0158306239328965,-0.00283781168730065,0.026400265696369,-0.00721955443087624,-0.253733902893477,0.0826712627278634,-0.000522691802753791,0.00569040500441799,-0.000420577412744238,0.205217586699834,-0.00148745731033091,0.000323214499154567,0.00115449603221818,-0.000512292119001462,-0.178959454715924,-0.0057187185816456,-8.09148121795898e-06,-4.86252466454723e-07,3.85282700635255e-05,0.00407446343446565,0.00199046905322466,0.000114455045907057,-0.0002840005571465,8.6791439427272e-08,-2.88920739692524e-05,1.73354111251762e-06,-2.69778637638644e-07,-5.30468881065888e-06,-0.00412305726270436,0.000584133591247362,-2.06120968949343e-07,-6.32756700062005e-05,0.0539921858624798,1.97863954938411e-05,-0.000244240380914473,0.000334545902403437,-0.000197020316672998,-0.000123197205659969,-1.10131629246745e-05,0.0557205040888731,1.81415280376983e-05,-0.000533031871480787,-0.00026386034645763,0.0585145290620921,0.00119807686242404,0.000683346197625401,0.000283967310743741,-0.357572760032498,1.97793416925746e-05,6.19657112016845e-06,2.55311232932488e-05,0.000228558810152,4.20209046112341e-05,-0.454330706333871,-5.09409949819576e-07,-8.16128467231027e-07,0.000200853811452345,3.03980018525482e-06,4.11831441940304e-05,4.66079990318672e-05,1.53919901047045e-05,-0.00657543728491166,-4.43406216338077e-06,0.657780456151892,-2.47786589665742e-06,-9.52387392664246e-07,-8.68552885003676e-07,1.95979213230278e-08,0.00230703119642392,1.29216999783299e-10,1.10130723251158e-16,1.23723952049061e-15,3.5291847939396e-16,-1.73390148463747e-16,-7.91796566581956e-16,-4.2781960103015e-16,-1.31106015150344e-16,-2.24530285314654e-16,1.47309743564012e-17,8.27794712230316e-16,1.58332683085456e-16,-3.40772180912165e-08,-3.03226902691943e-18,-2.11648226554546e-16,-2.90463281230694e-16,1.6742590005639e-08,1.50122469985205e-16,-4.73893824832432e-16,3.30646309429006e-16,2.8179125087126e-16,-2.0500208099731e-16,9.05167929241663e-17,-4.84482535185029e-16,-3.6008526267475e-09,5.47082644437472e-05,2.07607512883488e-16,-3.12501704391327e-16,-1.92033384043969e-16
"t112",-0.140149248017211,-0.0663234782078017,-0.215983545584541,0.0165631218487087,-0.00303987355849697,0.0284532707667888,-0.00787087062120076,-0.281712040093031,0.0928553466357455,-0.000588663168998691,0.00648707505340153,-0.000480574475118937,0.245231452596025,-0.00179882018752968,0.000412091418856817,0.00151478830960666,-0.000684800214634555,-0.242080105283602,-0.00785220593012502,-1.27103169052954e-05,-7.92256737703825e-07,6.61389068998165e-05,0.00705831674443853,0.00373705723640403,0.000246471184706147,-0.000819466904926273,4.62005497442798e-07,-0.000178781396622312,4.62140074388782e-05,-2.01054175736678e-05,0.000872003525549042,0.127017549356837,-0.0164033000304309,2.27548853829625e-06,0.000540996007295234,-0.339392386081292,-3.52219624759031e-05,0.000411011194194034,-0.0003804690060307,0.000220192217644978,0.000132052238220479,1.13609819663962e-05,-0.0563641204149513,-1.30948292460818e-05,0.000323718155576358,0.000152262714456394,-0.030972839274239,-0.000617093811400867,-0.00034004047802282,-0.000139103263694777,0.171938559189935,-8.8824776014289e-06,-2.71697928030503e-06,-1.08958485159958e-05,-9.60754725370617e-05,-1.51735767504751e-05,0.158291935164285,1.5857206292139e-07,2.53309702241883e-07,-5.51910760041572e-05,-8.16840366706887e-07,-1.06426402569893e-05,-1.1204868235583e-05,-3.60549157652776e-06,0.00152832797003855,9.91481078294646e-07,-0.145264208168837,5.16799766619932e-07,1.87772098399832e-07,1.43281646552306e-07,-2.83000688592235e-09,-0.00033039049389999,-9.83306779072133e-12,-5.6234421315798e-16,-9.30638309906698e-17,2.12773630380285e-16,2.41154074036985e-16,5.53445439740217e-17,-4.78856925672976e-16,-2.23896248192427e-16,1.01793816120222e-16,-2.68213905475935e-17,-3.36105863822467e-16,4.98348008488383e-16,-1.46170260477485e-09,-3.09496446352492e-16,1.26907393203639e-16,6.21215049118988e-16,1.0036212374051e-09,-2.57052981531308e-16,2.58172147615149e-16,2.58362710720841e-16,-3.36545904454575e-16,4.76748629928217e-16,2.86650139534602e-16,-2.80648186483676e-16,-4.42533341883885e-10,7.65318972754817e-06,4.5364197555948e-15,2.66238413356746e-15,0.707106781186547
"t113",-0.140149248017211,-0.0663234782078017,-0.215983545584541,0.0165631218487086,-0.00303987355849711,0.0284532707667891,-0.00787087062120085,-0.28171204009303,0.0928553466357457,-0.000588663168998571,0.00648707505340156,-0.000480574475118949,0.245231452596025,-0.00179882018752975,0.000412091418856804,0.00151478830960655,-0.000684800214634442,-0.242080105283603,-0.00785220593012492,-1.27103169050304e-05,-7.92256737673722e-07,6.61389068995388e-05,0.00705831674443826,0.00373705723640404,0.000246471184705595,-0.000819466904926614,4.62005497279687e-07,-0.000178781396622505,4.62140074389879e-05,-2.01054175737459e-05,0.000872003525548781,0.127017549356837,-0.01640330003043,2.27548853841182e-06,0.000540996007295285,-0.339392386081292,-3.5221962475466e-05,0.00041101119419427,-0.000380469006030266,0.00022019221764603,0.000132052238219887,1.1360981966532e-05,-0.0563641204149511,-1.30948292462471e-05,0.000323718155575527,0.000152262714456747,-0.0309728392742393,-0.000617093811400979,-0.000340040478023293,-0.000139103263693264,0.171938559189935,-8.88247760108539e-06,-2.71697927954164e-06,-1.08958485158319e-05,-9.60754725380862e-05,-1.51735767510023e-05,0.158291935164283,1.58572062970586e-07,2.53309702445792e-07,-5.51910760039436e-05,-8.16840366543258e-07,-1.06426402566664e-05,-1.12048682356142e-05,-3.60549157721428e-06,0.00152832797003791,9.91481079218131e-07,-0.145264208168839,5.16799766659875e-07,1.87772097520547e-07,1.43281646224726e-07,-2.8300056042336e-09,-0.000330390493900101,-9.83334956254428e-12,2.49681042255121e-16,-5.28974349550505e-16,-1.83979317831534e-16,-1.93869717922928e-16,2.11716671741648e-16,3.3214732838734e-16,3.1782325016695e-16,6.00867814386774e-17,6.01782361932927e-18,-6.15011381948274e-17,-6.59986322200377e-16,-1.46170077786369e-09,2.98349772364613e-16,8.94023059836513e-17,-6.07013619705469e-16,1.00362112584197e-09,2.73681057206536e-16,3.14876407540553e-17,-3.0157831437432e-16,2.00558242043141e-16,-2.85108552800764e-16,-2.83569837335154e-16,6.97414426389364e-16,-4.42532679334819e-10,7.65318972083609e-06,-4.76498202022273e-15,-2.43874641001921e-15,-0.707106781186547
"t10",-0.128135236126794,-0.0572884365599202,-0.172301597192692,0.0115741835837186,-0.00165272399031441,0.0143247214748226,-0.00336557868112593,-0.0863276311519542,0.0212336189351589,-0.000123892884154511,0.000826662847507549,-5.35509199849738e-05,-0.0515936837902467,0.000543392968705513,-0.000313522687494842,-0.00161634464448005,0.000891188874375919,0.356120251744467,0.0134583070268165,0.00023713769103282,-1.58905202119701e-05,0.000345401097630206,0.0326680303640588,0.0084802080387266,0.000272489971525436,-0.000274280110075908,-4.35780360233811e-08,2.40514217969242e-05,-1.14456707292717e-05,5.16924603001287e-06,-0.000228583088267457,-0.0337085060581821,0.00435520598414676,-5.89358931806446e-07,-0.000135429278341781,0.0778881615652876,-1.13418182123118e-05,0.000159823227859518,-0.000408025038362166,0.00024516733890521,0.000160557091791915,1.49408714815663e-05,-0.0770996158167706,-3.24611494959922e-05,0.00101299412831197,0.000503497529272537,-0.110094880745842,-0.00222815294457793,-0.00124424773037255,-0.000510634999082243,0.631862852930784,-3.16819801468448e-05,-9.41968900569189e-06,-3.59571382860333e-05,-0.0003051350931493,1.27540923875361e-05,-0.606297803174251,3.0219631323168e-05,3.4577425416994e-05,-0.000876738810921352,-1.14355545542116e-05,-0.000120079888609647,-7.56894481037148e-05,-1.81688358313671e-05,0.00688247901505896,1.62392966459354e-06,-0.0920147532411494,-2.40107461424042e-06,-2.1000291039152e-06,-6.58395289843827e-06,2.70094853065817e-07,0.0328824890039449,1.61561249096791e-08,-4.69571691899618e-15,9.95098617917771e-16,-3.92034185656516e-16,-1.67987150893116e-16,1.2274024485362e-16,-1.07811503098787e-15,2.95763948560049e-16,2.18100170341896e-17,-9.01434140570945e-17,-3.39474664352616e-16,4.976956458196e-17,-5.43520632718963e-06,-1.21646219004338e-16,-3.07591912263718e-16,-7.23930173834144e-16,1.74165616307731e-06,-2.46327238066899e-16,3.62221436037769e-18,4.10137818319856e-17,3.19306219383693e-16,-3.62501608104775e-17,-7.61726182500838e-17,-1.00379118148815e-16,-1.3974980112958e-07,0.00176823938663998,5.58349804046455e-17,-1.81426687338294e-16,3.84769126528124e-16
