"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101"
"t66",-0.12687930528463,-0.0519684414740168,-0.143375270436691,0.000867283930247855,-0.00870375658399439,0.00223690397464624,-0.000101934502782124,1.4864225579254e-05,-0.0470241027567201,0.0213257774151713,-4.50203286515141e-05,0.00157538767706515,-0.00752031931329295,0.318790215899674,-0.00528156440929626,0.105520995739523,-0.00189788347730011,0.000799060093342887,0.000711134968657845,0.000220743406587592,-2.858258738428e-05,0.00166203573051402,-0.0250443097854122,0.00078429641389468,-0.000401944639226191,9.18126410839133e-05,-9.43788881913953e-06,5.60653966211461e-05,-1.18503378584672e-06,0.000771421469260572,-0.000221823932533728,0.0270263068099882,-0.0251627577726847,0.004499790778621,-3.85569828869925e-06,-5.50189560456818e-08,-5.04767082665735e-09,-0.0305288726202928,1.61372340110852e-05,-0.00040576044071409,3.97459038281495e-06,3.16696634282026e-05,0.000829066913403123,-0.653082472932362,0.00588112882949829,-0.00195090466703732,-2.41719767784948e-05,-0.00160168035653418,-0.103517711609767,0.00258026710705014,-2.18944189354098e-05,-0.000500931390037767,-0.116962411178702,8.49019150339818e-07,3.14757996356599e-05,0.000100567764942798,1.94948938850108e-05,1.65846368654545e-05,1.54023177903498e-05,4.8499551673058e-05,0.0207625586456899,-0.000336524204172883,0.000188486583226889,-0.00164926911132894,-7.62594200061411e-06,-6.74767967281031e-07,6.18351595101109e-15,1.76445705732456e-15,1.25483338748421e-09,3.8914823664346e-07,8.67654348153438e-07,-0.617153708960382,-2.18282661975263e-16,-8.63320094749267e-16,-6.05052255611444e-10,1.23386844695451e-16,-6.12528036888769e-16,-1.68833080517635e-15,-3.46654674894408e-16,-2.41434668213318e-16,-1.82355102963072e-17,3.28484038309547e-17,-3.62965520172368e-17,-4.0010431258307e-16,-8.50427645768125e-17,5.7998573247999e-05,1.49578518115543e-16,1.73581800340079e-16,1.77294066248336e-16,2.56333151533928e-15,-5.81775979535242e-06,-5.5084129996204e-17,-1.20045165451978e-16,-2.57748578345832e-17,-6.87298239591293e-17,-2.73467800862467e-17,-1.21428664405225e-16,-0.00422542077602714,4.67040348492712e-17,9.1826892666223e-17,3.11047000900735e-16
"t67",-0.128232346710239,-0.05291122029752,-0.147175252668402,0.000902829091023949,-0.00914917429795782,0.00240751252527735,-0.000110632837381287,1.63028343314436e-05,-0.0517653140585455,0.0238005012118289,-5.17231623844368e-05,0.00184413163982379,-0.0088588352857686,0.378439011910059,-0.00697530958019044,0.145691100881586,-0.00271790851358274,0.00123250004272358,0.00112134445039204,0.00037673740251592,-5.51649060420606e-05,0.00324335703036294,-0.0551738934532748,0.00284637610218885,-0.00228437423607704,0.000569631152634725,3.58134410278492e-05,-8.98621062993381e-05,1.15260997050622e-06,-0.000710068855323046,4.85449246643324e-05,-0.0040642524363798,0.00343114476864946,-0.000526910237644902,4.57399499809728e-09,-2.89391565968414e-09,-5.77145675019451e-10,-0.00376716804453972,4.80575682129462e-06,-0.000157764850963929,1.58263559712502e-06,1.72287783616037e-05,0.000492078635733233,-0.406629409505746,0.00386726645734253,-0.00133427706686379,-1.65977630182957e-05,-0.0011817267992159,-0.0765473431481977,0.00207967116081949,-1.80144034975603e-05,-0.000415879216515793,-0.10252391313503,7.75056334812199e-07,2.94714045292898e-05,9.44397308588018e-05,1.84122181653846e-05,1.70965939728795e-05,1.59251636603713e-05,5.5077242239315e-05,0.0242643182220943,-0.0004125261973583,0.000340584357083976,-0.00355346073447507,-2.1648341177745e-05,-8.63560350836412e-06,-6.75277359513893e-15,-1.78076242889883e-15,-4.99141275959593e-09,-7.19819399969114e-07,-1.16776970227437e-06,0.771956366978049,4.8587017813549e-16,1.20257589963099e-15,1.95763949685131e-10,-1.57685676775776e-16,6.57016503097154e-16,2.2930500876547e-15,-2.46057442477673e-16,3.11956795583135e-16,-2.18147763835679e-17,-9.82919555326852e-17,8.60316021256583e-17,4.79927548369574e-16,2.24017763265192e-16,5.62264570830965e-06,-3.06896071861033e-16,-1.04805157241154e-16,-1.53260375412711e-16,-3.97293995613557e-15,-9.86353654862679e-07,1.11979419781524e-16,2.47018911730643e-16,2.23324620572514e-16,5.21623446879002e-17,-2.54685481319314e-17,4.12508839769388e-17,-0.00147676123198441,-5.53362826767458e-17,-1.00073503082257e-16,-1.97753388551199e-16
"t88",-0.129759819915823,-0.0539783808572519,-0.15148910105026,0.000943377802761833,-0.00965897120273836,0.00260429269475302,-0.000120692143815402,1.79719539847205e-05,-0.057272401279041,0.0266868421631905,-5.96061833020461e-05,0.00216181336723497,-0.0104437469588245,0.449211103598922,-0.00903570932326076,0.194996103776376,-0.00373128503118233,0.00177485833356393,0.00163637596693322,0.000574779562194023,-8.94051967278531e-05,0.00528259774915817,-0.0944765819524942,0.00561887660463644,-0.00485173160754304,0.00122259783228871,0.000100511989966431,-0.000303988738032668,4.65564283191411e-06,-0.00293574376574784,0.000481851517282327,-0.0545170915985384,0.0499635497618184,-0.00874024228355662,6.49876683778842e-06,8.63143321468056e-08,7.25605775693956e-09,0.0433059379272486,-1.73168471516201e-05,0.000371379129231747,-3.57804448150688e-06,-2.2275111187269e-05,-0.000542135646374269,0.410783635153251,-0.00354575346806117,0.00114287708018941,1.41206021356701e-05,0.00089234364471539,0.0575940280570162,-0.00137008505318458,1.1516569057467e-05,0.000262469972419888,0.0600322725805863,-4.30477957406184e-07,-1.58598526729088e-05,-5.06404271671319e-05,-9.80441038289872e-06,-8.23765703512176e-06,-7.64874639757598e-06,-2.40793330537453e-05,-0.0103324586867054,0.000168515327599087,-0.000108179109824795,0.00104480645568834,5.81097624982159e-06,1.89896081396656e-06,3.71276208273966e-16,1.04953948578545e-15,8.96188521172499e-10,1.11002361993425e-07,1.63750290272878e-07,-0.10556640347376,-5.50790791528663e-16,-1.69782840475852e-15,-1.327945277761e-11,-1.12160666365091e-15,-9.20679421642322e-16,-2.01899938610441e-15,-1.30176945089337e-15,-5.50888336811031e-16,-3.38247595736372e-16,-4.19642138360019e-15,-1.85413075753654e-15,-9.25824289187653e-15,-1.78260673919978e-15,1.77935380054237e-07,-9.22782208221661e-15,-6.44321411637443e-15,-1.49105662041985e-14,0.707106781186548,-6.1837243194301e-08,-6.65493188849193e-15,-8.5282176769338e-15,5.03569132788035e-15,8.08854714589989e-15,-2.48884917891694e-15,-1.03464943731754e-15,-0.000260327372842056,2.28164997398479e-16,1.67337348388816e-16,5.04295922879242e-16
"t89",-0.129759819915822,-0.0539783808572519,-0.15148910105026,0.000943377802761867,-0.00965897120273811,0.00260429269475264,-0.000120692143815581,1.79719539846163e-05,-0.0572724012790413,0.0266868421631904,-5.96061833018134e-05,0.00216181336723501,-0.0104437469588246,0.449211103598922,-0.00903570932326077,0.194996103776376,-0.00373128503118265,0.00177485833356392,0.00163637596693312,0.000574779562193935,-8.940519672789e-05,0.00528259774915813,-0.0944765819524944,0.00561887660463655,-0.00485173160754286,0.00122259783228899,0.000100511989966441,-0.000303988738032487,4.65564283182685e-06,-0.00293574376574777,0.000481851517281902,-0.0545170915985376,0.0499635497618179,-0.00874024228355671,6.49876683777733e-06,8.6314332452637e-08,7.25605743742926e-09,0.043305937927247,-1.73168471518064e-05,0.000371379129231593,-3.5780444815033e-06,-2.22751111872471e-05,-0.000542135646374819,0.410783635153252,-0.00354575346806119,0.00114287708018933,1.41206021362915e-05,0.00089234364471364,0.0575940280570185,-0.0013700850531843,1.15165690622146e-05,0.000262469972420048,0.0600322725805824,-4.30477958470313e-07,-1.58598526749402e-05,-5.06404271677835e-05,-9.80441037867082e-06,-8.2376570353227e-06,-7.6487463981045e-06,-2.40793330535001e-05,-0.0103324586867081,0.000168515327598471,-0.000108179109821636,0.00104480645568855,5.81097625149686e-06,1.89896081438094e-06,7.58720576012909e-16,-6.83322998040868e-16,8.9618813132963e-10,1.11002362321724e-07,1.63750288613833e-07,-0.105566403473766,4.65420545735004e-16,1.55064182279069e-15,-1.32788509211595e-11,1.03163549544587e-15,8.52992662065003e-16,1.24340990485443e-15,1.68991847832983e-15,5.36694072483948e-16,3.55202630167583e-16,4.32920117985284e-15,1.89770277366588e-15,9.13472386602449e-15,1.78346426746541e-15,1.77935383415038e-07,9.39048096595099e-15,6.4790121591048e-15,1.48722596182792e-14,-0.707106781186547,-6.18371663235053e-08,6.63283692763806e-15,8.35245026481289e-15,-5.1012464857395e-15,-8.0819842223761e-15,2.52969759832192e-15,1.20159755011171e-15,-0.000260327372843215,-1.7340844598569e-16,-1.37331864287763e-16,-9.91984768294288e-17
"t33",-0.137282360235959,-0.0600291418093293,-0.180490079280636,0.00132681093135644,-0.0161395061057261,0.0119430373503954,-0.00353586368575034,-7.34965234501306e-05,0.16030047999414,-0.0308700040051554,2.27599029321553e-05,-0.000465059364823286,0.00186233113607887,-0.0635955840281889,1.3385368737232e-05,-0.0259854539455443,-0.000564483213815785,0.000104763864675567,8.05748488838044e-05,1.16573973668725e-05,1.65422385843648e-06,-0.000114928146041917,0.00521998638564388,-0.00087212774680678,0.00101087721885388,-0.000264137663999727,-4.18721059851925e-05,0.000170327287197088,-3.25849665994022e-06,0.00210924858257684,-0.000692257519569356,0.0913584234917079,-0.0868549897369747,0.0160358702870327,-1.89415168512578e-05,-3.68067316537118e-07,-7.74962819343604e-08,-0.608515910892063,-3.33684539033848e-05,0.000339159696636829,-3.03648861292488e-06,-4.70333479166831e-06,-5.00323023015478e-05,0.0172006501512948,-1.28712195786446e-05,-5.63017198355366e-06,-6.47728216268308e-08,5.58419002475562e-05,0.00387663965252366,-0.000762704801457088,1.0102703933467e-05,0.000283047488730476,0.35103757131693,5.42962168917787e-06,9.45280334843787e-05,0.000288331214893464,5.16614999492952e-05,3.1680478561929e-05,2.95619004795451e-05,0.000213317101783062,0.567007765522944,0.000728065996157199,3.91659762273034e-05,0.267839088726469,-7.25265321547281e-06,-2.09323741125418e-06,-3.64439327144456e-15,-7.00556001788226e-16,-8.01425721097931e-10,-6.10481560679875e-08,-3.51529906515582e-08,0.0113086203550306,-5.93925152374289e-17,-1.21950867220116e-16,-1.25534283188523e-10,-1.15025174062164e-16,1.37493271403105e-15,-5.667790436279e-16,-7.53878845709548e-16,-8.9227088793548e-17,2.05752124524227e-16,2.28702952221659e-18,-3.27656672852747e-17,9.57520793662029e-17,-1.57221433957756e-16,1.88883646711672e-05,-5.26235186194749e-17,-3.97640035245126e-16,-1.75981968938277e-16,-1.38885396337163e-15,-2.0292977786138e-06,7.61149145164944e-17,2.66274862638755e-16,2.17277154225019e-16,-1.46122205655966e-16,-2.03640894342634e-17,-1.00615543603256e-16,-0.00174134123581161,-1.19281276827955e-16,-1.36026592112393e-17,-1.16075475528545e-16
"t37",-0.141200375267127,-0.063010204558964,-0.193930560712811,0.00148698824974274,-0.0186590431901639,0.0149927909956693,-0.00458343311220431,-9.9413346173456e-05,0.22023802184104,-0.0451181165714268,3.8783161960825e-05,-0.000894684802678523,0.00375165513438797,-0.13613985773838,-0.000477717512299847,0.0848121725221087,0.000964853466255757,-7.65339185960048e-05,-4.77391686947365e-05,-3.34500046241903e-06,-9.64928704679565e-08,5.12691413004926e-06,0.000357918449209578,-0.00022212956415279,0.000317100545632663,-8.47887862815909e-05,-1.89614376756781e-05,8.69956073243454e-05,-1.8016343145886e-06,0.00117646505750909,-0.000466802502961369,0.0635867336240264,-0.0608779872137355,0.0113523711518273,-1.43755502638821e-05,-2.90562533573648e-07,-6.44926754528859e-08,-0.51076078320139,-3.51512218055961e-05,0.000436203171891402,-4.00816100217888e-06,-1.21821119377084e-05,-0.000213821354525671,0.12360267292141,-0.000627166212805578,7.81190294666669e-05,7.91939576403788e-07,-0.000207799540472227,-0.0141007739669362,0.00143759447677399,-1.69154040056718e-05,-0.000451398782999797,-0.429402993320996,-5.57942362236003e-06,-8.77552921492853e-05,-0.000264626142061692,-4.63707584032441e-05,-2.05957893674823e-05,-1.90147179457692e-05,-9.74909323092435e-05,-0.231526712402438,-0.000241422200129052,4.25792387664705e-05,-0.574081520686439,5.28874487366091e-06,7.18041715937845e-07,9.48280240036391e-16,4.74020296852715e-16,1.69471805277051e-10,9.27089075073854e-09,4.33226751070984e-09,-0.00131746943481528,7.9848951909421e-16,-7.38759746268165e-16,4.97775041622009e-13,1.51771169747003e-16,-1.74979587753604e-15,5.63050360032653e-16,-2.73744503541941e-16,9.73536053661474e-17,-1.34892429263169e-16,-1.63240697212187e-16,-1.41836389374589e-16,-2.35757595648204e-16,1.58200836142991e-16,2.20593762208654e-06,-5.87536198750088e-17,1.80864010594302e-16,1.75710712970251e-16,2.15554685154574e-15,-3.01406500046354e-07,1.75673316256901e-16,4.65563358928143e-17,-1.15995354820021e-16,-3.63430880529367e-17,-2.01694464054922e-16,-1.13445616725361e-16,-0.000434683313432388,1.72277622050337e-16,7.31111643746959e-17,-6.42205367768724e-16
"t55",-0.144147674125007,-0.0652647058880709,-0.20415502224419,0.00161004782148114,-0.0206078329164024,0.017389571092217,-0.00541127323713063,-0.000120034208738708,0.268040540724272,-0.0565809326751321,5.19056925306582e-05,-0.00125045347823422,0.00532191930278748,-0.196701007717388,-0.000911390530668181,0.18471347821674,0.00236620377186223,-0.000247746252927142,-0.000169929965687275,-1.80341384468044e-05,-1.87595716533517e-06,0.000127525926736865,-0.00475317140104273,0.000521917257560259,-0.000511701995714713,0.000130768534580123,1.2989820433394e-05,-4.09238192069953e-05,6.32720475274578e-07,-0.000398901455011585,5.72800771153334e-05,-0.00600307940337287,0.00538170909614474,-0.000908540786035627,3.81216422430377e-07,-8.31082151222111e-11,-2.11181982608753e-09,-0.0192385818867833,-4.96303583648407e-06,8.83812966062081e-05,-8.38790182653553e-07,-3.9261436572279e-06,-7.8201727229491e-05,0.0485582405947406,-0.000267970317570363,3.55252083580296e-05,3.62457096863376e-07,-0.000107190962612909,-0.00730187309163567,0.00086983584231815,-1.06495581462903e-05,-0.000289250785650849,-0.307667427409227,-4.37404680327582e-06,-7.30140853023165e-05,-0.000221733283952644,-3.93995099523148e-05,-2.21349573987739e-05,-2.06177048770871e-05,-0.000145649976805362,-0.38968670363425,-0.000512661277912824,-9.7729490897745e-05,0.724871800084848,-4.12513776965734e-06,-2.60899968598256e-07,3.90605212627033e-15,1.9343128082001e-16,-3.1929286188943e-11,-1.04441411943327e-09,-3.3746664523654e-10,9.20728752333289e-05,-9.95674521295382e-16,2.0830579452401e-15,2.55039471015039e-14,-1.2544920159553e-16,1.46695519367217e-15,-1.11456864159199e-16,5.54111916911715e-16,-7.15853296778061e-16,-1.35658019010455e-16,2.15264165484972e-16,2.50752582510357e-16,-1.07660474551564e-17,-1.83702245290624e-16,3.67038918449232e-07,-3.02405378286645e-16,1.68951462902002e-17,-2.53492746148479e-16,1.69884778487403e-15,-5.83992342174483e-08,-9.53865203750086e-17,5.34239170955443e-17,-1.20675378888097e-16,3.92680863787254e-17,1.80100681190048e-16,3.72321606749697e-16,-0.000120975618659813,2.22810993318722e-16,2.98549271424875e-17,2.51494145944222e-17
"t112",-0.145739218663977,-0.0664844831503598,-0.209698509327136,0.00167700329008413,-0.0216706855195009,0.0187040856355703,-0.00586617699166984,-0.000131392325339834,0.294392015525467,-0.0629188462069258,5.92053984254136e-05,-0.00144909743969418,0.00619975294706344,-0.230606962207328,-0.00115867531345885,0.24205481793555,0.00317460158372993,-0.000347428825253728,-0.000241250260697217,-2.66788845295146e-05,-2.93456596504521e-06,0.000200404562343678,-0.00782261650236074,0.000979024908619932,-0.00102640182996458,0.000264834022842261,3.35574685832552e-05,-0.000124923807642923,2.25740435478317e-06,-0.00145235340841444,0.000425828123982285,-0.0554219775147781,0.0525401928035704,-0.00966267498434231,1.11628044575823e-05,2.15053912457816e-07,4.49629825803176e-08,0.352827082552171,1.98924492586071e-05,-0.000219630038502094,1.99370724942312e-06,5.08407905413612e-06,8.52203285373769e-05,-0.0481935454872549,0.00023953769286911,-2.95048774656889e-05,-2.98829826869007e-07,7.76656948328891e-05,0.0052699203441782,-0.00054329305294403,6.436949678287e-06,0.000172390091217447,0.168910472443856,2.26585594396242e-06,3.65283439782277e-05,0.000110493587118794,1.94829348184441e-05,9.79743033305528e-06,9.09346708040547e-06,5.78324773279283e-05,0.150220269208483,0.000188582381219649,2.69449043638764e-05,-0.182571474054287,9.3249404565502e-07,4.62406948476502e-08,-1.22721351828004e-15,-6.23962582063136e-16,4.36678415156664e-12,1.16353099600284e-10,3.28783951655846e-11,-8.65107546071942e-06,1.60184506345106e-16,-6.06104016627211e-16,-9.93675673589248e-17,1.66565674699775e-16,-2.42250805962003e-16,-1.69461111575018e-16,1.09986107504625e-16,6.80907930584707e-17,5.78076281018805e-17,3.32631455884484e-16,-1.58667396014421e-16,2.7774799181171e-18,-2.36907334380001e-17,2.69023705830979e-08,-2.24017576277602e-17,2.55066238982204e-16,-1.68424872252306e-16,-1.64748917973366e-15,-6.06931601224037e-09,1.08749745160979e-16,-1.90445289024096e-16,-2.14171329548284e-16,1.12409822432557e-17,-1.65160942826234e-17,6.43115526773738e-17,-2.60664148131508e-05,3.64888430929051e-15,-2.16683442919785e-15,0.707106781186548
"t113",-0.145739218663977,-0.0664844831503598,-0.209698509327136,0.00167700329008402,-0.0216706855195011,0.0187040856355701,-0.0058661769916699,-0.000131392325339912,0.294392015525467,-0.0629188462069259,5.92053984253446e-05,-0.00144909743969422,0.00619975294706362,-0.230606962207328,-0.00115867531345881,0.24205481793555,0.00317460158372972,-0.000347428825253733,-0.000241250260697164,-2.66788845295599e-05,-2.9345659650233e-06,0.000200404562343474,-0.00782261650236082,0.000979024908619718,-0.00102640182996475,0.000264834022842298,3.3557468583549e-05,-0.000124923807642839,2.25740435480869e-06,-0.00145235340841447,0.000425828123982695,-0.0554219775147778,0.0525401928035702,-0.00966267498434222,1.11628044572979e-05,2.15053912571111e-07,4.49629818247532e-08,0.352827082552172,1.98924492586246e-05,-0.00021963003850199,1.99370724955957e-06,5.08407905407794e-06,8.5220328537781e-05,-0.0481935454872547,0.000239537692869047,-2.95048774654607e-05,-2.98829827075811e-07,7.76656948335601e-05,0.00526992034417835,-0.000543293052943259,6.43694967861149e-06,0.000172390091216955,0.168910472443857,2.26585594344165e-06,3.65283439776846e-05,0.000110493587118911,1.9482934818407e-05,9.79743033262775e-06,9.09346708006933e-06,5.78324773279961e-05,0.150220269208483,0.000188582381217353,2.69449043626377e-05,-0.182571474054287,9.32494045892338e-07,4.62406958442413e-08,-1.57636742703119e-15,3.41391531340669e-16,4.36649927630162e-12,1.16353334374815e-10,3.28791796662186e-11,-8.65107546210719e-06,3.89177415814831e-16,-5.22877773606496e-16,-3.25204657460145e-16,-1.5905207697838e-16,-2.31995422683244e-16,5.32105230395984e-17,3.62638347684654e-18,5.9249623331321e-16,5.88333720446155e-17,-3.44534465166445e-16,1.0476579436626e-16,1.28039446732767e-16,4.15582779468773e-16,2.690237090659e-08,3.74387391246704e-16,-1.65329662871402e-16,2.78596567657727e-16,-6.94050205865905e-16,-6.0693174641116e-09,-7.2830953246476e-17,-5.36543890751406e-17,1.59027466198683e-16,5.28657678702522e-17,-3.43480446651418e-18,-2.46417445624953e-16,-2.60664148125922e-05,-3.78416282012931e-15,2.17241424079801e-15,-0.707106781186548
"t10",-0.133588764772272,-0.0571645851039053,-0.167292983548574,0.00116346005465939,-0.0134996397047557,0.00852352922836698,-0.00233169354847276,-4.27449525032682e-05,0.0883751666961625,-0.0130244075199166,7.08709517665141e-07,0.000165004119147888,-0.000969818842624917,0.0481477366057815,0.00116645002148636,-0.346014009104252,-0.00590673969546367,0.00111764897678739,0.000932766975552712,0.000261208295968766,-3.30652414361793e-05,0.00192507237515952,-0.0299013826359837,0.00120809886881496,-0.000838118089902861,0.000204224446239122,4.3027175497688e-06,8.02520153586825e-06,-3.87382961755189e-07,0.000264647983097281,-0.00014141104853167,0.0188286928630953,-0.0179002285343544,0.00330080729423567,-3.71678604568929e-06,-6.81031960573194e-08,-1.27093453908001e-08,-0.0973443942270157,8.95571476011889e-08,-7.55547711614323e-05,7.78380305652097e-07,7.35857300487171e-06,0.00016493612273728,-0.107828679465197,0.000622952872259776,-8.45406002550332e-05,-8.64174745447203e-07,0.000259814768625578,0.0176974373849477,-0.00203415510264208,2.44117107654357e-05,0.000656181090893669,0.638293136334134,8.16041342297654e-06,0.000124348354400417,0.00037307677103839,6.46655608972534e-05,1.76910977346147e-05,1.57158447903779e-05,-0.000121425271937109,-0.611295140497085,-0.00168393198371406,0.000404348892908537,-0.0781891201589333,-1.78983843960445e-05,-5.06952352360185e-06,1.27815289542739e-15,5.56916884393027e-16,-1.78402530697038e-09,-1.29427254324648e-07,-7.26864377466177e-08,0.0232430423046296,-5.99309575081859e-16,-5.08161971149873e-16,-2.32510330603178e-10,-1.03359417407225e-16,-4.98025370201614e-16,-2.48393745932761e-16,6.58818350528491e-16,5.23107947708372e-16,-1.50487493782059e-16,2.45279786914901e-16,4.17784369853915e-17,-3.25662093812933e-17,2.10428309822878e-16,3.12709692070421e-05,6.02126234023833e-17,1.98339385071932e-16,-1.10810694854864e-16,-6.90444742177231e-16,-3.26536577177045e-06,-9.1251711797583e-17,-8.97701554046883e-17,-4.43363893913087e-17,6.33870622473591e-17,1.46078522301691e-16,5.03957145285829e-17,-0.00257308796952855,-6.09128957279222e-17,2.72666557835173e-16,3.05469057656635e-16
