accepted_species,estimate
t8,-0.3029337708579385
t39,-0.030052433168994787
t86,-1.1522884940503377
t110,-1.2371091775723388
t173,-1.1939546409317146
t184,-1.3918482297582697
t292,-1.578662870616945
t256,-0.33833819938470727
t236,-0.43240107305516445
t277,1.8107273132747868
t150,0.9035905883938905
t268,1.1663503837347822
t237,0.10551199132879123
t354,-1.1654400922427028
t291,-1.2613928358266473
t185,0.0582944501345424
t245,-0.4140986219342884
t50,0.7885787627875763
t156,0.7082721919809362
t250,0.578415592254608
t264,1.2916524926804216
t83,0.11474145423078594
t311,0.582667053115564
t200,0.8848373052965176
t82,0.6578248636752111
t102,0.44051372060504795
t265,-0.8015563370294962
t105,1.16262067907314
t195,1.2276768241632292
t344,1.6559593537779602
t188,0.7277661895811368
t127,-2.474601615760178
t197,-0.23123505209110437
t331,0.6292470388470645
t145,-1.903262573337234
t1,-0.471036788233623
