"accepted_species","traits"
"t35",0
"t38",0
"t46",0
"t48",NA
"t76",0
"t79",0
"t81",0
"t85",0
"t89",0
"t93",NA
"t94",0
"t99",0
"t100",0
"t101",0
"t102",0
"t103",0
"t105",0
"t106",0
"t108",0
"t110",0
"t111",NA
"t113",1
"t115",0
"t116",0
"t117",0
"t119",0
"t120",0
"t121",0
"t122",0
"t123",0
"t125",0
"t126",0
"t128",0
"t129",NA
"t130",0
"t131",0
"t132",1
"t133",0
"t134",NA
"t135",0
"t136",0
"t137",0
"t138",1
"t139",0
"t141",0
"t142",0
"t143",0
"t144",0
"t145",0
"t146",0
"t147",0
"t148",0
"t150",0
"t151",0
"t152",0
"t153",0
"t154",0
"t155",0
"t156",0
"t157",0
"t158",0
"t159",NA
"t160",NA
"t161",0
"t162",0
"t163",0
"t164",0
"t165",0
"t166",0
"t167",NA
"t168",0
"t169",0
"t170",0
"t171",0
"t172",0
"t173",0
"t174",NA
"t175",0
"t176",0
"t177",0
"t178",0
"t179",0
"t180",0
"t181",0
"t182",0
"t183",0
"t184",0
"t185",0
"t186",0
"t187",0
"t188",1
"t189",1
"t190",0
"t191",0
"t192",0
"t193",0
"t194",0
"t195",0
"t196",0
"t197",NA
