accepted_species,estimate
t90,-0.3871004
t268,-1.3976581
t269,-1.3976581
t206,-0.33846736
t259,-0.1327171
t260,-0.1327171
t328,-0.21228027
t326,-0.21228027
t300,-1.9204725
t79,-0.3157585
t94,-0.13803717
t113,-0.1267206
t225,-0.19259916
t241,-0.19259916
t256,-0.19259916
t129,-0.12706378
t130,-0.12706378
t56,-0.28142568
t91,-0.15060644
t92,-0.15060644
t187,0.010053646
t315,1.9112369
t316,1.9112369
t245,2.228198
t182,0.7537259
t227,0.78390354
t120,0.2950772
t75,-0.15060644
t107,-0.1402344
t103,0.66380864
t125,-0.29145983
t70,-0.35702527
t71,-0.35702527
