accepted_species,estimate
t14,-0.46076137
t40,0.08398722
t33,-0.037034545
t303,0.10192362
t368,-0.10688714
t58,-0.030684719
t164,-0.07583556
t165,-0.03419463
t257,0.13426238
t112,0.09045872
t113,0.1296986
t74,-0.23881654
t282,0.050519988
t316,-0.20482662
t229,-0.24017599
t230,-0.25447306
t232,-0.16096857
t63,-0.056685258
t343,0.047946952
t338,-0.02573178
t107,0.33586058
t270,0.108719975
t289,0.36543956
t305,0.36543956
t323,0.3658129
t356,0.29274482
t292,-0.34547013
t187,-0.035720818
t180,-0.061449774
t170,0.35348624
t205,0.20204002
t80,-0.18024737
t115,-0.13048162
t110,-0.21049707
t378,-0.014701079
t375,-0.0039319303
t318,0.1795784
t149,0.042495772
t147,0.13494673
t121,0.12577751
