"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89"
"t27",-0.109088123157798,-0.11090983339972,-0.0506186818813424,0.0760906928563884,-0.000358340549668516,0.371638681961104,-0.0324530819523127,0.000913988228134837,-0.0139929717554105,0.000385483602076056,-0.0138131932012149,0.0065411347693186,-0.000131767849389382,-0.00614878052305965,-8.22221590940968e-05,0.000930342281583503,-0.00068415826950726,0.00191543103738025,-0.00286504411127032,0.00214598309916568,-0.00229969654265285,2.73845070502231e-05,-0.00029919347333052,0.000192789989940339,-2.8286671942482e-06,-2.51431231274834e-05,8.2949106837882e-18,9.4615636500724e-06,-0.000175380075225135,1.4371039677277e-05,-0.00722999630899238,1.95503517681047e-05,3.18890336564807e-17,3.43745714233272e-05,-1.39792492371244e-05,-1.17920092806452e-05,1.32479798032894e-05,9.12320429911078e-06,0.00666553763086748,-1.11461793509249e-17,-0.000259957363865509,-5.70603455046526e-06,0.000697677405705158,-1.61875639978514e-17,-3.48153016435561e-16,-0.000388472691652556,-0.0014841166877946,0.00351499876079099,0.798003932488027,-0.00995605195224506,2.01996513800337e-13,4.51925129043353e-05,0.423852193939685,-8.0921992984252e-06,-1.20854860767377e-16,-9.71469795824762e-05,0.00174728217604133,4.41828628933386e-05,1.39355588629195e-13,5.75486885824527e-17,-0.000634495298177316,-8.84910124683146e-17,-1.60908780345682e-16,-1.8054968083048e-16,-3.03507809608545e-17,-1.80255757397053e-05,1.60267005825056e-16,2.76950438120549e-05,6.83548213542625e-17,6.03103193368515e-06,-6.5240273504733e-17,-7.36137628313394e-17,-2.92646372610406e-05,-2.12756226458195e-17,4.21152026938124e-06,3.45866667580904e-17,-1.07694545623212e-17,-6.38712622987691e-17,-2.73091017493098e-18,-7.10873529869949e-17,-2.61822265952348e-17,-1.03470792937255e-05,1.79580333841794e-06,3.98779116784115e-17,6.5486861995253e-17,1.06049235516573e-16,-7.35742648095766e-17,4.36088369903249e-17,-1.32698111269898e-16
"t35",-0.109732572587405,-0.111763780735776,-0.0511387397723764,0.0774739256785526,-0.000367088816407118,0.388908755797578,-0.0342093769362518,0.000966729560655556,-0.0148749395917257,0.00041508394989909,-0.0149898067810469,0.00720348184281905,-0.000145697714369051,-0.00682131194572132,-9.12956386829331e-05,0.00106176735132045,-0.000785535254843167,0.00221998486451106,-0.00334811341105997,0.00265302054868938,-0.0031801046212018,3.79051013856832e-05,-0.00042691156675869,0.000281575868667522,-4.15560003523697e-06,-3.82591662781428e-05,-2.19260700441087e-16,1.57738767350181e-05,-0.000300256542980402,2.73737209263329e-05,-0.0144549792751364,4.57546094902099e-05,-1.72298859125501e-16,0.000148171092744949,-7.57149866920912e-05,-0.000241903209188082,-6.21693252646605e-05,-1.04267638842964e-05,-0.00579396291689819,-1.39393011992456e-16,0.000155109569363955,2.64632957644274e-06,-0.000169647084373066,1.02019776843484e-16,-1.43095390550795e-16,1.75067368575166e-05,4.66623208872065e-05,6.38184738703409e-05,0.0734482688440594,-0.00109498779634488,3.6162983330344e-14,6.83032537634463e-06,-0.589825595758241,-1.23646822232323e-05,6.203096879388e-16,-5.656611948908e-05,0.670227506129509,-3.2980472416483e-05,1.86967560826128e-13,6.8541051776591e-17,-0.000351451200408065,1.03027557953349e-16,1.54598598179177e-16,1.81500673599473e-16,2.96024473220317e-16,-1.06359960264468e-05,1.09685273164463e-16,1.64083891787981e-05,-6.6353555599002e-18,3.76455218694187e-06,-8.6046789321757e-17,5.57856145239231e-17,-1.84744841037245e-05,-6.01604519387607e-17,2.67647365891622e-06,-1.67022153991008e-16,-1.14397434998988e-16,-1.08030711418614e-16,2.29063131628028e-16,-2.44639329741203e-16,-1.02279802968264e-16,-6.74864797685669e-06,1.17883056685224e-06,-1.51197198357194e-16,-3.67976974611306e-17,2.93323994910002e-17,-2.52394375782814e-16,1.09579115190664e-16,-1.62722413642755e-16
"t36",-0.109780267612964,-0.111826972970419,-0.0511772176074961,0.0775762152673068,-0.000367735491340974,0.390183647510915,-0.0343389700990743,0.000970620423607444,-0.0149399848886266,0.000417265315356371,-0.01507647685615,0.00725222984671073,-0.000146722704964075,-0.00687078921094927,-9.19631302613848e-05,0.00107142132747518,-0.000792979660984774,0.00224233830421382,-0.0033835545379747,0.00269011974149732,-0.00324422325639534,3.86712703790919e-05,-0.000436202306061888,0.000288029203203726,-4.25202767924187e-06,-3.92111848647882e-05,-2.39281036373804e-16,1.62307842232968e-05,-0.00030928888610654,2.83116845328317e-05,-0.014975593628136,4.76370092386551e-05,-5.65688752827754e-17,0.000156284828379803,-8.01094614000703e-05,-0.000258209784151458,-6.74732374694397e-05,-1.17814712845909e-05,-0.00665318027001424,2.47565618137711e-16,0.000183513036308835,3.21461801812671e-06,-0.00022773786278492,-1.1268181826298e-16,-2.85321548793669e-17,4.38478365273922e-05,0.000145620255437231,-0.00015559633555374,0.0293247073726411,-0.000564708250041884,2.95559706804288e-14,5.56109839427026e-06,-0.502103992922422,-1.06054779710444e-05,-2.37876959943852e-16,-4.51521873815957e-05,-0.740571905159821,8.54827792951485e-05,-5.56133654186252e-14,-7.23415360860242e-19,-0.000330942677832364,-8.7048050206175e-18,2.81755147704631e-18,-2.60506976408479e-17,-2.8841421166323e-16,-1.00566955059319e-05,8.07257588178213e-18,1.552332457668e-05,-5.22723759915813e-17,3.58747142967771e-06,-1.46835985025591e-18,3.43447481463627e-17,-1.76327919522551e-05,-3.91350951149205e-17,2.55684993700892e-06,1.01465987577078e-16,7.97910342648182e-17,-8.35452190859892e-17,9.09254812660339e-16,1.71621254056854e-17,8.22958570058825e-17,-6.46935521597332e-06,1.13099276138061e-06,4.46446448917301e-17,1.06406388261314e-16,-2.30527615349893e-16,-2.44854276260914e-17,6.89542646644284e-17,3.01133057398758e-16
"t79",-0.110293546280293,-0.112506983732115,-0.0515912389485129,0.078676545957183,-0.000374690304023813,0.403884967809557,-0.0357313869116873,0.0010124213812722,-0.0156386799734764,0.000440687581996371,-0.0160068754118062,0.00777531400115948,-0.000157719977630582,-0.00740158878799941,-9.91239050913906e-05,0.00117491162837369,-0.000872771014960488,0.00248187221001405,-0.00376325517057729,0.00308707055928605,-0.00392881050241049,4.68514339696761e-05,-0.000535347587405184,0.000356870516200923,-5.28058449790509e-06,-4.93608429510637e-05,7.12107862270366e-17,2.1096251479287e-05,-0.000405442062905272,3.82857550205662e-05,-0.0205092565625703,6.76210232039413e-05,4.75143350416571e-16,0.000242182251931365,-0.000126604693830912,-0.000430471194883939,-0.000123363118648829,-2.59932110000319e-05,-0.0156547752187946,-7.33186212609252e-17,0.000480470725379672,9.14739052340368e-06,-0.000831933131951405,-2.00208643487542e-16,2.22317568160263e-16,0.000316040398715417,0.00116749675313074,-0.00241474085557944,-0.42202691908171,0.00484719605090662,-4.60141313078315e-14,-6.95913308953492e-06,0.33192235994807,5.85876075944897e-06,-1.34234381476326e-16,3.77702826000752e-06,0.0342438460802456,-3.87910949059402e-06,3.03766861940861e-15,1.02268250281144e-16,-4.49552676351841e-05,-2.71353656159587e-17,3.95923858432608e-16,4.38566094735499e-16,1.03628503222938e-16,-3.20064467550289e-06,-5.06980610454358e-16,5.08917375896743e-06,-7.46219599202796e-16,1.56724094244612e-06,-9.90688391955979e-17,-3.5126190582173e-16,-8.07464537823451e-06,-2.58594833196583e-16,1.20177799553566e-06,9.8911290303807e-16,2.36937530118253e-16,2.93094960457e-15,-0.707106781186549,-1.03905610745975e-15,1.90115915338123e-15,-3.3315177050111e-06,5.9447961283762e-07,-5.37696313832923e-16,-2.78911546876927e-16,-4.33292486855739e-16,2.93780571053421e-16,5.57871089549763e-16,-7.14641108606841e-16
"t80",-0.110293546280293,-0.112506983732115,-0.0515912389485124,0.0786765459571833,-0.000374690304023853,0.403884967809557,-0.0357313869116873,0.0010124213812722,-0.0156386799734762,0.000440687581996331,-0.016006875411806,0.00777531400115961,-0.000157719977630528,-0.00740158878799956,-9.91239050914075e-05,0.00117491162837376,-0.000872771014960539,0.00248187221001411,-0.00376325517057729,0.00308707055928595,-0.00392881050241088,4.68514339697684e-05,-0.000535347587405101,0.000356870516200915,-5.28058449791138e-06,-4.93608429510212e-05,1.43376539779352e-16,2.10962514795491e-05,-0.000405442062905529,3.8285755020589e-05,-0.0205092565625695,6.76210232039003e-05,-1.44518456822769e-16,0.000242182251931114,-0.000126604693831259,-0.000430471194884109,-0.000123363118648844,-2.59932109997938e-05,-0.0156547752187932,-2.25263460304061e-16,0.000480470725380011,9.14739052332821e-06,-0.00083193313195167,2.03599345696692e-16,2.12340659315552e-16,0.000316040398714525,0.00116749675313119,-0.00241474085557957,-0.422026919081711,0.00484719605090648,-4.6580348954628e-14,-6.95913308938439e-06,0.331922359948072,5.85876075936841e-06,-3.00542783333321e-16,3.77702826052718e-06,0.0342438460802466,-3.87910949058993e-06,4.03737985370461e-15,-1.32281746693302e-16,-4.49552676353474e-05,7.74776634630006e-17,-2.61831561789317e-16,-4.22462165542229e-16,-1.31165760024514e-17,-3.20064467686213e-06,-2.39126979294318e-16,5.08917375957276e-06,8.06754866087864e-16,1.56724094302365e-06,7.38478555902385e-17,4.6464257746093e-16,-8.07464536455141e-06,1.83654622064083e-16,1.20177799269881e-06,-1.07052630232238e-15,-1.69348507224761e-16,-2.62037212804241e-15,0.707106781186547,9.9002290786906e-16,-1.91372009757511e-15,-3.33151769913395e-06,5.9447961205778e-07,6.4341207499686e-16,3.06954125107555e-16,3.99783621147355e-16,-3.52164788338829e-16,-5.88955285180978e-16,5.13444509088465e-16
"t20",-0.12151992656888,-0.12891756686137,-0.0632515414445258,0.137193519416274,-0.00136165434791332,-0.109465806079864,0.0028218745755288,-2.71390375311745e-05,-0.000428809695963553,4.38240587938961e-05,-0.00189861915943503,0.00101553702106452,-2.05606553440877e-05,-0.000957386863097728,-1.27839341466871e-05,0.000118400132573764,-7.993403742281e-05,0.000188325859488739,-0.000228977273059784,-0.000193289160082303,0.0015345400774942,-1.84582390493089e-05,0.000271016045069577,-0.000214858850855965,3.31443373616579e-06,3.93633242628777e-05,-2.11241545900567e-16,-3.06058543956103e-05,0.000708649159139995,-0.000187901398724384,0.300699951785459,0.000210721589096343,-8.54703056954599e-18,8.98421000516948e-05,-2.10518530130682e-05,0.000131613072636637,0.000142937642975465,0.000184715247465292,0.677545975233883,-1.56413228023627e-15,0.00366537706893176,3.94940615386031e-05,-0.00170269917626745,-1.07616741506846e-15,-3.23657553695284e-15,-0.572001920456464,0.00118692536370801,-0.207332613226013,-0.0179388969006516,-0.0504255589643734,7.41037702716012e-14,1.8416558984803e-05,0.000940725566549033,-7.5879296916205e-06,8.07217176471232e-17,-6.87996287656786e-05,2.11138870178175e-05,3.16602527473945e-05,9.89018693011287e-14,-6.82071226427416e-17,-0.0114993414393932,-3.73516532635962e-17,8.71440972732962e-17,-4.978532051238e-16,-1.87211895668734e-16,-1.39710844311386e-05,-4.0173351865126e-16,2.15149900715938e-05,2.28566546313353e-16,4.79655597861256e-06,-1.39524206345701e-17,-9.47453501537121e-17,-0.000448859856972844,5.65225841882855e-17,3.36935091762394e-06,-4.29435491702993e-17,1.92085516273925e-16,-3.19685845458643e-16,-1.29511521847818e-15,-1.35787912401217e-16,1.15582622925237e-16,-8.33632547014217e-06,1.44891301549668e-06,1.72976144888496e-16,1.03692856538984e-17,9.86834189676617e-17,-8.66767956200177e-17,5.21547266822761e-17,-7.03203230890681e-17
"t74",-0.126825408165746,-0.136321789538792,-0.0681650025107145,0.156871704968231,-0.0016332586600563,-0.156979784307418,0.0043225824730676,-4.29132178950235e-05,-0.000711532151758232,8.29058986132648e-05,-0.00391191640134425,0.0024995606224251,-5.33737827897902e-05,-0.00260033940600438,-3.51525340501696e-05,0.000516552919992804,-0.000397308704564465,0.00118662758532528,-0.0018713270132555,0.00190587900753968,-0.00347895315764792,4.16184056884118e-05,-0.000526099321087552,0.000380234176553479,-5.74480335960472e-06,-6.12148428051879e-05,3.22427983152808e-16,3.93982787603707e-05,-0.000878537848781657,0.00021083266027026,-0.329201095278499,-0.00022670154900384,-2.03107572605472e-17,-0.000172107664250364,7.31942880703619e-05,0.000149362075345131,1.4607350049631e-05,-1.32888595891924e-05,-0.0570493301472775,9.88109000107777e-17,-0.00034522534733282,-3.87506554659742e-06,0.000179697357335544,-7.86441136370106e-17,-2.98056729955289e-16,-0.165537915652658,-0.000105566456897799,0.219421145870814,0.000248122415483238,0.02882566742015,1.0759436694361e-15,9.70836156680691e-08,1.89474438308523e-05,-1.89690356022346e-07,4.05288578660292e-16,-5.19985724366227e-06,1.83520220900252e-06,2.7615431834328e-06,8.0065419365602e-15,5.49343480109133e-17,-0.225497890138936,-1.71274270246144e-16,2.76475602731298e-16,-2.60035953421074e-16,2.90454182833541e-16,-4.33224541293776e-07,-1.08855278324009e-15,7.64414207398362e-07,3.35378427909835e-16,4.56661035282423e-07,-9.68908438568438e-16,-3.17589111561799e-15,-0.40173778058326,3.12701010677483e-15,1.58085323769075e-07,2.78596566647345e-15,-2.49045929932385e-15,0.707106781186549,6.80678065867602e-15,4.26711817669988e-16,8.34030182525912e-17,-7.86981094309586e-07,1.44903652655931e-07,-5.68780645763255e-16,-3.40364975046615e-16,-3.79663394134497e-17,1.30287344833105e-16,6.28912191608631e-16,3.78166953350765e-16
"t75",-0.126825408165746,-0.136321789538792,-0.0681650025107145,0.156871704968231,-0.00163325866005642,-0.156979784307419,0.00432258247306849,-4.29132178949437e-05,-0.000711532151758232,8.29058986133017e-05,-0.00391191640134431,0.00249956062242512,-5.33737827899412e-05,-0.00260033940600449,-3.51525340499008e-05,0.000516552919992717,-0.000397308704564621,0.00118662758532524,-0.0018713270132556,0.00190587900753987,-0.00347895315764807,4.16184056883734e-05,-0.000526099321087636,0.000380234176553604,-5.74480335962553e-06,-6.12148428052002e-05,2.57827996914587e-16,3.93982787604472e-05,-0.000878537848781686,0.000210832660270277,-0.329201095278499,-0.000226701549004153,2.67815376368866e-16,-0.000172107664250422,7.31942880703553e-05,0.000149362075345537,1.46073500496882e-05,-1.32888595893539e-05,-0.0570493301472783,8.99422247426275e-17,-0.000345225347333097,-3.875065546489e-06,0.000179697357334961,-3.10520031939943e-16,-2.38337162427701e-16,-0.165537915652658,-0.00010556645689835,0.219421145870815,0.000248122415482999,0.0288256674201507,8.87899837984513e-16,9.70836158355377e-08,1.89474438313519e-05,-1.89690355945893e-07,-4.51590119824187e-16,-5.1998572434831e-06,1.83520220890885e-06,2.76154318340103e-06,7.87737266100097e-15,3.00810093439081e-16,-0.225497890138936,-4.33747350841841e-16,-4.97639011182809e-16,3.21879371476605e-16,-3.39177369996886e-16,-4.33224542823185e-07,-1.19344108910789e-16,7.64414207753981e-07,5.20400610574283e-16,4.56661034659304e-07,8.65631981580917e-16,-2.36439550410657e-16,-0.401737780583264,1.25216578825251e-15,1.580853347864e-07,-3.17129068231499e-15,1.46412221115693e-15,-0.707106781186546,1.02988421633089e-15,-4.40520094963729e-16,-7.26464534771777e-16,-7.86981092180736e-07,1.44903654778535e-07,6.81056430725398e-16,1.47037209310273e-16,-3.1398367779391e-16,-3.38798726708901e-17,-2.39011221818115e-16,-3.10540800770296e-16
"t69",-0.126790934902939,-0.136273721628006,-0.0681331441759577,0.156744582639898,-0.00163150891842301,-0.15667638293016,0.00431302602770511,-4.28128930149328e-05,-0.000709737217655923,8.2658840139983e-05,-0.00389921981918812,0.00249024107045787,-5.31679400908925e-05,-0.00259004166589588,-3.50123629197275e-05,0.000514073388211814,-0.000395334550433516,0.00118042842624446,-0.0018611424481496,0.00189294456856921,-0.00344805557566936,4.12481356193283e-05,-0.000521173762501764,0.000376547322598504,-5.68863598467388e-06,-6.05880554934432e-05,-8.35602250211401e-17,3.89539604045171e-05,-0.000868397419157488,0.000208203485809841,-0.324977014993691,-0.000223571813720533,2.60948383424798e-16,-0.000169367609051964,7.19976504656215e-05,0.00014675752440076,1.43284380018863e-05,-1.29994833289699e-05,-0.0557641367212078,-3.83390122620885e-16,-0.00033706863131137,-3.7806110946986e-06,0.000174994912397484,-6.93658638889611e-17,-3.655176568664e-16,-0.160744312189645,-0.000102481171574309,0.212764064947296,0.00024003450762311,0.0278650284301458,4.89312493416546e-16,9.30738805426823e-08,1.80669935869737e-05,-1.80571412283331e-07,-8.10383168954408e-17,-4.87588034825032e-06,1.71670574037252e-06,2.58307949144663e-06,7.90462973925159e-15,2.46965509036513e-16,-0.206789402098256,-2.8242039610861e-16,-1.3595788373136e-17,-7.66630674122041e-16,1.13015601580657e-16,-3.6926220129557e-07,1.93311264695865e-16,6.45283586731e-07,-4.56550017858328e-16,1.53230777586109e-07,-4.90109692241131e-17,3.65902344107655e-15,0.82282833233991,-4.70949230668944e-15,5.63920146246272e-07,5.34122275613898e-16,1.50565193742715e-15,-1.90435350595779e-15,-7.94083384122666e-15,-2.19421141528962e-16,5.21090907873861e-16,-1.02042787303408e-06,1.79728039892813e-07,1.56230989206726e-16,3.59804182952074e-16,3.19248150788828e-16,-2.58564494991936e-16,2.75399732395136e-16,-7.96421699098853e-17
"t45",-0.12619683071101,-0.135444753345678,-0.0675831783162114,0.154543572099805,-0.00160114509503095,-0.151371713759557,0.00414553398873091,-4.10525788250692e-05,-0.000678191919256513,7.82993590943406e-05,-0.00367465543807199,0.00232469931399085,-4.95074219226651e-05,-0.00240674735611673,-3.25167835386448e-05,0.00046960661520563,-0.00035987736069356,0.00106883126802212,-0.0016774392035598,0.00165677772697348,-0.00287290527155819,3.43546619252037e-05,-0.000429073368055922,0.00030739295185736,-4.63430476618863e-06,-4.87712343724586e-05,-3.44620655652024e-16,3.0494414920272e-05,-0.000674842048568903,0.000157570685927034,-0.243345764803783,-0.000162514245345058,1.77063390835177e-16,-0.0001147861759728,4.80587385114875e-05,9.40792583593273e-05,8.59122459227133e-06,-6.87817537002095e-06,-0.0283599174441465,-1.82562014279119e-17,-0.000161079786666168,-1.72609493211656e-06,7.06750557091648e-05,2.92410521568824e-17,-1.18969099298659e-16,-0.0510073197991143,-3.16341048380985e-05,0.0579190003288078,4.6836483770657e-05,0.00471632921019517,-7.17711716547198e-16,-1.38222048118754e-08,-7.14093319165165e-06,8.66493281612737e-08,-7.61569124615921e-17,7.11924491374788e-06,-2.86247548362314e-06,-4.32094835275056e-06,-1.14289567763262e-14,-9.32193178763694e-16,0.914896364468439,1.24996495382981e-15,1.82772939978921e-16,1.84653927323626e-15,-1.46224894320581e-16,-4.45377863213977e-06,8.97520231682796e-16,6.67376631955371e-06,-3.83697934501037e-16,1.26037589008823e-06,-8.00214468409993e-17,-7.79943730848122e-17,-0.0125256478506819,1.05730201216532e-16,8.6638565091554e-07,-3.21611905719252e-16,-2.51100438673007e-16,7.30545383048192e-17,9.40521111837746e-17,-1.77315025196448e-17,-2.81772696627165e-17,-2.15103335149535e-06,3.75013593282884e-07,-1.46269751063808e-16,3.82849418216433e-17,-5.77431919636421e-17,-1.65573091532266e-16,-4.39502900254469e-16,-2.29641192222393e-16
