accepted_species,estimate
t41,-1.861233
t22,-1.8375069
t36,-1.8405333
t118,-1.2082098
t86,-1.1308569
t146,-0.113238715
t198,0.56447953
t224,0.07954352
t169,-0.26642764
t424,0.6115664
t403,0.61676604
t382,0.7508527
t386,0.5243411
t387,0.53557974
t200,0.17896266
t182,0.27547178
t239,0.66298366
t451,0.6229322
t295,0.3137234
t270,0.39173692
t427,0.8813728
t481,0.5566723
t482,0.5566723
t420,0.5253722
t432,0.76398385
t128,-0.5360949
t151,-0.25033054
t152,-0.3947475
t163,0.015254172
t415,0.7342626
t364,0.6813628
t353,0.93295556
t359,0.93295556
t443,0.9384197
t412,0.57906556
t291,0.6231665
t153,-0.09091644
t314,0.9750325
t271,0.9792729
t284,1.0148387
t280,0.9792729
t264,0.97743756
t306,0.97743756
t60,-1.6313374
t55,-1.4377207
t64,-1.2577668
t44,-1.5808297
t15,-1.7731234
t47,-1.4899812
