accepted_species,estimate
t10,-0.15648568
t7,-0.17004086
t37,-0.51270664
t138,-0.47948354
t104,-0.47767746
t120,-0.41701794
t176,-0.48426637
t205,-0.4768674
t218,-0.47661147
t322,-0.46169135
t175,0.11630509
t297,0.123582706
t149,0.123173766
t159,0.12259577
t143,0.15283312
t258,0.1684606
t302,0.16981658
t360,0.16153295
t361,0.16153295
t299,0.16153295
t254,0.16237186
t327,0.16216901
t340,0.16224355
t30,-0.23070739
t88,0.44659796
t198,0.46138427
t243,0.46082586
t157,0.46414387
t248,0.46915093
t211,0.4552357
t167,0.45268786
t114,0.45604783
t69,0.47804004
t126,0.40963328
t160,0.22185393
t334,0.22161122
