accepted_species,estimate
t54,0.31177214
t115,0.19280477
t125,0.19280477
t138,0.19280477
t139,0.19280477
t117,0.1957625
t62,0.5256734
t52,0.28339717
t35,0.99490047
t36,0.99490047
t175,1.0624386
t271,0.830618
t272,0.830618
t324,0.6101347
t332,0.5556016
t278,0.8365717
t245,0.8718907
t146,1.1883028
t143,1.1872426
t169,0.91565156
t170,0.91565156
t328,0.63907385
t329,0.63907385
t253,0.63907385
t208,0.63907385
t105,0.63907385
t84,0.5461566
t85,0.5461566
t44,0.58019286
t33,0.9057779
t43,0.9057779
t64,0.9057779
t65,0.9057779
t38,0.9057779
