accepted_species,estimate
t741,-1.2665861
t808,-2.1235821
t147,-0.0070438944
t839,-1.4797674
t704,-0.34559232
t255,-1.955619
t408,-1.4184458
t604,-1.4445114
t834,-0.68701684
t559,-0.20720321
t799,0.32485366
t610,-1.116072
t842,-0.23008633
t745,-0.7230572
t746,-0.7230572
t232,-0.7230572
t89,0.6859495
t761,0.2750002
t679,-0.6800424
t617,0.66311806
t775,0.5400646
t592,-0.54767734
t328,-0.32501596
t547,0.4316331
t453,0.2801687
t913,-0.41973165
t914,-0.41973165
t212,-0.3304662
t121,-0.788976
t954,-0.37975627
t251,-0.2668678
t87,-1.4199885
t906,-2.344494
t489,-0.7370995
t859,-0.62480557
t225,0.4919194
t873,0.199787
t434,-0.78842765
t131,0.024639402
t494,-0.83904564
t23,-1.0858033
t141,-1.5156726
t275,-1.4621313
t200,-0.44910452
t403,-0.6990044
t149,-0.7230241
t635,-0.9545904
t815,-0.7015398
t880,-1.2725515
t80,-0.5258669
t973,-0.3167535
t711,-1.7597774
t749,-0.7348978
t622,1.169352
t625,0.7326958
t821,-0.07409839
t734,0.9333753
t219,0.942805
t248,0.91141874
t765,1.645164
t61,1.4929577
t363,0.96618795
t651,0.39584136
t246,0.9692294
t900,1.6006839
t208,0.62840736
t465,1.7661465
t73,1.4644872
t348,0.3139068
t305,2.050776
t594,1.8789344
t379,0.11516751
t545,0.7777876
t115,0.8949324
t57,0.17965259
t355,0.72537553
t293,0.083363384
t330,0.5938239
t176,-0.0133338915
t271,0.059696496
t460,0.2821018
t95,0.8943198
t716,0.10502491
t717,0.10502491
t911,0.80762434
t952,-0.26339594
t391,0.039427016
t924,-0.1703525
t934,0.3288473
t518,1.1540068
t996,0.39031374
t124,0.29368997
t325,0.73931354
t747,0.8867842
t235,0.9642209
t336,0.3275303
t878,0.3131368
t883,-0.5130944
t969,-0.5331156
t9,0.117054
