,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
t1,1.770183,-0.12455732,5.4272013,-0.14174815,0.71769804,-0.12119799,2.5487928,-0.03851288,-0.02611244,-0.041981936,-0.23604292,0.12423435,6.019846,5.381751,6.076456,-0.03255912,8.88535,0.64901644,2.9312034,-0.04345597,1.8065205
t2,1.803228,-0.11022272,4.8635736,-0.12242217,0.56571746,-0.09150639,2.2133772,-0.035503164,-0.023297284,-0.038687248,-0.2186917,0.113011606,5.4075456,4.9631763,5.3885303,-0.029704297,8.098073,0.5957015,2.5201297,-0.036447912,1.6017731
t3,1.9114645,-0.07442448,3.2828496,-0.057844777,0.51355875,-0.013801624,1.3219181,-0.040197726,-0.014282862,-0.02823053,-0.15834053,0.08581376,3.5885866,3.7597163,3.5211895,-0.023720121,5.6482797,0.5437882,1.7889526,-0.015140413,1.2024181
t4,1.6903702,-0.19715197,8.420585,-0.2644736,1.5226129,-0.3081384,4.931261,-0.041685734,-0.056038793,-0.06424385,-0.328157,0.1893938,9.763469,7.724338,10.304275,-0.04470119,13.333738,0.949792,5.448423,-0.07906673,2.7406328
t5,2.1847024,-0.23747748,10.493294,-0.34424263,1.8401755,-0.38856545,6.873374,-0.027329972,-0.07926097,-0.08187417,-0.4202769,0.2346308,12.308041,9.643155,13.849174,-0.0486914,17.538607,0.70567167,6.2397814,-0.106090344,2.948515
t6,1.3351591,-0.17736952,7.927592,-0.29624602,1.4598572,-0.30675992,5.7631226,0.0049869944,-0.06455182,-0.06338293,-0.31574732,0.16843018,9.17132,6.8175135,12.102404,-0.033944797,13.795991,0.0068805413,4.0983815,-0.06828711,1.6684014
t7,0.7583649,-0.24405505,10.5074625,-0.24185707,1.3107758,-0.45304352,4.0497336,-0.0723591,-0.02181743,-0.05770527,-0.3439205,0.1984462,11.514785,8.314472,8.807852,-0.066737354,11.811767,2.5845215,7.8940954,-0.08751242,4.910527
t8,1.2698857,-0.22529796,9.695944,-0.2572224,1.6144664,-0.38611135,4.467176,-0.06538639,-0.03619765,-0.06367847,-0.34253016,0.1957333,10.734501,8.144521,9.711594,-0.055663183,12.940662,1.6605517,6.7073874,-0.082564466,3.9019115
t9,1.2840732,-0.2149182,9.292476,-0.23880193,1.4360172,-0.36565265,4.1156373,-0.06166305,-0.033740282,-0.060021143,-0.32649124,0.18777613,10.18793,7.8516355,8.9339695,-0.05260319,12.185131,1.6860615,6.4159136,-0.080689944,3.7361412
t10,0.7045057,-0.22997992,10.081808,-0.19293632,1.0213743,-0.447578,3.1947203,-0.070926346,-0.008939976,-0.047701247,-0.30794105,0.18296124,10.782997,7.754547,7.010263,-0.06552779,9.871723,3.062274,8.050619,-0.083631195,5.1131935
t11,0.5022551,-0.21267441,9.432879,-0.40318623,2.0067675,-0.46294662,7.681927,0.6001029,-0.08171013,-0.077109545,-0.3537731,0.19430543,11.241966,7.460553,15.834004,-0.03547688,16.874866,-0.005509265,5.2705417,-0.093207896,1.8819343
t12,-0.26151013,-0.11791648,5.554064,-0.4646726,2.428786,-0.38179088,8.073861,2.2750652,-0.0792734,-0.062181268,-0.24906652,0.14236908,8.242087,4.133949,18.301622,-0.014148126,16.3532,-0.024507383,3.5162046,-0.05027032,-0.00014440954
t13,8.46355,-0.12933937,5.6425495,-0.030212233,0.5910096,1.4748824,5.0790215,-0.06843305,-0.1364559,-0.06809858,-0.4003455,0.24650949,9.176086,10.790232,9.370229,-0.036374368,16.540216,0.07293954,2.8248534,-0.036711387,1.486475
t14,-0.3609531,-0.103718646,4.8424,-0.4944849,2.622097,-0.38479012,8.407369,2.6824982,-0.07998967,-0.0605451,-0.22283667,0.13315773,7.9407773,3.5475316,19.087503,-0.0107688885,16.469484,-0.026779989,3.310822,-0.041596133,-0.00064426527
t15,-0.26555738,-0.11471992,5.378097,-0.46150976,2.3503876,-0.37913767,7.760632,2.270223,-0.073380575,-0.059846707,-0.24415031,0.13848644,7.8651834,3.849944,18.329708,-0.011049978,16.134169,-0.027942328,3.4905844,-0.03744795,-0.00017543042
t16,-0.28962412,-0.08680204,4.1860666,-0.42807922,2.1843653,-0.32791278,6.849515,2.2632551,-0.061555512,-0.05160865,-0.20430523,0.115640864,6.410123,2.8970187,17.047781,-0.0058555417,14.526392,-0.029745456,2.8608775,-0.018977039,-0.0005863129
t17,-0.26850465,-0.10108789,4.646239,-0.43738815,2.2073083,-0.34792712,7.2875557,2.2484944,-0.070471525,-0.054995157,-0.21258092,0.12589173,7.100835,3.3888507,17.13344,-0.0103385,14.965085,-0.025401305,3.0681205,-0.03488611,-0.00041849213
t18,-0.26314783,-0.10617979,4.879708,-0.44328594,2.2437747,-0.35757318,7.4495006,2.244282,-0.072325744,-0.056489006,-0.2213242,0.1301078,7.3691325,3.566117,17.403437,-0.011269522,15.288274,-0.025314376,3.1789474,-0.03787237,-0.00033687
t19,-0.011255556,-0.23396742,10.484748,0.17118502,0.040309764,-0.545955,2.780086e-05,-0.09866756,1.43198,0.35235214,-0.22931372,0.13456865,9.785068,6.6555853,1.0364915,-0.081514545,3.3346193,6.0220814,9.766604,-0.07519452,7.3392124
t20,-0.052614707,-0.25777242,11.22975,-0.042017683,0.024953684,-0.61004955,0.4405922,-0.08718136,1.3947448,-0.0071361125,-0.2498413,0.15910624,10.963394,7.2776237,2.0742838,-0.09078064,4.650417,6.154832,10.6868305,-0.07863108,7.8473115
t21,-0.023477959,-0.23918763,9.648583,0.64727366,0.71559584,-0.568368,0.0032764378,-0.14465308,1.614873,0.098579444,-0.19031443,0.13037369,9.28563,6.4064217,0.49315798,-0.08017205,2.5721712,6.562802,10.19186,-0.069069825,8.127116
