"accepted_species","trait_ARD"
"t1","0"
"t15","0"
"t16",NA
"t6","0"
"t18","0"
"t45","0"
"t60","0"
"t65","0"
"t66","0"
"t23","1"
"t14","1"
"t42","0"
"t51","0"
"t52","0"
"t86","0"
"t87","0"
"t83","0"
"t93","0"
"t94","0"
"t67","0"
"t41","0"
"t46",NA
"t58","0"
"t59","0"
"t84","1"
"t85","1"
"t8",NA
"t61","1"
"t62","1"
"t99","0"
"t100","0"
"t77","1"
"t38","1"
"t26","0"
"t5","0"
"t54","1"
"t39","1"
"t40","1"
"t37","0"
"t25","0"
"t12","1"
"t21","0"
"t22","0"
"t19","0"
"t97","1"
"t98","1"
"t78","1"
"t7","0"
"t70","0"
"t71","0"
"t43","0"
"t44","0"
"t29",NA
"t10","0"
"t74","0"
"t75","0"
"t20","1"
"t47","0"
"t48",NA
"t95","0"
"t96","0"
"t88",NA
"t4","1"
"t81","0"
"t82","1"
"t55","0"
"t72","1"
"t73","1"
"t11",NA
"t30","0"
"t89","0"
"t90",NA
"t2","1"
"t9","1"
"t63","1"
"t64","1"
"t13","0"
"t35","0"
"t36","0"
"t17",NA
"t33","0"
"t34","0"
"t24","1"
"t49","0"
"t68","0"
"t69","1"
"t50","1"
"t79","1"
"t80","0"
"t27","0"
"t28","0"
"t76","0"
"t53","1"
"t91","1"
"t92","1"
"t56","0"
"t57",NA
"t31","0"
"t32","1"
"t3","1"
