"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140"
"t1",0,3.06003277941938,5.40962837687914,6.56620714005111,5.94018604213928,5.21096343607133,6.09300273781688,8.2071135601509,5.76076897615584,8.2071135601509,5.70259083146903,6.68568858062467,6.11548578041614,8.2071135601509,5.92847198372101,5.80140102128293,8.08342853121633,7.05771317816333,6.41148580212062,6.44330449833787,6.93035300718319,6.91613114471524,8.0763480642196,8.20711356015089,8.20711356015089,6.65874049283607,8.20711356015089,8.20711356015089,7.3751383911047,6.6776738343244,8.2071135601509,7.4810659703364,7.39749410481896,8.20711356015089,6.99678015209371,8.20711356015089,8.20711356015089,7.27078969580417,8.20711356015089,8.20711356015089,8.20711356015089,8.20711356015089,7.92959920050985,8.20711356015089,8.20711356015089,7.85786135746179,8.20711356015089,8.20711356015089,7.61970925212956,8.20711356015089,7.49850376365225,8.20711356015089,8.20711356015089,8.20711356015089,8.20711356015089,8.20711356015089,8.2071135601509,8.2071135601509,8.20711356015089,8.2071135601509,8.2071135601509,7.47343559949067,8.20711356015089,8.20711356015089,8.20711356015089,8.20711356015089,8.2071135601509,8.2071135601509,8.2071135601509,8.20711356015089,8.20711356015089,7.86095541000586,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,7.93981448621342,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.09797860089206,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.20711356015089,7.91471802470499,8.20711356015089,7.99419802686881,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,7.98110023089156,8.20711356015089,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.18929386867314,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.20711356015089,8.20711356015089,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.17776680574429,8.2071135601509,8.20711356015089,8.20711356015089,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509,8.2071135601509
"t2",3.06003277941938,0,2.52517430929636,3.92799963029297,3.30197853238114,2.57275592631319,3.20854867023411,5.32265949256813,3.12256146639769,5.56890605039275,2.81813676388626,3.8012345130419,3.47727827065799,5.32265949256813,3.29026447396287,3.16319351152478,5.44522102145818,4.17325911058056,3.77327829236248,3.5588504307551,4.29214549742504,4.03167707713247,5.19189399663683,5.32265949256812,5.32265949256812,4.02053298307792,5.56890605039275,5.56890605039275,4.73693088134655,4.03946632456625,5.32265949256812,4.84285846057826,4.75928659506081,5.32265949256812,4.11232608451094,5.32265949256812,5.32265949256812,4.63258218604602,5.32265949256812,5.32265949256812,5.56890605039275,5.56890605039275,5.2913916907517,5.32265949256812,5.32265949256812,5.21965384770364,5.56890605039275,5.56890605039275,4.98150174237141,5.56890605039275,4.61404969606948,5.32265949256812,5.32265949256812,5.56890605039275,5.56890605039275,5.32265949256812,5.32265949256813,5.32265949256813,5.32265949256812,5.56890605039275,5.56890605039275,4.5889815319079,5.32265949256812,5.56890605039275,5.56890605039275,5.56890605039275,5.32265949256812,5.32265949256812,5.32265949256812,5.32265949256813,5.32265949256813,4.97650134242309,5.32265949256812,5.32265949256812,5.32265949256812,5.32265949256813,5.32265949256813,5.32265949256813,5.32265949256813,5.30160697645527,5.56890605039275,5.56890605039275,5.32265949256813,5.56890605039275,5.45977109113391,5.56890605039275,5.32265949256812,5.56890605039275,5.32265949256812,5.32265949256813,5.32265949256812,5.56890605039275,5.32265949256812,5.32265949256812,5.32265949256812,5.27651051494685,5.56890605039275,5.35599051711066,5.32265949256812,5.56890605039275,5.56890605039275,5.32265949256812,5.32265949256812,5.32265949256812,5.34289272113342,5.56890605039275,5.32265949256812,5.32265949256812,5.32265949256813,5.56890605039275,5.56890605039275,5.30483980109037,5.32265949256813,5.32265949256813,5.32265949256813,5.32265949256812,5.32265949256812,5.56890605039275,5.56890605039275,5.32265949256812,5.32265949256812,5.32265949256812,5.32265949256812,5.32265949256812,5.32265949256812,5.32265949256812,5.56890605039275,5.56890605039275,5.32265949256812,5.32265949256812,5.29331273816152,5.32265949256813,5.32265949256812,5.32265949256812,5.32265949256812,5.32265949256812,5.32265949256812,5.32265949256812,5.56890605039275,5.56890605039275
"t3",5.40962837687914,2.52517430929636,0,6.27759522775273,5.6515741298409,4.92235152377295,3.11092113949567,5.22503196182968,5.47215706385745,7.91850164785251,2.43556381326776,3.70360698230346,5.82687386811775,5.22503196182968,5.63986007142263,5.51278910898454,7.79481661891794,4.07563157984211,6.12287388982224,3.1762774801366,6.6417410948848,3.64910412651397,4.80932104601833,5.22503196182968,5.22503196182968,6.37012858053768,7.91850164785251,7.91850164785251,7.08652647880631,6.38906192202601,5.22503196182968,7.19245405803802,7.10888219252057,5.22503196182968,4.01469855377249,5.22503196182968,5.22503196182968,6.98217778350578,4.94008654194962,5.22503196182968,7.91850164785251,7.91850164785251,7.64098728821146,5.22503196182968,5.22503196182968,7.5692494451634,7.91850164785251,7.91850164785251,7.33109733983117,7.91850164785251,4.51642216533103,4.94008654194962,5.22503196182968,7.91850164785251,7.91850164785251,4.94008654194962,5.22503196182968,5.22503196182968,4.94008654194962,7.91850164785251,7.91850164785251,4.49135400116945,5.22503196182968,7.91850164785251,7.91850164785251,7.91850164785251,5.22503196182968,5.22503196182968,5.22503196182968,5.22503196182968,5.22503196182968,4.59392839180458,5.22503196182968,5.22503196182968,4.94008654194962,5.22503196182968,5.22503196182968,5.22503196182968,5.22503196182968,7.65120257391503,7.91850164785251,7.91850164785251,4.94008654194962,7.91850164785251,7.80936668859367,7.91850164785251,5.22503196182968,7.91850164785251,5.22503196182968,4.94008654194962,4.94008654194962,7.91850164785251,5.22503196182968,5.22503196182968,4.94008654194962,7.62610611240661,7.91850164785251,7.70558611457042,5.22503196182968,7.91850164785251,7.91850164785251,5.22503196182968,5.22503196182968,5.22503196182968,7.69248831859317,7.91850164785251,5.22503196182968,5.22503196182968,5.22503196182968,7.91850164785251,7.91850164785251,5.20721227035193,5.22503196182968,5.22503196182968,5.22503196182968,4.94008654194962,4.94008654194962,7.91850164785251,7.91850164785251,5.22503196182968,5.22503196182968,5.22503196182968,5.22503196182968,5.22503196182968,5.22503196182968,5.22503196182968,7.91850164785251,7.91850164785251,5.22503196182968,5.22503196182968,5.19568520742308,5.22503196182968,4.94008654194962,4.94008654194962,4.94008654194962,4.94008654194962,5.22503196182968,5.22503196182968,7.91850164785251,7.91850164785251
"t4",6.56620714005111,3.92799963029297,6.27759522775273,0,5.09694574046568,4.36772313439773,6.96096958869047,9.07508041102449,2.60867173038589,5.05501631438094,6.57055768234263,7.55365543149826,5.27224547874253,9.07508041102449,5.0852316820474,4.95816071960932,7.24018822954272,7.92568002903692,5.56824550044702,7.31127134921146,6.08711270550958,7.78409799558883,8.94431491509319,9.07508041102449,9.07508041102449,5.81550019116246,7.36387325847729,7.36387325847729,6.53189808943109,3.52557658855445,9.07508041102449,6.6378256686628,4.245396859049,9.07508041102449,7.8647470029673,9.07508041102449,9.07508041102449,4.11869245003422,9.07508041102449,9.07508041102449,7.36387325847729,7.36387325847729,7.08635889883624,9.07508041102449,9.07508041102449,5.18476199414528,7.36387325847729,5.53401419683439,6.77646895045595,5.05501631438094,8.36647061452584,9.07508041102449,9.07508041102449,5.53401419683439,5.53401419683439,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,5.05501631438094,5.05501631438094,8.34140245036426,9.07508041102449,7.36387325847729,7.36387325847729,7.36387325847729,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,8.72892226087945,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,7.09657418453981,5.53401419683439,5.53401419683439,9.07508041102449,5.05501631438094,4.9458813551221,5.05501631438094,9.07508041102449,7.36387325847729,9.07508041102449,9.07508041102449,9.07508041102449,5.05501631438094,9.07508041102449,9.07508041102449,9.07508041102449,4.76262077893504,7.36387325847729,7.1509577251952,9.07508041102449,7.36387325847729,7.36387325847729,9.07508041102449,9.07508041102449,9.07508041102449,4.82900298512161,5.05501631438094,9.07508041102449,9.07508041102449,9.07508041102449,5.05501631438094,5.05501631438094,9.05726071954674,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,7.36387325847729,7.36387325847729,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,5.53401419683439,5.53401419683439,9.07508041102449,9.07508041102449,9.04573365661789,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,9.07508041102449,5.05501631438094,5.05501631438094
"t5",5.94018604213928,3.30197853238114,5.6515741298409,5.09694574046568,0,3.16823246913091,6.33494849077864,8.44905931311266,4.2915075765704,6.73785216056546,5.94453658443079,6.92763433358643,4.07275481347572,8.44905931311266,3.88574101678059,3.75867005434251,6.04069756427591,7.29965893112509,4.36875483518021,6.68525025129963,4.88762204024277,7.158076897677,8.31829381718136,8.44905931311266,8.44905931311266,4.61600952589565,4.29105115127583,6.16438259321048,5.33240742416428,5.20841243473896,8.44905931311266,3.56500356146134,5.92823270523352,8.44905931311266,7.23872590505547,8.44905931311266,8.44905931311266,5.80152829621873,8.44905931311266,8.44905931311266,6.16438259321048,6.16438259321048,5.88686823356943,8.44905931311266,8.44905931311266,6.38859995787635,4.29105115127583,6.73785216056546,5.57697828518914,6.73785216056546,7.74044951661401,8.44905931311266,8.44905931311266,6.73785216056546,6.73785216056546,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,6.73785216056546,6.73785216056546,7.71538135245243,8.44905931311266,4.29105115127583,4.29105115127583,6.16438259321048,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,8.10290116296762,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,5.897083519273,6.73785216056546,6.73785216056546,8.44905931311266,6.73785216056546,6.62871720130662,6.73785216056546,8.44905931311266,6.16438259321048,8.44905931311266,8.44905931311266,8.44905931311266,6.73785216056546,8.44905931311266,8.44905931311266,8.44905931311266,6.44545662511955,6.16438259321048,5.95146705992839,8.44905931311266,6.16438259321048,6.16438259321048,8.44905931311266,8.44905931311266,8.44905931311266,6.51183883130612,6.73785216056546,8.44905931311266,8.44905931311266,8.44905931311266,6.73785216056546,6.73785216056546,8.43123962163491,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,6.16438259321048,6.16438259321048,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,6.73785216056546,6.73785216056546,8.44905931311266,8.44905931311266,8.41971255870606,8.44905931311266,8.44905931311265,8.44905931311265,8.44905931311266,8.44905931311266,8.44905931311266,8.44905931311266,6.73785216056546,6.73785216056546
"t6",5.21096343607133,2.57275592631319,4.92235152377295,4.36772313439773,3.16823246913091,0,5.60572588471069,7.71983670704471,3.56228497050245,6.00862955449751,5.21531397836284,6.19841172751848,0.964328019054771,7.71983670704471,0.777314222359647,0.650243259921566,3.19385461093469,6.57043632505714,1.26032804075926,5.95602764523168,2.04077908690155,6.42885429160905,7.58907121111341,7.71983670704471,7.71983670704471,1.76916657255443,5.43515998714253,4.61911959279955,3.78714442375335,4.47918982867101,7.71983670704471,4.70911239732804,5.19901009916557,7.71983670704471,6.50950329898752,7.71983670704471,7.71983670704471,5.07230569015078,7.71983670704471,7.71983670704471,3.31753963986925,3.31753963986925,3.04002528022821,7.71983670704471,7.71983670704471,5.6593773518084,5.43515998714253,6.00862955449751,2.4685514907682,6.00862955449751,7.01122691054606,7.71983670704471,7.71983670704471,6.00862955449751,6.00862955449751,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,6.00862955449751,6.00862955449751,6.98615874638448,7.71983670704471,5.43515998714253,5.43515998714253,4.61911959279955,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.37367855689967,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,4.35182051886208,6.00862955449751,6.00862955449751,7.71983670704471,6.00862955449751,5.89949459523867,6.00862955449751,7.71983670704471,3.05595579878953,7.71983670704471,7.71983670704471,7.71983670704471,6.00862955449751,7.71983670704471,7.71983670704471,7.71983670704471,5.7162340190516,4.61911959279955,4.40620405951746,7.71983670704471,3.05595579878953,3.05595579878953,7.71983670704471,7.71983670704471,7.71983670704471,5.78261622523817,6.00862955449751,7.71983670704471,7.71983670704471,7.71983670704471,6.00862955449751,6.00862955449751,7.70201701556696,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,4.61911959279955,4.61911959279955,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,6.00862955449751,6.00862955449751,7.71983670704471,7.71983670704471,7.69048995263811,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,7.71983670704471,6.00862955449751,6.00862955449751
"t7",6.09300273781688,3.20854867023411,3.11092113949567,6.96096958869047,6.33494849077864,5.60572588471069,0,3.75908056631471,6.1555314247952,8.60187600879025,3.40388359408556,3.30903840472315,6.51024822905549,4.83046338424938,6.32323443236037,6.19616346992229,8.47819097985569,3.68106300226181,6.80624825075998,4.1445972609544,7.32511545582255,4.61742390733177,5.77764082683613,4.83046338424938,4.83046338424938,7.05350294147543,8.60187600879025,8.60187600879025,7.76990083974405,7.07243628296376,4.83046338424938,7.87582841897576,7.79225655345831,4.83046338424938,3.62012997619219,5.81044835917458,5.81044835917458,7.66555214444353,5.90840632276742,4.83046338424938,8.60187600879025,8.60187600879025,8.32436164914921,4.83046338424938,4.83046338424938,8.25262380610114,8.60187600879025,8.60187600879025,8.01447170076892,8.60187600879025,4.86400058057244,5.90840632276742,4.00996200482997,8.60187600879025,8.60187600879025,5.90840632276742,5.38793476531167,5.38793476531167,5.90840632276742,8.60187600879025,8.60187600879025,4.09678542358915,4.83046338424938,8.60187600879025,8.60187600879025,8.60187600879025,4.83046338424938,4.83046338424938,4.00996200482997,5.57261037707109,5.57261037707109,5.56224817262239,4.00996200482997,5.57261037707109,5.90840632276742,4.00996200482997,4.00996200482997,4.00996200482997,4.00996200482997,8.33457693485278,8.60187600879025,8.60187600879025,5.90840632276743,8.60187600879025,8.49274104953141,8.60187600879025,4.83046338424938,8.60187600879025,4.83046338424938,5.90840632276743,5.90840632276743,8.60187600879025,4.83046338424938,4.83046338424938,5.90840632276742,8.30948047334435,8.60187600879025,8.38896047550817,4.83046338424938,8.60187600879025,8.60187600879025,4.83046338424938,4.83046338424938,4.83046338424938,8.37586267953092,8.60187600879025,4.83046338424938,4.83046338424938,4.83046338424938,8.60187600879025,8.60187600879025,4.81264369277163,4.83046338424938,4.83046338424938,4.83046338424938,5.90840632276742,5.90840632276742,8.60187600879025,8.60187600879025,4.83046338424938,4.83046338424938,5.57261037707109,5.57261037707109,4.83046338424938,4.83046338424938,4.83046338424938,8.60187600879025,8.60187600879025,4.83046338424938,4.83046338424938,5.78110160476798,5.81044835917458,5.90840632276743,5.90840632276743,5.90840632276743,5.90840632276743,4.83046338424938,4.83046338424938,8.60187600879025,8.60187600879025
"t8",8.2071135601509,5.32265949256813,5.22503196182968,9.07508041102449,8.44905931311266,7.71983670704471,3.75908056631471,0,8.26964224712921,10.7159868311243,5.51799441641958,5.42314922705717,8.62435905138951,6.9445742065834,8.43734525469439,8.3102742922563,10.5923018021897,5.79517382459583,8.920359073094,6.25870808328842,9.43922627815656,6.73153472966579,7.89175164917015,6.94457420658339,6.94457420658339,9.16761376380944,10.7159868311243,10.7159868311243,9.88401166207807,9.18654710529777,6.94457420658339,9.98993924130978,9.90636737579233,6.94457420658339,5.7342407985262,7.9245591815086,7.9245591815086,9.77966296677754,8.02251714510144,6.94457420658339,10.7159868311243,10.7159868311243,10.4384724714832,6.94457420658339,6.94457420658339,10.3667346284352,10.7159868311243,10.7159868311243,10.1285825231029,10.7159868311243,6.97811140290646,8.02251714510144,6.12407282716399,10.7159868311243,10.7159868311243,8.02251714510144,7.50204558764568,7.50204558764568,8.02251714510144,10.7159868311243,10.7159868311243,6.21089624592316,6.94457420658339,10.7159868311243,10.7159868311243,10.7159868311243,6.94457420658339,6.94457420658339,6.12407282716399,7.6867211994051,7.6867211994051,7.6763589949564,6.12407282716399,7.6867211994051,8.02251714510144,6.12407282716399,6.12407282716399,6.12407282716399,6.12407282716399,10.4486877571868,10.7159868311243,10.7159868311243,8.02251714510144,10.7159868311243,10.6068518718654,10.7159868311243,6.94457420658339,10.7159868311243,6.94457420658339,8.02251714510144,8.02251714510144,10.7159868311243,6.94457420658339,6.94457420658339,8.02251714510144,10.4235912956784,10.7159868311243,10.5030712978422,6.94457420658339,10.7159868311243,10.7159868311243,6.94457420658339,6.94457420658339,6.94457420658339,10.4899735018649,10.7159868311243,6.94457420658339,6.94457420658339,6.9445742065834,10.7159868311243,10.7159868311243,6.92675451510564,6.9445742065834,6.9445742065834,6.9445742065834,8.02251714510144,8.02251714510144,10.7159868311243,10.7159868311243,6.94457420658339,6.94457420658339,7.6867211994051,7.6867211994051,6.94457420658339,6.94457420658339,6.94457420658339,10.7159868311243,10.7159868311243,6.94457420658339,6.94457420658339,7.895212427102,7.9245591815086,8.02251714510144,8.02251714510144,8.02251714510144,8.02251714510144,6.94457420658339,6.94457420658339,10.7159868311243,10.7159868311243
"t9",5.76076897615584,3.12256146639769,5.47215706385745,2.60867173038589,4.2915075765704,3.56228497050245,6.1555314247952,8.26964224712921,0,3.41629041586885,5.76511951844735,6.74821726760299,4.46680731484725,8.26964224712922,4.27979351815213,4.15272255571405,6.43475006564745,7.12024186514165,4.76280733655174,6.50583318531619,5.28167454161431,6.97865983169356,8.13887675119792,8.26964224712921,8.26964224712921,5.01006202726719,6.55843509458201,6.55843509458201,5.72645992553581,2.22495337900545,8.26964224712921,5.83238750476752,2.9447736495,8.26964224712921,7.05930883907202,8.26964224712921,8.26964224712921,2.81806924048522,8.26964224712921,8.26964224712921,6.55843509458201,6.55843509458201,6.28092073494097,8.26964224712921,8.26964224712921,4.37932383025001,6.55843509458201,4.72857603293912,5.97103078656068,3.75439310483194,7.56103245063057,8.26964224712921,8.26964224712921,4.72857603293912,4.72857603293912,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,3.75439310483194,3.75439310483194,7.53596428646898,8.26964224712921,6.55843509458201,6.55843509458201,6.55843509458201,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,7.92348409698417,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,6.29113602064454,4.72857603293912,4.72857603293912,8.26964224712921,3.75439310483194,3.6452581455731,3.75439310483194,8.26964224712921,6.55843509458201,8.26964224712921,8.26964224712921,8.26964224712921,3.75439310483194,8.26964224712921,8.26964224712921,8.26964224712921,3.46199756938604,6.55843509458201,6.34551956129993,8.26964224712921,6.55843509458201,6.55843509458201,8.26964224712921,8.26964224712921,8.26964224712921,3.52837977557261,3.75439310483194,8.26964224712921,8.26964224712921,8.26964224712922,3.75439310483194,3.75439310483194,8.25182255565146,8.26964224712922,8.26964224712922,8.26964224712922,8.26964224712921,8.26964224712921,6.55843509458201,6.55843509458201,8.26964224712922,8.26964224712922,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,4.72857603293912,4.72857603293912,8.26964224712921,8.26964224712921,8.24029549272261,8.26964224712922,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,8.26964224712921,3.75439310483194,3.75439310483194
"t10",8.2071135601509,5.56890605039275,7.91850164785251,5.05501631438094,6.73785216056546,6.00862955449751,8.60187600879025,10.7159868311243,3.41629041586885,0,8.21146410244241,9.19456185159805,6.91315189884231,10.7159868311243,6.72613810214719,6.59906713970911,8.8810946496425,9.5665864491367,7.2091519205468,8.95217776931125,7.72801912560936,9.42500441568862,10.585221335193,10.7159868311243,10.7159868311243,7.45640661126224,9.00477967857707,9.00477967857707,8.17280450953087,4.67129796300051,10.7159868311243,8.27873208876258,5.39111823349506,10.7159868311243,9.50565342306708,10.7159868311243,10.7159868311243,5.26441382448027,10.7159868311243,10.7159868311243,9.00477967857707,9.00477967857707,8.72726531893602,10.7159868311243,10.7159868311243,6.82566841424507,9.00477967857707,7.17492061693417,8.41737537055573,6.200737688827,10.0073770346256,10.7159868311243,10.7159868311243,7.17492061693417,7.17492061693417,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,6.200737688827,6.200737688827,9.98230887046404,10.7159868311243,9.00477967857707,9.00477967857707,9.00477967857707,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.3698286809792,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,8.73748060463959,7.17492061693418,7.17492061693418,10.7159868311243,6.200737688827,6.09160272956816,6.200737688827,10.7159868311243,9.00477967857707,10.7159868311243,10.7159868311243,10.7159868311243,6.200737688827,10.7159868311243,10.7159868311243,10.7159868311243,5.9083421533811,9.00477967857707,8.79186414529498,10.7159868311243,9.00477967857707,9.00477967857707,10.7159868311243,10.7159868311243,10.7159868311243,5.97472435956766,6.200737688827,10.7159868311243,10.7159868311243,10.7159868311243,6.200737688827,6.200737688827,10.6981671396465,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,9.00477967857707,9.00477967857707,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,7.17492061693418,7.17492061693418,10.7159868311243,10.7159868311243,10.6866400767177,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,10.7159868311243,6.200737688827,6.200737688827
