"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102"
"t13",-0.0274892928260515,-0.0390188890836831,-0.0437324014157642,0.00555025437990894,-0.0162461641571265,0.0463252833213664,-0.00754945695173806,0.0204883766954809,-0.000566276788573424,0.00114412138896405,-0.00946072014015561,0.0519706934510824,-0.0547577873600945,0.00679987369400513,-0.0294694906960537,0.117100663871563,-0.077851993679729,-0.00494313126185726,0.163019425030964,2.11663170377623e-15,5.1342899775125e-17,0.633881700200466,-0.043251913775217,-0.0148887756296066,0.000953965152855392,-0.034162398185204,0.00475405634157866,-0.00479778919458,0.0214561644249714,-0.00289002029089048,0.12743141813427,-3.95693580974215e-17,-1.98108305617937e-15,5.6772698844952e-17,1.6517430795508e-16,1.65121599699493e-16,-0.0522349361665636,0.051485698123012,-0.00324813011377196,0.0339723145915523,-0.00127879440861914,0.0201399349152383,-0.00770355285557435,0.012029015983905,-0.000332409026892068,0.0050515210934276,-0.0166059250092483,0.0246451081642589,-0.00246611907995698,-0.00194920309845273,0.00652263619981728,0.00731667187004663,0.000581528431379588,-0.000326974860700939,-0.000202895046686719,-0.000552365674933211,-0.0040507601350028,0.000100456917280741,6.56720724779298e-06,1.43542771863931e-15,7.21265495245982e-17,0.00731256489276937,-0.00344215269433363,0.000255101499911604,-0.00570551877674753,6.97985806828679e-06,0.139028784571801,6.08152715469643e-17,-2.76918787379954e-16,-1.41081807694676e-17,-1.99706652040041e-16,-9.60196549007475e-17,-4.450649918053e-17,0.0618425572249007,1.53821183221381e-17,1.46977157007566e-16,3.20923843055709e-17,9.44746668049556e-17,2.99239799605999e-17,-2.63732178457099e-17,-1.56667213924155e-17,2.86988315056913e-16,-1.97699183955048e-16,-1.19614604679463e-16,1.15548846532643e-16,-2.98155597433514e-17,5.18248638448071e-17,1.40753158911142e-16,-7.89570232112569e-17,9.91773937281115e-17,-3.1712913545201e-17,3.06178693509906e-16,5.64327230778705e-17,-8.40256683676266e-18,-9.79576662840653e-17,-0.0313501999531188,-1.80573871827461e-16,-1.18150931746608e-16,-0.0573767352073237,-6.64294059213658e-17,0.214675121264516,0.653059080563382
"t14",-0.0274892928260519,-0.0390188890836831,-0.0437324014157632,0.00555025437990893,-0.0162461641571269,0.0463252833213658,-0.00754945695173795,0.0204883766954812,-0.00056627678857356,0.00114412138896423,-0.00946072014015578,0.051970693451083,-0.0547577873600946,0.00679987369400506,-0.0294694906960544,0.117100663871563,-0.0778519936797296,-0.00494313126185752,0.163019425030964,1.98015076229763e-15,5.02832440757668e-18,0.633881700200471,-0.0432519137752172,-0.0148887756296066,0.000953965152856226,-0.034162398185205,0.00475405634157851,-0.00479778919458004,0.0214561644249724,-0.00289002029089129,0.127431418134269,9.21764968070281e-17,-1.08706110989778e-15,2.0368313212893e-16,3.17781182763587e-16,-1.62671594392112e-16,-0.0522349361665668,0.0514856981230142,-0.00324813011377282,0.0339723145915532,-0.00127879440861847,0.0201399349152404,-0.00770355285557292,0.0120290159839096,-0.000332409026892938,0.00505152109342597,-0.0166059250092513,0.0246451081642647,-0.00246611907996178,-0.00194920309845389,0.00652263619981665,0.00731667187004788,0.000581528431379688,-0.000326974860701741,-0.00020289504668726,-0.000552365674929699,-0.00405076013499837,0.000100456917282769,6.56720725371624e-06,-1.43651321848378e-15,-1.97201641192516e-17,0.00731256489276496,-0.00344215269433059,0.000255101499907221,-0.00570551877674524,6.97985806797704e-06,-0.1390287845718,-1.11203841246134e-16,5.40808360979133e-16,-3.47463032185042e-16,2.99934869213683e-16,2.87131390058323e-16,1.1461611020327e-16,-0.0618425572249003,1.91537622836288e-16,-1.24007472136449e-16,-2.56936157950923e-17,-1.02552292143057e-16,-9.32373469265906e-17,1.81789228531958e-16,8.74884007439775e-18,-3.94593463143879e-16,4.34724517187041e-17,-1.1652098039711e-17,7.62574772628058e-17,2.51149934885671e-16,3.38847869847154e-16,-6.50070967901213e-16,7.91721162591145e-17,1.19317243581528e-16,1.768127414904e-16,-8.75491986761507e-16,2.71334957495496e-16,1.81608474590134e-16,-1.24571703040971e-16,0.0313501999531189,2.35505432877801e-16,2.03691421741032e-16,0.0573767352073235,3.13829795560145e-17,-0.214675121264515,-0.653059080563378
"t4",-0.0844315046916324,-0.00656484294189552,-0.0314267137745603,-0.0347154097957869,0.089366131897404,-0.000884229127592173,-0.00871728917486798,0.00495429614767941,-0.00127117321457176,7.78518459168962e-05,-0.00238380032594359,0.0323421811468575,-0.155891977750699,-0.00734853877460508,0.00173771487436705,0.00380871329333156,-0.00563501609374559,-0.000398299189069375,0.0135050371356684,-6.6305313885793e-16,1.69669306450184e-16,0.0560747786953095,0.0249060875175919,-0.0016131027257216,0.000170876774217902,0.0187718588934136,-0.00288189537770819,-0.000368413631156665,0.00163651721018848,-0.000219568393741096,-0.0592817019173353,-4.78886617598293e-16,2.49308394870599e-15,2.81491027865662e-16,9.08514942668221e-17,4.68874995168115e-16,0.0283497362172548,-0.329850365641472,-0.000467966537914272,-0.510869457291702,-0.000618479679170404,-0.0226757465660251,0.0765549036996973,-0.388250951408573,-0.0065561452096679,-0.00330225260635853,0.0235633719087212,-0.313628289171981,0.463378159719561,0.189283680584419,0.100803416953988,-0.0595156009742694,5.44819119296672e-06,-0.000149275068593526,-0.00638223533652755,0.000836418418644192,0.218696847358917,-0.00734984102806934,0.00129680159656803,8.35766855433933e-15,-4.10586216234401e-16,0.00415178133552029,-0.0105522104621379,-0.0175511866653534,-0.0161432928948439,2.91100755992365e-06,-1.71390679426509e-15,-9.49148388215402e-16,1.3769686251653e-17,-4.87247617478351e-16,2.6711109735182e-16,-4.37101973934426e-16,-5.82173438352798e-16,-4.8919202022546e-16,4.39200227508679e-16,1.34965479838067e-16,3.31387054999822e-16,-8.08197520190909e-17,5.41027613310263e-16,3.80600765344884e-16,-3.95681555466231e-16,2.80355965989075e-16,-3.90336860654684e-16,-1.80169131060678e-16,-9.46804566667441e-17,2.29797955947836e-17,2.09792390638949e-16,1.93615224636339e-16,4.24816655330019e-16,-1.72411355198156e-16,7.06143703506042e-16,-5.38028154739582e-16,-4.62814601262528e-16,-3.49796600860346e-16,1.02205418175114e-15,-1.85615411929518e-16,4.349544980195e-16,-8.36335683500992e-17,7.11236625150491e-17,1.8279008510748e-16,-2.94902990916057e-15,-4.56579218877096e-15
"t28",-0.0919517162474281,-0.00912945139746407,-0.0460500670503183,-0.0567885784365625,0.165727174363813,-0.00713054955951786,0.0205587263445425,0.000248752992358492,-0.000274500539064122,2.19541624024312e-05,-0.00338786425902938,0.0667142385305242,-0.378636785730344,-0.0426612072099755,0.0219709589758294,-0.0250908289647655,0.0090608939792049,0.000469187334034758,-0.014497856664147,9.9511338140564e-16,-6.17791193623089e-17,-0.0477911916879067,-0.0919652876409291,0.00038085171531186,-3.92713976971791e-05,-0.00426890166998042,0.000612704080529251,6.45982147185215e-05,-0.00025932456822556,3.35881672652216e-05,0.00250952041269344,-1.7776344634277e-16,-1.55274621843223e-16,-1.19720535326319e-16,8.96782700046896e-17,-1.04058039070885e-16,0.00332363506789546,-0.0430621059695442,-7.61555237097868e-05,-0.145601229270125,-0.000257338643501817,0.0214456634915787,-0.0207607609370354,-0.131460951284267,-0.00603361491451219,0.00197909839111885,-0.0093527973475133,0.0761308899446173,-0.0551021816797337,-0.0168397259247727,0.0712393073096245,-0.0423161100261922,4.06991965278653e-06,-0.000238387966179491,-0.0155738936391123,-0.00453386337358786,-0.852880276749477,0.0248101118466281,-0.00199664992012616,-3.71356586599902e-15,1.20820890500859e-15,-0.00169463070635402,0.00297450920722361,-0.031487157109342,0.00325661191781358,-5.32078039543014e-07,7.35522753814166e-16,-2.67279156452913e-16,5.1588588801414e-16,-1.05825654797289e-15,-4.81064201932204e-16,3.40846835437961e-16,6.16363304416215e-16,4.78783679369599e-16,3.30047936487158e-16,1.71208750956174e-16,1.28829269560469e-16,-2.89918624473211e-16,-6.1336360384207e-16,-6.06236807403939e-16,-3.86223864245853e-16,-5.40574128886058e-17,2.08577550036602e-16,-4.54313256671888e-16,-2.23045947292202e-16,4.86533803615635e-17,4.08190296601015e-16,-5.58328306114588e-17,-5.04833733426423e-16,7.60674639430155e-16,-1.1767030229431e-16,-2.97378358469886e-17,-1.55093114838129e-16,4.40831613210364e-16,-6.78156012847994e-17,1.30104260698261e-16,-7.9680094545776e-16,2.10310069366374e-16,5.06539254985228e-16,6.40444169758896e-16,-9.43689570931383e-16,-3.7470027081099e-15
"t30",-0.0930629444070075,-0.00946770635689159,-0.0479353548053454,-0.0595081588028921,0.174703429638385,-0.00769098261828424,0.022487457290153,0.000279469188536857,-0.00031061331835409,2.49292543859202e-05,-0.00424770930591688,0.0866501079309619,-0.498243593412335,-0.058776342306139,0.0308458385691556,-0.0369629153440239,0.0147824401410092,0.000805886486849417,-0.02539115398462,1.69304971959222e-15,-3.24530930798205e-17,-0.0891607026691482,-0.194768429263001,0.00107169661861108,-0.000112460947628132,-0.0123089238784804,0.00184584065151355,0.000221378804339095,-0.000953706433940726,0.000126664473628287,0.0275501103289441,3.82667014176309e-16,-1.61406532175498e-16,-1.07428427358417e-16,1.47086110755701e-16,-1.24542977345701e-16,-0.0104144940455703,0.120373903584214,0.000169887652759136,0.203609111508069,0.000299008753888813,-0.0198258302075522,0.0186254119702353,0.0995169209660403,0.00383525153797457,-0.000954566162358017,0.00432049289039086,-0.0335039558305268,0.0230657219639376,0.00695688825635019,-0.0239706008538152,0.0142328188043424,-1.36448193114322e-06,7.6793561489353e-05,0.00494472309332938,0.00137487210714709,0.257041052044003,-0.00745136735812267,0.000580523296857151,1.15390940456922e-15,-2.3253819739105e-16,0.000404091034819164,-0.000610781455173627,0.00629561543097702,-0.000592565040560504,9.15116637971558e-08,-0.12503526327797,0.0478945616404103,-0.0609370243981732,-0.0965694863151692,0.0229408997657286,0.0137162772451496,0.00189494750358735,-0.0385419362777652,-0.0463326094541799,-0.0157358807731262,0.0184068723253016,0.0228087404619872,-0.00685142122816855,0.00133723581357261,-0.0353776682752826,0.0321521437759883,-0.0366990298934885,-0.0176838293710787,0.0209386580557008,0.0535288392824639,-0.0281091434233257,-0.334125847186739,0.0238848979869349,0.0540591962408577,-0.00015226665424571,-0.0624806120519489,0.343877830642762,0.00697793766628157,-0.0121142088432837,0.0800556572916085,0.253960580799514,-0.0437711473342491,0.183604496973369,-0.326648247430258,0.0623674235104584,0.0297410853384565
"t31",-0.0930629444070077,-0.00946770635689165,-0.0479353548053452,-0.0595081588028922,0.174703429638385,-0.00769098261828433,0.0224874572901529,0.000279469188536882,-0.000310613318354295,2.49292543857674e-05,-0.00424770930591667,0.0866501079309617,-0.498243593412334,-0.0587763423061386,0.0308458385691545,-0.0369629153440242,0.0147824401410093,0.000805886486849469,-0.02539115398462,2.30489986972197e-15,-3.98693999175184e-17,-0.0891607026691482,-0.194768429263,0.00107169661861104,-0.000112460947628458,-0.0123089238784799,0.00184584065151636,0.000221378804338229,-0.000953706433939914,0.000126664473627815,0.0275501103289448,-2.01578493523723e-16,-1.01672282160107e-15,3.73152684791749e-16,-8.81481192194097e-17,-5.32580548444076e-17,-0.0104144940455707,0.120373903584215,0.000169887652760657,0.20360911150807,0.000299008753888803,-0.0198258302075577,0.0186254119702294,0.0995169209660411,0.00383525153796793,-0.000954566162361067,0.00432049289039088,-0.0335039558305284,0.0230657219639394,0.00695688825634819,-0.0239706008538215,0.0142328188043459,-1.36448193199681e-06,7.6793561488896e-05,0.00494472309332943,0.00137487210715077,0.257041052044003,-0.00745136735813037,0.000580523296857367,1.42348130061143e-16,-6.88822358825504e-16,0.000404091034822127,-0.000610781455162623,0.00629561543097302,-0.000592565040586086,9.1511660910332e-08,0.125035263277969,-0.0478945616404103,0.0609370243981731,0.0965694863151698,-0.0229408997657284,-0.0137162772451498,-0.00189494750358766,0.0385419362777653,0.0463326094541798,0.015735880773126,-0.0184068723253016,-0.0228087404619869,0.00685142122816882,-0.001337235813572,0.0353776682752828,-0.0321521437759884,0.0366990298934884,0.0176838293710788,-0.0209386580557006,-0.0535288392824638,0.0281091434233258,0.334125847186739,-0.0238848979869348,-0.0540591962408578,0.000152266654245675,0.0624806120519486,-0.343877830642762,-0.00697793766628159,0.0121142088432834,-0.0800556572916081,-0.253960580799514,0.0437711473342491,-0.183604496973369,0.326648247430258,-0.0623674235104586,-0.0297410853384568
"t34",-0.0944913041952773,-0.0101900399066844,-0.0523008474043981,-0.0668100666052987,0.202386867553783,-0.0109161783957392,0.0414035911385048,-0.00458994906332799,0.000878381783089889,-4.67988575957035e-05,-0.000783707437797265,0.0182549481310328,-0.10621961662012,-0.0120833725186867,0.00609742872382909,-0.00628576004259823,0.00133163455751873,3.25368897972027e-05,-0.000491066131869083,-1.62075659848515e-15,2.44067364328576e-17,0.00571319200262679,0.17238477163196,-6.59896759579348e-05,8.48580039363486e-06,0.000992987439765926,-0.000206092929983168,-4.13544444454287e-05,0.000211195769395572,-2.95063619531359e-05,-0.0142424219182764,8.11925538092929e-17,-3.2254248612229e-16,-2.7939843510792e-17,-3.08500313520804e-16,5.91054849845505e-17,0.0129354336030328,-0.158881403098904,-0.000257033408120564,-0.453382641778444,-0.000847018262855219,0.122416295961285,-0.170382420770767,-0.109925051951952,-0.0118291437490633,0.00693790972026538,-0.0388899055590096,0.421110447118027,-0.52798084419187,-0.207950452905352,-0.0971329933522242,0.0574281027131412,-5.31940587004834e-06,0.000194567499555617,0.0106167120631261,0.00159716625459048,0.269974081990488,-0.00737248327758998,0.000274260556528158,-2.0275977699629e-15,4.53728847473882e-16,-0.000635139624930187,0.00106652157649756,0.124681088111846,0.00247265603310569,-4.07308165891784e-07,6.10622663543836e-16,-5.26023845866626e-16,3.51747107245273e-16,-1.12284061005663e-16,3.78999516776207e-17,8.47808669353118e-16,-8.39946616244582e-16,-5.48172618408671e-16,2.30581051083636e-17,1.82037448939846e-16,-5.58997100840746e-16,1.9277169462142e-17,6.91054335213419e-17,-3.67785553794982e-16,3.52238857745692e-16,-7.20909880718646e-16,-2.22686055666789e-16,-9.18723643844915e-16,-1.39196144739567e-16,-4.63502993998366e-16,-4.1088169857992e-18,-3.95180282108934e-16,9.3119834980072e-17,4.83413922748487e-16,5.9909321267206e-16,5.13417210664949e-16,-9.77789959649033e-16,3.04790614143804e-16,-4.27794476804749e-16,2.25514051876985e-16,-9.56145882676299e-17,3.75796067938109e-16,-6.90419943438769e-16,2.8667959761531e-17,1.08246744900953e-15,2.66453525910038e-15
"t56",-0.10057675678644,-0.0125211576349246,-0.0658578893720138,-0.0880355091685744,0.278392579388896,-0.018143736437141,0.0792259729502696,-0.0125464744849569,0.00272422198468782,-0.000155449875155526,0.00200086078750711,-0.0262400609654138,0.129616876449302,0.00914296394937876,-0.00389115511873547,0.00266293134086176,-0.000209801301577592,-2.01396433662437e-06,1.38842443744534e-05,-2.42525055410275e-16,-7.84167438676724e-17,0.00045251968268839,0.0606506568999876,0.000125905545490263,-1.29142008075309e-05,-0.00140153453202584,0.000200016319359279,2.12886118195104e-05,-8.65371170266725e-05,1.12642339342968e-05,0.00100464804246515,3.19378350187904e-17,2.35658542970039e-16,-1.60376693487435e-16,3.06149379668214e-16,-6.27685038118287e-16,0.00221097750903498,-0.0302712586407164,-6.14600821103973e-05,-0.197649073874338,-0.000533742636150446,0.179846198529683,-0.306703746722019,0.551735626615742,0.0107410641024448,-0.00226077107409143,0.0111427272802284,-0.104562133121159,0.112903267348939,0.0427228211848152,0.00927532286952762,-0.00547263799166628,4.98532713508188e-07,-1.44366513196258e-05,-0.000711708931451819,-6.97948326769085e-05,-0.0109222245598561,0.000284710722058714,-5.70915524272422e-06,3.32584463003212e-15,-1.25199282365533e-15,-0.00010406505472745,0.00269395751989386,-0.604625231123545,-0.00124528319680043,1.40672411997235e-07,1.23512311489549e-15,-7.10435892415696e-17,1.16229128280943e-15,-1.4954173047865e-15,1.01126646535672e-16,3.69280254202856e-16,-4.27017568493015e-16,1.2490009027033e-15,3.7588093919286e-16,3.07929956742337e-16,-9.93804265752e-16,5.28445904089349e-16,-2.11741417285749e-17,-2.79052028811759e-17,-2.07463109975045e-16,-2.67940109608266e-16,6.50057090400444e-17,-4.79055787913349e-16,6.31777177486611e-16,9.97265191088194e-18,4.10584989648704e-16,-2.23825634486084e-15,1.03449937649694e-16,9.80964238024146e-16,7.81361664747442e-16,-1.22222605660206e-15,1.48193996794171e-15,6.01129375372022e-17,7.53026776457026e-16,-2.94902990916057e-17,1.6472743163062e-15,-6.18669791574645e-16,4.68375338513738e-16,-4.47103828122381e-16,5.41233724504764e-16,1.77635683940025e-15
"t69",-0.102426081557799,-0.0132487046776761,-0.0701066954933649,-0.0947372251203322,0.302552229714544,-0.0205021031890261,0.0917711089101534,-0.0152714370308197,0.00336194845585861,-0.000193149702900873,0.00310217851515174,-0.0447676739008204,0.229783105190632,0.0188450776330681,-0.00860485626425013,0.00727097969153334,-0.00119872772152485,-2.740902799427e-05,0.000406955448568933,9.83576594976347e-16,1.63912465378763e-16,-0.00463530678362481,-0.158871820798882,-0.000110806902303931,1.08606136464092e-05,0.00115830558917517,-0.000148529385471914,-1.19524310207026e-05,4.23848480921411e-05,-5.26731119955808e-06,-0.000106507027370639,2.58083526725765e-16,4.74312218845136e-16,9.42326499088977e-17,-1.56388282785102e-16,3.22725951407188e-16,0.000494194973511247,-0.00735366206387489,-1.75266533792859e-05,-0.077788516875224,-0.000239174058274458,0.0954792041609956,-0.166702998113065,0.345588151063526,0.00796195991054552,-0.00239064108387793,0.012668374619998,-0.130062787048122,0.155913870914659,0.0607866701897915,0.02646255305921,-0.0156460765456527,1.4497242211422e-06,-5.34687238120085e-05,-0.0029324468671458,-0.000451997492746938,-0.0767307316944273,0.00210067019043862,-8.03537032130504e-05,-1.82099826491253e-15,2.50113478614852e-15,0.000290368999075908,-0.00369205052351816,0.755046494339505,0.00116825265589506,-1.1388906944699e-07,-1.22818422099158e-15,5.7739240531842e-17,-5.6975773762949e-16,2.57454018064011e-16,4.83939017219451e-16,-2.39823756415694e-16,-3.79459692602044e-17,-4.75314232417645e-16,2.89741263864907e-16,-9.07313474304772e-16,7.00902793039653e-16,-4.56616211016666e-16,-4.48699666291293e-16,7.38678613614058e-16,6.5803023836308e-17,9.38024564832125e-17,-2.58621817338931e-16,8.99645223029535e-16,-3.68084143719526e-16,1.02816457481158e-16,-8.46071020637252e-17,8.93138095801905e-16,1.54844484297939e-16,-5.6836003955992e-16,-4.16562561409044e-16,1.14782209751908e-15,-9.48970743401069e-16,2.28079183130532e-16,3.2469883522801e-15,-8.18789480661053e-16,-2.53205372779169e-16,-3.18707539337753e-16,-7.28583859910259e-16,-2.81506972845407e-16,-4.23272528138341e-15,-2.24820162486594e-15
"t70",-0.103663891473124,-0.0137395819350388,-0.0729768605772633,-0.099274149700783,0.318939319268405,-0.0221134875999258,0.100380678136456,-0.0171571649222058,0.00380424012852569,-0.0002193241531976,0.00388951609035232,-0.0581453653787776,0.302368825086005,0.0259637456646561,-0.0120806746546576,0.0107113482453577,-0.00195567024948011,-4.70783494690308e-05,0.000712730764201613,2.93463248772657e-15,1.72413134054202e-16,-0.00864776950141386,-0.336466244872362,-0.00031180477268036,3.1101386100651e-05,0.00333985095637707,-0.000447461648065598,-4.09611147858657e-05,0.000155876871223717,-1.98635785997065e-05,-0.00116925940909235,-1.36849913603627e-16,-4.74101566237215e-16,-1.50078437089655e-16,1.37958084042507e-16,-1.79521351430485e-16,-0.00154854263595068,0.0205561012016792,3.90984377535717e-05,0.108779650322245,0.000277902829334013,-0.0882674714536964,0.149556754010394,-0.261612808824292,-0.00506099899063562,0.00115306297820216,-0.00585211252258203,0.0572384990590004,-0.0652654012456574,-0.0251124082348521,-0.00890411938171085,0.00526248212170798,-4.86034780430335e-07,1.72242491744421e-05,0.000931054114017403,0.000137066050313088,0.0231251073996133,-0.00063090667966369,2.3362731858198e-05,6.39619711473139e-16,-6.17850994166039e-16,-6.92395746614508e-05,0.000758120360104752,-0.150965752302156,-0.000212572360452386,1.95876875054164e-08,-0.0925631634224311,-0.087505944364848,0.0210439579436123,0.0545479138395467,-0.000762680286545205,-0.0192239325876958,0.00884509616739029,0.0251491511583623,0.00274036646308789,-0.0191277379017905,-0.00242900784728057,-0.0167358623348784,0.0192351945984403,0.00804862820936666,0.00141134983210224,0.025261681154353,-0.00516382742400006,-0.0480767964217032,-0.0265545604731508,0.00467281822176668,0.0394404418487555,0.0754976410184196,-0.012890085289542,0.00983731686931773,-0.0148844551692822,-0.0757518059567428,-0.0427681984065204,0.00791045104083394,-0.430190056846743,0.28267770049301,-0.054162921967618,0.185780181332968,0.192783722216361,0.0762504936947055,0.331611262675746,-0.0611762854463683
