accepted_species,estimate
t66,1.1310681
t93,0.44596338
t125,0.14582059
t126,-0.13526294
t339,-0.8289943
t300,-0.7962151
t301,-0.8246323
t159,-0.1998561
t160,-0.49714002
t154,-0.37231383
t168,-0.4444679
t170,-0.5434554
t207,-0.6367652
t309,-0.8292098
t310,-0.82664233
t192,-0.55384046
t177,-0.33170006
t164,-0.4178041
t185,-0.82702595
t229,-0.6789227
t273,-0.79890686
t329,-0.8123169
t149,-0.2825749
t290,-0.78751534
t291,-0.7920602
t252,-0.792914
t236,-0.7696241
t318,-0.7607641
t292,-0.7831986
t255,-0.75890625
t196,-0.50534654
t188,-0.36785048
t152,-0.29722452
t153,-0.15316567
t110,0.104674235
