"accepted_species","traits"
"t33",1
"t50",1
"t52",0
"t56",1
"t57",NA
"t58",NA
"t60",0
"t61",1
"t64",1
"t67",1
"t72",1
"t73",1
"t75",NA
"t79",0
"t80",1
"t82",0
"t83",1
"t85",NA
"t87",0
"t88",0
"t89",0
"t90",1
"t91",0
"t92",1
"t93",0
"t94",0
"t95",0
"t96",1
"t97",1
"t99",NA
"t100",1
"t101",0
"t105",1
"t107",NA
"t108",0
"t109",1
"t110",1
"t111",0
"t113",1
"t114",1
"t115",1
"t118",1
"t119",1
"t120",0
"t121",1
"t122",1
"t123",1
"t124",1
"t125",0
"t126",0
"t127",1
"t128",1
"t129",0
"t130",0
"t133",1
"t134",1
"t135",1
"t136",0
"t137",0
"t138",1
"t139",1
"t140",0
"t141",1
"t142",1
"t143",1
"t144",NA
"t145",NA
"t146",1
"t147",1
"t148",1
"t149",0
"t151",1
"t152",0
"t153",0
"t154",1
"t155",1
"t156",1
"t157",1
"t158",1
"t159",1
"t160",0
"t161",0
"t162",1
"t163",1
"t164",1
"t165",0
"t166",NA
"t167",0
"t168",1
"t169",1
"t170",1
"t171",1
"t172",1
"t173",1
"t174",0
"t175",0
"t176",1
"t177",NA
"t178",0
"t179",0
