"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116"
"t16",-0.0540388603695552,-0.00381583109740577,0.0168732855970057,0.0305030813680327,-0.0305611957568823,-0.00570607829790717,0.00482091358079819,0.0244805028863877,-0.00207660305876125,-0.084224097631117,-0.000921405035946921,0.230081701010693,-0.000108435044805213,-0.18725450531538,0.598993257155198,-0.165449360217663,0.0296070924682481,0.0200712044069316,-0.0177227351035353,-0.0246795279697065,-0.00143303698177154,-0.00214970761562686,0.000655838229730343,-0.000292863343907401,0.000142208627520627,-0.00537435376010694,-0.00433705365667562,-0.00473070883379538,-0.015738473830534,-0.00167368988074971,0.00170886588869838,0.00455120130062269,-0.00495606619255364,1.31894079300116e-15,-0.0151741827966582,-0.00314484307226943,-0.70710678118655,-7.23795345352414e-05,-0.000380042554224712,-0.000393865409409446,-0.00533197112885284,0.00136769651284059,-0.000297801930637382,7.65199461906514e-05,-5.8880428860611e-05,-0.000531662079569494,-0.00857671180191652,-0.000224722458113375,-0.0048592658331443,0.00479919286942731,0.00561586059809038,-0.026675101437452,-0.00113257646737571,0.00430191824734528,1.85249900359934e-06,-3.74678348992006e-05,0.000266360287730099,-2.6108775310674e-16,-7.16043515689951e-05,-5.43258198820298e-17,1.00657511579825e-15,0.0022149585606078,-2.74090800538883e-05,0.010992979767448,-4.45926153222805e-05,8.00241180777359e-16,3.63575964902714e-06,-2.78107826852416e-05,3.9335500661059e-05,-0.0186172351614101,-6.21428975282148e-05,5.01174154678796e-05,-0.0129532487781618,1.46791559908972e-16,5.51885997890628e-05,-6.0419181064138e-16,1.56977286153019e-06,2.03068978436466e-05,-3.70005855523233e-05,0.000141663273808285,-1.54708905855066e-16,-0.000261658543396923,2.23537400353095e-16,-3.41141320786676e-05,3.80183526586279e-05,-1.02708895209579e-05,5.78362349667072e-07,-2.5031917161795e-15,-8.59766928897481e-07,5.49609739698016e-16,1.30865803057242e-16,-2.26291603054429e-16,1.10296210328897e-15,9.00301015749712e-16,-1.66064325047151e-16,-6.35894380592193e-16,1.81420063153693e-16,1.03087278327163e-16,5.45050995236599e-16,1.24221662154116e-16,7.19117116206695e-16,-3.90591163198014e-16,-4.85304312645469e-16,9.46627390765766e-17,0.000104941680267439,-4.79241562094675e-16,9.5397806136635e-16,-1.11644626020513e-15,-1.10577680597873e-15,1.56858574476569e-15,1.13428497184112e-15,-9.31220514768993e-16,1.60184028351442e-06,-8.12790923701092e-15,1.21941700957014e-13,-0.0928476690885246
"t17",-0.0540388603695557,-0.00381583109740646,0.0168732855970055,0.0305030813680329,-0.0305611957568823,-0.00570607829790763,0.00482091358079818,0.0244805028863875,-0.00207660305876111,-0.0842240976311171,-0.000921405035947064,0.230081701010695,-0.000108435044805849,-0.187254505315382,0.598993257155202,-0.165449360217663,0.0296070924682485,0.0200712044069332,-0.0177227351035354,-0.0246795279697075,-0.0014330369817704,-0.00214970761562289,0.000655838229730927,-0.000292863343908395,0.000142208627514744,-0.00537435376010587,-0.00433705365667869,-0.0047307088338,-0.015738473830534,-0.00167368988075265,0.00170886588870765,0.00455120130061793,-0.00495606619256516,-1.27285046430219e-15,-0.015174182796647,-0.00314484307223125,0.707106781186546,-7.23795343176546e-05,-0.000380042554251202,-0.000393865409421467,-0.00533197112888581,0.00136769651282649,-0.000297801930630517,7.65199461774704e-05,-5.88804288763593e-05,-0.000531662079560773,-0.00857671180192066,-0.000224722458098946,-0.00485926583314456,0.00479919286943088,0.00561586059808815,-0.0266751014374566,-0.00113257646738773,0.00430191824734631,1.85249901583057e-06,-3.74678348762034e-05,0.000266360287729075,3.92343862797293e-16,-7.16043515715449e-05,3.00821592717399e-16,-1.27630358688312e-15,0.00221495856061331,-2.7409080054604e-05,0.0109929797674451,-4.45926153254077e-05,-1.41973208237864e-15,3.6357596465191e-06,-2.78107826872575e-05,3.93355006576603e-05,-0.0186172351614134,-6.21428975291087e-05,5.01174154664109e-05,-0.0129532487781585,7.60991135978634e-16,5.51885997864543e-05,5.69055918461882e-16,1.56977286716265e-06,2.03068978476726e-05,-3.70005855542467e-05,0.00014166327380959,3.20828881364933e-17,-0.000261658543396578,2.80890484772884e-17,-3.41141320792967e-05,3.80183526594481e-05,-1.02708895209633e-05,5.78362343668875e-07,-6.84785117762712e-16,-8.5976692793569e-07,-3.58685487834088e-16,-5.76370793677914e-16,4.08402826021865e-16,3.48670074729141e-16,-2.39509731836685e-16,1.19430785164341e-15,-2.7950379574961e-17,-3.26838213995858e-16,-9.64719050826829e-16,3.65853904993273e-16,-7.64192071155835e-17,-8.56046190953411e-16,-3.04342374040392e-16,-3.18269600663941e-16,3.24668398538772e-16,0.000104941680267441,-6.40824856053766e-16,5.02064842755902e-16,6.1629162771684e-16,-4.48143804605812e-16,2.82832534815212e-15,-1.20401504849018e-15,-4.67846009257943e-16,1.60184028039386e-06,-8.56297006259614e-15,1.22129106319609e-13,-0.0928476690885279
"t18",-0.0786300931149195,0.0651815223815449,-0.140151586305995,-0.0243160695829623,0.0194798414636387,-0.00251478395269245,0.00265031325643652,0.000472712774947866,-9.73471473652825e-05,-0.00621638656287194,-8.74787631877127e-05,0.0309341962395088,-0.000184595171921817,-0.149513582210821,-0.0612942794199297,-0.00404666264572671,0.000854865223197995,0.00132961386012231,-0.000251008048839291,5.56175096918612e-05,2.5248615305048e-05,6.80499208705457e-05,-7.40552735939973e-05,5.35176954328834e-05,-3.74783557184377e-05,0.00185085924354476,0.00370025154560838,0.0182580060146742,0.352340397096538,-0.199020931460258,0.00624936609222964,0.0039518570023097,-0.00231305339270678,4.32744580517798e-15,0.00941201015413336,0.138271316308122,1.69933511706688e-14,1.94941378609662e-05,0.000190821972315892,0.00613451918023124,0.845217230248357,0.00784020383976236,0.0410567205526581,0.142111321875635,-9.93258051940064e-05,-0.000830547247143875,-0.0210998049208976,-4.03861566637183e-07,-0.0061484327555242,0.0068347316899135,0.00802765519626748,-0.040113627519433,0.103949815074541,0.00494477381814778,-4.7357680800705e-05,-2.33348847336018e-05,0.000286934642439075,-2.41726694131672e-16,-5.32539731727379e-05,-1.12369579946078e-15,7.50840542104452e-16,0.00207462388937355,-2.01221442119963e-05,0.00968650943200894,-3.68098249839397e-05,5.18673889604592e-15,2.34207630229505e-06,-1.83928670588813e-05,2.67806487015721e-05,-0.0139338828741094,-0.00036002685528856,3.09448481052994e-05,-0.00948965053749001,-1.14919064948916e-15,-0.00553902853404595,1.34933076202547e-17,5.81113256145218e-07,8.25698113577764e-06,-1.70042673171464e-05,9.6225521597189e-05,-9.36412611148797e-16,-0.000443926575985708,8.1666113468171e-16,-0.00204767475500613,1.82467043349857e-05,-4.9308864357238e-06,2.7755232829403e-07,-6.69216647144822e-16,-5.51338600490439e-07,2.07333274142515e-15,8.06630177215801e-16,-3.95689881930055e-16,5.62521369021377e-16,1.2393220463623e-15,-1.72239813289012e-15,3.88106631000394e-16,3.27241349702502e-16,4.03932025477223e-16,5.05716978976546e-16,1.95252309063273e-16,3.01566795466407e-16,-5.11831627478655e-16,-3.86752914780598e-16,-1.01777225901798e-15,6.44874004234243e-05,-8.39118730413971e-16,4.42173212244853e-15,-1.62647695567892e-15,-8.24327301714181e-16,8.95221855805823e-16,2.0420802512006e-15,-9.84067116813072e-16,6.52318837600387e-05,-7.30933786291821e-15,1.19236604593607e-13,-0.0928476690885221
"t29",-0.0839697493726711,0.0818875074353591,-0.180300545611638,-0.0396498087991748,0.0416327166940207,-0.00614804061966019,0.00664207319442259,-0.00264120787262584,0.000184449007192276,0.00706059394057854,5.63816028786241e-05,-0.00733584954274579,2.32621176366008e-05,0.00183939595238906,-0.00295926599677105,-0.000609765362166766,0.000149312361837857,0.000320328243587484,-6.08281478791852e-05,1.7251091272391e-05,8.58478238044073e-06,2.45571884864168e-05,-3.25103767307969e-05,2.58836888306378e-05,-1.95699095239377e-05,0.000971567503374237,0.00241956536868855,0.0155107052874275,0.328152569165516,-0.1900328037448,0.00683966896430677,0.0063104235238631,-0.00581963192477717,-3.76303919692829e-15,-0.0337257289107482,-0.241924430896833,-2.74086309204336e-15,-1.00794446307823e-05,-8.74128235223857e-05,-0.000678814006091503,-0.0818476222045183,-0.000415089882294603,-0.103172450498642,-0.0321239596699076,-6.09786215393173e-07,-2.19858722708006e-06,0.000369842189165247,9.12688975420075e-09,0.000193696857892311,-0.000684665805176812,-0.00378711372954823,0.0380578446585861,-0.84697265284654,0.00270927401018328,-2.38215015216373e-05,-8.89030500786381e-06,9.8248232808135e-05,-5.75994343607155e-15,-1.67994690607297e-05,1.24465880102221e-15,-2.60788052279053e-15,0.000635276136434459,-6.1858092894165e-06,0.00300253976850765,-1.17392459816828e-05,-1.16570694458335e-15,7.64523881131917e-07,-6.14993487232007e-06,9.02978319564673e-06,-0.00475031084697797,-0.000124537979849735,1.08301595739688e-05,-0.00338521342808562,-2.16660254389335e-15,-0.0218957910039005,-6.0746767149166e-16,1.99448016374361e-07,2.85346473826524e-06,-5.9833771151914e-06,3.45499971533306e-05,8.02772667724178e-16,-0.000163297685325965,1.09014642041586e-16,-0.00648812784561099,6.66465802752239e-06,-1.80817083913891e-06,1.0303039239224e-07,-1.89714179119488e-15,-2.06834508523812e-07,-3.3164128685356e-15,5.76164214803135e-17,-1.21587911431871e-16,1.4224924495143e-15,4.2218191984839e-16,7.37233428704933e-16,-1.52654911084648e-15,-4.32559490188276e-16,-6.43955937544017e-16,1.36825286580798e-15,-4.88733417881094e-16,-9.41219421557072e-16,-6.83289700975436e-16,-3.17329560550863e-16,1.00740693025902e-16,2.51274466003995e-05,-5.83738775121379e-16,-1.49566775915972e-15,1.93195775172934e-16,-9.42281568167779e-16,3.20267512133871e-15,6.61009324095753e-17,-1.95079101726142e-15,0.000178196811866024,-7.83558913438719e-15,1.21365304069687e-13,-0.0928476690885243
"t112",-0.0886528400636297,0.0967288869403841,-0.216024362866185,-0.0534660163574877,0.0617846068639356,-0.00946471578294002,0.0102881179982387,-0.00556052717780886,0.00045151889700357,0.0197528357690595,0.000195584027445071,-0.0452474529573002,0.00023170351377955,0.156443668096715,0.0574613143665838,0.00307582681898387,-0.000615845887969043,-0.000819736886824673,0.000154223621900275,-2.90078077718784e-05,-1.22917232822406e-05,-3.16620090397239e-05,3.01390553864071e-05,-2.08335808577083e-05,1.43019558652361e-05,-0.000705703418528601,-0.00144193836359357,-0.00813523112731327,-0.167375830093266,0.0962976041475318,-0.00336532582475066,-0.00296421064726156,0.00266935229537042,3.62599580302058e-16,0.0150691629586629,0.108305056247546,-3.10862446895044e-15,4.78474821776881e-06,4.21432906534613e-05,0.000532112413220188,0.069692138505267,0.000559157876346225,-0.279058946228749,-0.0850462312802,8.02517944595006e-07,2.7483737464709e-07,-1.49656980177666e-05,-3.11801588795209e-10,-5.13832014929256e-06,5.75786682509516e-06,4.8231272213801e-06,-2.30315199791338e-05,0.000160736402071377,-4.05517527924006e-07,4.91748832648041e-09,3.26539801465016e-09,-5.98026463339812e-09,2.12540147835102e-15,-2.98059567378952e-08,-1.81252655228645e-15,-1.56906515635417e-15,6.03239170393048e-06,-8.76091373724197e-08,6.05332378639887e-05,-4.7431968317187e-07,-1.53896015642995e-15,4.85744926114249e-08,-6.453962188247e-07,1.16132499229257e-06,-0.000824955614950485,-3.34101070012734e-05,4.06920354619476e-06,-0.0019965743760219,-3.03376330346325e-14,-0.283175267380017,-6.52502939718577e-15,-4.23327636499635e-08,-4.60315249738047e-07,4.42076828876782e-07,-8.42862356061211e-07,3.67398272327259e-16,-1.38625176202584e-06,-3.36189917157868e-16,-0.00306453200085133,7.73006189281053e-08,-2.51124802367515e-08,2.26222074293651e-09,-4.15458993742922e-15,-6.29855649463162e-09,6.35432032414012e-15,-3.02222497072041e-15,-1.04166530932663e-15,-4.72510458931693e-15,1.75548056927723e-15,-2.48761756071519e-15,4.59982614996517e-15,-8.39818190156393e-16,1.41247375451727e-16,-1.57044458796682e-15,1.16846234960578e-15,-2.45920296029609e-15,-6.37687992797198e-15,-4.32534623559491e-16,1.05062251818327e-15,1.45633466147547e-06,-3.01035000821227e-15,9.48999104946535e-15,1.76833404126331e-14,1.56969854947368e-15,-5.94757008880448e-15,-1.10646503997267e-14,-3.12049454510152e-15,-0.819061834408381,1.99934384435107e-14,5.9509133128328e-16,-0.0928476690885894
"t115",-0.0886636639206506,0.0967629017569646,-0.216106157075567,-0.0534974100162816,0.0618301470928993,-0.00947219644829166,0.0102963389469075,-0.00556702224578126,0.000452110085052983,0.0197808237141962,0.000195889415240799,-0.0453298689923786,0.000232154673443517,0.156776255269418,0.0575907371354198,0.00308364602364304,-0.000617464676972522,-0.000822127072928182,0.000154674387960772,-2.91036766007969e-05,-1.23347542381661e-05,-3.17774463239637e-05,3.02660410086346e-05,-2.09277711613444e-05,1.43700391628585e-05,-0.000709074213031689,-0.0014496838725667,-0.00818299024992161,-0.168380252060702,0.0968785741604955,-0.00338614994425791,-0.00298342243641503,0.00268718543061194,1.53530056352463e-16,0.0151767080094837,0.109094392838966,-5.13478148889135e-16,4.82196934348568e-06,4.24738401030464e-05,0.000536699798711009,0.0702972664510366,0.000564143149412259,-0.281716563765472,-0.0858574529456841,8.10454453849093e-07,2.77637805925112e-07,-1.51212020716676e-05,-3.15049757758301e-10,-5.19211227440736e-06,5.8193298338715e-06,4.87594248788599e-06,-2.32855695985492e-05,0.000162524440942832,-4.10177378666318e-07,4.97426893912393e-09,3.30416575873982e-09,-6.05301412203612e-09,1.12871781208752e-15,-3.01848934763657e-08,-7.68206626852344e-16,-6.31586163178292e-17,6.11594022862246e-06,-8.8867644899877e-08,6.14385091696516e-05,-4.82195477712451e-07,-3.33319122430496e-15,4.94498773706257e-08,-6.58077334723726e-07,1.18482667051433e-06,-0.000842263968921889,-3.41380270030951e-05,4.15964460769699e-06,-0.00204175124405735,-3.16316722915836e-14,-0.289773163735812,-7.25785432348886e-15,-4.33986138314626e-08,-4.72147099555507e-07,4.54381068129783e-07,-8.69520518626146e-07,8.85374880607433e-16,-1.43950051378474e-06,1.57187226080821e-15,-0.00319676802167928,8.07114409811904e-08,-2.6227176010712e-08,2.36784196990162e-09,-3.12660738905065e-15,-6.62735104554368e-09,-4.82148597809146e-15,3.00969030647384e-15,-1.30447020540404e-15,2.03796052169046e-15,-3.1367625342008e-15,1.45441399648382e-15,1.23328244480735e-15,1.65840601433582e-15,-3.02262294021321e-15,-1.86700151311927e-15,-1.40302013838446e-15,1.82651831165455e-15,2.41990332031073e-15,1.6585166002242e-15,-8.39629487202354e-16,1.64420563487689e-06,8.29777309904364e-15,-1.53697656015654e-14,-5.8983904608781e-15,-8.51384814699394e-15,6.80877097790136e-16,-6.8729802446059e-15,-7.66755179484705e-15,0.405661085281331,1.51157125232522e-13,0.70710678118673,-0.0928476690875716
"t116",-0.0886636639206506,0.0967629017569642,-0.216106157075567,-0.0534974100162811,0.0618301470928996,-0.00947219644829177,0.0102963389469076,-0.00556702224578123,0.000452110085053063,0.0197808237141961,0.000195889415240679,-0.0453298689923786,0.000232154673443704,0.156776255269418,0.0575907371354202,0.00308364602364355,-0.000617464676972353,-0.000822127072928487,0.000154674387960779,-2.910367660171e-05,-1.23347542379701e-05,-3.17774463230226e-05,3.02660410084249e-05,-2.09277711616007e-05,1.43700391613292e-05,-0.000709074213031157,-0.00144968387256573,-0.00818299024992218,-0.168380252060702,0.0968785741604961,-0.00338614994425762,-0.00298342243641535,0.00268718543061107,3.73157983226659e-16,0.0151767080094843,0.109094392838968,-3.43475248243408e-16,4.8219693438945e-06,4.24738401032049e-05,0.000536699798710088,0.0702972664510319,0.000564143149411806,-0.281716563765471,-0.0858574529456836,8.10454455689793e-07,2.77637806651499e-07,-1.51212020728923e-05,-3.15051201827926e-10,-5.19211227397e-06,5.81932983320538e-06,4.87594248862088e-06,-2.32855695978918e-05,0.000162524440943946,-4.10177379360201e-07,4.97426913346548e-09,3.30416784236634e-09,-6.05301482321635e-09,1.37783776752489e-15,-3.01848925131808e-08,-3.48324751742964e-16,-1.21437007054873e-17,6.11594022710588e-06,-8.88676433508172e-08,6.14385091662148e-05,-4.82195476641503e-07,-3.7476556250014e-15,4.94498764955765e-08,-6.58077336435734e-07,1.18482666989041e-06,-0.000842263968920342,-3.41380270098929e-05,4.15964460280801e-06,-0.00204175124405751,-3.29610815899419e-14,-0.289773163735815,-8.45702776420502e-15,-4.33986243763148e-08,-4.72147093849916e-07,4.54381063633666e-07,-8.69520518222714e-07,8.1304499976149e-15,-1.43950051425506e-06,2.86247170929871e-15,-0.00319676802167458,8.07114363182165e-08,-2.62271718948408e-08,2.36785110525812e-09,3.90628973369909e-16,-6.62734478386188e-09,-2.50852129457466e-15,7.63751772010945e-16,3.11227067181356e-16,4.98144177205989e-15,2.70280573310754e-15,-2.39685139301712e-15,-3.66304574604867e-15,-1.06613268754096e-15,2.30482171681916e-15,5.11264749472871e-15,6.69034241268837e-16,1.51936172494198e-15,2.6858078501071e-15,-1.87376333379186e-15,2.70408441339697e-16,1.64420563931485e-06,-7.34958169765012e-15,6.64564947163149e-15,-1.44515594370628e-14,3.55165036477113e-15,1.22207499765787e-14,1.86449099270369e-14,7.32788754223945e-15,0.405661085281542,-1.95951301727735e-13,-0.707106781186365,-0.0928476690894293
"t61",-0.0881495655746157,0.0951367461060135,-0.212192792232094,-0.0519864329902486,0.059628838470325,-0.00911004306147215,0.00989824722049604,-0.00524912349966499,0.00042305504935207,0.0184009631404652,0.00018076910604248,-0.041217807370834,0.000209560263741171,0.14003088722262,0.0510496996463129,0.00268499179802473,-0.000534715676721946,-0.00069887047998996,0.000131424387831755,-2.41002893884763e-05,-1.00752538836045e-05,-2.56884316961606e-05,2.34467317973365e-05,-1.58195242517727e-05,1.06490091064752e-05,-0.00052475042855997,-0.00101780602012014,-0.00547536065597882,-0.111185691667313,0.0637607073796562,-0.00219284586192782,-0.00187143842520659,0.00164789425007239,7.89100369497102e-16,0.00880894248365845,0.0621084771055342,1.2490009027033e-15,2.56736487383578e-06,2.24051254253685e-05,0.000250187939321224,0.0324167258407408,0.000249358190525993,-0.110014382093254,-0.033416197170278,2.90436032860701e-07,9.19941588361845e-08,-4.73085529211035e-06,-9.76531296325333e-11,-1.58677013040335e-06,1.66606318242546e-06,1.26736925272975e-06,-5.87157604476057e-06,3.94971403773009e-05,-8.4707228430002e-08,9.99507186362436e-10,5.5332731328894e-10,-8.26870839193144e-10,-1.49984162103562e-15,-2.3165606998939e-09,7.43864432333585e-17,4.43308067338395e-16,-3.46404685863724e-07,1.08103890005907e-08,-1.22864853805996e-05,2.14115545714315e-07,2.45347523980456e-15,-3.40786103434857e-08,6.72905088348513e-07,-1.37427287586469e-06,0.00113610777283676,5.37979826672177e-05,-7.11445343217047e-06,0.003759216547784,6.4649799588731e-14,0.602355794740007,1.6347963345916e-14,1.25740905070714e-07,1.50119766598185e-06,-2.13119963817466e-06,9.54542871925842e-06,-1.13448624496852e-14,-4.08236925705439e-05,-1.05019917829299e-14,-0.0356895555448416,8.17921146661464e-07,-2.59547485305013e-07,1.97128686058419e-08,-0.707106781186544,-4.22580373484373e-08,2.19233398379789e-14,-4.14324070742378e-16,-4.55821141927372e-16,9.21769214369827e-15,-1.47626120456441e-15,1.98293286217035e-14,5.50117446621538e-15,1.97774511046421e-15,2.56894468939593e-15,2.25038842897688e-16,-3.65352108606959e-15,9.19471458642382e-16,1.36527883406842e-15,-5.66180572879248e-16,-1.55773194848345e-15,5.30448757943882e-06,-3.41497928990036e-15,-5.39913831268635e-15,1.04810092078924e-15,6.83196229629497e-16,6.31111585343054e-16,-1.69256725666654e-16,-6.77129671197571e-16,0.00273399062127857,-9.90781661218799e-15,1.19494901792258e-13,-0.0928476690885087
"t62",-0.0881495655746157,0.0951367461060141,-0.212192792232094,-0.0519864329902485,0.0596288384703262,-0.00911004306147142,0.00989824722049602,-0.00524912349966515,0.000423055049351669,0.0184009631404645,0.000180769106042706,-0.0412178073708325,0.000209560263741195,0.140030887222621,0.0510496996463122,0.00268499179802552,-0.000534715676722044,-0.000698870479990051,0.000131424387831906,-2.41002893876702e-05,-1.00752538838757e-05,-2.56884316962319e-05,2.34467317971691e-05,-1.58195242522441e-05,1.06490091053976e-05,-0.000524750428559351,-0.00101780602011973,-0.00547536065597917,-0.111185691667313,0.0637607073796552,-0.00219284586192754,-0.00187143842520764,0.00164789425007243,5.65120427275894e-16,0.00880894248365848,0.0621084771055323,-7.25114412958305e-16,2.56736487463723e-06,2.24051254262101e-05,0.000250187939320578,0.0324167258407377,0.000249358190526892,-0.110014382093249,-0.0334161971702733,2.90436032988782e-07,9.19941637652352e-08,-4.73085529276179e-06,-9.76520720081372e-11,-1.58677012962882e-06,1.6660631826252e-06,1.26736925242447e-06,-5.87157604204936e-06,3.94971403779358e-05,-8.47072286361901e-08,9.99511051347526e-10,5.53327559900676e-10,-8.26869878493881e-10,-1.21775035085397e-15,-2.31656218009118e-09,5.82469867511432e-16,5.63677024691165e-16,-3.46404685175893e-07,1.08103890605063e-08,-1.22864853808025e-05,2.14115545116946e-07,2.6859499687268e-15,-3.40786089645639e-08,6.72905094303115e-07,-1.37427287551679e-06,0.00113610777283493,5.37979826771804e-05,-7.11445341783408e-06,0.00375921654778394,6.87057858264275e-14,0.602355794739995,1.44763125429762e-14,1.25740895933218e-07,1.50119766466931e-06,-2.13119964442491e-06,9.5454287192505e-06,1.69845095539051e-15,-4.08236925735435e-05,6.84385006193741e-15,-0.0356895555448521,8.17921113761931e-07,-2.59547515385539e-07,1.97127861365903e-08,0.707106781186551,-4.22581768562362e-08,-1.81153422544308e-14,-8.486899800665e-16,3.61097964839829e-15,-8.72511704602813e-15,1.5148438873765e-15,-1.42039785285998e-14,-1.07657106621123e-14,-2.27997405763966e-15,-3.3677203278668e-15,-8.05839187515891e-16,3.61062932344866e-15,-1.63340472724331e-15,-1.62014678164416e-15,-3.30484388173331e-16,9.33589681063681e-16,5.30448757617781e-06,3.85118402182701e-15,4.37841887356947e-15,-7.26688786390771e-16,-1.48235418399032e-15,1.90987334916601e-15,-1.69354139352084e-17,1.71585362319998e-15,0.00273399062127561,-7.99766464570355e-15,1.22874143123461e-13,-0.092847669088535
"t64",-0.0878900976774807,0.0943021895152748,-0.210180405585214,-0.0511971581630518,0.0584656111832648,-0.00891787427122646,0.0096868644636082,-0.00507523792395508,0.000406974346561981,0.0176302783616805,0.00017221818012226,-0.0388380648622738,0.000196333677849063,0.130063615696137,0.0471091345739689,0.00243789345108431,-0.000482975700122279,-0.000619468504417264,0.000116435565019605,-2.07369194042912e-05,-8.52192000317019e-06,-2.14303327256829e-05,1.83280378460233e-05,-1.1823354363083e-05,7.6382123993641e-06,-0.000375262361085308,-0.000634260940099846,-0.00285848358774098,-0.0545912692015533,0.0307966909881671,-0.000970125949075313,-0.000664303427348003,0.000471861910531852,1.68375603322989e-15,0.000824150825912193,0.000984916007115945,-1.66880398388969e-15,-7.73702590866857e-07,-7.88893742824012e-06,-0.000308809629152905,-0.0432541143884852,-0.000441647109863149,0.398159148366499,0.123143513104235,-1.65620990686935e-06,-7.94902400293936e-07,5.61674464860847e-05,1.22305193539962e-09,2.15798286558112e-05,-3.40712298683673e-05,-5.545380124573e-05,0.000353941855609071,-0.00397359040808436,-8.51748558001883e-06,8.22119260606266e-08,2.56209680583369e-08,-3.27240378247712e-08,-1.69509111803641e-15,-1.08040444661326e-07,5.96589206618514e-16,1.42944884521175e-15,1.36323627442037e-05,-1.71062270921515e-07,0.000102459011225219,-5.75642798714856e-07,1.48440630861781e-15,4.52151032868403e-08,-4.2941836275419e-07,6.70978569359106e-07,-0.000388672117290793,-1.20157861571212e-05,1.22306839322202e-06,-0.000493851215476617,-6.69534187864657e-15,-0.0453560070614035,-1.05489504824814e-15,2.79665802169842e-09,5.63541264378347e-08,-1.25308382389892e-07,-4.36869952347002e-07,-1.13203591073525e-14,4.63144424178922e-05,-6.05962271786169e-15,0.849590939462863,1.75699768548313e-05,-3.81918718211261e-06,9.00419667138419e-08,2.28903528447531e-15,-9.85620801498458e-08,1.99659916427192e-15,-5.13920908345596e-15,-2.24280471983145e-15,1.58768554650072e-15,3.38135696557514e-15,2.28838336837514e-15,6.02671208848703e-15,2.0960096609478e-15,-2.13767063900277e-15,5.53557516100829e-16,-2.79801502152316e-16,5.13077899674667e-16,8.97070484743142e-16,-4.38819662009289e-17,5.1461792054593e-15,6.80745893181611e-06,-1.34801835479885e-15,2.31034394787453e-15,2.83833005950649e-17,-8.18614983535686e-16,-2.92159730519856e-17,2.17407122568183e-15,-3.12796961033251e-16,0.000689670044516212,-6.55994487972473e-15,1.25532376049931e-13,-0.0928476690885182
