,0,1,2,3,4,5,6,7,8,9,10
t1,-0.5674638,5.343171,2.1503887,9.03395,9.78112,-0.13260281,1.561487,-0.064952664,2.6596577,-0.73795056,0.0025578553
t2,16.485027,0.5458875,-0.35571024,3.3033018,0.076672435,21.595903,1.7860615,5.9281325,19.114594,6.975068,14.696893
t3,-0.6657081,8.022506,-0.13810584,10.673259,2.348139,-0.34178856,6.24452,-0.019014038,-0.46384257,6.5336027,2.1497255e-05
t4,11.502008,0.37402952,-0.3086967,2.3421803,0.26520255,21.75272,1.9426343,5.3287706,14.827269,5.6693563,13.243569
t5,-0.7300011,8.380258,-0.14610834,11.195209,1.9940323,-0.36040163,6.2875338,-0.010331995,-0.39901692,7.340691,0.67852974
t6,-0.014976422,0.22186396,1.8889999,4.3593397,9.010678,-0.13249521,0.0061850725,-0.058464117,14.513084,5.5344324,3.5717318
t7,-0.010079915,0.22074266,1.7606585,4.244492,8.812714,-0.13681482,0.08843136,-0.05648712,14.526354,5.6174846,3.7370398
t8,16.359304,0.4806202,-0.27287716,2.8000982,0.2950441,17.422892,1.0674194,4.163272,11.942627,2.172108,12.761498
t9,5.3929462,1.3047491,-0.12563331,0.6996525,0.3239576,10.998451,0.9625042,1.1880661,0.65834194,-1.267124,8.533493
t10,5.83438,1.5088593,-0.12861535,0.6245133,0.28053063,11.559605,0.9677163,0.9453851,0.71253306,-1.4686154,8.995972
t11,5.9558563,1.4995034,-0.1310061,0.7084281,0.27933744,11.282199,0.89240354,1.0014324,0.5795039,-1.6022997,8.964804
t12,0.24149233,2.570638,-0.2423425,1.3157873,2.4350066,21.14543,1.8307126,-0.042078715,9.781016,-2.6764145,5.549781
t13,4.488034,0.045626946,-0.23031373,0.67762125,0.56791496,22.156067,2.2847416,5.1891413,8.62557,2.938358,12.926082
t14,9.8680525,0.3742515,-0.30792078,1.9077832,0.49452356,24.09519,2.386808,6.5241904,13.852751,6.132801,14.541021
t15,-0.086490616,6.193861,-0.17278704,9.386187,0.29882246,-0.39358288,9.2179,5.947311,10.905927,-3.4232228,0.16234615
t16,0.8927676,5.376694,-0.12226576,4.0708137,0.19983555,14.976752,0.98715144,1.1330905,2.1042717,0.44954437,11.427522
t17,0.66043866,5.0005217,-0.1249555,3.8268902,0.25386733,15.005814,0.9777275,1.4680718,2.0839012,0.49575,11.465773
t18,9.414477,8.423034,-0.16848567,1.2632685,0.2953268,10.731407,0.66681844,12.5767,2.3343256,-0.19839682,11.395394
t19,3.5074854,0.03356036,-0.21741807,0.48333457,0.61284935,22.092396,2.2994714,5.3793173,7.7670774,2.3015473,12.861922
t20,0.82312524,1.4200661,-0.16787949,0.0071866186,0.5217418,18.641233,1.7829629,3.1218472,5.013873,1.3519028,10.674928
t21,7.565035,8.334572,-0.13107556,0.94968057,0.30510628,8.97216,0.43281433,11.805569,0.28176403,-0.20980719,10.395332
t22,-0.09085339,6.7716,-0.189362,9.9597845,0.021710971,-0.37748736,9.949756,6.3570724,10.421304,-3.8983417,0.0053520133
t23,12.51707,0.28216922,-0.15582475,1.6926987,0.4329627,13.731557,0.46674868,1.9209814,3.736296,-2.0785403,10.219287
