accepted_species,estimate
t59,0.77955115
t175,-2.0197105
t88,-0.35862884
t115,0.34858656
t157,-1.9168065
t235,-3.0918643
t349,-0.10499464
t309,0.26657885
t226,0.03331867
t248,0.40129995
t251,0.5061855
t277,-1.5821313
t160,0.23202826
t324,-2.111084
t208,0.27753526
t199,0.26728192
t245,0.5294405
t368,0.82396567
t298,0.7207303
t358,0.99823344
t253,1.3135152
t45,-0.5157758
t31,0.12680097
t136,-0.6274641
t198,-0.23842758
t106,0.33893415
t266,1.3337665
t158,0.97525424
t215,1.0797297
t139,0.8185647
t155,0.6721845
t244,0.028185494
t269,-0.79791
t322,-0.69673866
t300,-1.1878415
t258,-0.37429908
t331,-0.35453182
t63,0.65340793
