accepted_species,estimate
t779,-0.018876769
t776,-0.340468
t788,-0.40921727
t366,-0.06701408
t986,-1.1684759
t191,-0.005160382
t338,-0.20723143
t206,0.43368888
t170,1.1387314
t304,1.1169537
t73,0.93580693
t667,1.2377481
t246,-1.3360838
t711,-0.90883994
t945,-0.8938446
t734,-0.7193342
t769,-1.3001921
t385,1.1126125
t40,0.9481977
t574,-0.6038481
t585,-0.67745864
t71,-0.37618837
t322,0.66032255
t674,-0.3508778
t454,-1.3269585
t261,-0.8665176
t348,-1.1391042
t492,-0.25301
t458,0.12497514
t165,1.2976393
t957,0.789707
t227,1.1702371
t887,0.42542395
t987,0.65278023
t829,0.009072773
t33,0.523663
t15,0.523663
t848,0.31169403
t688,-0.6181149
t497,-0.6181149
t810,-0.4416721
t241,-0.89533764
t931,-0.34409255
t932,-0.7577498
t377,-0.2995191
t446,-0.34519434
t279,-0.27987853
t997,-0.51455885
t297,-0.6046317
t251,-0.44705
t613,-0.22883052
t133,0.12836602
t869,0.26944917
t870,0.5598711
t864,0.5725077
t11,-0.13746293
t509,-1.6533467
t819,-0.8076679
t603,-1.2017688
t376,1.2813853
t233,1.389286
t204,0.0969576
t737,0.19483688
t135,0.3937744
t607,1.7781476
t485,0.9159927
t553,0.9159927
t554,0.9159927
t222,1.6465662
t764,1.6165943
t807,1.582543
t444,0.44825563
t215,0.5033176
t658,-1.6895343
t709,-1.7694658
t593,0.061263245
t46,0.06562129
t801,0.061263245
t635,2.7957268
t425,2.3638186
t890,1.0465239
t791,0.7887639
t955,0.7371085
t326,0.2902259
t724,1.7444173
t994,1.4649525
t214,0.020746036
t12,-0.44633222
t410,-0.44051304
t865,-0.46211705
t657,-0.5840217
t219,-1.0482708
t871,0.64627314
t752,0.63817835
t393,0.794811
t649,0.48442936
t900,-0.11614535
t151,0.36907497
t324,0.44620502
t325,0.44620502
