accepted_species,estimate
t176,-0.8002884
t240,-0.9141564
t357,-1.2814066
t287,-0.44068316
t407,-0.4334155
t403,-1.1627698
t404,-1.1627698
t231,-0.9906995
t264,-0.9713332
t203,-1.2139972
t233,-1.6951251
t325,-0.7389063
t79,-1.4472898
t40,0.09946382
t47,0.2587062
t50,0.26293707
t159,0.26570013
t352,-0.47889113
t315,-0.20988987
t252,-0.26160488
t215,-0.037226304
t209,-0.074575424
t338,2.1967692
t245,1.6411045
t381,2.1261752
t274,1.7082992
t278,1.6302582
t316,1.4897138
t317,1.4897138
t237,-0.6270231
t221,-0.6562653
t113,0.22508807
t164,-0.2260245
t98,0.24165526
t95,0.50467026
t92,0.008953957
t104,-0.14364861
t155,0.024467375
t145,-0.2506603
t127,-0.30426872
t73,-0.063981704
t14,0.99325776
