"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",1
"t5",0
"t6",1
"t7",1
"t8",NA
"t9",1
"t10",0
"t11",0
"t12",0
"t13",1
"t14",1
"t15",1
"t16",1
"t17",1
"t18",NA
"t19",0
"t20",1
"t21",1
"t22",NA
"t23",0
"t24",1
"t25",0
"t26",0
"t27",0
"t28",1
"t29",1
"t30",0
"t31",0
"t32",0
"t33",0
"t34",0
"t35",1
"t36",1
"t37",1
"t38",1
"t39",1
"t40",1
"t41",1
"t42",0
"t43",1
"t44",NA
"t45",1
"t46",0
"t47",1
"t48",1
"t49",1
"t50",0
"t51",0
"t52",1
"t53",0
"t54",1
"t55",NA
"t56",1
"t57",1
"t58",1
"t59",0
"t60",0
"t61",0
"t62",0
"t63",1
"t64",1
"t65",NA
"t66",1
"t67",NA
"t68",NA
"t69",NA
"t70",0
"t71",NA
"t72",1
"t73",0
"t74",NA
"t75",1
"t76",1
"t77",1
"t78",0
"t79",1
"t80",1
"t81",0
"t82",0
"t83",NA
"t84",0
"t85",0
"t86",0
"t87",0
"t88",0
"t89",0
"t90",0
"t91",1
"t92",1
"t93",1
"t94",1
"t95",0
"t96",1
"t97",1
"t98",1
"t99",0
"t100",0
"t101",1
"t102",1
"t103",1
"t104",0
"t105",0
"t106",1
"t107",1
"t108",0
"t109",0
"t110",1
"t111",0
"t112",0
"t113",0
"t114",0
"t115",1
"t116",0
"t117",0
"t118",0
"t119",1
"t120",1
"t121",0
"t122",NA
"t123",0
"t124",1
"t125",0
"t126",0
"t127",0
"t128",0
"t129",1
"t130",1
"t131",NA
"t132",0
"t133",1
"t134",1
"t135",1
"t136",1
"t137",1
"t138",1
"t139",1
"t140",1
"t141",0
"t142",0
