,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t1153,0.05528347,-0.23060293,0.114291385,-0.13901564,-0.059571214,0.14824943,1.9961227,0.020717407,3.5422251,3.7371855,-0.009520902,0.43445697,7.6208596,0.002836106,3.608158,6.2449274,2.3750308,-0.025119638,-0.011599234,7.657675,3.5591052,0.07914531,-0.11698842,-0.0013913325,0.041825753,-0.03433681,-0.21781553,5.187554,-0.053008452,0.0102309575,-0.028978657,0.044361684,-0.004094157,0.035469398,5.5345335,2.1858776,0.014857598,-0.019049132,-0.025720593,0.003429821,4.164205,-0.04720509,0.31459728,0.23332562,0.009199792,-0.30366072,-0.0017683905,-0.23333555,-0.07647115,-0.014761768,-0.09305765,-0.0066753635,0.017732676,-0.013648811,4.025991,0.018247204,-0.026733305,-0.17617887,0.0070127756,0.025200035,0.008900934,-0.07235543,-0.012080398,11.628216,-0.0019566044,-0.0041269213,-0.0018604225,0.0062460704,-0.047574036,4.9985137,3.480832,-0.06958035,0.052421346,-0.002655629,-0.036033474,4.580298,-0.024528367,-0.00022582854,0.08238279,-0.01780358,-0.010954856,-0.033551827,0.0062407413,-0.0018749877,0.010400095,-0.033097938,0.0054774093,-0.055680297,-0.011806931,-0.15452862,0.0052955556,-0.01372659,4.3109584,-0.03663937,0.03448187,11.365883,-0.09421316,-0.054133814,0.0044736383,-0.032624174
t1181,0.045587182,-0.1937151,0.092183106,-0.17153151,-0.0743949,0.07647514,0.53350675,0.00721133,4.923479,4.91323,-0.008524016,10.520974,8.114947,0.008384014,7.964979,-0.11959724,4.632131,3.2672079,-0.016915288,5.4085784,5.268,2.4306526,-0.19029342,-0.0013585666,5.246116,-0.040963788,-0.10240166,3.209294,-0.058364894,0.02374165,-0.055513214,0.016720437,-0.0031938942,0.037677865,-0.035810877,2.711205,1.4563273,-0.013386472,6.0649858,0.004557981,6.8697157,0.34650743,0.16151442,0.1181493,0.0066476623,-0.14673983,-0.0012825863,-0.11849075,-0.07534496,-0.006163559,-0.108176954,-0.0049460353,0.106858544,-0.015620093,4.775407,0.0075571067,6.050208,-0.17560822,0.017304897,0.043567866,0.011667747,-0.10723219,9.316049,-0.019447628,-0.0013979248,-0.0047786785,-0.0017371594,0.0072284695,-0.13000277,0.023281038,0.009509253,-0.042699836,0.063861795,-0.0019784148,0.7224966,5.098238,-0.09538349,-0.0007420604,0.085314505,-0.015613991,-0.018004451,-0.01905258,0.005047986,-0.005996612,0.0088863885,-0.043850098,0.0048018633,-0.03321902,-0.009991632,-0.1394256,0.0077113216,-0.029996203,-0.0019317202,-0.037479583,0.043389995,9.669473,1.4417375,-0.08695103,0.0047752834,-0.03877036
t1385,0.070757695,-0.1034952,0.12394078,-0.08477762,-0.05557141,0.24010193,1.5943208,0.018210523,2.275426,3.982108,-0.011889453,-0.029691527,7.185682,0.005650006,9.705239,5.27295,1.2777325,-0.030927662,-0.004872735,0.10854204,4.8044915,0.096669964,-0.07971561,-0.0009011602,0.025017697,-0.040490996,-0.1766399,5.451652,-0.06383769,0.00847365,-0.01771171,0.05577976,-0.002822679,0.03649495,2.7658024,1.3733766,0.02386347,-0.02990472,-0.03549506,0.0043097194,5.2602024,-0.081804454,0.20450817,0.2352694,0.00891192,-0.16338463,-0.0028985455,-0.20959872,-0.07033214,-0.014935524,-0.11796783,-0.0019267631,0.0387085,-0.013741934,0.11799456,0.017169677,-0.016779326,-0.2781852,0.008283632,0.041563768,0.007057301,-0.106523186,-0.0093604345,12.235939,-0.002005205,-0.0038346401,-0.0015768103,0.0076224473,-0.019950552,7.69176,5.988109,-0.04241243,0.041321926,-0.0025493375,-0.0053996085,3.2470336,-0.05486425,-0.00027479988,0.0714718,-0.015978575,-0.023562241,-0.041806802,0.0045523243,-0.0019469123,0.007880924,-0.025490776,0.0065980065,-0.056767397,-0.014409947,-0.12737143,0.0054282984,-0.016419847,4.01865,-0.031346492,0.098240994,8.716891,-0.06311272,-0.049059577,0.0056309467,-0.06433231
t1408,0.03890068,-0.19193341,0.1523123,-0.04934251,-0.06689079,0.10162347,8.425861,0.020340908,7.542642,2.046979,-0.006605432,0.9372087,4.5817657,0.01010952,1.5508401,1.7339665,6.4345155,-0.0143789565,-0.010680359,9.889532,5.58619,2.3530293,-0.11071967,-0.0017719573,0.037696067,-0.049940277,-0.21255164,7.3169928,-0.075686775,0.01214449,-0.022232635,0.06172713,-0.0049901684,0.035989054,0.8996249,-0.4535134,0.010611642,-0.02054442,2.5400906,0.0023508847,1.3929381,-0.046256322,0.28914884,0.32525948,0.00950605,-0.036748625,-0.004170262,-0.24101037,-0.052422352,-0.0057262676,-0.05050739,-0.0065256287,0.024953377,-0.011247527,0.10605146,0.01824245,1.9581689,-0.11384948,0.007104342,0.04798286,0.011935886,-0.027577166,-0.0040385365,9.328033,-0.0006271107,-0.0048525445,-0.0016231721,0.007899782,-0.05023815,4.725277,0.009580312,-0.051262263,0.042737637,-0.0013554826,-0.05154537,8.531289,-0.060653336,-0.00024928033,0.053992815,-0.023346284,-0.008957439,-0.012330557,0.005439948,-0.0033983137,0.01154936,-0.00958711,0.00493259,-0.025609603,-0.023145882,-0.093332194,0.006181553,-0.015124507,1.5220331,-0.032954443,0.03265542,12.465294,-0.027922353,-0.0867558,0.0048388722,-0.025476523
t1427,0.020080887,-0.16770154,0.13793781,15.219414,9.234401,0.22336791,-0.0997475,0.023448026,2.5016925,-0.02600085,-0.01613106,-0.079723194,-0.39842665,0.0070312805,-0.085448444,1.0855737,-0.23224773,-0.033826154,9.19092,-0.10758048,-0.14822575,9.42201,4.119503,-0.010745402,0.11058739,11.354033,-0.04605,-0.7295601,1.5388949,0.020045267,-0.013383578,0.04132661,-0.0038670925,0.026240468,-0.028756661,8.785994,0.048825603,-0.0330668,15.255247,0.0045174384,-0.21601407,5.4014473,0.19031341,7.358281,0.00959222,-0.32955533,-0.009150752,11.269437,-0.09602602,11.622961,14.126999,-0.001257282,0.066705935,-0.019198895,0.091560885,0.039008223,-0.087224506,2.1892812,0.011262294,0.071628526,2.390767,5.3196945,-0.012294112,-0.33004373,2.1412325,-0.010654494,-0.0044563166,0.016704816,-0.11549035,0.11267797,0.051484104,27.068367,0.028190402,-0.0057627424,6.8213263,3.3096294,-0.1053443,-0.0022548803,0.352216,-0.02754034,-0.016465306,-0.026339145,0.00634034,-0.010870166,0.018790502,5.7044287,0.00975048,-0.06655161,4.367318,22.489368,0.003715231,-0.014638057,-0.004877691,-0.0517382,0.053131178,-0.1857547,1.9660147,-0.0901354,8.469468,-0.07854328
t1495,0.07063961,-0.22527671,0.12130717,-0.1181624,-0.07455578,0.1909109,1.2497898,0.011333373,4.7077627,-0.0054862415,-0.009475926,7.797296,-0.007708078,0.013701659,5.233904,-0.12780647,8.619223,6.673776,-0.0196586,-0.01435278,6.15852,3.684625,-0.25159368,-0.005041206,0.003546449,-0.055616274,-0.1987624,9.610635,-0.0673965,0.029974109,-0.053845342,0.018960655,-0.0050957995,0.019022416,-0.06938932,6.7768216,4.2378936,-0.04686046,-0.10495551,0.004147256,5.9610367,-0.015424263,0.3414779,0.18516532,0.008797791,-0.1992802,-0.0038582077,-0.12772505,-0.080316275,-0.01682169,-0.18381259,-0.007392453,0.24342252,-0.020702712,0.019334868,0.0071979742,4.3271074,-0.2464185,0.016218308,0.05244205,0.009655018,-0.032999363,8.859238,-0.10264735,-0.0017414121,-0.0036286092,-0.0021120058,0.007217879,-0.109996736,0.05106762,6.633842,-0.070363626,0.09949947,-0.003601525,6.2090206,2.8445623,-0.12337982,-0.00039544434,0.19597688,-0.008657436,-0.03168735,-0.038036782,0.006337304,-0.0074947192,0.014599123,-0.09661127,0.0068476647,-0.055645954,-0.0078102853,-0.13352181,0.0056784246,-0.024712,-0.0025755852,-0.11231359,0.05406662,6.749929,1.2525839,-0.026088094,0.015055564,-0.03361969
t1541,0.08851283,-0.19368862,0.10414155,-0.1495927,-0.059143282,0.28051668,-0.016226057,0.022830103,-0.072570056,7.065345,-0.014683466,-0.04260397,12.06187,0.0030347966,8.458136,7.799943,-0.024423849,-0.037552234,-0.0075597106,-0.061697148,2.55277,0.34660965,-0.041102007,-0.0030181773,0.047332693,-0.04822747,-0.11301405,-0.0010716103,-0.06718273,0.012694902,-0.017599443,0.05147471,-0.0015970166,0.025731932,5.778639,4.992154,0.022907479,-0.031231675,-0.186264,0.00505911,7.917564,-0.11807994,0.16462293,0.07358631,0.0043684216,-0.39011866,-0.0027714744,-0.17438978,-0.07986755,-0.020517664,-0.13251422,-0.0032385308,0.065151,-0.015324693,3.5373318,0.0143110575,-0.06428678,-0.41534546,0.005054149,0.031311233,0.0048278137,-0.18501125,-0.011022986,13.310888,-0.0024870613,-0.004115666,-0.0020862466,0.007209633,-0.018809013,6.5230947,12.124242,-0.0651421,0.036974028,-0.003679978,-0.014991548,1.6428239,-0.005936823,-0.00036498433,0.07469925,-0.011124862,-0.025752833,-0.04851214,0.0064848964,-0.0036814297,0.005426045,-0.085744746,0.0076826764,-0.08539068,-0.006795697,-0.19585466,0.004155638,-0.018043658,9.70222,-0.033954173,0.09124219,5.701503,-0.21712089,-0.0328683,0.0029140785,-0.03382301
t1560,0.06529287,-0.26783645,0.0988096,-0.19373119,-0.07784185,0.10317182,-0.0030337095,0.008901958,2.726549,6.824153,-0.0100222435,12.088592,10.31191,0.006860102,10.422021,-0.19927213,9.468197,1.8961191,-0.020041537,11.742493,5.7206206,2.0519106,-0.20271899,-0.0051859934,0.75669485,-0.04063307,-0.09741512,1.0423828,-0.061278258,0.02410944,-0.07124151,0.01948816,-0.004372555,0.054824036,-0.033164166,3.0510037,0.12883455,-0.011450128,6.476769,0.004722885,9.691556,-0.01041127,0.20556766,0.11864149,0.0080017615,-0.28726605,-0.00095407135,-0.091418676,-0.09221253,-0.007174493,-0.116900034,-0.005574778,0.12609884,-0.019866195,2.6672037,0.0052969684,4.1766434,-0.16295755,0.01888741,0.04484568,0.012659185,-0.20612319,11.223856,-0.031860173,-0.0020533311,-0.0071154945,-0.0010103439,0.007399154,-0.14774683,0.031307407,0.024652097,-0.032897636,0.070037454,-0.001704224,3.2287993,1.7870413,-0.10944437,-0.0010051789,0.114385456,-0.012302699,-0.019702405,-0.012862573,0.005834383,-0.0067618843,0.011959049,-0.025975334,0.003269771,-0.04074837,-0.01259163,-0.17217728,0.009596344,-0.031373225,-0.004828677,-0.05162114,0.027962124,10.539963,1.9033695,-0.096487634,0.0047055143,-0.03920972
t1578,0.075962536,-0.118379734,0.09336356,17.073435,11.313924,0.17306018,-0.11505489,0.01836375,2.6260326,-0.02379829,-0.015604158,-0.08857521,-0.5220858,0.005573155,-0.10141286,-0.026581034,-0.26033556,-0.033152975,7.4185996,-0.08587272,-0.118569605,9.867841,3.7950282,-0.009731085,0.087817736,15.031447,-0.105886504,-0.62164867,-0.00790323,0.023462472,-0.010519458,0.053764243,-0.005212348,0.02370625,-0.018688466,14.027461,0.050626215,-0.043935366,12.232318,0.0025493961,-0.1936952,4.810972,0.099722974,12.747789,0.011128179,-0.3871533,-0.010610647,9.366454,-0.08731388,14.776975,8.130907,-0.0025552495,0.061602954,-0.02478607,0.07366751,0.03321118,-0.07897287,1.2508506,0.013120359,0.07984578,4.426327,4.6587305,-0.009122087,-0.2928568,7.206978,-0.014048593,-0.003700414,0.016560296,-0.08862947,0.10236278,0.05830852,25.871851,0.023689847,-0.0056996974,4.798266,5.3939695,-0.10620392,-0.002552808,0.2856949,-0.027077302,-0.027316067,-0.025533373,0.007308347,-0.009571707,0.017065676,1.2624587,0.009863301,-0.061118834,0.884517,26.887392,0.0032733516,-0.01626278,-0.0017545128,-0.032844942,0.081884645,-0.13373762,-0.057612676,-0.09242393,14.012765,-0.06869356
t1582,0.055224374,-0.22765975,0.1128444,-0.13805057,-0.05890574,0.15030868,2.0135486,0.020703586,3.5741484,3.7891772,-0.009505489,0.43157712,7.5723844,0.0027476088,3.6237447,6.3058224,2.3769834,-0.025266862,-0.011123516,7.606017,3.5606565,0.07310847,-0.11420184,-0.0012778885,0.04121045,-0.034060862,-0.21921134,5.188709,-0.053775754,0.0101799555,-0.028379649,0.0444392,-0.0040944107,0.036029477,5.509408,2.197632,0.015478916,-0.018961273,-0.025209945,0.0034879716,4.088234,-0.04900409,0.31440824,0.22835734,0.0093409745,-0.3039981,-0.0017470769,-0.23320277,-0.07672225,-0.014588272,-0.09389178,-0.006661976,0.016445285,-0.013550817,4.0988626,0.017995648,-0.027395405,-0.17804271,0.0069711115,0.025010098,0.008866022,-0.06979814,-0.012009589,11.7598915,-0.0019039315,-0.0040116627,-0.0018548986,0.006314883,-0.043816462,4.9539237,3.4074845,-0.06954369,0.052639615,-0.0026565888,-0.0370716,4.6108994,-0.022931451,-0.00023302024,0.08445571,-0.018106762,-0.010979257,-0.034215666,0.00619054,-0.0019462673,0.010436342,-0.033188943,0.005603045,-0.056468207,-0.012247879,-0.15387064,0.0052189687,-0.013985151,4.3015494,-0.037384033,0.036762383,11.401511,-0.09247376,-0.054702625,0.0042754533,-0.030721202
