accepted_species,estimate
t47,0.15967475
t133,0.2564368
t134,0.2489465
t109,0.54821944
t185,-0.41439313
t347,-1.2283618
t348,-1.2283618
t199,-0.5528745
t223,-1.240939
t280,-1.2401254
t281,-0.914593
t345,-1.2519361
t150,-0.2686418
t158,-0.23659538
t181,-0.34391448
t189,-0.44071525
t190,-0.3426031
t135,0.12575825
t187,-1.1957238
t188,-0.46933502
t164,-0.29876983
t107,0.5607549
t303,-1.0400735
t298,-1.1713392
t299,-1.1713392
t273,-1.1713392
t84,0.6428238
t85,0.6619107
t83,0.6442296
t101,0.15658496
t102,0.35066697
t76,0.12023281
t73,0.78632396
t37,1.4784439
