"accepted_species","trait_OU_scaled"
"t49",0.0975890171507146
"t72",0.902036836084119
"t73",0.0872431996382908
"t42",0.333859282807986
"t14",-2.22187041568437
"t15",-0.946086091300416
"t12",-0.739821303360707
"t83",0.558709605224471
"t84",0.385041880757309
"t24",-0.628181855502101
"t25",-0.868216937519567
"t22",-0.319299026870263
"t1",-0.704290591167979
"t52",0.562598574428295
"t53",-0.49674189774526
"t95",0.967275343551511
"t96",0.966474829328728
"t45",-0.787209883258766
"t56",-0.202574312696669
"t81",-0.494182669785305
"t82",-0.672854068116054
"t30",-0.650541474153212
"t68",-0.807110400619498
"t69",-0.714012260140014
"t21",-0.352864696454579
"t28",0.762667627743505
"t29",-0.580384709987197
"t32",0.512483691416627
"t33",-0.745758182416971
"t27",0.299483704979989
"t26",1.34500285511582
"t3",1.17609708562164
"t6",1.13247384821608
"t61",0.30540759304698
"t74",-0.0450583873040495
"t75",0.439709422242801
"t34",-0.187145449546113
"t18",-0.823925174968547
"t70",-0.416482168032263
"t71",-0.230623330068296
"t37",1.15959813456383
"t99",2.51929547607245
"t100",2.5480144411776
"t93",-1.22129690767565
"t94",-0.884738978267276
"t80",-0.502937694862719
"t97",-0.327397799212166
"t98",-0.311679375233357
"t7",NA
"t50",0.31728458404512
"t51",1.39968186019189
"t35",0.617063817554319
"t36",0.956815567135103
"t40",1.15934609108891
"t55",-0.509082624911232
"t57",0.30871952245538
"t58",0.43093705188135
"t90",0.236077889227529
"t91",0.499514632116746
"t38",0.588465251779594
"t39",2.040205645959
"t54",-0.334595301928492
"t59",1.04888392986317
"t60",NA
"t5",NA
"t64",-0.232288447242829
"t65",-0.397092136830692
"t87",-0.202233170032973
"t88",-0.180705066216107
"t89",0.430073187031068
"t13",1.7406433334479
"t43",1.18733959407735
"t44",NA
"t19",-0.233121399324522
"t20",-0.433403868600448
"t85",-0.621333006854258
"t86",-0.526803202368829
"t16",-0.0952625729254061
"t10",NA
"t23",-1.43036239482434
"t11",2.75888500510781
"t4",NA
"t2",1.60427579709474
"t66",-0.679969840070466
"t67",0.0475936860188384
"t92",-0.490326329576079
"t76",-0.430097312316158
"t77",NA
"t31",-1.83320580804783
"t17",-1.33676725011169
"t62",NA
"t63",-1.26177523240049
"t78",NA
"t79",-0.697557712025951
"t46",NA
"t8",-1.15968557689283
"t9",-0.706762421262443
"t41",-1.0011905219187
"t47",-0.855716597974552
"t48",-2.81473823722668
