accepted_species,0,1
t163,0.27752334,0.72247666
t164,0.327599,0.672401
t170,0.15326864,0.84673136
t228,0.12783986,0.87216014
t236,0.13300139,0.8669986
t397,0.6397569,0.3602431
t462,0.6397569,0.3602431
t364,0.6397569,0.3602431
t369,0.12091297,0.87908703
t372,0.6397569,0.3602431
t343,0.09783393,0.90216607
t275,0.09783393,0.90216607
t301,0.14073282,0.8592672
t390,0.12091297,0.87908703
t359,0.09783393,0.90216607
t447,0.12091297,0.87908703
t448,0.12091297,0.87908703
t443,0.6397569,0.3602431
t417,0.6397569,0.3602431
t378,0.12091297,0.87908703
t437,0.6397569,0.3602431
t342,0.12091297,0.87908703
t260,0.09783393,0.90216607
t344,0.12091297,0.87908703
t345,0.12091297,0.87908703
t435,0.12091297,0.87908703
t436,0.12091297,0.87908703
t291,0.09064281,0.9093572
t160,0.15326864,0.84673136
t153,0.327599,0.672401
t197,0.78051907,0.21948092
t213,0.2306236,0.7693764
t218,0.42333055,0.57666945
t430,0.24591672,0.7540833
t363,0.24591672,0.7540833
t379,0.24591672,0.7540833
t458,0.47471976,0.52528024
t333,0.24591672,0.7540833
t192,0.32735664,0.67264336
t263,0.2306236,0.7693764
t207,0.32735664,0.67264336
t175,0.71114504,0.28885496
t219,0.4399467,0.5600533
t283,0.24591672,0.7540833
t284,0.24591672,0.7540833
t280,0.4608069,0.5391931
t180,0.53599715,0.46400285
t172,0.6599871,0.3400129
t129,0.26228762,0.7377124
