,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,-1.7076247,0.022839373,4.041227,3.2671015,6.6187363,4.640974,-4.043948,-0.12766662,-0.17064488,-0.8325349,10.126261,7.5686526,1.9094441,1.793594
t2,-0.76729417,0.0027498722,2.9123948,1.6992844,6.936748,3.24932,-3.7973166,-0.16354689,-0.06479529,-0.79070723,8.371426,11.253252,-0.04114683,4.94156
t3,-1.1313871,0.30996874,2.7090867,3.122239,6.976071,3.9167953,-4.0809894,-0.17181075,-0.101408556,-0.7419357,9.256504,10.79103,-0.01496405,4.554513
t4,-0.20073281,3.9169786,4.194129,0.19264632,-0.44983068,1.283054,2.5577388,2.1379697,-0.05052632,-0.14275841,2.612939,-0.11615013,-0.0015893715,-0.24175097
t5,-1.9054222,0.051917907,4.0054193,4.3042636,8.195885,5.5391955,-3.757893,-0.055343773,-0.23844321,-0.8779428,11.043005,0.94162357,3.9976919,-0.06537949
t6,-1.5095019,0.050027195,3.0058787,3.9003012,7.278734,4.4699264,-3.1198666,-0.0489505,-0.185632,-0.671396,8.668495,0.38502634,3.4554865,-0.043432962
t7,-1.9478599,0.05050427,3.9749384,4.450934,8.318067,5.6964564,-3.843566,-0.05592509,-0.24386305,-0.88723415,11.286459,1.0995417,4.147284,-0.059673883
t8,-1.4768566,1.371988,5.5755496,0.0045787934,0.9395152,4.8912044,-1.0194705,0.7984085,-0.20003584,-0.52317446,10.127892,-0.004580835,1.8503451,-0.37925273
t9,-1.3724364,1.1400132,5.3548193,0.14520144,0.75703514,4.5169077,-0.8883216,0.7086828,-0.19465414,-0.5202681,9.480269,-0.022021612,1.4658225,-0.36799684
t10,-2.1897118,1.8241794,7.393191,0.50059384,1.6816878,7.0883408,-1.8597963,0.97387326,-0.29580817,-0.7859602,15.097925,0.81801873,2.920517,-0.44443437
t11,9.044039,1.0927372,-0.07523648,0.76827526,4.2512956,0.6555803,-0.2794575,-0.09636317,3.011387,-1.4085616,-1.0643147,11.158086,-0.15916903,2.069491
t12,5.3077655,0.76398474,-0.009029786,0.44940695,3.9139216,1.1539639,-1.2937353,-0.099858545,1.9177003,-1.1688174,-0.07546561,10.480355,-0.11030887,2.4466124
t13,12.440822,2.8297486,-0.057587743,0.17687562,12.063873,1.5117209,-1.6927059,-0.20667921,10.004354,-1.3373047,-0.7259981,21.761759,-0.2235481,11.203492
t14,-0.5764407,0.06877185,-0.29778656,5.2137866,14.226604,3.6897104,-4.019262,-0.13355581,-0.19982788,-0.6299522,5.3347735,-0.24531932,12.188651,0.31891483
t15,-1.4766215,0.2067327,1.2011952,5.702853,9.396692,2.7769918,-1.4015663,-0.008526529,-0.19668129,-1.3369417,6.6355352,-0.12052659,3.522302,-0.34635475
t16,-1.259217,0.21154019,0.6404815,5.67786,9.036141,2.1338687,-0.9269897,-0.0072502955,-0.17298324,-1.2707301,5.2778316,-0.1447245,3.2578487,-0.3572424
t17,-1.6101582,0.3815348,8.64945,0.011322869,2.900422,4.369204,-2.4214525,-0.0657465,-0.27720854,-1.447358,8.0188,-0.007855673,0.8511262,-0.41343954
