"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141"
"t1",0,3.34451240621947,3.01882107687796,6.99708501517379,4.08678475172315,4.63349877476069,4.04446935601181,5.01613642653528,5.12433725124535,4.26897475347738,5.61125539803173,4.89085458964522,5.21108440636685,4.86971116340223,4.89265317781499,5.16168528889142,4.85903598461125,5.50437868619696,6.00909191685154,5.45885979746807,6.99708501517379,5.42142005401001,5.33262681670822,6.99708501517379,6.99708501517379,5.3968092817458,6.52160013922094,6.99708501517379,6.16629496238859,5.86180253048946,6.54905919384386,5.83104615746105,5.89893170800134,6.46090685263252,6.99708501517379,6.71343810101328,6.99708501517379,6.62598905868001,6.99708501517379,6.42201554222883,6.99708501517379,6.55227787675554,6.21268936022017,6.99708501517379,6.99708501517379,6.44941322997432,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.94084383393008,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.63740869049756,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.76768179301831,6.98066204704874,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.90112559978086,6.91260089704475,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379,6.99708501517379
"t2",3.34451240621947,0,3.0291065923593,7.96811636800596,5.05781610455532,5.60453012759286,5.01550070884398,5.98716777936746,6.09536860407752,5.24000610630956,5.62154091351307,4.90114010512657,5.44033837476178,5.84074251623441,5.86368453064716,6.1327166417236,5.83006733744342,6.47541003902913,6.98012326968371,6.42989115030024,7.96811636800596,6.39245140684219,6.3036581695404,7.22633898356872,7.96811636800596,6.36784063457797,6.75085410761587,7.96811636800596,6.39554893078353,6.83283388332164,7.52009054667603,6.80207751029323,6.12818567639627,7.4319382054647,7.96811636800596,7.68446945384546,7.96811636800596,7.59702041151218,7.96811636800596,7.39304689506101,7.96811636800596,7.52330922958771,7.18372071305234,7.96811636800596,7.96811636800596,7.42044458280649,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.22633898356872,7.22633898356872,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.22633898356872,7.91187518676225,7.96811636800596,7.22633898356872,7.96811636800596,7.96811636800596,7.60844004332973,7.96811636800596,7.96811636800596,7.96811636800597,7.96811636800597,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.22633898356872,7.96811636800596,7.96811636800596,7.96811636800596,7.73871314585048,7.20991601544367,7.22633898356872,7.22633898356872,7.22633898356872,7.96811636800596,7.96811636800596,7.22633898356872,7.22633898356872,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.22633898356872,7.22633898356872,7.96811636800597,7.96811636800597,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800597,7.96811636800597,7.96811636800597,7.96811636800597,7.96811636800596,7.87215695261303,7.88363224987693,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800597,7.96811636800597,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.96811636800596,7.22633898356872,7.22633898356872,7.96811636800596,7.96811636800596,7.22633898356872,7.22633898356872,7.22633898356872,7.22633898356872
"t3",3.01882107687796,3.0291065923593,0,7.64242503866445,4.73212477521381,5.27883879825136,4.68980937950247,5.66147645002595,5.76967727473601,4.91431477696805,4.02468270416291,3.3042818957764,5.11464704542028,5.5150511868929,5.53799320130565,5.80702531238209,5.50437600810191,6.14971870968762,6.6544319403422,6.10419982095873,7.64242503866445,6.06676007750068,5.97796684019889,6.90064765422721,7.64242503866446,6.04214930523646,6.42516277827436,7.64242503866445,6.06985760144202,6.50714255398013,7.19439921733452,6.47638618095172,5.80249434705476,7.10624687612319,7.64242503866446,7.35877812450395,7.64242503866446,7.27132908217067,7.64242503866446,7.0673555657195,7.64242503866446,7.1976179002462,6.85802938371083,7.64242503866446,7.64242503866446,7.09475325346498,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,6.90064765422721,6.90064765422721,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,6.90064765422721,7.58618385742074,7.64242503866446,6.90064765422721,7.64242503866446,7.64242503866446,7.28274871398822,7.64242503866446,7.64242503866445,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,6.90064765422721,7.64242503866446,7.64242503866446,7.64242503866446,7.41302181650897,6.88422468610216,6.90064765422721,6.90064765422721,6.90064765422721,7.64242503866446,7.64242503866446,6.90064765422721,6.90064765422721,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,6.90064765422721,6.90064765422721,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.54646562327152,7.55794092053542,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,7.64242503866446,6.90064765422721,6.90064765422721,7.64242503866446,7.64242503866446,6.90064765422721,6.90064765422721,6.90064765422721,6.90064765422721
"t4",6.99708501517379,7.96811636800596,7.64242503866445,0,6.7268539750015,7.27356799803904,6.68453857929016,5.50424102165696,5.61244184636702,4.17851893964373,10.2348593598182,9.51445855143172,9.83468836815335,7.50978038668059,7.53272240109334,7.80175451216977,6.7862900369884,5.4139228723633,5.91863610301788,8.09892902074642,6.82102828274806,7.34867410638716,5.15657008428249,11.6206889769603,6.82102828274806,8.03687850502415,11.1452041010074,6.90662920134013,10.7898989241751,8.50187175376782,6.4586033800102,5.7405903436274,10.5225356697878,9.10097607591088,9.63715423845214,8.64069215339043,9.63715423845214,6.44993232625428,6.82102828274806,8.34926959460598,9.63715423845214,8.47953192913269,6.03663262779444,8.92433906755094,6.90662920134013,6.35895741614066,6.82102828274806,6.82102828274806,8.92433906755094,6.82102828274806,6.82102828274806,11.6206889769603,11.6206889769603,8.92433906755094,6.90662920134013,8.92433906755094,8.92433906755094,6.82102828274806,6.82102828274806,6.82102828274806,11.6206889769603,9.58091305720843,9.63715423845214,11.6206889769603,6.90662920134013,6.82102828274806,9.27747791377591,9.63715423845214,6.90662920134013,6.82102828274806,6.82102828274806,6.90662920134013,6.90662920134013,6.90662920134013,9.63715423845214,9.63715423845214,8.92433906755094,6.82102828274806,6.82102828274806,11.6206889769603,8.92433906755094,8.92433906755094,9.63715423845214,9.40775101629666,11.6042660088352,11.6206889769603,11.6206889769603,11.6206889769603,6.82102828274806,6.82102828274806,11.6206889769603,11.6206889769603,9.63715423845214,6.90662920134013,6.90662920134013,8.92433906755094,6.90662920134013,6.90662920134013,6.90662920134013,6.90662920134013,9.63715423845214,9.63715423845214,9.63715423845214,9.63715423845214,11.6206889769603,11.6206889769603,6.82102828274806,6.82102828274806,9.63715423845214,9.63715423845214,6.90662920134013,6.90662920134013,6.82102828274806,6.82102828274806,6.82102828274806,6.82102828274806,9.63715423845214,9.54119482305921,9.55267012032311,9.63715423845214,9.63715423845214,9.63715423845214,9.63715423845214,6.90662920134013,6.90662920134013,8.92433906755094,8.92433906755094,9.63715423845214,9.63715423845214,6.82102828274806,6.82102828274806,6.90662920134013,6.90662920134013,11.6206889769603,11.6206889769603,8.92433906755094,8.92433906755094,11.6206889769603,11.6206889769603,11.6206889769603,11.6206889769603
"t5",4.08678475172315,5.05781610455532,4.73212477521381,6.7268539750015,0,1.34880602381041,0.759776605061522,4.74590538636299,4.85410621107306,3.99874371330509,7.32455909636758,6.60415828798107,6.9243881047027,4.35581263927955,4.3787546536923,4.64778676476874,4.58880494443896,5.23414764602467,5.73886087667925,4.94496127334538,6.7268539750015,5.15118901383772,5.06239577653593,8.71038871350964,6.7268539750015,4.88291075762311,8.23490383755679,6.7268539750015,7.87959866072444,5.34790400636678,6.27882815367157,5.56081511728876,7.61223540633719,5.94700832850984,6.48318649105111,6.44320706084099,6.48318649105111,6.35575801850772,6.7268539750015,6.15178450205654,6.48318649105111,6.28204683658325,5.94245832004788,6.7268539750015,6.7268539750015,6.17918218980203,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,8.71038871350964,8.71038871350964,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,8.71038871350964,6.42694530980739,6.48318649105111,8.71038871350964,6.7268539750015,6.7268539750015,6.12351016637487,6.48318649105111,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.48318649105111,6.48318649105111,6.7268539750015,6.7268539750015,6.7268539750015,8.71038871350964,6.7268539750015,6.7268539750015,6.48318649105111,6.25378326889562,8.69396574538459,8.71038871350964,8.71038871350964,8.71038871350964,6.7268539750015,6.7268539750015,8.71038871350964,8.71038871350964,6.48318649105111,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.48318649105111,6.48318649105111,6.48318649105111,6.48318649105111,8.71038871350964,8.71038871350964,6.7268539750015,6.7268539750015,6.48318649105111,6.48318649105111,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.48318649105111,6.38722707565817,6.39870237292207,6.48318649105111,6.48318649105111,6.48318649105111,6.48318649105111,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,6.48318649105111,6.48318649105111,6.7268539750015,6.7268539750015,6.7268539750015,6.7268539750015,8.71038871350964,8.71038871350964,6.7268539750015,6.7268539750015,8.71038871350964,8.71038871350964,8.71038871350964,8.71038871350964
"t6",4.63349877476069,5.60453012759286,5.27883879825136,7.27356799803904,1.34880602381041,0,0.783886590896653,5.29261940940054,5.4008202341106,4.54545773634264,7.87127311940512,7.15087231101862,7.47110212774025,4.9025266623171,4.92546867672985,5.19450078780628,5.1355189674765,5.78086166906221,6.28557489971679,5.49167529638293,7.27356799803905,5.69790303687527,5.60910979957348,9.25710273654718,7.27356799803904,5.42962478066066,8.78161786059433,7.27356799803904,8.42631268376199,5.89461802940432,6.82554217670911,6.10752914032631,8.15894942937473,6.49372235154738,7.02990051408865,6.98992108387854,7.02990051408865,6.90247204154526,7.27356799803905,6.69849852509409,7.02990051408865,6.82876085962079,6.48917234308542,7.27356799803905,7.27356799803905,6.72589621283957,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,9.25710273654718,9.25710273654718,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,9.25710273654718,6.97365933284494,7.02990051408865,9.25710273654719,7.27356799803905,7.27356799803905,6.67022418941242,7.02990051408865,7.27356799803904,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.02990051408865,7.02990051408865,7.27356799803905,7.27356799803905,7.27356799803905,9.25710273654719,7.27356799803905,7.27356799803905,7.02990051408865,6.80049729193317,9.24067976842213,9.25710273654718,9.25710273654718,9.25710273654718,7.27356799803905,7.27356799803905,9.25710273654718,9.25710273654718,7.02990051408865,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.02990051408865,7.02990051408865,7.02990051408865,7.02990051408865,9.25710273654718,9.25710273654718,7.27356799803905,7.27356799803905,7.02990051408865,7.02990051408865,7.27356799803904,7.27356799803904,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,7.02990051408865,6.93394109869572,6.94541639595962,7.02990051408865,7.02990051408865,7.02990051408865,7.02990051408865,7.27356799803904,7.27356799803904,7.27356799803905,7.27356799803905,7.02990051408865,7.02990051408865,7.27356799803905,7.27356799803905,7.27356799803905,7.27356799803905,9.25710273654718,9.25710273654718,7.27356799803905,7.27356799803905,9.25710273654718,9.25710273654718,9.25710273654718,9.25710273654718
"t7",4.04446935601181,5.01550070884398,4.68980937950247,6.68453857929016,0.759776605061522,0.783886590896653,0,4.70358999065165,4.81179081536172,3.95642831759376,7.28224370065624,6.56184289226974,6.88207270899136,4.31349724356821,4.33643925798097,4.6054713690574,4.54648954872762,5.19183225031333,5.69654548096791,4.90264587763404,6.68453857929016,5.10887361812638,5.02008038082459,8.6680733177983,6.68453857929016,4.84059536191177,8.19258844184545,6.68453857929016,7.83728326501311,5.30558861065544,6.23651275796023,5.51849972157742,7.56992001062585,5.9046929327985,6.44087109533977,6.40089166512966,6.44087109533977,6.31344262279638,6.68453857929016,6.10946910634521,6.44087109533977,6.23973144087191,5.90014292433654,6.68453857929016,6.68453857929016,6.13686679409069,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,8.6680733177983,8.6680733177983,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,8.6680733177983,6.38462991409606,6.44087109533977,8.6680733177983,6.68453857929016,6.68453857929016,6.08119477066353,6.44087109533977,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.44087109533977,6.44087109533977,6.68453857929016,6.68453857929016,6.68453857929016,8.6680733177983,6.68453857929016,6.68453857929016,6.44087109533977,6.21146787318428,8.65165034967325,8.6680733177983,8.6680733177983,8.6680733177983,6.68453857929016,6.68453857929016,8.6680733177983,8.6680733177983,6.44087109533977,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.44087109533977,6.44087109533977,6.44087109533977,6.44087109533977,8.6680733177983,8.6680733177983,6.68453857929016,6.68453857929016,6.44087109533977,6.44087109533977,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.44087109533977,6.34491167994683,6.35638697721073,6.44087109533977,6.44087109533977,6.44087109533977,6.44087109533977,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,6.44087109533977,6.44087109533977,6.68453857929016,6.68453857929016,6.68453857929016,6.68453857929016,8.6680733177983,8.6680733177983,6.68453857929016,6.68453857929016,8.6680733177983,8.6680733177983,8.6680733177983,8.6680733177983
"t8",5.01613642653528,5.98716777936746,5.66147645002595,5.50424102165696,4.74590538636299,5.29261940940054,4.70358999065165,0,2.12984262042066,2.77613075996055,8.25391077117972,7.53350996279321,7.85373977951484,5.52883179804208,5.55177381245484,5.82080592353127,4.80534144834989,4.01153469268013,4.51624792333471,6.11798043210791,5.50424102165696,5.36772551774865,3.83978282319139,9.63974038832178,5.50424102165696,6.05592991638564,9.16425551236892,5.50424102165696,8.80895033553658,6.52092316512931,5.05621520032703,4.33820216394422,8.54158708114932,7.12002748727237,7.65620564981364,6.65974356475193,7.65620564981364,5.13314506516318,5.50424102165696,6.36832100596748,7.65620564981364,6.49858334049418,4.71984536670334,6.94339047891243,5.50424102165696,4.95656923645749,5.50424102165696,5.50424102165696,6.94339047891243,5.50424102165696,5.50424102165696,9.63974038832178,9.63974038832177,6.94339047891243,5.50424102165696,6.94339047891243,6.94339047891243,5.50424102165696,5.50424102165696,5.50424102165696,9.63974038832178,7.59996446856993,7.65620564981364,9.63974038832178,5.50424102165696,5.50424102165696,7.2965293251374,7.65620564981364,5.50424102165696,5.50424102165696,5.50424102165696,5.50424102165696,5.50424102165696,5.50424102165696,7.65620564981364,7.65620564981364,6.94339047891243,5.50424102165696,5.50424102165696,9.63974038832178,6.94339047891243,6.94339047891243,7.65620564981364,7.42680242765815,9.62331742019672,9.63974038832178,9.63974038832177,9.63974038832177,5.50424102165696,5.50424102165696,9.63974038832177,9.63974038832177,7.65620564981364,5.50424102165696,5.50424102165696,6.94339047891243,5.50424102165696,5.50424102165696,5.50424102165696,5.50424102165696,7.65620564981364,7.65620564981364,7.65620564981364,7.65620564981364,9.63974038832178,9.63974038832178,5.50424102165696,5.50424102165696,7.65620564981364,7.65620564981364,5.50424102165696,5.50424102165696,5.50424102165696,5.50424102165696,5.50424102165696,5.50424102165696,7.65620564981364,7.5602462344207,7.5717215316846,7.65620564981364,7.65620564981364,7.65620564981364,7.65620564981364,5.50424102165696,5.50424102165696,6.94339047891243,6.94339047891243,7.65620564981364,7.65620564981364,5.50424102165696,5.50424102165696,5.50424102165696,5.50424102165696,9.63974038832177,9.63974038832177,6.94339047891243,6.94339047891243,9.63974038832177,9.63974038832177,9.63974038832178,9.63974038832178
"t9",5.12433725124535,6.09536860407752,5.76967727473601,5.61244184636702,4.85410621107306,5.4008202341106,4.81179081536172,2.12984262042066,0,2.88433158467062,8.36211159588978,7.64171078750327,7.9619406042249,5.63703262275214,5.6599746371649,5.92900674824133,4.91354227305995,4.11973551739019,4.62444874804477,6.22618125681798,5.61244184636702,5.47592634245872,3.94798364790146,9.74794121303184,5.61244184636702,6.16413074109571,9.27245633707899,5.61244184636702,8.91715116024664,6.62912398983937,5.16441602503709,4.44640298865428,8.64978790585938,7.22822831198243,7.7644064745237,6.76794438946199,7.7644064745237,5.24134588987324,5.61244184636702,6.47652183067754,7.7644064745237,6.60678416520424,4.8280461914134,7.0515913036225,5.61244184636702,5.06477006116755,5.61244184636702,5.61244184636702,7.0515913036225,5.61244184636702,5.61244184636702,9.74794121303184,9.74794121303184,7.0515913036225,5.61244184636702,7.0515913036225,7.0515913036225,5.61244184636702,5.61244184636702,5.61244184636702,9.74794121303184,7.70816529327999,7.7644064745237,9.74794121303184,5.61244184636702,5.61244184636702,7.40473014984747,7.7644064745237,5.61244184636702,5.61244184636702,5.61244184636702,5.61244184636702,5.61244184636702,5.61244184636702,7.7644064745237,7.7644064745237,7.0515913036225,5.61244184636702,5.61244184636702,9.74794121303184,7.0515913036225,7.0515913036225,7.7644064745237,7.53500325236822,9.73151824490679,9.74794121303184,9.74794121303184,9.74794121303184,5.61244184636702,5.61244184636702,9.74794121303184,9.74794121303184,7.7644064745237,5.61244184636702,5.61244184636702,7.0515913036225,5.61244184636702,5.61244184636702,5.61244184636702,5.61244184636702,7.7644064745237,7.7644064745237,7.7644064745237,7.7644064745237,9.74794121303184,9.74794121303184,5.61244184636702,5.61244184636702,7.7644064745237,7.7644064745237,5.61244184636702,5.61244184636702,5.61244184636702,5.61244184636702,5.61244184636702,5.61244184636702,7.7644064745237,7.66844705913077,7.67992235639466,7.7644064745237,7.7644064745237,7.7644064745237,7.7644064745237,5.61244184636702,5.61244184636702,7.0515913036225,7.0515913036225,7.7644064745237,7.7644064745237,5.61244184636702,5.61244184636702,5.61244184636702,5.61244184636702,9.74794121303184,9.74794121303184,7.0515913036225,7.0515913036225,9.74794121303184,9.74794121303184,9.74794121303184,9.74794121303184
"t10",4.26897475347738,5.24000610630956,4.91431477696805,4.17851893964373,3.99874371330509,4.54545773634264,3.95642831759376,2.77613075996055,2.88433158467062,0,7.50674909812182,6.78634828973531,7.10657810645694,4.78167012498418,4.80461213939694,5.07364425047337,4.05817977529199,2.4151526555801,2.91986588623468,5.37081875905001,4.17851893964373,4.62056384469076,2.51406074117816,8.89257871526388,4.17851893964373,5.30876824332774,8.41709383931103,3.90785898455694,8.06178866247868,5.77376149207141,3.459833163227,2.7418201268442,7.79442540809142,6.37286581421447,6.90904397675574,5.91258189169403,6.90904397675574,3.80742298314994,4.17851893964373,5.62115933290958,6.90904397675574,5.75142166743628,3.39412328469011,6.19622880585454,3.90785898455694,2.60136601752068,4.17851893964373,4.17851893964373,6.19622880585454,4.17851893964373,4.17851893964373,8.89257871526388,8.89257871526388,6.19622880585453,3.90785898455694,6.19622880585453,6.19622880585453,4.17851893964373,4.17851893964373,4.17851893964373,8.89257871526388,6.85280279551203,6.90904397675574,8.89257871526388,3.14903780272016,4.17851893964373,6.54936765207951,6.90904397675574,3.90785898455694,4.17851893964373,4.17851893964373,3.14903780272016,3.14903780272016,3.90785898455694,6.90904397675574,6.90904397675574,6.19622880585454,4.17851893964373,4.17851893964373,8.89257871526388,6.19622880585454,6.19622880585454,6.90904397675574,6.67964075460025,8.87615574713882,8.89257871526388,8.89257871526388,8.89257871526388,4.17851893964373,4.17851893964373,8.89257871526388,8.89257871526388,6.90904397675574,3.14903780272016,3.14903780272016,6.19622880585453,3.90785898455694,3.90785898455694,3.90785898455694,3.90785898455694,6.90904397675574,6.90904397675574,6.90904397675574,6.90904397675574,8.89257871526388,8.89257871526388,4.17851893964373,4.17851893964373,6.90904397675574,6.90904397675574,3.90785898455694,3.90785898455694,4.17851893964373,4.17851893964373,4.17851893964373,4.17851893964373,6.90904397675574,6.8130845613628,6.8245598586267,6.90904397675574,6.90904397675574,6.90904397675574,6.90904397675574,3.90785898455694,3.90785898455694,6.19622880585454,6.19622880585454,6.90904397675574,6.90904397675574,4.17851893964373,4.17851893964373,3.90785898455694,3.90785898455694,8.89257871526388,8.89257871526388,6.19622880585453,6.19622880585453,8.89257871526388,8.89257871526388,8.89257871526388,8.89257871526388
