accepted_species,estimate
t280,-0.24465573
t189,-0.40178627
t173,-0.41229486
t299,0.8815068
t228,-0.4522824
t152,-0.28595743
t33,0.8521501
t77,-0.07305123
t78,0.016391598
t68,-0.13704729
t324,-0.889704
t325,-0.8629724
t179,-1.2579671
t349,-0.8695688
t330,-1.257642
t282,-1.3374615
t261,-1.4355232
t48,-0.0914221
t64,-0.109206535
t65,-0.12085342
t284,-0.9350759
t140,-0.06472051
t195,-0.1407719
t300,-0.37825882
t105,-0.7867921
t146,-0.51886135
t220,-0.48895323
t131,-0.13437194
t132,-0.4618393
t141,-0.5737268
t171,-0.54608876
t302,-0.68994707
t303,-0.75818396
t91,-0.5554185
t92,-0.63953316
