"accepted_species","trait_ARD"
"t4","1"
"t5","1"
"t6","0"
"t7","1"
"t24","0"
"t25",NA
"t22","0"
"t29","0"
"t30","0"
"t23","0"
"t33","0"
"t42",NA
"t43","0"
"t53","0"
"t73","0"
"t74","1"
"t194","1"
"t268","0"
"t269","0"
"t244","0"
"t227","0"
"t223","0"
"t216","0"
"t352","0"
"t353","1"
"t326","0"
"t347","0"
"t348","1"
"t368","0"
"t369","0"
"t293","0"
"t294",NA
"t205","1"
"t136","1"
"t137","0"
"t161","0"
"t304","1"
"t305",NA
"t395","1"
"t396","1"
"t319","0"
"t241","0"
"t208","0"
"t209","0"
"t289","0"
"t298","0"
"t299","0"
"t308","0"
"t309","0"
"t290","1"
"t251","1"
"t206","0"
"t183","0"
"t156","1"
"t157","1"
"t151",NA
"t176","0"
"t261","0"
"t275","0"
"t276",NA
"t231","1"
"t339","0"
"t340","0"
"t333",NA
"t204","0"
"t129","0"
"t366","1"
"t367","1"
"t361","1"
"t362","1"
"t140","1"
"t165","1"
"t354","0"
"t355","1"
"t272",NA
"t273","0"
"t453","0"
"t490","0"
"t491","0"
"t471","0"
"t330","0"
"t331","1"
"t307","0"
"t325","1"
"t390","0"
"t472","1"
"t473","0"
"t373","1"
"t474","1"
"t475",NA
"t469",NA
"t480","1"
"t481","1"
"t406","1"
"t407","1"
"t306","0"
"t422","1"
"t451",NA
"t452","1"
"t463","1"
"t464","1"
"t445","1"
"t374","1"
"t424",NA
"t425","1"
"t363",NA
"t350",NA
"t408",NA
"t409","1"
"t436","1"
"t437","1"
"t429","1"
"t364",NA
"t365",NA
"t351","1"
"t467","0"
"t468","1"
"t442","1"
"t449","0"
"t450","1"
"t399","1"
"t383","1"
"t438","1"
"t439","0"
"t403","1"
"t181","1"
"t182","1"
"t418","1"
"t419","0"
"t416","0"
"t446",NA
"t447",NA
"t375","0"
"t376","0"
"t250","0"
"t285","1"
"t341","0"
"t400","1"
"t427","0"
"t428","0"
"t100","1"
"t91","0"
"t82","1"
"t105","1"
"t106","1"
"t72","0"
"t84","0"
"t98","0"
"t99","0"
"t69","0"
"t55","0"
"t56","1"
"t48","1"
"t57",NA
