accepted_species,estimate
t69,0.311552
t70,0.311552
t217,0.8041728
t230,1.302185
t107,0.64336574
t248,1.2884326
t249,1.2884326
t62,0.08996835
t64,0.12795953
t212,-1.111904
t317,0.8860963
t89,0.01002332
t223,0.86149085
t57,0.0951684
t91,0.21684122
t82,0.0951684
t136,0.12818515
t207,0.6066063
t315,0.2944206
t303,0.18887039
t124,0.19695717
t277,-0.3705577
t258,-0.3705577
t259,-0.3705577
t233,-0.41071695
t265,-0.5967726
t153,0.56772417
t175,0.57372296
t296,1.1960402
t161,0.36196288
t159,-0.1179905
t260,-0.38227028
