"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110"
"t1",0.000780493710890614,-0.0703365208500831,0.0165351128477126,-0.0159505085163756,0.00208997013345661,-0.0360830354981626,0.0129728982911546,-0.00293789998775206,0.0171369615272776,-0.00496165579048667,0.00465043163958027,-0.0396400248420847,0.00692076113120626,-0.015602378178605,0.0255075793127835,0.021135939901901,-0.0695145447318007,0.0404017295511152,-0.00817814703983719,-0.174513013929088,3.33338968975973e-16,-8.87288079948446e-07,0.0139936425810306,-0.00800167327125174,-0.00768982978805543,0.0155913533120845,-0.0036927705099046,0.0163159116592166,-0.000693507796612663,0.00324413173137666,-0.000733833796840676,0.0159842013514427,-0.00169420394246663,1.85289864779605e-16,1.29358100921932e-15,-1.98625837999344e-16,0.431167048028634,-0.377399654280725,0.0652059486005141,-0.450189717867751,0.00578279223481348,-0.00305547411385055,-0.00623115981036063,0.349078802323048,0.0133938653926863,-0.0781487958916425,0.0367807392213939,0.000177642769321682,-0.400895959547758,-0.0972324934201338,0.249943022521469,0.0392039119177868,-0.0163232504099377,0.00160231822894809,0.0172820011947585,0.00973912870417546,0.00824535823185483,0.00429184827496963,-0.000540439898658088,-0.0291591841900529,-0.178367684251843,3.87845595467726e-05,0.00153152276548031,0.00944162294408391,2.67281304939603e-18,-0.00600266310982806,0.0871408462161131,8.21291343781572e-05,-9.75870995296014e-05,-0.00307450101753809,-0.00114771980529105,-7.66883819504034e-05,-3.39772916381617e-05,0.0455223600198157,-0.000806171845667326,0.0199829579865634,1.53482731512536e-15,1.81603863891322e-17,-1.35091590691694e-16,5.96311194867027e-17,-6.68952740423556e-17,-8.93382590128056e-17,-2.13662366879003e-16,8.67361737988404e-19,2.38524477946811e-16,-3.07913416985883e-17,-5.33427468862868e-17,-9.90418684565508e-17,5.20417042793042e-18,1.72171304990698e-16,-6.75457953458469e-17,-2.6779793660392e-17,-9.34582272682505e-17,-1.9298798670242e-17,-4.91143584135934e-17,2.15973072759112e-16,2.1467203015213e-16,-2.15539391890118e-16,-1.32272665043232e-17,5.34342264445903e-17,-7.80625564189563e-18,-5.17706537361828e-17,-2.77122075287295e-16,2.60859042700012e-16,2.77555756156289e-17,4.51962026147398e-15,-1.13407547241984e-16,-3.51715184754298e-16,-5.33427468862868e-17,-4.82903647625044e-16
"t8",-0.0734472452644358,-0.00273243665014306,0.0245481003891849,0.0322287103436897,-0.0380263627541023,6.06412120907895e-05,0.000964177328751883,-0.0234721220330025,0.0727794282734479,0.00648319348718216,4.79713599063972e-06,-0.00284585657850173,0.0438046363912062,-0.0871406622891573,0.000791209985348179,0.00105518033505551,-0.00414772091530333,0.0437028947358435,-0.0166566719690253,-0.0307171172489555,2.58158190722903e-16,-8.29341179708946e-06,-0.00260240580552478,0.0212115559852865,-0.0162148345232209,0.179986563148518,-0.0320304447075563,-0.00114084979483024,-0.00572318369535558,-2.25185764449361e-06,-0.00474463563860322,0.00556563884024257,-0.000152250179027658,-2.28895513914993e-15,4.03120620334573e-15,4.60302803178186e-15,0.0982471900372522,-0.437810545584913,-0.130803704084299,0.366466187293441,-0.076335698885053,-0.0315079856809387,-0.215383038049109,-0.0291550803614782,-0.000324514418748268,-0.00677187446164989,-0.0053237942300825,0.0116469739127511,-0.0491092133601586,0.478972096371805,-0.161899276637088,0.430671574460782,0.00178350752417257,-0.000158067562134314,-0.143323643566366,0.0172528432857205,0.0106087768555084,0.00366787106235238,-0.000514818148054436,-0.160875163073664,0.00171782346968451,-0.00220033190050988,-3.02080061988148e-05,-0.000277356763341776,-4.73903966339921e-15,0.167421165640549,0.0132761202525668,-0.00368770983269396,2.4436299671789e-06,-0.0173576460871662,-0.030459064047968,7.96401520935794e-07,1.10262700320718e-06,0.00631700014217041,0.0532375575730067,0.0030395642833738,-5.4304455283324e-16,2.97337589643539e-17,-3.93858556325649e-16,9.10050412284744e-17,2.10739459642391e-16,4.22074850913598e-16,1.32769313700466e-16,-6.93877762456502e-16,-3.48083821974582e-16,-5.00013152746159e-16,-2.22759722879611e-16,7.02969966507745e-16,2.84564417665521e-16,2.30814494283016e-18,-5.83772613305653e-16,-3.36895366808568e-16,-7.99225708861623e-16,1.90560860821036e-16,2.36276968884221e-17,-3.71804915190009e-16,-2.48776618959792e-17,5.08853883759288e-16,1.07375529513695e-16,7.03387772326122e-16,-5.96849527144009e-16,3.57351506717085e-17,-3.85354289698445e-16,-8.62997275033507e-16,3.17826489998822e-16,2.98499160253572e-15,-1.61114912189237e-16,6.40602005736835e-16,2.66432297345849e-16,-8.73835590365838e-16
"t23",-0.0920924649188667,0.0317518237898757,0.0028219874587859,0.0445317779856708,-0.12478277493288,-0.000158329716591077,-0.00042842220184048,0.00408160814509187,0.00411442044949131,0.00160080781373284,1.73495426923241e-06,-0.00154850505639119,0.0527117812085109,-0.105158742079043,-0.00142037603163764,-0.000775704439171872,0.00191630775535396,0.0143192364574647,-0.024202744039178,-0.0142502965841394,-7.33741333308731e-16,-5.0650637075738e-06,-0.00185853581723837,0.0162366518672237,-0.0201541797526567,0.429766887738702,-0.0889195412393936,-0.0057781921154484,-0.0183962458780473,-0.000634164167808986,-0.0222471376713982,-0.0106614415795485,0.000100904442123181,-3.36460892664121e-15,5.48405170845937e-15,8.38520927517767e-15,-0.00577688544884838,-0.171422221292966,-0.062555641158694,0.198466117671002,-0.106995721245987,-0.0957625901921942,-0.303167801661421,-0.0531986194110897,-0.0027404536792084,0.0267100759570984,0.0047602118683695,-0.0202516916159421,0.0342677098554425,-0.287848432595679,0.0877222463393392,-0.191008663990729,-0.000309716936099446,1.32183758414178e-05,0.0086941153703271,0.00107885140363214,0.00503068450079862,-0.000781011180142893,-3.13396315205089e-05,-0.0104536708731065,0.000133756155163776,0.000584052514433462,-6.68762714489468e-06,-0.00011411943272469,1.59046421783596e-14,-0.570196090177058,-0.00503068020620254,-0.00481275227955742,-5.90774000614062e-07,0.00383367123770665,0.00669643540390489,-1.70635300547761e-07,-2.76551557883876e-08,0.000643023520210556,-0.334535670932163,-0.000855193599294253,-2.12539576932754e-15,7.58507735336631e-16,4.55271997649575e-16,-3.02752254700245e-16,3.73742667244035e-16,-1.17300674854685e-15,5.34237405445804e-16,7.76410220172588e-16,4.5454108042756e-16,-2.19161630740248e-17,-2.13141912437975e-16,-1.57008843042758e-16,3.72224317406189e-16,-8.20153474046519e-17,2.00579553790185e-15,8.72837303193004e-16,8.43432288671503e-16,-5.97099625170741e-16,-1.04645518044874e-15,8.00983721999229e-16,-1.23258669174635e-15,-5.58127788100251e-16,-3.0747986437139e-16,-9.76835439491828e-16,-2.13156918915716e-16,-5.83561604655329e-16,-7.30166897242858e-16,6.18797819960767e-17,-6.60319665894088e-16,1.72074687612539e-15,-7.23388961256993e-16,-3.14782274493575e-17,-5.29676829973859e-16,-1.23405116044532e-15
"t25",-0.0952086260633904,0.0352564162992309,0.00332124228683528,0.0609233283969833,-0.1851341735499,-0.000272863832691761,-0.00106784481034414,0.0283746006408486,-0.0205537897647188,-0.000262638830215597,4.91073906299516e-07,-0.000830632135029638,0.0339761157083238,-0.0694574423914034,-0.00099273490532528,-0.000548810268698784,0.0013657857523522,0.0112091794828462,-0.0199727091356646,-0.0120727017878799,4.37764407077731e-16,-4.55509500060045e-06,-0.00174227192505206,0.0155010563425768,-0.0214449385934123,0.499579768517709,-0.109206625777333,-0.00714580446080127,-0.0235704538699948,-0.000816004414192952,-0.0308110775990461,-0.0154129358179578,0.000178726572082788,-3.14485326986674e-15,4.90499439186001e-15,5.95854764907509e-15,-0.0439404666750646,0.0392123667365469,0.00584573341650458,-0.00502393500937209,-0.0251658006335428,-0.0242064182670754,-0.0908063390489393,-0.0174698866450581,-0.00116474610379323,0.0137535426111093,0.00351744650424745,-0.0162107053083243,0.0282968838559387,-0.257211147630091,0.083176713873044,-0.205657958096868,-0.000769040873018525,7.81951809169385e-05,-0.0733960490117928,-0.00411009358026703,-0.0182828121497502,0.00282803087540428,0.000105078467811842,0.0344349770344694,-0.000412985094600311,-0.00106598958280785,1.19515567616164e-05,0.00015036004371171,-1.33735413299743e-14,0.38684121238126,0.000846453756773745,-0.000700758242545434,-1.02487295865619e-07,0.00109782034758245,0.00195619717823883,-5.54696105822685e-08,-3.59795821003084e-07,-0.00347618346307029,0.619892207343262,0.000763830425711349,1.06566573495734e-15,-6.60175167596162e-16,-3.59206391390331e-16,8.96485998808839e-17,-3.7723398201473e-16,7.29915107033689e-16,-3.90219109554678e-16,-8.1423931059239e-16,-2.0639124868519e-16,-1.52911245093095e-16,8.90653682752038e-16,1.52347604534169e-16,7.70152561206987e-17,-2.80559225376989e-16,-2.24810267686889e-15,-5.78896624205541e-16,-1.27002289072248e-16,1.23190690726451e-16,8.03098558869079e-16,-2.22146056507468e-16,1.12042673025092e-15,3.05884238317463e-16,7.59068515257825e-16,1.75198395896595e-16,-2.67952593119242e-16,7.15649381289909e-16,-3.76203772005915e-16,-2.61520352543438e-16,1.76875889287756e-15,-7.16683168231502e-16,2.76757665784002e-16,-4.91559232059172e-16,1.14190198484221e-15,-1.37176540128133e-16
"t29",-0.0979038741334696,0.0383365857001482,0.0037646122350371,0.0757642238756891,-0.240181414272745,-0.000378401049602517,-0.00166565782478009,0.0514044033136216,-0.0442138026292299,-0.00210999386806697,-7.89187707461725e-07,-3.16421826919988e-05,0.0111490835413605,-0.0250811300698492,-0.000429066090511229,-0.00024509223174593,0.000621558684850143,0.00620115104825046,-0.0119956182742317,-0.00751373344165712,3.85227990984738e-16,-3.04314139390989e-06,-0.00121478540089641,0.0109977382928169,-0.0166532384695875,0.41248308623521,-0.0932854448752938,-0.00612902978988706,-0.0206310304318016,-0.000715941479274563,-0.028105078894693,-0.0143579132523259,0.000181373062935286,-1.44118115716568e-15,1.81675378793803e-15,1.92176023837985e-15,-0.0582833987745198,0.217409423786421,0.0691663789037124,-0.20402092727616,0.0823202380783679,0.0722691581655839,0.217506792015313,0.0370191143502474,0.00173015321165497,-0.0155274734404926,-0.0023307838079028,0.00952613859064025,-0.0158662630736137,0.127961016554188,-0.037795624794782,0.0767607776690627,5.57610194253568e-05,3.71703604351071e-06,-0.0141583222513505,-0.0010988461193742,-0.00500959291804886,0.000776396213736863,3.00712841792442e-05,0.00995162433599904,-0.000123800742706626,-0.000450768943882961,5.13334366867636e-06,8.23063283672348e-05,-7.96069000555581e-15,0.402647260989096,0.00438780370425595,0.00547101887800478,6.88330786486439e-07,-0.00492840389294361,-0.00865122571529559,2.26708118779499e-07,5.05225703199329e-07,0.00424360567327052,-0.620916185281652,-0.000553851773185909,-1.80503663049654e-16,2.04179144403839e-17,-9.0263434048468e-17,2.27124960334614e-16,6.4500701276369e-16,-5.06416541555694e-16,-5.97131464330408e-17,5.41784413184359e-16,2.06401310584907e-17,-6.62948306786687e-16,-1.24155806714069e-15,2.0084405052925e-16,-2.63110962310197e-16,5.45058398708448e-16,9.19132451256556e-16,-1.89530169711038e-16,-6.04221755516756e-16,-2.29049635184032e-16,-5.3101936936471e-16,-2.14062433412215e-16,1.52747689428172e-17,-6.19762120269873e-16,-2.16519164164342e-16,7.09038009697265e-16,2.47390037130825e-16,-3.62576539519457e-16,1.40032333538466e-16,4.76770389113535e-17,-9.46042635238038e-16,9.72480668694365e-16,-2.73803582338735e-16,5.77011382073721e-16,-2.14432819991339e-16,5.06005926323801e-16
"t37",-0.10016629355802,0.0409552523569507,0.0041446369394218,0.0886767255755389,-0.288347374678073,-0.000471461581483812,-0.00219856688943469,0.0721457678178988,-0.0657050554187761,-0.00382807179116362,-2.01098228558988e-06,0.000770437849844763,-0.0130205090629937,0.0224277352616838,0.000193394722241141,9.2934443294751e-05,-0.000210822080941253,0.000143125356800833,-0.00176804388459773,-0.00147266055961104,3.46671933620587e-16,-8.61787539185606e-07,-0.000400577129894799,0.00382128459504754,-0.00713815622100442,0.195832436978707,-0.0464347839560124,-0.00306714191534638,-0.0105898100629708,-0.000368543876646208,-0.0151189297031508,-0.00789383263602645,0.000107730752605398,1.11311507223797e-15,-2.18052092488485e-15,-3.25977924687373e-15,-0.0410302078198102,0.215759521668624,0.0723721323545213,-0.220555696170829,0.105882153696837,0.0943469296079351,0.295988616013925,0.0517546510597919,0.00266548054967079,-0.0263784763086937,-0.00512727101159115,0.0225135220357244,-0.0386147053186218,0.336754186411276,-0.105863446340615,0.248300395482963,0.000787454511748853,-7.73901500238073e-05,0.0723419867984752,0.00410474793171555,0.0182885913615346,-0.002829297849727,-0.000105441442595573,-0.0345800672586143,0.000415969433419344,0.00112235044722288,-1.26191410283034e-05,-0.00016777437632373,1.45417882613077e-14,-0.561235964013647,-0.00417896409660232,-0.00443851628647267,-5.52728874886408e-07,0.00381672208347965,0.00668880670901209,-1.73703811442123e-07,-3.10809289774954e-07,-0.0024892460342492,0.337137925884354,0.000257865295992171,2.87072781957983e-16,5.58882594404895e-17,-4.03574253568789e-17,1.27424261647368e-16,-4.43583720184412e-16,-4.63638141314834e-16,-3.42897511814832e-16,-4.1401265470313e-16,7.82329356444289e-16,1.06523322889292e-15,1.12675182041862e-15,-8.42496110316433e-16,-6.77371573326949e-16,5.06604756010375e-16,-5.22452287616127e-16,-4.11077189821741e-16,-5.08240066398638e-16,-2.0821355387887e-15,8.2894104709818e-16,-8.022592955031e-17,-2.08272044542562e-16,6.71623226825278e-16,-8.88090441068926e-16,-1.40790058071874e-16,8.84513067034279e-16,-1.26299941136136e-15,1.53599231936079e-15,1.64097330828839e-15,-1.43715506563817e-15,-4.8535147939794e-15,9.72647049786961e-16,-1.28120127219148e-15,-3.28875845522657e-16,1.0998124265311e-15
"t106",-0.102895676644034,0.044143712252571,0.00461006440234316,0.104659903037596,-0.34820443775473,-0.000587734747145768,-0.00286942659486783,0.0984401009702145,-0.0931075223005525,-0.00605337575086165,-3.62019847420514e-06,0.00186069994090835,-0.0469230247938761,0.0894893045446847,0.00108733660311173,0.000580460653900154,-0.00141454288829507,-0.00898026479417852,0.0140708685824069,0.00802467826704933,9.08376310472541e-17,2.69459453548907e-06,0.00096255560266564,-0.00833661132920625,0.0101713755189429,-0.221405025629176,0.0469349021208194,0.00306083966164134,0.00993999850886323,0.000343532544318893,0.0126554961614799,0.00626305478911865,-7.07029767805303e-05,-0.181258685389313,0.285710717711684,0.368123178780703,0.018214023440569,-0.0544385047341768,-0.0171709223173218,0.0505168181351882,-0.0206926332409277,-0.0182252101214564,-0.0554288288399103,-0.00950816602545849,-0.000459914388857027,0.00430909902406691,0.000747860039084568,-0.00320240305139015,0.00544006733421729,-0.046319260684734,0.0143087435180338,-0.032386202738501,-8.73139659720292e-05,7.97793196152027e-06,-0.00685490932010278,-0.00037415172132829,-0.00166155367838459,0.000256980155199731,9.52288797429455e-06,0.00311883995666435,-3.7324631939506e-05,-9.55175913803118e-05,1.07120785559499e-06,1.36741260871854e-05,-3.4071201124095e-15,0.0412712269605457,0.000268623375819718,0.000266799005946888,3.30750611550297e-08,-0.000224736152665024,-0.000393559115227415,1.01788048546657e-08,1.63894136167628e-08,0.000128084051932858,-0.0166504999268753,-1.16848958262149e-05,-0.105903760322074,0.00207223783367005,-0.0598931109721301,0.0198358817317034,-0.0589407994556618,0.0895699268731428,0.0216766399591815,0.0211612508626163,-0.0706671020650218,-0.114114249006125,-0.00189929839210294,0.0558357009526368,0.0860529102609741,-0.0248986202297206,0.0553350979414413,0.0310084219084273,0.023396531960167,0.242036695572838,-0.0550938960459909,0.0754827828706663,0.0649302976541925,0.0653058830666365,0.0305403597756568,-0.0602263548028259,0.0732412921875555,0.131155919449725,-0.177171169900185,-0.121281763470051,0.127828762112631,0.454765686467718,-0.102623125180146,0.183718511342442,0.0666796612045363,-0.133226080633772
"t107",-0.102895676644034,0.0441437122525712,0.00461006440234316,0.104659903037596,-0.34820443775473,-0.000587734747145352,-0.0028694265948679,0.0984401009702149,-0.0931075223005534,-0.00605337575086137,-3.62019847414963e-06,0.00186069994090854,-0.0469230247938771,0.0894893045446854,0.00108733660311181,0.000580460653900192,-0.00141454288829497,-0.00898026479417938,0.0140708685824078,0.00802467826704983,6.6991200637381e-16,2.69459453529779e-06,0.000962555602665605,-0.00833661132920691,0.0101713755189417,-0.221405025629179,0.0469349021208201,0.00306083966164141,0.00993999850886217,0.000343532544318903,0.0126554961614824,0.00626305478911873,-7.07029767804941e-05,-0.181258685389315,0.285710717711686,0.368123178780702,0.0182140234405707,-0.0544385047341814,-0.0171709223173232,0.0505168181351924,-0.020692633240931,-0.0182252101214567,-0.0554288288399136,-0.00950816602545679,-0.000459914388855892,0.00430909902406677,0.000747860039084348,-0.00320240305139004,0.0054400673342159,-0.0463192606847374,0.0143087435180367,-0.032386202738502,-8.73139659696171e-05,7.97793196334346e-06,-0.00685490932010669,-0.000374151721329724,-0.00166155367838663,0.00025698015520353,9.52288797366019e-06,0.00311883995666085,-3.73246319399778e-05,-9.55175913764042e-05,1.07120785536883e-06,1.36741260867755e-05,1.2225557055444e-15,0.0412712269605501,0.000268623375824985,0.000266799005949124,3.30750607965992e-08,-0.000224736152656744,-0.000393559115229972,1.01788086320464e-08,1.63894143448334e-08,0.000128084051934929,-0.0166504999268793,-1.16848958242495e-05,0.105903760322076,-0.00207223783366959,0.0598931109721284,-0.0198358817317032,0.0589407994556608,-0.0895699268731417,-0.0216766399591812,-0.0211612508626156,0.0706671020650216,0.114114249006123,0.00189929839210357,-0.0558357009526363,-0.0860529102609733,0.0248986202297205,-0.0553350979414404,-0.0310084219084271,-0.0233965319601668,-0.242036695572836,0.0550938960459897,-0.0754827828706648,-0.0649302976541913,-0.065305883066636,-0.0305403597756556,0.0602263548028255,-0.0732412921875538,-0.131155919449723,0.177171169900183,0.12128176347005,-0.12782876211263,-0.454765686467716,0.102623125180144,-0.18371851134244,-0.0666796612045355,0.133226080633771
"t70",-0.102895676644034,0.0441437122525709,0.00461006440234314,0.104659903037596,-0.348204437754729,-0.000587734747145574,-0.00286942659486772,0.0984401009702144,-0.0931075223005517,-0.00605337575086149,-3.62019847418779e-06,0.00186069994090843,-0.0469230247938757,0.089489304544685,0.00108733660311137,0.000580460653900466,-0.0014145428882949,-0.00898026479417911,0.0140708685824103,0.00802467826705111,-7.88378260231509e-16,2.69459453558322e-06,0.000962555602664297,-0.00833661132920717,0.0101713755189379,-0.221405025629163,0.0469349021208265,0.00306083966164269,0.00993999850885443,0.000343532544323433,0.012655496161475,0.00626305478911589,-7.07029767713164e-05,0.181258685389317,-0.28571071771169,-0.368123178780709,0.0182140234405736,-0.0544385047341789,-0.0171709223173279,0.0505168181351935,-0.0206926332409324,-0.0182252101214596,-0.0554288288399221,-0.00950816602546155,-0.000459914388863492,0.00430909902406582,0.000747860039082917,-0.00320240305138765,0.00544006733421556,-0.0463192606847404,0.0143087435180342,-0.0323862027384992,-8.73139659701063e-05,7.97793196000303e-06,-0.0068549093201082,-0.000374151721325263,-0.00166155367838705,0.000256980155202174,9.5228879798635e-06,0.00311883995666057,-3.73246319459175e-05,-9.55175913813357e-05,1.07120785127618e-06,1.36741260847676e-05,3.79317730990189e-16,0.0412712269605496,0.000268623375830529,0.000266799005946409,3.30750616649232e-08,-0.000224736152661013,-0.000393559115228662,1.01788053299799e-08,1.63894073004805e-08,0.000128084051936345,-0.0166504999268793,-1.16848958156418e-05,0.0605771607351108,0.0238347393513811,-0.213769515083403,0.00891668196020313,-0.150941377078062,0.0871926282216747,0.0221381433080131,0.077464761809587,-0.0289196870372899,-0.0788399764239869,0.219561089124568,-0.0278447623240559,0.00793385631164409,0.0418812645697124,0.142875678237626,-0.0642565108273325,-0.0693462777734547,0.0689955138517743,-0.0740028312256558,0.176724988764013,0.221741424790803,0.0957028654981894,0.0715057752460427,-0.0679927324607629,0.350451056687596,0.0203221522318218,0.0443971469798704,0.125569049331539,-0.0212927382868848,-0.195847634243273,0.00493530072411877,0.0694224253806505,-0.0251938150538238,0.176400531053136
"t71",-0.102895676644034,0.0441437122525709,0.0046100644023432,0.104659903037596,-0.348204437754729,-0.000587734747145408,-0.002869426594868,0.0984401009702141,-0.0931075223005519,-0.00605337575086146,-3.62019847449657e-06,0.00186069994090815,-0.0469230247938756,0.0894893045446847,0.0010873366031108,0.000580460653899544,-0.00141454288829473,-0.00898026479417904,0.0140708685824103,0.00802467826705253,-6.52681393803444e-16,2.69459453515838e-06,0.000962555602665157,-0.00833661132920574,0.0101713755189383,-0.221405025629162,0.0469349021208244,0.00306083966164187,0.00993999850885545,0.000343532544325151,0.0126554961614764,0.00626305478911555,-7.07029767703228e-05,0.181258685389315,-0.285710717711686,-0.368123178780703,0.0182140234405744,-0.0544385047341786,-0.01717092231733,0.0505168181351917,-0.0206926332409323,-0.0182252101214599,-0.0554288288399211,-0.00950816602545738,-0.000459914388865828,0.00430909902406452,0.000747860039086206,-0.00320240305138936,0.00544006733421551,-0.0463192606847391,0.0143087435180331,-0.0323862027384982,-8.73139659669404e-05,7.97793196463822e-06,-0.00685490932009498,-0.000374151721326467,-0.00166155367838756,0.000256980155196334,9.52288797400876e-06,0.00311883995666302,-3.73246319377296e-05,-9.55175913737473e-05,1.07120785554772e-06,1.36741260858084e-05,-2.97873111456238e-15,0.0412712269605502,0.000268623375815735,0.000266799005942065,3.30750620885752e-08,-0.000224736152659082,-0.000393559115226282,1.01788041929635e-08,1.63894235374312e-08,0.000128084051930634,-0.0166504999268769,-1.16848958313064e-05,-0.0605771607351153,-0.0238347393513816,0.213769515083405,-0.00891668196020343,0.150941377078063,-0.0871926282216754,-0.0221381433080134,-0.0774647618095874,0.0289196870372903,0.0788399764239874,-0.21956108912457,0.0278447623240563,-0.00793385631164372,-0.0418812645697126,-0.142875678237627,0.0642565108273327,0.069346277773455,-0.0689955138517745,0.0740028312256567,-0.176724988764014,-0.221741424790804,-0.0957028654981898,-0.0715057752460436,0.0679927324607635,-0.350451056687598,-0.0203221522318217,-0.0443971469798711,-0.12556904933154,0.0212927382868849,0.195847634243277,-0.00493530072411883,-0.0694224253806508,0.0251938150538241,-0.176400531053137
