"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110"
"t8",-0.0780138809210874,-0.00855451252197777,0.0286586570959147,0.032147073559178,-0.00163378434055046,0.0573008179742841,-0.000124883900986131,0.0207071161473123,-0.0604348443528275,7.67769399061769e-05,-0.001713510049729,0.000334707622059202,-0.0108342505327284,0.0900915459429593,-1.6071003527261e-15,-0.00373597093311601,-0.0440600506997754,0.00284601978909107,-0.000215265524747904,0.000780033742343126,-3.38309191994317e-05,0.028588410317141,-0.000907644296964349,0.0181181911788901,-0.00346997497597543,0.00161478247767159,-0.12722670132582,0.136263860608139,-0.00375397940804195,3.98984453064279e-05,0.0182661692275335,-0.00854928518210372,1.76871968002499e-06,-2.11607335456098e-17,-3.59683748107282e-16,-2.37176637514755e-17,-0.0959011070501479,0.000285887583982789,-0.559588524301167,0.000664040204660809,-0.0260938515539863,-0.0100287514545238,-0.000596821207676727,0.0498242180391207,0.0302987143648386,0.000699546937879533,-0.142505187931019,2.62889620620881e-17,0.632544794256042,0.00415353413171509,-0.223533237934621,0.171641037448536,0.000226049006381302,0.0231369189788266,-0.122079373340874,-0.0935083658331593,-0.0694703242648609,-0.0167420147810489,-2.28795435100982e-05,-0.117018001693787,0.221842063914026,0.0133946492665384,0.00221400709678817,0.00031150650652769,0.000432375406750997,-0.0188777261706098,-6.01405433259855e-06,1.57648373475655e-05,0.0574989052188858,0.0173170626200193,0.0714885219106458,-8.57789458866321e-17,-0.00960954599144058,0.0335125031691388,-0.00424284328002587,-7.09377366612316e-16,-2.62376925741492e-16,-4.0766001685455e-17,7.13405029495462e-17,1.45283091113058e-17,1.19587499625151e-16,5.22585447138013e-17,2.7972416050126e-17,1.57209315010398e-17,-2.99294009714623e-16,6.07153216591882e-18,-1.39834975196318e-16,4.45742618163103e-17,9.75781955236954e-19,-2.28766658394441e-17,-7.44846892497542e-17,2.38592240582591e-17,-1.44253099049196e-16,7.31836466427715e-19,-5.18248638448071e-17,-7.87130777224476e-17,5.77879757934774e-17,7.35089072945172e-17,-3.44301952399928e-17,4.09015269570157e-17,-1.6750923564901e-16,-9.33769121053141e-17,-1.50270421106491e-16,1.26526393529058e-16,2.32181895237771e-16,2.68882138776405e-17,-1.2338220722885e-16,-7.80625564189563e-17,-2.95119831350554e-16,-3.41570863208215e-15
"t23",-0.0944351719164459,-0.0464083822925037,0.0101433412004944,0.0311401624782119,-0.00303968260041428,0.14768521790444,-0.00232220386546201,-0.028085707767366,0.0157625025476453,-3.05951543487807e-06,-0.000319226271857066,0.000116258974912534,-0.00729349604121438,0.0991981304647489,-1.8673445011104e-15,0.000267981297565431,-0.0213361049366611,-0.0152930806662956,-5.64212957261431e-05,0.000314517868816886,-1.39918632387935e-05,0.0136975863049181,-0.00139734370990935,0.0129709304372396,-0.00434100179370126,0.00260793567091245,-0.26403505272811,0.338353182719967,-0.00986756245392428,0.000125952585717161,0.0491740714479903,-0.0237226957411938,-3.85826733385938e-06,1.06768551934354e-16,-1.70776736754142e-15,-3.2399701179522e-16,-0.00854514978243663,9.46669349865008e-05,-0.307376521940874,0.000541218260056836,-0.251154167884129,0.113296782438989,0.00257586404580346,0.166813697121932,-0.0273404722509178,-0.000515011456801222,0.0758942838190271,6.15381305093225e-16,-0.186805158360216,-0.000818499212285804,0.0296139478714251,-0.000104654226730908,4.95763035385943e-05,-0.0132281958431164,0.181962732495036,0.0766069954952307,0.0307035904871999,-0.00595068017265512,-1.18136198830924e-05,-0.133697769450133,-0.473785134289455,-0.0507619372894222,0.00765396926724752,-0.000150818074471343,-0.000207978600661532,-0.000546736069688518,-1.40065941408712e-06,-0.000174366510413166,-0.363192760045004,-0.0625599634327919,-0.21023313257276,3.74365104625026e-15,0.00232531059725122,-0.228068076656184,0.00146198719598766,2.45628836837809e-15,1.02659373866552e-15,2.31553624692404e-16,-2.1353189911627e-16,-1.1553688006083e-16,8.05584456044292e-16,-3.94059030007227e-18,-2.31189950761034e-16,-5.30441661984971e-16,-1.21515583661522e-15,1.71087249095213e-16,-1.24598527351475e-16,1.75701360153581e-16,7.25292766974678e-17,2.46481196311892e-16,-4.54239911119989e-16,2.05871932653056e-16,-1.47948670046366e-16,2.3101349142099e-16,4.43193873722824e-17,-6.25129636128267e-16,1.79014787372794e-16,4.31150253487861e-16,-1.88031253368451e-16,-1.08740829582254e-15,-2.96808252546469e-16,-5.64684750259622e-16,3.69004589049691e-16,5.7907930078332e-16,-5.57824162110977e-17,-7.83794249713271e-17,1.01026435606562e-15,8.08689031150188e-16,9.11045938879067e-17,-2.26711947341659e-15
"t25",-0.0970696058132622,-0.0504450154045354,0.0118859570711014,0.0394767398429841,-0.00418827914163254,0.209976924013853,-0.0035582409096209,-0.0668180335414308,0.0437365077267671,-3.48043689097588e-05,0.000248035756082864,1.67255285962424e-05,-0.00347893687566539,0.0527879689683689,-9.60842167407416e-16,0.000166529631920218,-0.0147694814957228,-0.0106723789369895,-4.02202694510388e-05,0.000237829415607791,-1.06471325448747e-05,0.0108666449305661,-0.00113496385332774,0.0117235480976729,-0.00451951315841973,0.00283798583255915,-0.297167023692947,0.388219307959054,-0.0113830016351853,0.000147518697515632,0.0590781389247792,-0.0288023084968292,-5.43891641371011e-06,-4.14080388684841e-20,-8.49677101637045e-16,3.01376058559186e-16,0.0287855192252785,-3.12300065242495e-05,-0.0140413567852473,0.000116257728129766,-0.128290047811252,0.063157058235752,0.00151880446471177,0.117241862077788,-0.0242372204313824,-0.000493670644026265,0.0849514326664607,-4.57264646160129e-16,-0.30737380114215,-0.00189231402145281,0.100677270472505,-0.0105382954117383,-9.61892359867573e-05,0.0087004518249672,-0.0875737540362794,-0.0337551834467626,-0.0124956210062693,0.00201014627230825,3.87977097877381e-06,0.0406458567932179,0.0922057682767743,0.008279437627013,-4.42124382714437e-05,-2.00256202190649e-05,-2.82890294735842e-05,0.00736531839423438,3.84664128573488e-06,0.00022948811823582,0.470642698412593,0.0788683011330239,0.261116442181235,-5.1578139723621e-15,-0.000554700536056744,0.465781690247087,-0.00165985565577238,-2.58040764998934e-15,-7.076791716477e-16,-3.73534028196344e-16,1.32119876421507e-15,7.23963678301268e-16,-4.40292051152722e-16,4.99368308910545e-16,1.02801073714921e-15,7.43953393717027e-16,1.43836574075548e-15,-2.83593021316791e-16,1.0277255407148e-16,-1.09396977718282e-16,2.81870029648591e-17,-7.11851410445104e-16,3.88596703643554e-16,7.05100289885794e-16,1.44911767832277e-16,-8.13430727089681e-16,4.4388003017992e-16,4.61613837682957e-16,-1.06314515309868e-16,-3.60208712158454e-17,-7.00864895894419e-17,1.27147992404098e-15,4.36207582975002e-16,4.54223704733717e-16,-1.17341462244975e-15,-1.06254099309507e-15,-1.2818266249885e-15,-6.94685272837806e-16,-2.55004808188645e-15,-1.37911970731417e-15,-4.81567451397928e-16,2.69074277712362e-15
"t29",-0.0992823526444177,-0.0538832634714388,0.0133930958361082,0.0467787801467547,-0.00520513714986849,0.265314229837575,-0.00466420238228085,-0.102343681325536,0.0695178780248114,-6.45518824718571e-05,0.000797648620519899,-8.42910884111727e-05,0.000742465076725287,-0.000294186059666841,1.52471566557617e-16,4.05599908269009e-05,-0.0057001679382194,-0.00422216012151513,-1.69073477610489e-05,0.000115160328794702,-5.22382818776118e-06,0.0057727655694759,-0.000627473453632587,0.00751138977460497,-0.00333478625939345,0.00217134913706319,-0.233288128815064,0.309085746508276,-0.00909772322284626,0.000119168586043518,0.0485590449368481,-0.0238396493863619,-4.91703448313001e-06,-1.31454030505883e-16,7.39706338884869e-16,1.00787321393945e-16,0.0487765091561475,-0.000134156753683476,0.290814752567186,-0.000410839072910161,0.123479478222675,-0.0517414849480382,-0.00111680861360845,-0.0596963966453594,0.00681077365410859,0.000107996485345407,-0.0095584685732568,4.37363986674555e-16,-0.0240911111714253,-0.000359887692840739,0.0279178842410627,-0.00482452661023202,-7.86665612129291e-05,0.0142083685990084,-0.186903094335991,-0.0780164621800243,-0.0310675971051521,0.00595434701829346,1.1805797131187e-05,0.13320414002412,0.468269459754304,0.0501483349097733,-0.00764746433751911,0.000155025073184811,0.000213961788659319,-0.00482237659336975,-1.81111327820207e-06,-5.17540248838745e-05,-0.102597015051005,-0.0161143550978622,-0.0513683120886759,2.83682190852418e-15,-0.00155317276521981,-0.575987026436122,0.00159414263022227,2.76729507814929e-15,-2.24579410386784e-16,-7.32630893640058e-17,-1.38519252769022e-15,-9.65630068360969e-16,4.97697456186999e-16,-5.56129566116465e-16,-1.52681980287116e-15,-3.8654323784995e-16,-8.59326745675095e-16,4.39129518017353e-17,-1.3481258807205e-16,-1.98167839526821e-16,-4.67959493363286e-16,7.29078683339528e-16,3.67203932708657e-16,-8.85452748316853e-16,3.72375985985423e-16,2.38692613344817e-16,-5.86323057316302e-16,-3.42597729211424e-16,-3.8962438814187e-16,-1.09682890821303e-15,6.52954489093324e-16,-7.22621205076054e-16,-3.35841906156e-16,1.74572628882342e-16,1.01834942109102e-16,7.36828761154615e-16,1.36183295818955e-15,1.22354633795862e-15,3.84678845672333e-16,6.48765483592007e-17,3.54976008015177e-16,-4.64296702776505e-16
"t37",-0.101063799857039,-0.0566823415671283,0.0146348990102454,0.0528549243425215,-0.00605827227600764,0.311864373145962,-0.00559965859521351,-0.132957732450415,0.0918141204025383,-9.05949171032039e-05,0.00129050422082565,-0.000177833019573877,0.00487703976787325,-0.0533391582309726,9.81220179564244e-16,-9.13812533233681e-05,0.00433503964649894,0.00295184428369967,9.39519310961444e-06,-2.97732237933311e-05,1.21929175268485e-06,-0.000523270536328353,1.55281859664726e-05,0.00139967102658332,-0.00114417486111529,0.000818655375627701,-0.0932517818554249,0.127247441520963,-0.00377476829749697,5.04951403227192e-05,0.0212532133609162,-0.0105650092985157,-2.49436631169478e-06,-4.11473462051019e-17,1.16115573112227e-15,-2.83205570657546e-16,0.0393857461077855,-0.000138408955142176,0.357057130555713,-0.000577000125533531,0.251177242341206,-0.113586299045402,-0.00259167836800975,-0.171783104800352,0.0300061629025597,0.000582710142178926,-0.0924153303949144,-6.45217033750949e-16,0.290844332930974,0.00166820378405838,-0.0847236493467695,0.00828167200297727,7.23983147581999e-05,-0.00709976991940275,0.0770298539217838,0.0304975621548495,0.0115905990834338,-0.00199928453968193,-3.90357492368614e-06,-0.0422635735389589,-0.120217268891705,-0.0119960110251811,0.00116937585678818,-1.2542174244576e-05,-1.69643295517466e-05,-0.00384993971707978,-2.33444306294389e-06,-0.000178493548657082,-0.369103588749708,-0.0627935805206848,-0.20965271764528,1.99093893021329e-15,0.00271670214546179,0.528515246747662,-0.00127528320557813,2.05474967514797e-15,7.85390946297355e-15,1.05827767611028e-15,-5.08822953827986e-15,-8.24894193768907e-16,-1.41343487136527e-15,5.04645817429415e-16,8.91065221753214e-16,-9.52208731372502e-16,-1.86271846157776e-16,-4.11869573765207e-16,3.46267325405833e-16,8.15953220809932e-16,5.84708412644786e-16,-1.86127459188371e-16,-4.97930928343925e-16,5.21489254026763e-16,-8.3778521318775e-16,9.76984122948499e-16,4.90025362670828e-16,-8.606919176172e-16,9.81984963396796e-16,1.13456288971089e-15,-1.22215944670868e-15,7.68367694192414e-17,-4.66026412874577e-16,-1.40489426582253e-15,1.8090826979059e-15,-2.81946707270685e-16,2.447544409517e-15,-7.68847714794737e-16,1.36606625195368e-15,4.62225095726188e-15,5.41659867612493e-15,2.39281455676724e-16
"t106",-0.103303747033034,-0.0602381515671525,0.016229835349875,0.0607288917787794,-0.00717202931943917,0.372778331928792,-0.00682975166273747,-0.173880446202639,0.1217108830167,-0.000125887718199391,0.00197219964267431,-0.000310711142294276,0.0110183416393884,-0.133351740916068,2.50531282712254e-15,-0.000297457103000536,0.020625742633764,0.0146387277624486,5.26592416108379e-05,-0.000275463967115253,1.21800470300406e-05,-0.0115000019196687,0.00115333038880438,-0.0102505469119592,0.00350755056630422,-0.00215359447729562,0.222494557136798,-0.288804532467073,0.00845412599150337,-0.0001090915416535,-0.043420536280203,0.0211224232956478,3.93443695033631e-06,7.20450823144926e-17,-4.87941452830157e-16,3.02526525453176e-16,-0.0306226495159027,8.67433786399136e-05,-0.203328451018441,0.000312056460468238,-0.125291017331857,0.0561176298636729,0.00127277377344007,0.0829292606233581,-0.0142467931090541,-0.000275655205690984,0.0435286018224922,5.96331539110168e-16,-0.137395553485739,-0.000797191533375687,0.0411032749071309,-0.00421317960583172,-4.198567612327e-05,0.00540897948157863,-0.0662408056363444,-0.0271867675389567,-0.010675741381767,0.0019884161542567,3.92736298242525e-06,0.0438750567306049,0.147798591761004,0.0156466959797183,-0.00226922587946913,4.45564329950305e-05,6.1458821156106e-05,-0.00171129896477805,-8.05212148492248e-07,-4.57944613801204e-05,-0.0939665010408366,-0.0157662092812471,-0.0522432734625648,2.27579499427954e-15,0.00038527973318603,0.0521289309072552,-0.000112820405817237,0.154682344088588,0.441712359575617,0.00488526114949507,-0.348702869694577,-0.101303568874505,-0.0423322799523889,-0.00749378521775492,-0.032350680788296,-0.0297885291504132,0.00604550649286615,-0.00192064964083533,0.0363401480511695,0.0028189032001463,-0.00485054886798313,0.0137661969481049,0.0238935099330512,0.00940633142399303,0.0263983001064101,0.0344597563068717,0.0101228284561583,-0.0170364681797679,0.00849749708761736,-0.0337160752789333,-0.0155004579203259,-0.0234651070264866,-0.013545576667587,-0.0178945093724062,0.0554389348895583,0.0117885200157375,0.12747986207539,-0.0103764067919053,-0.0146245699857059,0.195578415087096,0.282432640320065,0.0218049559772412
"t107",-0.103303747033033,-0.0602381515671523,0.0162298353498749,0.06072889177878,-0.00717202931943918,0.372778331928792,-0.00682975166273725,-0.173880446202638,0.1217108830167,-0.000125887718199342,0.00197219964267425,-0.000310711142294389,0.0110183416393883,-0.133351740916068,2.47908662333299e-15,-0.000297457103000463,0.0206257426337639,0.0146387277624486,5.26592416111362e-05,-0.00027546396711589,1.21800470300194e-05,-0.0115000019196694,0.00115333038880557,-0.0102505469119585,0.00350755056630387,-0.00215359447729606,0.222494557136794,-0.288804532467067,0.00845412599150349,-0.000109091541653071,-0.0434205362802033,0.0211224232956471,3.93443695044521e-06,5.9359783334454e-17,-7.25869316099844e-16,-1.03654427926122e-17,-0.0306226495158995,8.67433786414439e-05,-0.203328451018435,0.000312056460466859,-0.125291017331851,0.0561176298636705,0.00127277377343786,0.0829292606233622,-0.0142467931090554,-0.000275655205690166,0.0435286018224896,1.05784082957016e-16,-0.137395553485735,-0.000797191533379762,0.0411032749071312,-0.00421317960583632,-4.19856761274845e-05,0.00540897948158932,-0.0662408056363398,-0.0271867675389588,-0.0106757413817755,0.00198841615425358,3.92736297841915e-06,0.0438750567306082,0.147798591761006,0.0156466959797319,-0.00226922587947678,4.45564329982354e-05,6.1458821160144e-05,-0.001711298964772,-8.05212151698715e-07,-4.57944613827127e-05,-0.0939665010408498,-0.01576620928125,-0.0522432734625765,8.25038376404935e-17,0.000385279733188027,0.0521289309072648,-0.000112820405828876,-0.154682344088589,-0.441712359575619,-0.00488526114949532,0.348702869694579,0.101303568874506,0.0423322799523894,0.00749378521775508,0.0323506807882964,0.0297885291504136,-0.0060455064928665,0.00192064964083513,-0.0363401480511697,-0.00281890320014596,0.00485054886798313,-0.0137661969481052,-0.0238935099330515,-0.00940633142399313,-0.0263983001064103,-0.0344597563068718,-0.0101228284561586,0.0170364681797679,-0.0084974970876174,0.0337160752789336,0.0155004579203259,0.0234651070264868,0.013545576667587,0.017894509372406,-0.0554389348895593,-0.0117885200157376,-0.12747986207539,0.0103764067919053,0.0146245699857049,-0.195578415087097,-0.282432640320067,-0.0218049559772399
"t71",-0.102406208537989,-0.0588090466791929,0.0155867647700804,0.0575459395153192,-0.00672084992613885,0.348085621048873,-0.00633041287523148,-0.157190981692233,0.109507461144231,-0.000111438925016719,0.00169153306052834,-0.000255605241513662,0.0084412711266741,-0.0996424707844559,1.84198268535533e-15,-0.000209868535560927,0.0136356743295641,0.00961982753049839,3.40364415107807e-05,-0.000168950584736676,7.42437692511665e-06,-0.00671033751858648,0.000655176307226337,-0.00506601147113506,0.0013915584333486,-0.000792699830640902,0.0772268261153792,-0.0968733562526681,0.0028085596594909,-3.52644561129126e-05,-0.0133997996938866,0.00639324856792972,8.92553210436917e-07,8.51534311309208e-17,8.41477127364859e-16,-1.74474204030164e-16,0.00626999160221537,-4.08590453133e-05,0.130333854360974,-0.00023624743531938,0.126492963233729,-0.0589640897564631,-0.00137291438183737,-0.0972521721302806,0.0186054031793818,0.000372428580959622,-0.0626056620426764,-4.53915296471732e-16,0.223646130505012,0.00139871606485083,-0.0763330503187578,0.00869819472638313,0.000100561793151948,-0.0150082122379505,0.191248635475764,0.0792899050541526,0.0314052397697386,-0.00595799405029782,-1.17979263637905e-05,-0.132690864005536,-0.461078159891919,-0.0492592913245825,0.00747541529242595,-0.000152390202930096,-0.000210373798010446,0.00762887578056554,3.76026839858948e-06,0.000227628301412516,0.467894677525503,0.0787534900176262,0.261410442546022,-4.20183096871905e-15,-0.00222845059461938,-0.336361805876446,0.000753911568285571,-1.48170280237851e-15,-5.82990099367097e-15,-7.31742668068583e-16,3.89015160554507e-15,8.09307300064664e-16,9.73773322029115e-16,-3.95171070275228e-16,1.53203417263579e-16,4.7409570199982e-16,-8.29965394195506e-17,4.90792928808956e-16,-4.72471845757344e-16,-6.6001939358762e-16,-3.68801142395935e-16,7.0231028050809e-17,3.42294312870443e-16,3.33348856131057e-16,1.29062774223283e-16,-9.61603361180328e-16,-7.60091362220006e-17,3.88615596811141e-16,-4.93009925843348e-16,-3.52270550972228e-16,5.4982325658122e-16,1.02477129608469e-16,-4.67953514040272e-18,8.91597638064636e-16,-8.51204685145635e-16,5.17412590506913e-17,-2.40045137032382e-15,7.77636052887838e-16,-7.72512276373782e-16,-4.70084640152547e-15,-4.17307392546941e-15,-3.6046014170515e-15
"t11",-0.103073590493882,-0.0731460181643911,-0.0151264368597179,0.00291276095378022,-0.0007909344168389,0.0407622246800488,-0.000629394716387508,0.0512653348056232,0.00675928932780295,1.58253684318395e-05,-0.000732166319049342,0.000237852937627806,-0.0218734185557843,0.392152842037252,-7.50990593826761e-15,0.0102381845729471,-0.0234833862338838,-0.128497360398236,0.000303404331307778,-0.000586491373968432,2.4402847579943e-05,-0.0161301624936968,-0.0746329110734182,-0.00624400442456867,0.000910109122644604,-0.000425020451649515,0.0354970945195115,-0.0407709560335069,0.00115374824711449,-1.35846434474437e-05,0.000396120658280291,-0.000699742713047857,9.61899919201224e-08,-6.64911665477499e-17,-2.72271565652874e-16,4.0291400821558e-16,-0.00282395709105657,2.13285024393368e-05,-0.0651791268141753,0.000109256573722758,-0.044181000376135,0.0200019293477444,0.000470480803855254,-0.0629192861006797,0.000172786151020191,1.4474528257483e-05,-0.00708142833999442,9.96886431348245e-16,0.0706421476773679,0.000681508238760778,-0.0516649611060528,-0.147113020358354,8.04542120550889e-05,-0.0855725228442322,0.580061937146387,0.332168648574386,0.213882882285128,0.0495575282575186,6.98925229836955e-05,0.419605924540692,0.231465178970048,0.0977921707658747,-0.0838313504203318,-6.75505843126795e-05,-9.38257136478794e-05,0.0029244350029204,9.93442207526394e-07,1.8414050935443e-05,0.0353559314156417,0.00519691385370124,0.0158774960166638,1.21561399566753e-15,0.000625128188471942,0.0137994976916093,0.00018623032544001,-4.544445998815e-15,8.35765804727901e-16,-1.00970160047222e-15,-3.79526145364123e-15,4.57867492513979e-16,-1.01003019128403e-15,2.45151591753652e-16,3.93675045558405e-16,7.12596851406892e-16,7.34509516256007e-16,-4.04472663437722e-16,1.62848697334252e-16,3.49717118902226e-16,-5.64698793182958e-16,2.16616636428573e-16,3.59751265422387e-16,-9.0009839033895e-16,9.14757050143583e-16,-1.15527201386721e-16,4.2051671383044e-16,4.2819956887446e-16,-1.37146495189677e-16,-9.82267555079455e-16,4.11516621137686e-17,5.76468873005969e-16,2.68757995529771e-16,6.70812294635138e-16,-1.1899677989291e-15,7.31053010619351e-16,2.08170137259228e-15,2.50263291719725e-16,4.04776494293562e-16,1.75136606378558e-15,-2.67810436649304e-15,-9.4851653756166e-16
"t35",-0.103976978253389,-0.0749235224430079,-0.0157505154716104,0.00307387013279165,-0.000844030872532653,0.043653840328561,-0.000679040956014867,0.0567083378115327,0.00751253900013954,1.78772320466019e-05,-0.00085365056498321,0.000289131621522467,-0.0285512448128124,0.524819023245353,-9.8213091247058e-15,0.0145110876907562,-0.0355216961715756,-0.1955375884962,0.000469409881851393,-0.00095623960582287,4.00340438252328e-05,-0.0276434529751086,-0.131378994320404,-0.012634093040881,0.00229401345428724,-0.00115468890244661,0.102269000579701,-0.12154876584209,0.00347293069264955,-4.20244591850038e-05,0.00128358421820048,-0.00231185470516378,4.2401220559498e-07,3.37461584519082e-16,1.96789422537627e-16,9.73879289510405e-17,0.0137922111756641,-4.52802151609685e-05,0.101683257652732,-0.000144315724031755,0.0437611890997916,-0.0190363469076169,-0.000436163854045197,0.0536527849299766,-0.000132308261313649,-1.07134072630973e-05,0.00492359100580679,-3.8489680075214e-16,-0.0433985464342003,-0.000388422362134,0.027820178684601,0.07125772607117,-3.35905355758427e-05,0.0308404500758173,-0.200910034939435,-0.113893336438665,-0.0727062857665041,-0.0165392897207241,-2.3266233315464e-05,-0.138745300075448,-0.0741961568977856,-0.0310626548621779,0.0254477192829263,1.97506993617897e-05,2.74103420182356e-05,-0.000656005253852968,-2.12732616273449e-07,-3.70455492393898e-06,-0.00710047223391516,-0.00104040635425334,-0.00317314166266885,-1.26397970386499e-15,-0.000108079228789458,-0.00213862884891702,-2.78687604437534e-05,-0.462583688824926,0.0575596678785495,0.00512119194010457,-0.28163958773503,0.0338630982131095,-0.0326633425731494,0.0394035486344612,0.0207330945260157,-0.00430239328314944,0.0571665445096391,-0.0116575534633465,-0.0349403026497975,0.0296323213835935,0.00512947904413838,0.0261192171000893,0.029357179775559,-0.049999171907057,0.0311630263154349,0.00513285282493154,-0.00655184174162187,0.027358269394928,-0.0335185946248657,-0.0360805796560828,-0.00103123536656749,0.00987293706328645,0.0182943495091884,0.00108462480298599,-0.106455219074711,0.0354459699365807,0.118846050790106,-0.0207045879033342,0.096431198443438,0.184850677368869,-0.328415196543349,-0.0803265214669205
