"accepted_species","traits"
"t10",0
"t13",0
"t14",1
"t19",1
"t20",0
"t21",1
"t22",1
"t23",NA
"t25",0
"t26",1
"t27",NA
"t28",1
"t29",1
"t32",0
"t33",1
"t34",1
"t35",0
"t36",1
"t37",1
"t38",0
"t39",1
"t40",NA
"t42",0
"t43",1
"t44",1
"t45",1
"t46",0
"t47",1
"t48",0
"t49",NA
"t50",0
"t51",1
"t52",NA
"t54",0
"t55",0
"t57",1
"t58",1
"t60",1
"t61",NA
"t62",0
"t63",0
"t64",0
"t67",1
"t68",NA
"t69",1
"t70",0
"t71",0
"t73",1
"t74",1
"t75",1
"t77",1
"t78",1
"t79",1
"t80",0
"t81",1
"t82",1
"t83",1
"t84",1
"t85",1
"t86",1
"t87",0
"t89",0
"t90",1
"t91",1
"t92",0
"t93",0
"t94",1
"t95",1
"t96",1
"t97",1
"t98",0
"t99",1
"t100",1
"t101",1
"t102",0
"t103",1
"t104",1
"t105",1
"t106",NA
"t107",NA
"t108",1
"t109",1
"t110",0
"t111",0
"t112",NA
"t113",1
"t114",1
"t115",1
"t116",1
"t117",1
"t118",1
"t119",1
"t120",1
"t121",1
"t122",1
"t123",1
"t124",1
"t125",1
"t126",1
"t127",1
