accepted_species,estimate
t389,-1.3555171
t250,-1.2514344
t862,-0.6640498
t343,-2.5564132
t544,-1.123923
t683,0.42023528
t68,0.37245804
t397,-0.04586757
t147,0.5753252
t373,0.45679694
t566,0.41756546
t478,0.52867633
t966,-0.29950297
t841,-0.29950297
t842,-0.29950297
t806,-0.29950297
t323,-0.6484546
t261,-0.6816289
t225,0.2267946
t763,-0.71565294
t221,-0.9245565
t132,-0.53591776
t47,-0.8362316
t423,0.11973452
t687,-1.0116915
t839,-0.41950643
t427,-1.7574085
t663,-1.5762949
t748,-1.5546533
t214,-0.62439907
t452,-0.9001202
t79,-2.124092
t609,-1.4380189
t36,0.14018
t219,0.061595455
t813,-0.7341367
t944,0.2563459
t752,-1.2746118
t824,-1.2746118
t825,-1.2746118
t817,-1.1808891
t118,-1.0984851
t890,-0.40585637
t789,-0.5515174
t517,-0.04731298
t805,0.37779266
t728,0.67789894
t925,0.8648349
t847,0.7648722
t929,0.9794898
t561,1.4613304
t145,0.8498556
t982,2.2769127
t898,0.72932506
t307,0.5080693
t724,0.5080693
t725,0.5080693
t957,1.07634
t637,1.6017894
t135,0.9633664
t811,0.09756194
t812,0.09756194
t880,0.4407793
t935,1.6958305
t366,1.295916
t287,0.84249073
t305,0.9556055
t750,-0.29992816
t43,0.062292956
t22,0.062292956
t81,-1.2851804
t265,-0.8541434
t123,0.25627348
t403,0.21759862
t708,0.075201206
t606,-1.0373435
t448,-1.15555
t454,-1.2706221
t819,1.2766645
t968,-0.44310218
t77,-0.67693734
t112,-0.27020276
t735,0.5152627
t675,0.7158374
t676,0.7158374
t747,1.7119027
t623,1.0843297
t923,-0.13502303
t924,-0.13502303
t765,-0.16816187
t497,-0.46377423
t624,-0.56014234
t514,-0.0022234428
t588,-0.07889971
t53,1.0691308
t294,1.2875762
t737,1.731314
t959,1.3611387
t960,1.3611387
t119,0.9357738
