accepted_species,estimate
t389,-1.2956262038976374
t250,-1.1218018937832217
t862,-1.4853038846416147
t343,-1.911079869015382
t544,-0.7148200588580319
t683,0.6035196157663466
t68,0.5078030198672331
t397,0.5561325525694619
t147,0.5381010609867855
t373,0.5056452078429877
t566,0.3199238194862025
t478,0.012096621531157179
t966,-0.5796613534108462
t841,-0.48101195541926345
t842,-0.5403348645268365
t806,-0.5053146385003774
t323,-0.4720100278014211
t261,-0.37590567782202033
t225,0.20932965476388696
t763,-0.5482448239721892
t221,-0.669001885574452
t132,-0.7090431329495305
t47,-0.5363330596813781
t423,-0.19974149780588948
t687,-0.29958954927327686
t839,-0.6493254262489067
t427,-1.6465990366026173
t663,-1.5517019057375532
t748,-2.4648313309076846
t214,-1.0135540808151176
t452,-1.378222789417552
t79,-2.2151712223684
t609,-1.822885735620859
t36,-0.4323219329293161
t219,-0.40792420154877707
t813,-0.37436618118354115
t944,-0.3553139550033849
t752,-0.6845625868412087
t824,-0.7294814764507713
t825,-0.7412550906167938
t817,-0.8848254897547109
t118,-0.4743141470371187
t890,-0.7890983670687866
t789,-0.7900629363038096
t517,0.42356982492041995
t805,0.8384815411930849
t728,0.5233046250383394
t925,1.5387959623872978
t847,1.3457909453453876
t929,0.9476191104084631
t561,1.809346837489689
t145,0.921015057192731
t982,1.6039900115498835
t898,0.46161248301497515
t307,0.5386444569934293
t724,0.5999025516673314
t725,0.59084057321484
t957,0.9690941012474416
t637,1.4053744558746009
t135,1.2982543549690784
t811,0.532043782060088
t812,0.43161077525662406
t880,0.31461642391933675
t935,1.0640437088784538
t366,1.0541366273902424
t287,0.5061035346756734
t305,0.9472214232922934
t750,-0.2568224427203659
t43,-0.26184462792962393
t22,-0.22023642355870368
t81,-1.1685575478220598
t265,-0.28148317172630455
t123,-0.13023676332233527
t403,-0.25427518798544935
t708,0.19895832479662492
t606,-1.3806720403814297
t448,-1.3197627772254121
t454,-1.3786827358970302
t819,0.3591722551656108
t968,-0.566970029630932
t77,-0.5603325474791142
t112,-0.3404556230201533
t735,1.0687218505282494
t675,1.1567936269716312
t676,0.7109363621039843
t747,1.4332694671227404
t623,1.279123537754417
t923,0.4587069108248406
t924,0.6283394328230488
t765,0.24919646680227
t497,-0.076394884857126
t624,0.003394154991972129
t514,0.10196415630250963
t588,0.01643949806737841
t53,0.9473341311514608
t294,1.0975920220917639
t737,1.1733010491610092
t959,1.2756130934792693
t960,1.1778218305770085
t119,1.1339541380178868
