accepted_species,estimate
t227,0.46337768
t233,0.4631945
t230,0.46329677
t229,0.46329677
t239,0.46337768
t273,0.46337768
t274,0.46337768
t351,0.46359557
t352,0.46359557
t370,0.46359557
t316,0.46359557
t306,0.46359557
t330,0.46358928
t331,0.46358928
t340,0.46358928
t276,0.46337768
t277,0.46337768
t241,0.46337768
t296,0.46337768
t314,0.46337768
t379,0.46337768
t380,0.46337768
t335,0.46337768
t339,0.4637359
t366,0.4637359
t311,0.463311
t323,0.463311
t346,0.46323562
t373,0.46323562
t358,0.46323562
t299,0.4632419
t347,0.4632419
t349,0.4632419
t350,0.4632419
t263,0.46337768
t270,0.46337768
t394,0.46337768
t395,0.46337768
t368,0.46351466
