"accepted_species","trait_ARD"
"t2","1"
"t29","1"
"t52","1"
"t53","1"
"t114","1"
"t115","1"
"t142","1"
"t143","1"
"t54","1"
"t55","1"
"t93","1"
"t94","1"
"t69","1"
"t70","1"
"t18","1"
"t27","0"
"t99","0"
"t100","0"
"t23","1"
"t68","0"
"t72","0"
"t136","0"
"t137","0"
"t22","0"
"t28","0"
"t56","1"
"t134","0"
"t135","0"
"t19","0"
"t15","0"
"t10","0"
"t6","1"
"t7","1"
"t48","1"
"t74","1"
"t86","1"
"t113","1"
"t148","1"
"t149","1"
"t130","1"
"t77","1"
"t78","1"
"t9","1"
"t25","1"
"t33","1"
"t34","0"
"t64","1"
"t65","1"
"t110","1"
"t111","1"
"t59","0"
"t20","1"
"t21","1"
"t39","1"
"t57","1"
"t58","1"
"t42","1"
"t97","1"
"t98","1"
"t87","1"
"t88","1"
"t60","1"
"t128","1"
"t129","1"
"t71","1"
"t156","1"
"t157","1"
"t125","1"
"t133","1"
"t152","1"
"t153","1"
"t75","1"
"t117","1"
"t118","1"
"t16","0"
"t119","1"
"t120","1"
"t116","1"
"t95","1"
"t85","1"
"t83","1"
"t76","1"
"t31","0"
"t112","0"
"t146","0"
"t147","0"
"t84","0"
"t35","0"
"t102","1"
"t103","1"
"t81","0"
"t73","0"
"t61","0"
"t108","0"
"t109","0"
"t154","0"
"t155","0"
"t144","0"
"t145","0"
"t101","0"
"t150","0"
"t151","0"
"t30","1"
"t45","1"
"t91","1"
"t92","1"
"t51","1"
"t36","1"
"t26","1"
"t8","1"
"t12","1"
"t13","1"
"t14","1"
"t4","1"
"t5","1"
"t40","0"
"t96","1"
"t140","1"
"t141","1"
"t123","1"
"t124","1"
"t82","1"
"t121","1"
"t122","1"
"t138","1"
"t139","1"
"t62","1"
"t63","1"
"t41","1"
"t44","1"
"t106","1"
"t107","1"
"t79","1"
"t80","1"
"t50","1"
"t66","1"
"t67","1"
"t49","1"
"t32","1"
"t37","1"
"t38","1"
"t104","1"
"t105","1"
"t126","1"
"t127","1"
"t89","1"
"t90","1"
"t131","1"
"t132","1"
"t43","1"
"t46","1"
"t47","1"
"t24","1"
"t17","1"
"t11","1"
"t3","1"
"t1","0"
