,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,-0.112639666,-0.09340201,0.048611507,1.1490506,0.058702253,4.0344844,2.8432806,-1.383241,0.13193347,-0.07560986,-1.2143245,-1.6222439,-0.06381863
t2,-0.17346017,4.5505095,0.10395513,2.571366,10.264715,7.1313987,11.43662,8.110904,0.09530054,-0.09635528,2.6080697,-1.3851663,17.370502
t3,-0.14762548,-0.089009464,0.07002995,-0.010119124,2.6773772,3.1602144,-0.23677742,-5.7332973,0.06694502,-0.1127585,-4.658638,-3.4672136,-4.675799
t4,-0.12774491,-0.08941791,0.06861028,-0.015561259,2.5975997,2.868984,-0.22276407,-5.3690076,0.063366674,-0.11111184,-4.3523655,-3.278106,-4.3905706
t5,-0.10530394,-0.100126736,0.07417739,-0.016585724,2.2453675,2.7497282,-0.21617244,-5.290914,0.08236734,-0.12517083,-4.2448077,-3.352497,-4.2957993
t6,3.4245887,3.7018356,0.86705464,5.324116,-0.034871742,0.53807485,-0.104434006,1.1716758,1.8491318,3.9236324,0.2178246,-0.5280628,-0.6435321
t7,-0.053098824,-0.09613099,0.06626076,-0.016891995,1.7384503,2.1861916,-0.20354323,-4.4812684,0.059777685,-0.11972962,-3.5435061,-2.9787428,-3.6354551
t8,-0.052074272,2.1270103,1.083633,6.261051,-0.19086002,4.325391,-0.26862758,-4.332892,0.019795636,3.4593792,-3.9645054,-2.3831887,-4.2633853
t9,1.1897612,-0.13026452,0.07489842,1.293382,2.0872135,1.1571083,-0.21920583,-3.2992342,0.030352682,-0.040430706,-1.9476768,-3.1867387,-1.7728752
t10,1.2540917,-0.1314138,0.07330958,1.3755894,2.1469643,1.0366163,-0.21313906,-3.2498524,0.03061034,-0.04105404,-1.9165864,-3.1903625,-1.7338698
t11,1.6618454,3.163708,2.0074103,6.466082,-0.17553481,2.3047595,-0.18159002,-1.3119206,1.3658476,4.5188365,-1.5146121,-1.2425066,-1.7832184
t12,-0.12177466,-0.027213775,0.062657066,-0.075395204,5.2753596,0.60331255,-0.22030815,-3.8691945,1.852427,-0.11389437,-2.7417145,-2.1319742,-2.9362772
t13,-0.020649483,-0.09222091,0.0630604,-0.015130104,1.5723629,2.00712,-0.19503629,-4.0795617,0.046577487,-0.117690094,-3.1680284,-2.8104548,-3.3022125
t14,1.8298336,3.4461155,2.0138254,6.5479975,-0.18337685,2.221001,-0.20742059,-1.334959,1.52701,4.689832,-1.472669,-1.2257513,-1.8545419
t15,-0.25211748,-0.04302263,0.10637457,-0.19856559,11.739501,-0.034278072,-0.29673716,-4.654665,5.7937446,-0.17804462,-3.5097208,-2.4630783,-3.5552428
t16,-0.018261252,-0.09221907,0.06001086,-0.0035077573,1.4312544,2.0187862,-0.18903646,-4.01754,0.047898747,-0.11013531,-3.1287575,-2.7866604,-3.2797885
