"accepted_species","estimate"
"t52",2.95282620477739
"t38",2.94288087322573
"t69",2.66091200013186
"t2",3.46976247846264
"t17",2.44560717040009
"t60",2.03474632448047
"t259",-0.726015517012947
"t419",-0.723244014727234
"t352",-0.737387192882796
"t182",-0.745095048698032
"t255",-0.706366377761622
"t337",-0.688784831887719
"t469",-0.74733874089043
"t148",-0.66155737399663
"t151",-0.638753293851891
"t163",-0.720432285206779
"t136",-0.639895774560666
"t198",-0.569037162345148
"t251",-0.585189422179182
"t294",-0.598382684360334
"t77",-0.385350707601337
"t105",-0.344695321503442
"t205",-0.337886363263442
"t400",-0.337235784769423
"t98",-0.209948348271508
"t132",-0.062093791575532
"t405",-0.0410641437248049
"t421",-0.0373974042222497
"t407",-0.0473431724442218
"t408",-0.0473431724442218
"t458",-0.0490292085369014
"t276",-0.0472582474933881
"t179",0.075005242677786
"t155",0.0673276363241716
"t335",0.126067174367201
"t96",-0.389522382318875
"t97",-0.389522382318875
"t343",-0.486121750537012
"t358",-0.486290927510834
"t173",-0.499516264483136
"t464",-0.0978574183367964
"t482",-0.0976584064293158
"t332",-0.102081856034648
"t412",-0.24680659084413
"t186",-0.193909472823962
"t214",-0.21273619769923
"t347",-0.196801850058078
"t289",-0.197541754467238
