accepted_species,estimate
t52,2.9664485
t38,2.9585054
t69,2.5692284
t2,2.8666196
t17,2.5415118
t60,2.075931
t259,-0.7295483
t419,-0.7253339
t352,-0.73960894
t182,-0.7588585
t255,-0.7184121
t337,-0.70331204
t469,-0.74502045
t148,-0.6578277
t151,-0.6386737
t163,-0.7287214
t136,-0.6534067
t198,-0.5475607
t251,-0.59806055
t294,-0.60326374
t77,-0.4024116
t105,-0.34551877
t205,-0.34422588
t400,-0.34093568
t98,-0.14802061
t132,-0.06799219
t405,-0.042429723
t421,-0.036294945
t407,-0.04416288
t408,-0.04416288
t458,-0.048382673
t276,-0.05222032
t179,0.087882526
t155,0.07949963
t335,0.12644567
t96,-0.35152206
t97,-0.35152206
t343,-0.48348898
t358,-0.48340055
t173,-0.50745374
t464,-0.098340355
t482,-0.098299995
t332,-0.10167485
t412,-0.24470218
t186,-0.18059725
t214,-0.20389135
t347,-0.19665125
t289,-0.19646437
