"accepted_species","trait_BM_trend_scaled"
"t1",2.74980968448313
"t2",1.01033928013292
"t4",-0.352132876895257
"t5",-0.753433600182982
"t14",0.099020587721831
"t41",1.22884700214667
"t42",1.49171750580796
"t25",0.175428164384057
"t11",0.66230120282669
"t65",1.02686451365711
"t73",0.673415699399733
"t121",1.85617716779649
"t122",1.07787216933633
"t107",-0.499383950525934
"t108",-0.460964343731651
"t83",-0.828275262757211
"t71",0.0848495733296693
"t72",0.263189690553689
"t63",0.565020414002481
"t64",-0.106334849287192
"t89",-0.541301682714077
"t90",-0.44880635473392
"t139",-1.0576080206272
"t140",-0.988984538159298
"t113",-1.0139381767559
"t116",-1.00957162403143
"t117",-1.14864294540843
"t27",-0.485892350197535
"t93",-0.0868222534321978
"t129",-0.588982106045518
"t130",-0.629378161111532
"t3",-0.115013438807362
"t6",1.79167654733038
"t39",0.496164419812146
"t40",-0.00459466577176045
"t37",0.964278766463035
"t38",1.37610330250248
"t36",1.07133244443994
"t43",0.191177313182011
"t44",0.655668629543896
"t34",0.167407265685857
"t47",2.15101826796916
"t48",1.22178904080064
"t24",0.727228557768931
"t70",1.32353379961155
"t105",1.0479632629627
"t106",1.270800110286
"t119",1.88285768276576
"t120",1.54675192157377
"t85",1.25730311232769
"t86",1.56548718805983
"t31",1.44333195514263
"t8",0.573515088018281
"t12",0.649071834860699
"t13",0.418275335413833
"t7",0.0377786445573341
"t87",0.549414252905506
"t88",0.750590878829944
"t67",-0.805954180201214
"t68",-1.26892572132824
"t50",-0.882797716026896
"t49",-1.08923961467699
"t60",-1.68804054664259
"t99",-1.40844630408132
"t114",-1.68770122200531
"t115",-1.8051707123329
"t29",-0.606481995603167
"t30",-1.37352820394684
"t74",0.102946970121453
"t77",-0.503804353708471
"t78",0.270920443423823
"t16",0.671582575342445
"t15",0.0587666990854092
"t69",1.08591013301871
"t75",0.600730640414904
"t147",0.981548819856936
"t148",0.928917987198013
"t141",1.32955616122197
"t142",1.33640479619096
"t66",1.00710089476539
"t51",0.343787797855312
"t32",-0.0988997524345936
"t57",1.25755891453445
"t58",0.191346993649731
"t26",0.0344337030895525
"t94",-0.446712224150878
"t95",-0.239926514578948
"t59",0.419900468482888
"t80",0.29118789992309
"t81",-0.334061061480568
"t19",-1.2754949366946
"t96",-2.51650167353424
"t127",-2.3301290521193
"t128",-2.25626971725326
"t109",-0.46308006564384
"t110",-0.803718419767534
"t97",-0.839674268381438
"t56",-0.4568038419016
"t45",-0.739708254807921
"t102",-1.33728059401717
"t103",-0.950144379725259
"t52",-0.38814178201576
"t53",-0.699695761277212
"t17",0.936552268315963
"t18",0.904154515349596
"t22",0.506437831574721
"t23",0.707679188248019
"t20",0.505427488380366
"t21",0.484974798809516
"t125",-1.67960344733151
"t126",-1.42214653858956
"t62",-0.78507262262518
"t137",0.0238847029352683
"t138",-0.00471692072948045
"t104",-0.10031478543212
"t133",0.395538561515253
"t134",0.553658323611638
"t55",0.750493955403784
"t123",0.969737245127141
"t124",0.883218193080518
"t118",0.531694914318785
"t79",1.41577429835097
"t111",-0.0767289818820098
"t112",-0.139394071306976
"t76",0.639303644199397
"t98",0.343164005377169
"t100",-0.287050374013784
"t101",0.656835407532006
"t61",0.100127259481849
"t33",-0.373444063785221
"t35",-0.140817510236072
"t135",-1.32061408573695
"t136",-1.27581644991311
"t54",-0.98414985831773
"t28",-0.823967330257255
"t46",-1.72720200130921
"t131",-1.19458006609108
"t132",-1.17818113576521
"t145",-1.42775107397692
"t146",-1.44190542546887
"t91",-1.02989413700963
"t92",-1.06849271931111
"t143",-0.404546010798776
"t144",-0.375041628363659
"t84",-0.197888637693582
"t82",-0.499526812940409
"t9",-0.654014501487427
"t10",0.712624483707554
